Rise-Time_Peak,Rise-Time_Peak.1,Rise-Time_Peak.2,Rise-Time_Peak.3,Rise-Time_Peak.4,Rise-Time_Peak.5,Rise-Time_Peak.6,Rise-Time_Peak.7,Rise-Time_Peak.8,Rise-Time_Peak.9,Rise-Time_Peak.10,Rise-Time_Peak
,,,,,,,592.4,,647.8,,
,,,,,,,473.5,,596.3,,
,,,,,,,558.6,,566.0,,
,,,,,,,581.1,,571.0,,
,,,,,,,399.4,,548.2,,
,,,,,,,404.9,,581.8,,
,,,,,,,461.6,,563.4,,
,,,,,,,1050.6,,773.3,,
,,,,,,,602.6,,571.1,,
,,,,,,,534.2,,539.2,,
,,,,,,,1085.0,,524.0,,
,,,,,,,966.5,,534.1,,
,,,,,,,931.8,,537.3,,
,,,,,,,1098.4,,661.9,,
,,,,,,,1068.5,,527.9,,
,,,,,,,1018.9,,527.1,,
,,,,,,,1027.4,,582.6,,
,,,,,,,1209.0,,725.1,,
,,,,,,,1197.2,,559.1,,
,,,,,,,1180.4,,595.3,,
,,,,,,,1339.7,,534.5,,
,,,,,,,1231.6,,554.1,,
,,,,,,,1252.2,,528.8,,
,,,,,,,1043.7,,526.4,,
,,,,,,,1173.7,,571.1,,
,,,,,,,1058.2,,970.6,,
,,,,,,,993.0,,523.9,,
,,,,,,,1031.3,,552.7,,
,,,,,,,1052.8,,548.8,,
,,,,,,,1100.9,,561.7,,
,,,,,,,1225.7,,577.4,,
,,,,,,,1241.0,,563.1,,
,,,,,,,1089.5,,529.1,,
,,,,,,,1021.5,,557.3,,
,,,,,,,1181.1,,474.0,,
,,,,,,,1115.9,,463.2,,
,,,,,,,970.2,,520.1,,
,,,,,,,1104.1,,564.7,,
,,,,,,,973.1,,588.3,,
,,,,,,,1138.8,,562.5,,
,,,,,,,474.4,,561.0,,
,,,,,,,968.1,,564.5,,
,,,,,,,912.5,,574.3,,
,,,,,,,452.7,,606.1,,
,,,,,,,1188.3,,441.2,,
,,,,,,,566.0,,354.6,,
,,,,,,,512.8,,298.9,,
,,,,,,,405.2,,488.6,,
,,,,,,,523.5,,212.2,,
,,,,,,,467.1,,499.4,,
,,,,,,,665.4,,488.4,,
,,,,,,,502.0,,685.4,,
,,,,,,,1039.1,,676.1,,
,,,,,,,233.6,,429.2,,
,,,,,,,397.5,,485.7,,
,,,,,,,284.7,,420.0,,
,,,,,,,384.0,,622.7,,
,,,,,,,331.9,,479.2,,
,,,,,,,284.3,,384.5,,
,,,,,,,383.4,,408.3,,
,,,,,,,282.1,,407.7,,
,,,,,,,335.2,,431.3,,
,,,,,,,306.7,,477.8,,
,,,,,,,316.9,,425.4,,
,,,,,,,600.9,,477.3,,
,,,,,,,525.2,,484.4,,
,,,,,,,335.8,,472.7,,
,,,,,,,740.6,,479.1,,
,,,,,,,543.0,,480.7,,
,,,,,,,475.1,,546.4,,
,,,,,,,461.2,,402.2,,
,,,,,,,532.8,,456.8,,
,,,,,,,524.0,,551.8,,
,,,,,,,371.2,,640.8,,
,,,,,,,901.4,,439.4,,
,,,,,,,502.2,,450.2,,
,,,,,,,1269.6,,554.1,,
,,,,,,,793.3,,556.4,,
,,,,,,,802.6,,505.1,,
,,,,,,,688.0,,701.7,,
,,,,,,,919.6,,540.5,,
,,,,,,,488.6,,550.9,,
,,,,,,,1569.4,,467.9,,
,,,,,,,871.1,,572.2,,
,,,,,,,690.2,,588.4,,
,,,,,,,842.4,,570.2,,
,,,,,,,990.0,,567.7,,
,,,,,,,988.9,,538.6,,
,,,,,,,846.5,,608.3,,
,,,,,,,914.9,,592.3,,
,,,,,,,1233.8,,557.0,,
,,,,,,,1086.4,,530.1,,
,,,,,,,1160.1,,545.7,,
,,,,,,,1006.7,,548.8,,
,,,,,,,990.7,,535.3,,
,,,,,,,1111.5,,463.0,,
,,,,,,,1290.3,,485.2,,
,,,,,,,1003.5,,546.6,,
,,,,,,,832.3,,507.9,,
,,,,,,,1130.0,,543.6,,
,,,,,,,1538.2,,598.0,,
,,,,,,,1220.4,,564.9,,
,,,,,,,1440.1,,576.3,,
,,,,,,,1479.6,,616.2,,
,,,,,,,1519.8,,488.9,,
,,,,,,,1063.8,,557.8,,
,,,,,,,1061.4,,472.7,,
,,,,,,,930.3,,605.1,,
,,,,,,,1001.5,,536.9,,
,,,,,,,810.2,,569.5,,
,,,,,,,522.3,,574.5,,
,,,,,,,570.2,,627.0,,
,,,,,,,756.7,,540.2,,
,,,,,,,570.2,,527.6,,
,,,,,,,,,559.7,,
,,,,,,,,,491.8,,
,,,,,,,,,556.7,,
,,,,,,,,,528.7,,
,,,,,,,,,481.2,,
,,,,,,,,,541.6,,
,,,,,,,,,615.8,,
,,,,,,,,,721.5,,
,,,,,,,,,731.8,,
,,,,,,,,,686.0,,
,,,,,,,,,697.1,,
,,,,,,,,,687.0,,
,,,,,,,,,586.9,,
,,,,,,,,,608.0,,
,,,,,,,,,805.1,,
,,,,,,,,,660.1,,
,,,,,,,,,549.8,,
,,,,,,,,,527.4,,
,,,,,,,,,655.5,,
,,,,,,,,,658.4,,
,,,,,,,,,625.9,,
,,,,,,,,,620.0,,
,,,,,,,,,631.6,,
,,,,,,,,,572.8,,
,,,,,,,,,557.3,,
,,,,,,,,,392.4,,
,,,,,,,,,897.1,,
,,,,,,,,,808.3,,
,,,,,,,,,816.0,,
,,,,,,,,,811.8,,
,,,,,,,,,823.0,,
,,,,,,,,,821.1,,
,,,,,,,,,826.9,,
,,,,,,,,,806.5,,
,,,,,,,,,909.6,,
,,,,,,,,,824.1,,
,,,,,,,,,822.3,,
,,,,,,,,,825.7,,
,,,,,,,,,735.1,,
,,,,,,,,,829.7,,
,,,,,,,,,748.8,,
,,,,,,,,,757.3,,
,,,,,,,,,726.3,,
,,,,,,,,,726.7,,
,,,,,,,,,722.0,,
,,,,,,,,,730.0,,
,,,,,,,,,756.1,,
,,,,,,,,,1018.7,,
,,,,,,,,,748.9,,
,,,,,,,,,719.0,,
,,,,,,,,,745.7,,
,,,,,,,,,748.8,,
,,,,,,,,,753.7,,
,,,,,,,,,688.8,,
,,,,,,,,,555.0,,
,,,,,,,,,840.2,,
,,,,,,,,,921.9,,
,,,,,,,,,841.7,,
,,,,,,,,,762.4,,
,,,,,,,,,800.9,,
,,,,,,,,,768.4,,
,,,,,,,,,788.0,,
,,,,,,,,,893.5,,
,,,,,,,,,861.4,,
,,,,,,,,,833.9,,
,,,,,,,,,738.0,,
,,,,,,,,,727.6,,
,,,,,,,,,772.7,,
,,,,,,,,,660.3,,
,,,,,,,,,691.7,,
,,,,,,,,,576.1,,
,,,,,,,,,691.4,,
,,,,,,,,,940.2,,
,,,,,,,,,844.3,,
,,,,,,,,,713.0,,
,,,,,,,,,648.2,,
,,,,,,,,,779.3,,
,,,,,,,,,862.1,,
,,,,,,,,,686.7,,
,,,,,,,,,715.4,,
,,,,,,,,,628.2,,
,,,,,,,,,902.2,,
,,,,,,,,,733.4,,
,,,,,,,,,742.6,,
,,,,,,,,,780.1,,
,,,,,,,,,920.4,,
,,,,,,,,,824.3,,
,,,,,,,,,913.8,,
,,,,,,,,,843.4,,
,,,,,,,,,898.7,,
,,,,,,,,,918.6,,
,,,,,,,,,755.0,,
,,,,,,,,,771.1,,
,,,,,,,,,815.5,,
,,,,,,,,,1022.8,,
,,,,,,,,,816.5,,
,,,,,,,,,858.9,,
,,,,,,,,,829.8,,
,,,,,,,,,903.7,,
,,,,,,,,,916.4,,
,,,,,,,,,855.4,,
,,,,,,,,,826.9,,
,,,,,,,,,869.0,,
,,,,,,,,,1013.6,,
,,,,,,,,,896.1,,
,,,,,,,,,1080.8,,
,,,,,,,,,926.7,,
,,,,,,,,,935.6,,
,,,,,,,,,776.3,,
,,,,,,,,,768.6,,
,,,,,,,,,895.4,,
,,,,,,,,,821.3,,
,,,,,,,,,919.3,,
,,,,,,,,,701.4,,
,,,,,,,,,849.4,,
,,,,,,,,,828.0,,
,,,,,,,,,790.9,,
,,,,,,,,,1074.4,,
,,,,,,,,,972.9,,
,,,,,,,,,1162.7,,
,,,,,,,,,978.1,,
,,,,,,,,,1195.4,,
,,,,,,,,,1245.4,,
,,,,,,,,,1244.7,,
,,,,,,,,,1140.4,,
,,,,,,,,,1091.2,,
,,,,,,,,,995.8,,
,,,,,,,,,1072.3,,
,,,,,,,,,1045.0,,
,,,,,,,,,1048.7,,
,,,,,,,,,1061.4,,
,,,,,,,,,897.8,,
,,,,,,,,,842.2,,
,,,,,,,,,996.3,,
,,,,,,,,,950.0,,
,,,,,,,,,928.1,,
,,,,,,,,,1223.8,,
,,,,,,,,,1101.7,,
,,,,,,,,,763.5,,
,,,,,,,,,816.1,,
,,,,,,,,,869.5,,
,,,,,,,,,903.5,,
,,,,,,,,,1332.1,,
,,,,,,,,,1005.4,,
,,,,,,,,,803.1,,
,,,,,,,,,942.3,,
,,,,,,,,,829.6,,
,,,,,,,,,800.9,,
,,,,,,,,,868.1,,
,,,,,,,,,917.4,,
,,,,,,,,,932.5,,
,,,,,,,,,1004.4,,
,,,,,,,,,1020.9,,
,,,,,,,,,1187.5,,
,,,,,,,,,811.6,,
,,,,,,,,,1013.7,,
,,,,,,,,,938.6,,
,,,,,,,,,908.6,,
,,,,,,,,,901.3,,
,,,,,,,,,987.0,,
,,,,,,,,,1123.1,,
,,,,,,,,,1182.1,,
,,,,,,,,,841.4,,
,,,,,,,,,925.8,,
,,,,,,,,,926.5,,
,,,,,,,,,861.8,,
,,,,,,,,,990.7,,
,,,,,,,,,864.5,,
,,,,,,,,,844.9,,
,,,,,,,,,827.2,,
,,,,,,,,,842.0,,
,,,,,,,,,785.4,,
,,,,,,,,,825.9,,
,,,,,,,,,868.4,,
,,,,,,,,,835.6,,
,,,,,,,,,762.7,,
,,,,,,,,,813.1,,
,,,,,,,,,1052.7,,
,,,,,,,,,1033.0,,
,,,,,,,,,902.0,,
,,,,,,,,,1014.8,,
,,,,,,,,,836.2,,
,,,,,,,,,853.9,,
,,,,,,,,,889.6,,
,,,,,,,,,780.9,,
,,,,,,,,,880.7,,
,,,,,,,,,819.6,,
,,,,,,,,,730.2,,
,,,,,,,,,919.1,,
,,,,,,,,,944.5,,
,,,,,,,,,951.3,,
,,,,,,,,,1033.3,,
,,,,,,,,,872.4,,
,,,,,,,,,832.3,,
,,,,,,,,,927.8,,
,,,,,,,,,941.4,,
,,,,,,,,,715.8,,
,,,,,,,,,954.2,,
,,,,,,,,,874.6,,
,,,,,,,,,844.5,,
,,,,,,,,,790.2,,
,,,,,,,,,772.8,,
,,,,,,,,,799.4,,
,,,,,,,,,842.9,,
,,,,,,,,,893.6,,
,,,,,,,,,933.7,,
,,,,,,,,,742.1,,
,,,,,,,,,828.4,,
,,,,,,,,,780.1,,
,,,,,,,,,787.0,,
,,,,,,,,,791.5,,
,,,,,,,,,723.8,,
,,,,,,,,,742.0,,
,,,,,,,,,870.5,,
,,,,,,,,,771.0,,
,,,,,,,,,904.9,,
,,,,,,,,,919.3,,
,,,,,,,,,908.5,,
,,,,,,,,,927.6,,
,,,,,,,,,957.3,,
,,,,,,,,,932.8,,
,,,,,,,,,922.4,,
,,,,,,,,,966.5,,
,,,,,,,,,909.1,,
,,,,,,,,,938.2,,
,,,,,,,,,896.3,,
,,,,,,,,,902.7,,
,,,,,,,,,957.3,,
,,,,,,,,,909.2,,
,,,,,,,,,940.7,,
,,,,,,,,,917.5,,
,,,,,,,,,782.5,,
,,,,,,,,,1016.3,,
,,,,,,,,,781.9,,
,,,,,,,,,753.2,,
,,,,,,,,,835.4,,
,,,,,,,,,693.7,,
,,,,,,,,,782.9,,
,,,,,,,,,712.5,,
,,,,,,,,,620.1,,
,,,,,,,,,764.3,,
,,,,,,,,,708.3,,
,,,,,,,,,492.3,,
,,,,,,,,,739.4,,
,,,,,,,,,569.5,,
,,,,,,,,,879.9,,
,,,,,,,,,1088.8,,
,,,,,,,,,711.2,,
,,,,,,,,,670.1,,
,,,,,,,,,829.5,,
,,,,,,,,,800.7,,
,,,,,,,,,715.0,,
,,,,,,,,,795.6,,
,,,,,,,,,731.2,,
,,,,,,,,,782.2,,
,,,,,,,,,754.4,,
,,,,,,,,,793.4,,
,,,,,,,,,826.1,,
,,,,,,,,,727.9,,
,,,,,,,,,712.0,,
,,,,,,,,,742.1,,
,,,,,,,,,749.9,,
,,,,,,,,,833.8,,
,,,,,,,,,775.8,,
,,,,,,,,,761.9,,
,,,,,,,,,802.9,,
,,,,,,,,,749.6,,
,,,,,,,,,755.5,,
,,,,,,,,,779.9,,
,,,,,,,,,795.0,,
,,,,,,,,,661.9,,
,,,,,,,,,715.2,,
,,,,,,,,,711.6,,
,,,,,,,,,803.0,,
,,,,,,,,,742.9,,
,,,,,,,,,746.9,,
,,,,,,,,,717.2,,
,,,,,,,,,701.6,,
,,,,,,,,,748.9,,
,,,,,,,,,811.1,,
,,,,,,,,,726.3,,
,,,,,,,,,753.5,,
,,,,,,,,,662.5,,
,,,,,,,,,680.6,,
,,,,,,,,,705.9,,
,,,,,,,,,778.9,,
,,,,,,,,,739.7,,
,,,,,,,,,916.0,,
,,,,,,,,,848.3,,
,,,,,,,,,603.0,,
,,,,,,,,,687.0,,
,,,,,,,,,867.8,,
,,,,,,,,,691.7,,
,,,,,,,,,895.4,,
,,,,,,,,,895.1,,
,,,,,,,,,776.6,,
,,,,,,,,,722.7,,
,,,,,,,,,748.9,,
,,,,,,,,,836.1,,
,,,,,,,,,741.3,,
,,,,,,,,,703.0,,
,,,,,,,,,704.4,,
,,,,,,,,,677.4,,
,,,,,,,,,901.9,,
,,,,,,,,,793.0,,
,,,,,,,,,692.3,,
,,,,,,,,,716.3,,
,,,,,,,,,844.9,,
,,,,,,,,,713.3,,
,,,,,,,,,752.4,,
,,,,,,,,,732.1,,
,,,,,,,,,655.2,,
,,,,,,,,,1166.0,,
,,,,,,,,,919.3,,
,,,,,,,,,681.9,,
,,,,,,,,,741.0,,
,,,,,,,,,821.0,,
,,,,,,,,,885.3,,
,,,,,,,,,866.4,,
,,,,,,,,,572.7,,
,,,,,,,,,631.7,,
,,,,,,,,,881.5,,
,,,,,,,,,764.3,,
,,,,,,,,,765.6,,
,,,,,,,,,930.4,,
,,,,,,,,,754.3,,
,,,,,,,,,735.0,,
,,,,,,,,,703.3,,
,,,,,,,,,758.6,,
,,,,,,,,,524.2,,
,,,,,,,,,701.0,,
,,,,,,,,,723.1,,
,,,,,,,,,903.4,,
,,,,,,,,,809.2,,
,,,,,,,,,736.4,,
,,,,,,,,,746.0,,
,,,,,,,,,828.9,,
,,,,,,,,,757.3,,
,,,,,,,,,762.3,,
,,,,,,,,,780.6,,
,,,,,,,,,683.3,,
,,,,,,,,,689.5,,
,,,,,,,,,576.7,,
,,,,,,,,,551.6,,
,,,,,,,,,694.6,,
,,,,,,,,,723.8,,
,,,,,,,,,696.5,,
,,,,,,,,,681.3,,
,,,,,,,,,709.8,,
,,,,,,,,,1867.9,,
,,,,,,,,,12526.4,,
,,,,,,,,,5635.3,,
,,,,,,,,,3654.5,,
,,,,,,,,,8505.0,,
,,,,,,,,,13066.0,,
,,,,,,,,,11691.9,,
,,,,,,,,,14960.7,,
,,,,,,,,,12341.6,,
,,,,,,,,,4342.3,,
,,,,,,,,,1753.7,,
,,,,,,,,,5250.3,,
,,,,,,,,,11363.8,,
,,,,,,,,,11150.4,,
,,,,,,,,,10580.8,,
,,,,,,,,,9740.4,,
,,,,,,,,,11351.8,,
,,,,,,,,,10065.4,,
,,,,,,,,,11451.0,,
,,,,,,,,,9794.2,,
,,,,,,,,,7713.0,,
,,,,,,,,,5163.4,,
,,,,,,,,,2391.2,,
,,,,,,,,,4783.6,,
,,,,,,,,,4919.9,,
,,,,,,,,,3416.9,,
,,,,,,,,,4979.0,,
,,,,,,,,,6669.5,,
,,,,,,,,,4680.9,,
,,,,,,,,,5456.1,,
,,,,,,,,,9109.3,,
,,,,,,,,,7842.5,,
,,,,,,,,,7860.2,,
,,,,,,,,,2458.4,,
,,,,,,,,,8443.8,,
,,,,,,,,,7494.1,,
,,,,,,,,,8888.0,,
,,,,,,,,,7409.4,,
,,,,,,,,,5209.7,,
,,,,,,,,,4426.0,,
,,,,,,,,,8370.7,,
,,,,,,,,,9169.5,,
,,,,,,,,,4281.8,,
,,,,,,,,,8865.8,,
,,,,,,,,,665.5,,
,,,,,,,,,11855.6,,
,,,,,,,,,672.9,,
,,,,,,,,,565.7,,
,,,,,,,,,680.7,,
,,,,,,,,,628.3,,
,,,,,,,,,652.5,,
,,,,,,,,,937.3,,
,,,,,,,,,513.3,,
,,,,,,,,,644.7,,
,,,,,,,,,1151.1,,
,,,,,,,,,660.3,,
,,,,,,,,,633.0,,
,,,,,,,,,741.3,,
,,,,,,,,,806.2,,
,,,,,,,,,543.3,,
,,,,,,,,,847.5,,
,,,,,,,,,746.5,,
,,,,,,,,,896.6,,
,,,,,,,,,706.2,,
,,,,,,,,,733.0,,
,,,,,,,,,803.1,,
,,,,,,,,,616.4,,
,,,,,,,,,582.5,,
,,,,,,,,,918.2,,
,,,,,,,,,514.4,,
,,,,,,,,,569.9,,
,,,,,,,,,876.6,,
,,,,,,,,,903.3,,
,,,,,,,,,1073.8,,
,,,,,,,,,763.6,,
,,,,,,,,,597.6,,
,,,,,,,,,623.8,,
,,,,,,,,,709.3,,
,,,,,,,,,597.6,,
,,,,,,,,,755.5,,
,,,,,,,,,734.1,,
,,,,,,,,,804.9,,
,,,,,,,,,610.3,,
,,,,,,,,,746.0,,
,,,,,,,,,722.9,,
,,,,,,,,,970.4,,
,,,,,,,,,791.6,,
,,,,,,,,,888.6,,
,,,,,,,,,988.2,,
,,,,,,,,,1160.5,,
,,,,,,,,,801.0,,
,,,,,,,,,747.8,,
,,,,,,,,,775.7,,
,,,,,,,,,889.8,,
,,,,,,,,,800.1,,
,,,,,,,,,930.3,,
,,,,,,,,,749.3,,
,,,,,,,,,692.5,,
,,,,,,,,,888.8,,
,,,,,,,,,974.1,,
,,,,,,,,,869.7,,
,,,,,,,,,845.3,,
,,,,,,,,,751.5,,
,,,,,,,,,844.7,,
,,,,,,,,,1036.3,,
,,,,,,,,,1038.0,,
,,,,,,,,,913.5,,
,,,,,,,,,973.6,,
,,,,,,,,,1014.4,,
,,,,,,,,,916.0,,
,,,,,,,,,1073.3,,
,,,,,,,,,854.7,,
,,,,,,,,,807.5,,
,,,,,,,,,1027.7,,
,,,,,,,,,1097.6,,
,,,,,,,,,982.1,,
,,,,,,,,,750.2,,
,,,,,,,,,1232.2,,
,,,,,,,,,930.7,,
,,,,,,,,,987.9,,
,,,,,,,,,1350.1,,
,,,,,,,,,1039.6,,
,,,,,,,,,1220.8,,
,,,,,,,,,941.0,,
,,,,,,,,,1009.8,,
,,,,,,,,,997.0,,
,,,,,,,,,807.3,,
,,,,,,,,,1097.7,,
,,,,,,,,,793.8,,
,,,,,,,,,900.8,,
,,,,,,,,,1115.7,,
,,,,,,,,,1147.5,,
,,,,,,,,,1305.7,,
,,,,,,,,,943.9,,
,,,,,,,,,1182.5,,
,,,,,,,,,368.4,,
,,,,,,,,,730.3,,
,,,,,,,,,366.5,,
,,,,,,,,,261.9,,
,,,,,,,,,557.1,,
,,,,,,,,,311.0,,
,,,,,,,,,1126.6,,
