Amplitude_Mean,Amplitude_Mean.1,Amplitude_Mean.2,Amplitude_Mean.3,Amplitude_Mean.4,Amplitude_Mean.5,Amplitude_Mean.6,Amplitude_Mean.7,Amplitude_Mean.8,Amplitude_Mean.9,Amplitude_Mean.10,Amplitude_Mean
73.42685714285713,69.5421052631579,75.66499999999999,,87.34173710288546,77.92397743300423,86.6172,68.32127659574468,72.9438095238095,77.0888888888889,73.8125,83.00778720123363
74.16858974358973,69.48421052631579,72.77600000000001,,87.77821931589537,75.19419291338583,86.63013333333333,70.24112903225806,74.73088235294118,78.43518518518519,75.29166666666667,83.342784992785
74.3212814645309,69.42631578947369,77.34285714285714,,88.15023148148148,77.34616564417178,86.64306666666667,66.46022099447514,67.72500000000001,79.78148148148149,75.12857142857145,84.6244474212994
74.16460905349794,69.36842105263158,77.26,,87.70896752302471,78.5190119760479,86.656,66.86288209606987,63.98924050632911,81.12777777777778,76.0,83.73305660377359
73.535734870317,69.31052631578947,67.64999999999999,,87.27196138657305,78.4795918367347,86.66893333333333,75.62765486725664,65.296,82.47407407407408,75.5,84.03716617210682
73.05011990407674,69.25263157894737,72.39999999999999,,87.01307133703544,77.30617469879518,86.68186666666666,79.47621313035205,63.69411764705883,83.82037037037037,73.55,84.06764484574867
73.05230769230769,69.19473684210526,77.15,,86.79109688080975,77.98062827225131,86.6948,80.50745131244709,65.0528455284553,85.16666666666667,75.56,84.51145339652449
73.2792,69.13684210526316,81.9,,86.99245671887881,77.54248788368336,86.70773333333334,80.7316630355846,65.58853503184712,84.97083333333333,70.54444444444444,84.59375494071146
73.38571428571429,69.07894736842105,76.3,,86.3831522774919,77.98050193050192,86.72066666666666,79.39425893380199,65.85961538461538,84.775,74.56,84.97261809447558
73.75625,69.02105263157895,70.76249999999999,,85.34955918214219,76.99810017271159,86.7336,80.1474193548387,65.95819672131147,85.3525641025641,74.82857142857144,84.79704861111112
73.04574468085107,68.96315789473684,65.225,,85.07456293706294,76.56193737769081,86.74653333333333,79.42864953526517,67.54230769230769,85.9301282051282,71.89999999999999,84.32978208232446
72.92061538461537,68.90526315789474,63.09285714285716,,84.8865818392134,77.18045515394914,86.75946666666667,80.4696380334954,73.6,86.5076923076923,72.96666666666667,83.24578025477707
72.66624203821657,68.84736842105264,65.38571428571429,,81.3585333986608,76.50827423167848,86.77239999999999,80.82753774076002,79.88251748251749,73.5,74.03333333333333,84.51527663088356
73.46247240618102,68.78947368421052,68.47380952380952,,82.61627078384798,76.99902506963788,86.78533333333333,80.72881260551492,79.29210526315788,71.73333333333333,76.2,84.09983484723368
73.18341968911916,68.73157894736842,71.56190476190477,,84.40899550224889,78.78809135399673,86.79826666666666,80.98467153284673,77.58301886792452,70.0,77.6,84.03173758865249
72.72224532224533,68.67368421052632,74.65,,83.55159893404397,78.97299412915851,86.8112,80.59236387782205,71.40755813953487,80.8,74.92,83.943848059455
72.44320241691842,68.61578947368422,75.69833333333334,,80.2835572724219,79.74357501794687,86.82413333333332,80.81021459227468,70.22619047619048,70.2,84.9,84.3810067114094
73.55791139240507,68.5578947368421,76.74666666666667,,73.38000000000001,78.21203995793901,86.83706666666666,82.3379712131597,81.72446808510638,71.075,77.625,83.43492063492064
74.09166666666665,68.5,77.79500000000002,,,78.91356663470758,86.85,83.98399366085579,81.80909090909091,70.18571428571428,76.2,81.63570919458303
70.05,72.83333333333334,78.84333333333335,,,76.56175917215427,87.69999999999999,86.78698324022346,77.875,75.77454545454545,71.28,81.48501872659176
70.50714285714285,77.16666666666667,79.89166666666668,,,76.87949907235623,88.55,88.05933948863635,73.69999999999999,75.40625,72.625,83.65583333333335
69.60000000000001,79.13673469387756,80.94000000000001,,,78.89720357941835,89.39999999999999,88.75577136514983,71.3,74.6,71.75384615384615,83.37647058823529
68.0,73.92836734693878,86.96666666666665,,,78.64488636363636,90.25,89.31237895838787,68.9,72.21428571428571,73.1,83.2779963122311
69.21666666666667,68.72,82.79999999999998,,,78.54842498665244,91.1,89.66775012696802,75.876,73.0,70.07878787878789,84.87022670025189
72.15714285714287,68.29714285714286,78.63333333333333,,,78.33564407656492,90.662987012987,89.93475324675326,78.9975,74.725,71.18333333333334,82.92488888888889
71.875,67.87428571428572,74.46666666666667,,,76.94880273660205,90.22597402597404,89.72245322245323,78.79347826086958,76.45,64.35833333333333,81.92933753943217
74.64444444444445,67.45142857142856,70.3,,,78.07933828494261,89.78896103896103,90.27004830917876,76.42264150943396,69.65,73.375,80.92301293900186
76.03636363636363,67.02857142857142,69.9,,,77.38058470764618,89.35194805194804,90.51564756860856,69.875,74.725,77.10000000000001,80.51440261865793
82.81,66.60571428571428,65.42727272727274,,,77.26790310370932,88.91493506493507,88.99470355731225,69.02307692307691,73.16499999999999,75.78571428571429,81.1967640094712
78.13636363636364,66.18285714285713,69.31666666666666,,,76.71401564537157,88.47792207792207,89.30997161107169,71.50540540540541,75.15377358490565,73.50909090909092,81.14033546325878
77.9,65.75999999999999,69.70833333333334,,,77.48329853862212,88.04090909090908,88.63458110516935,71.78048780487806,74.66410256410258,70.81666666666666,80.84470499243571
74.55000000000001,65.33714285714285,70.10000000000001,,,77.39486447931527,87.6038961038961,87.99122426868907,79.15668789808917,74.67500000000001,68.9375,80.96689602446484
72.69999999999999,64.91428571428571,74.55000000000001,,,78.13327272727274,87.16688311688311,89.08214747736093,79.78552631578947,73.7735294117647,77.9,82.81159663865546
79.38333333333334,64.49142857142857,79.0,,,77.96810631229235,86.72987012987012,89.50564170240845,79.95952380952382,72.74,80.5,82.025
74.64166666666667,64.06857142857142,83.45,,,77.86453576864535,86.29285714285714,90.05600249454318,77.83434343434344,73.39999999999999,74.42500000000001,83.131866892273
69.89999999999999,63.64571428571428,68.9,,,77.76683238636365,85.85584415584415,90.48673899939725,76.35526315789475,74.05999999999999,76.88,80.73264633140973
76.82000000000001,63.22285714285714,65.84137931034482,,,77.29968474148802,85.41883116883116,90.89506674405108,78.17777777777778,73.85,76.0,80.6552906110283
70.0074074074074,62.79999999999999,68.4831417624521,,,77.17058103975535,84.98181818181817,90.58953757225434,71.63333333333333,71.5,75.975,80.67955801104972
70.58947368421055,62.96198979591836,71.12490421455938,,,76.9608417200366,84.54480519480519,90.79284210526316,73.46666666666665,71.35,73.57386363636364,81.90055350553507
69.12075471698114,63.12397959183673,73.76666666666667,,,78.45288197621225,84.1077922077922,91.15084427767356,74.06666666666668,74.10000000000001,71.17272727272729,81.68008991650609
69.68730964467005,63.285969387755095,66.35,,,78.40603448275863,83.67077922077921,91.27686638897788,73.31666666666668,72.61666666666667,77.73636363636365,79.30274765003615
69.86929824561403,63.44795918367346,72.675,,,78.35893074119076,83.23376623376623,91.12907504363,72.56666666666666,71.13333333333334,84.3,80.03619683069223
70.65953488372092,63.60994897959183,79.0,,,79.02498636115656,82.79675324675324,90.79897090134848,71.81666666666666,74.91428571428571,76.66666666666667,80.34376930998971
70.39515151515153,63.77193877551019,77.26,,,78.1750135501355,82.35974025974025,90.3431719795356,71.06666666666666,71.81666666666666,73.23333333333333,81.90529997309659
70.71010830324911,63.93392857142857,75.52000000000001,,,78.76601539372409,81.92272727272727,90.26387973640855,75.5,70.48571428571428,75.63846153846154,83.16460618145564
72.18664259927797,64.09591836734694,73.78,,,78.66239520958085,81.48571428571428,89.36610859728506,79.93333333333334,76.71428571428571,73.775,84.42445533769063
