Energy_Max_Min_difference,Energy_Max_Min_difference.1,Energy_Max_Min_difference.2,Energy_Max_Min_difference.3,Energy_Max_Min_difference.4,Energy_Max_Min_difference.5,Energy_Max_Min_difference.6,Energy_Max_Min_difference.7,Energy_Max_Min_difference.8,Energy_Max_Min_difference.9,Energy_Max_Min_difference.10,Energy_Max_Min_difference
9000.0,497275.0,24483900.0,,,1638660.0,16826400.0,5189437.0,46060.0,49200.0,2718010.0,8879452.0
63240.0,29400.0,18387405.0,,,1378480.0,20871000.0,4859271.0,300440.0,47200.0,851510.0,3879425.0
238900.0,27497.85714285714,12290910.0,,,1399033.0,20049622.727272727,10099517.0,559210.0,51000.0,820100.0,4919410.0
263400.0,25595.714285714286,6194415.0,,,5429138.0,19228245.454545453,6959341.0,575130.0,54800.0,885130.0,12999392.0
296700.0,23693.571428571428,97920.0,,,1008640.0,18406868.18181818,68499481.0,595840.0,38470.0,885010.0,10499378.0
9985800.0,21791.42857142857,14000.0,,,1169080.0,17585490.90909091,7159274.0,359470.0,35000.0,938280.0,8819414.0
18698240.0,19889.28571428572,3778780.0,,,1249446.0,16764113.636363637,7699176.0,375790.0,73170.0,6656420.0,13199360.0
4737750.0,17987.142857142855,36800.0,,,2109382.0,15942736.363636363,8399268.0,600870.0,41300.0,1093170.0,10598620.0
6746390.0,16085.0,71845.0,,,2549314.0,15121359.09090909,8059243.0,493390.0,77700.0,1217180.0,10497730.0
852150.0,14182.857142857143,106890.0,,,2438420.0,14299981.818181818,6839344.0,680850.0,1015940.0,1258070.0,12299426.0
243800.0,12280.714285714286,774926.6666666666,,,4089058.0,13478604.545454549,7709432.0,955160.0,91640.0,1064200.0,10099210.0
46689900.0,10378.571428571428,1442963.3333333333,,,1929057.0,12657227.272727272,8179071.0,1147760.0,89460.0,952000.0,13298950.0
23347550.0,8476.428571428572,2111000.0,,,1357810.0,11835850.0,9409283.0,1148770.0,72630.0,982140.0,10398920.0
5200.0,6574.285714285714,8260.0,,,1818480.0,11014472.727272728,10299248.0,851670.0,55800.0,1045770.0,9819361.0
397800.0,4672.142857142859,9047380.0,,,2609308.0,10193095.454545457,12599185.0,633960.0,77500.0,1055270.0,10598280.0
85870.0,2770.0,8467743.333333334,,,6958550.0,9371718.181818182,12099467.0,665850.0,93030.0,1124750.0,11198720.0
104490.0,2942.8571428571427,7888106.666666667,,,9999221.0,8550340.90909091,12599382.0,84500.0,95200.0,1145705.0,9297480.0
185710.0,3115.714285714286,7308470.0,,,11798700.0,7728963.636363637,13799241.0,423300.0,1108800.0,1166660.0,9869066.0
96450.0,3288.5714285714284,28260.0,,,2299026.0,6907586.363636363,14699259.0,333085.0,609505.0,4615250.0,9809432.0
111600.0,3461.428571428572,1621880.0,,,4529115.0,6086209.090909092,14599344.0,242870.0,110210.0,8063840.0,11499368.0
157700.0,3634.285714285714,3215500.0,,,14998950.0,5264831.818181818,14099356.0,152655.0,312660.0,1485790.0,10199105.0
1428200.0,3807.142857142857,2574860.0,,,7369012.0,4443454.545454547,14799142.0,62440.0,107510.0,135997800.0,13499381.0
1334720.0,3980.0,1934220.0,,,4778730.0,3622077.2727272734,13899385.0,1567570.0,108110.0,1485930.0,17698470.0
668560.0,4152.857142857143,1293580.0,,,2008960.0,2800700.0,14099360.0,3072700.0,47600.0,1558570.0,13898860.0
1788800.0,4325.714285714286,652940.0,,,1769089.0,2435157.1428571427,13399555.0,377400.0,37760.0,1628510.0,10098890.0
5740280.0,4498.571428571428,12300.0,,,18498870.0,2069614.2857142857,12699549.0,288975.0,47500.0,1634170.0,11998850.0
574000.0,4671.428571428572,14190.0,,,107998920.0,1704071.4285714286,12499526.0,200550.0,53700.0,1718710.0,38299056.0
192500.0,4844.285714285714,15900.0,,,13099013.0,1338528.5714285714,11999432.0,112125.0,76110.0,2678650.0,12998660.0
1333010.0,5017.142857142857,2996.0,,,9048770.0,972985.714285714,11799073.0,23700.0,85430.0,1998780.0,10698610.0
250100.0,5190.0,6370.0,,,3019068.0,607442.8571428573,12699462.0,20350.0,77220.0,2438990.0,11898390.0
817800.0,5362.857142857143,4183.0,,,10397350.0,241900.0,13599102.0,17000.0,69010.0,2909479.0,14198830.0
407480.0,5535.714285714286,207500.0,,,13598890.0,193678.0,12499353.0,13650.0,60800.0,3668640.0,13698730.0
125600.0,5708.571428571428,21190.0,,,3418920.0,145456.0,13999161.0,10300.0,119100.0,3769013.0,17798660.0
919800.0,5881.428571428572,46320.0,,,4288920.0,97234.0,12199091.0,239900.0,6476825.0,4079114.0,14998970.0
479800.0,6054.285714285714,45830.0,,,3598650.0,49012.0,12599101.0,81000.0,12834550.0,4919078.0,12098790.0
1343250.0,6227.142857142857,45340.0,,,47998900.0,790.0,11298600.0,86800.0,19192275.0,5158040.0,12298760.0
574820.0,6400.0,21420.0,,,5219071.0,874.8148148148148,13698880.0,102000.0,25550000.0,4768580.0,18399170.0
