Energy_Standard_deviation,Energy_Standard_deviation.1,Energy_Standard_deviation.2,Energy_Standard_deviation.3,Energy_Standard_deviation.4,Energy_Standard_deviation.5,Energy_Standard_deviation.6,Energy_Standard_deviation.7,Energy_Standard_deviation.8,Energy_Standard_deviation.9,Energy_Standard_deviation.10,Energy_Standard_deviation
66016004288.138695,208043177489.41647,210003740859.2632,673641994671.6172,11009382389.344397,753353179274.3799,362366887127.0035,240586397407.34644,69510539988.7331,333201970850.68176,304817932346.33704,10735372852.562569
65684066418.005135,209018790878.6152,214025952314.40823,653127141195.4686,11250622217.55264,737310581045.3179,359486347948.2427,245554231751.1457,68223971454.68522,331602177535.77826,301191093918.579,10602662330.764694
65030044183.78217,210005427609.24643,218429060002.8064,632321974719.2552,11335775209.410135,721448218060.6232,356465478408.2042,250502135715.0191,67009266008.60489,328958148380.73834,297584737509.754,10464013285.319788
64059119851.72399,211010546570.18265,223158985391.57104,611798882468.1473,11278732173.718405,705804610715.3921,353574113860.2352,255405613234.8586,65877997006.23031,325754352892.6447,294007030527.80853,10326882419.48444
62784100411.783,212028792904.3912,227961993166.2011,592173725635.2167,11147134315.940868,690408324821.0927,351032536374.5695,260297139130.34097,64840230439.339455,322480717686.7138,290465739434.7509,10196552851.856876
61225031660.41712,213043655249.3025,232382669483.7937,573991255267.6317,11065749165.953287,675279038400.9235,349083825909.92126,265227115200.3885,63902645513.90324,319616803742.43823,286965838844.56555,10073358488.934172
59408225207.57261,214040416367.9109,236005874500.8199,557670148103.973,11158493158.267023,660429769978.9451,347914136112.8311,270229164725.1183,63068850601.38901,317620539135.21155,283508565039.54767,9965636209.078669
57367556326.63251,215004253973.8701,238443281900.64325,543508567745.94366,11600650260.893,645863510043.2869,347639180175.247,275038963410.8554,62338570237.45763,316919811426.6894,280092677901.7596,9878099402.790203
55143003027.00166,215914887074.4604,239423786629.6644,531643003742.84766,12168725812.172169,631585155012.3403,348319412548.3801,279052266708.3447,61709437645.92836,317873189246.3847,276731009622.9073,9803358335.53796
52779062796.61406,216779014183.8268,238994431751.00745,522582699943.9194,12833466469.77641,617605073223.3185,349969862531.661,281974451193.6109,61179039620.42484,320913255125.8508,273432444290.0897,9749878072.860634
50323534242.56643,217590949290.32504,237234955196.6499,516448541723.164,13855968620.26184,603938671740.4475,352549323467.1205,284908903384.1804,60742573161.134384,326430314902.0698,270203270332.9093,9710831808.829586
47826079779.05892,218321336900.33728,234237266737.80103,513188132862.2492,15234743283.396414,590597940076.5067,355961051888.46014,288076380735.4472,60393707962.67915,334727430078.5817,267047625722.5789,9706546499.978178
45336322366.7822,218978933583.93945,230331373562.6016,512618516259.3741,16809111472.969364,577602267495.2369,360085712211.6731,291326784318.25946,60125678819.457726,345979940309.40875,263967314777.52457,9733099695.392609
42902499078.44259,219578372036.5392,225946765140.2433,514683739528.857,18418960659.6442,564974769786.9141,364773165478.3244,294443137762.837,59931454779.21956,360223687220.4918,260963136837.0985,9769594739.021725
40569590910.47211,220113405229.71744,221436942846.8688,519382052055.69696,19919016744.07205,552736403547.8624,369864787197.6437,297198643700.9048,59804067550.71858,377322293824.0973,258034480617.2087,9808343939.926474
38377441803.77606,220562872505.54,217062665751.49,526967397948.7738,21212671514.80824,540911756658.1201,375202675725.44055,299402081925.43024,59737100942.32149,396946522605.8771,255179811322.18427,9840610798.028225
36358591113.96871,220867281493.90625,212745568204.3091,537514269569.9831,22240105223.76984,529532398896.98566,380639871668.4924,300932225561.2895,59724960707.61062,418583642069.5222,252396129926.5258,9847918426.807226
34537300659.733505,221095900135.4181,208551721610.172,551008091702.0975,22962433970.195904,518633023934.7081,386045268065.0453,301760311906.3964,59762571581.53232,441576449217.4506,249680201115.90744,9816494600.72738
32927250231.39737,221245113875.74707,204803111318.53784,567338267624.7557,23364449926.31213,508254042244.2072,391303525979.7553,301954284022.7862,59845264319.44573,465163785950.7424,247027813099.927,9749333522.213549
31527843910.42622,221312749108.17764,201294574165.9665,586120290887.7157,23453396800.015125,498438443343.883,396352371978.7584,301670339563.08344,59968843950.356735,488529127793.7423,244434557919.42023,9648945825.732767
30331429335.25051,221298560446.5803,197704067824.1426,607097030777.4744,23257069807.471,489238421281.4347,401148159985.9634,301133073110.99634,60129490499.80919,510846206937.0109,241895019059.51825,9522069237.4616
29328741127.29847,221204140368.78,193664039695.26184,630004829907.4664,22821799326.181488,480705455738.5533,405668626967.54486,300602446318.5538,60323121768.23994,531319786952.6731,239403777939.1024,9380515251.093151
28498385730.54236,221034720405.23392,188802879150.4476,654314330225.3118,22207725640.250538,472891928780.2184,409914533854.151,300331853213.1656,60546270790.923256,549220590595.8309,236953599195.44,9240543170.22597
27812071468.52043,220796355771.88443,182681177637.7302,679277436796.0645,21388991068.416943,465827785055.1649,413905806887.04254,300492725872.7869,60795288732.66499,563888032014.016,234537155872.01865,9116453780.073551
27237024855.585007,220501355528.7407,175230684781.3017,704274547251.1694,20236852972.545025,459577043474.2108,417688474561.888,300778911484.76483,61067215245.381134,574789780586.2029,232156190126.2664,8991048814.146582
26741479113.80191,220179945455.3124,166500428714.1806,728823595850.1455,18860157677.77788,454206186188.8568,421327095533.20245,300688534401.43134,61359269065.0523,581580300460.2178,229811667816.76373,8870195484.459904
26295829473.659336,219860387484.4069,156679551823.61188,752322784189.8535,17355552097.70276,449777556154.95496,424895640213.7609,300348791876.05505,61668515950.40913,584039330707.8224,227504204328.32016,8786035807.908068
25872290846.045044,219568890477.77423,146150026818.8485,774246707556.612,15939188945.868444,446343629930.30194,428468413670.3753,300025647830.262,61991803995.6161,582094824764.9707,225236331542.0242,8762108799.537703
25446201455.18014,219321449407.0001,135458834634.26062,794123995809.8481,14783677192.19651,443951703365.75226,432114749193.3367,299969370372.3585,62326208370.755554,575804252041.7758,223010531690.68512,8812231096.725286
24997448573.728367,219121032659.21323,125326500828.098,811500051820.1442,13906614170.960705,442636633635.8576,435897425946.75104,300266478191.593,62669120376.52205,565388600905.3564,220829410918.9348,8934406534.977983
24509993598.358955,218994278918.60004,116551361152.78848,825993756534.8485,13268617591.307198,442418062772.1095,439867754676.9887,300781254377.3314,63018046569.934975,551187087377.0088,218696023272.4431,9111765420.52614
23972379813.87481,218925910859.07065,109900915023.19193,837295121914.5598,12795977765.658895,443326430233.9005,444063426332.3805,301366507005.3329,63370773305.74603,533624217922.5607,216613181337.82816,9325624094.054585
23378255395.06461,218897217094.7256,105440897557.19302,845171576162.8323,12445901512.40973,445379132345.538,448509291107.3319,301910190965.445,63725440036.225815,513205506958.9197,214583789861.0156,9559777889.494144
22727053109.41053,218935666076.7681,103265526535.8904,849538356241.6902,12209413713.533356,448584702465.3652,453216905306.4009,302349938735.2257,64080582467.06568,490491670917.85657,212610985034.446,9800787139.113174
22024986261.08548,219063054592.05045,103460780538.08006,850364011873.511,12083632633.30746,452941054899.2592,458167787376.2785,302671381511.25714,64434975810.09858,466070978180.5689,210696604019.93777,10034849065.362247
21285809083.92572,219280273585.89087,105407648080.6429,847698416993.8221,12104920396.623802,458434349406.77313,463338743046.96747,302921631807.2905,64788461341.903046,440534266826.07,208841335270.5669,10248859824.358685
20531409330.50172,219576511159.5036,108129941717.76744,841618667794.3365,12347905154.713478,465041445083.2124,468752948400.528,303177527812.1702,65141051160.40606,414468099299.988,207044435842.13504,10435624721.363075
19792226464.48012,219940393024.428,110728024741.49287,832284538827.0492,12897633134.294178,472723912638.9884,474401966792.7458,303447456619.59204,65492874146.546776,388456060333.8406,205302298777.48303,10586736582.744532
19107849979.085915,220358698757.80185,112481472158.14876,819801518437.2501,13719492294.022978,481457699796.8491,480279945755.0347,303642026095.8996,65843372553.788284,363068466700.4271,203620720681.1417,10686117540.376509
18525171463.336,220808985262.7855,112938364564.811,804325731224.2231,14545287218.519098,491205853863.2279,486385976497.8493,303547706956.2414,66193323366.59452,338826984299.0796,202006635882.78668,10707738607.041962
18098905661.408363,221294392634.86392,112158099540.08966,786420886197.7983,15276013106.365206,501923675572.5608,492737973633.8138,302903415846.0526,66544155695.02621,316394033214.97845,200466211593.2407,10659443961.70341
17881110931.158104,221808857571.86777,110356509344.04362,766500636792.671,16044569984.655098,513552639929.28094,499362838525.34814,302425900060.8686,66896052192.329735,296467440911.79663,199003257280.67072,10587287989.936316
17912017213.573708,222331602784.63147,107907947857.50912,744962104346.1495,16966471059.310244,526051029821.5217,506290922066.235,302349011154.571,67248500581.75077,279745298881.7102,197620693715.7013,10509028930.615416
18212348622.12884,222847356892.9748,105537483720.7172,722208117338.3281,17964895128.142464,539358777647.2896,513563156462.7829,302538133033.05774,67599954568.39651,266869177999.255,196321191806.622,10425580071.817408
18778611646.74252,223360990231.00232,104199084544.16626,698661876493.2269,18951396125.00054,553415696350.6265,521224550056.7006,302798563932.1861,67947988264.64078,258401144575.44125,195105513985.78467,10333606387.681644
19583629898.873764,223855950152.2642,104725229574.11945,674743900469.3314,19848617573.20368,568153875029.8295,529318976641.0429,302917653196.5633,68289272265.14542,254681163849.8076,193972324807.99127,10223791864.470043
20581913696.647987,224299263042.9735,107624120242.5433,650875975909.4454,20596060920.59,583505183576.8551,537886293547.6107,302711033678.4262,68619486278.623474,255595478262.1529,192920071013.14252,10107158510.200209
21717002281.281967,224616712159.0951,112669935689.83194,627474135983.3279,21153084025.69757,599398004151.3282,546957874111.6589,302056415206.22546,68933381204.35043,260575193287.16724,191946712891.6627,9986345495.013752
22928111746.5844,224860258854.8357,119517988509.41435,604941824970.8174,21500376016.172424,615760935888.558,556551294882.3373,300918068249.0441,69224932464.92464,268679919529.4241,191049403720.05383,9860760606.430914
24154874414.89136,225009696356.91583,128011696366.94832,583654219507.3208,21640421106.05408,632523836136.5674,566660047661.931,299357202583.3187,69487509838.79684,278749866059.34406,190225282954.673,9731572692.486649
25340333095.60803,225044741827.27057,137401447355.7302,563942465519.3375,21596944630.54729,649618568325.4136,577280138762.8796,297525200924.8746,69714159046.6769,289563913055.1634,189471166846.25897,9602470747.678837
26432242285.270767,224946658365.5092,146966169465.83545,546084803738.9772,21412980235.59549,666979503474.9288,588399156176.7715,295641585086.3777,69897883665.60649,299958735790.7788,188782573255.5416,9479264001.859385
27383644189.90089,224698860119.8236,156120074205.65167,530280358993.1792,21146956412.84536,684543527524.7477,599968644782.8722,293963806915.38245,70032092579.71703,308901138264.5827,188156010147.15347,9373343486.224993
28153016564.15733,224287978784.3957,164435141175.17374,516593760484.6737,20865835181.21078,702249993381.8215,611924887950.6079,292762817545.3532,70110670803.38588,315525400199.1098,187585193769.9549,9302703710.868114
28704188284.08828,223698612157.38068,171540405709.81305,504843479408.2344,20546662524.50392,720033232627.8381,624188817036.8855,292235264290.9181,70127318998.85892,319121306937.22253,187065574052.5035,9280676424.883429
29005963158.706978,222927308377.4749,177490641731.1361,494984115360.09296,20091808019.1403,737835471066.7576,636673193041.3909,292029036938.29315,70078461245.50317,319188709414.0516,186598411829.31348,9286754167.83409
29034568367.01718,221987722766.989,182470791431.8401,487062128199.2036,19408891106.61018,755600693214.4218,649288523174.3103,291608410548.7238,69961823791.44235,315485769753.57275,186184854223.052,9325358654.995308
28771500415.03863,220891501252.87347,186760469652.59976,480953895283.29785,18751979310.71287,773282885278.5933,661934386775.7089,291249273548.6958,69776327491.67122,307958882256.93585,185826261423.5228,9416048836.495298
28205623802.302666,219644996810.09924,190732137034.0744,476654968873.3079,18310974239.87265,790840446657.1454,674503955835.4197,291229693460.1013,69521686465.40172,296755713987.89453,185523233908.21408,9561413670.313295
27331403188.936127,218250540026.2692,194767191212.25272,474115791794.66144,18058096430.71322,808227261192.827,686886935971.2203,291687091798.3475,69200337007.99512,282222473714.2118,185275469275.58444,9759504190.536987
26150500502.19677,216727518084.6515,199214284436.90823,473216475239.319,17972450752.858284,825394874270.1158,698975864291.9692,292673491277.397,68816414688.48285,264902832668.62872,185083525082.11057,10001334607.63919
24672039506.50112,215095248004.3777,204298020439.24045,473974782135.68665,18015631544.29138,842290190879.6143,710666376384.2047,294095608646.9824,68374690198.90236,245522477086.28024,184947700480.7034,10271171163.240046
22913489957.168964,213343577961.824,210082474363.20703,476530315317.1227,18119428620.488964,858859778328.4698,721860728488.7362,295836251547.653,67881059681.98306,224979918656.62427,184866633050.28064,10551079915.204405
20901797416.89609,211465136141.1843,216130699137.8225,480921544058.9102,18237078070.223747,875047326502.8419,732468361310.1653,297797240514.25946,67342169816.56344,204327250567.70743,184839308421.21216,10825105277.68872
18675430248.878822,209502067839.1892,222192159667.9057,487199162424.5834,18346165870.40445,890793442600.3749,742409333440.8048,299883674798.7321,66765308754.80227,184746437851.9772,184863045389.2355,11079100376.907
16289114452.1113,207494680801.9959,228296383293.185,495542987732.4569,18455908042.02945,906036357283.6414,751598400055.3114,302048575234.11566,66158508856.58266,167459730384.7661,184935001071.3439,11302630621.380465
13823233147.337473,205462879496.14417,234155876241.49832,506085130771.1427,18608280109.35888,920709112173.0526,759996587070.3577,304286805156.755,65529652969.664986,153596290048.3416,185051102208.11264,11489018130.19702
11404636598.741331,203422017925.33817,239367739451.41284,518832137639.8658,18872615705.7778,934736556429.7535,767590700111.6019,306659932621.6009,64886294169.8489,143921584054.8654,185205674744.56564,11632083375.484034
9251567538.811567,201390326219.09943,243570948663.23065,533726059578.9329,19310352504.58643,948041070797.0726,774370002217.0287,309268166631.4321,64236430340.13247,138570820534.0357,185395973379.18875,11722801838.631958
7742970856.406999,199383978886.8792,246434472692.72244,550659856059.3342,19893494832.24146,960533926010.2904,780338299665.3569,311904867513.7724,63587185552.392456,137076881338.6844,185616133293.2942,11751835222.564934
7344340103.914453,197416752137.10623,247730986418.34888,569408704600.1216,20399124854.676823,972134317458.3082,785523251219.8394,313926343838.43207,62945310974.59591,138402831842.4198,185870001996.58203,11705099251.63044
8173783521.707416,195521487141.4409,247528185370.06537,589978512812.468,20697370654.484608,982761971222.497,789979386729.979,315191810407.3848,62317750151.28229,141596549718.86887,186167072984.39172,11601684061.394093
9897991810.097784,193723029048.924,245923662333.73703,612144225923.0941,20928969281.46513,992333463442.4614,793783932608.8118,316436492895.1482,61709449355.80512,145962684456.09607,186514458648.06165,11460705069.934282
12040039316.236843,192037766644.772,243048137611.1948,635607318598.3137,21291226547.494614,1000766936424.3907,797030831116.9885,317776476448.026,61124161499.64722,151185766533.02353,186919348097.88467,11292043278.533735
14286359160.96935,190494256319.706,239194671314.99863,660002213431.6768,21756132790.422348,1007983967022.1182,799824415086.079,319004932427.7662,60564479789.77341,157348468545.397,187389450003.8105,11109574513.8917
16458392398.84699,189133415398.85703,234784626856.8932,684910282402.5806,22254834591.667736,1013912007354.0295,802285803731.5299,319827238987.1536,60031734969.36054,164851317378.78076,187933261426.6345,10912005760.867464
18447410353.132923,187969495091.48004,230169582174.77844,709946866268.599,22712296017.37991,1018475067306.507,804540338238.1049,319961379447.82874,59525944214.50387,174213190197.8159,188558904816.28305,10705322244.64553
20181074712.672165,186997793411.86475,225618764322.98828,734709461494.1705,23057968326.94483,1021602690161.774,806713322085.7041,319166778720.08466,59045864007.48752,185814814701.9889,189274794601.69672,10493665221.355284
21609084342.025,186164963205.0203,221106094141.79047,758833125973.791,23233684267.61602,1023238095904.67,808925298414.7911,317258312624.8725,58588989372.67538,199972948462.4797,190088254039.6968,10279243565.05712
22696643704.26794,185541318970.70413,216696750885.9673,781980729805.2238,23198771393.88345,1023330717205.41,811284871032.5637,314132687829.7393,58152163009.5412,216613181183.49704,191005341670.4356,10064138495.698765
23421560098.064995,185121160415.2279,212702403526.4344,803881520194.3221,22932989913.03709,1021840893256.2524,813872451126.5621,309781950902.22925,57731893932.39602,235330055110.57645,192030691708.73035,9851252746.834024
23773263887.50675,184896441358.3017,208954190850.4812,824338134860.4131,22437921815.55087,1018741203481.6968,816768189098.7773,304299896484.6111,57324086168.83665,255488661797.5819,193166370257.8988,9644956847.71165
23752159562.07429,184858976727.38544,205175610275.62192,843177712868.4652,21737209151.44909,1014016207621.6116,820027459116.853,297868570883.0267,56924317241.52425,276329012320.13403,194411737952.55307,9451343401.818724
23369530295.032574,185001319384.92648,201042154851.86493,860279033058.3794,20875728891.061302,1007662994656.1476,823652076039.7615,290742227534.4296,56528272391.11855,297059959542.6652,195764454446.6461,9278005935.173689
22647247140.11766,185317201182.7888,196221628607.6516,875550629551.9703,19917413115.4108,999690418157.9764,827645483354.8904,283213594769.0264,56131976611.70928,316931343447.7126,197217111037.12955,9133196731.946705
21617781462.50736,185801785690.31964,190326982497.8366,888839583620.4052,18846979965.29109,990120882588.8306,832019077772.8826,275556730854.4253,55730913112.3583,335250321257.5013,198759053237.36792,9021173140.27772
20324227655.69079,186457339132.4408,183293799152.15564,900180877567.3988,17578960204.068607,978994658925.5754,836740441703.6984,267721531523.15872,55322658359.19833,351464190264.535,200384878962.0969,8914423108.40261
18821686675.42496,187303735449.5768,175179235028.77808,909830779211.9502,16093349581.81916,966373213856.4954,841755459040.2313,259123570592.3626,54906176003.17462,365228357838.31537,202087153607.9817,8807922566.006916
17179933968.693283,188356624435.51083,166170549564.9955,918055392500.482,14752532600.957829,952331468164.9696,846984432518.5197,250272486609.6378,54481468223.62102,376324692740.9143,203858116730.9492,8692300685.719595
15483980585.525124,189631432984.9784,156627991135.22763,925097828224.8264,13679716087.435184,936953740630.5498,852330747535.3716,241775482008.7664,54049471963.357216,384680679641.9387,205688150492.27847,8606158001.742142
13835785722.506493,191140593177.50464,147058111102.67255,931208880980.6936,13017459606.776249,920334650193.4146,857687036074.5175,233826144767.3849,53611847860.3238,390362100761.201,207567273874.899,8568984727.348324
12356349880.340237,192892393949.0424,138102439684.2945,936688167047.9152,12683350086.656212,902581409634.5508,862944568328.0536,226469275462.41705,53171415527.21464,393552322301.61566,209485347280.9914,8575986930.776605
11179945369.569744,194890570054.0292,130439063608.22704,941807627882.3712,12547141208.474771,883808990434.356,867996904395.7318,219704172651.4632,52731405163.70677,394509318386.7885,211431802035.3608,8616443292.1928
10430529709.72774,197101788591.82288,124665698196.62224,946829375116.0044,12490587630.88079,864130903609.6451,872744714067.3241,213452299836.80048,52295564947.20709,393534346222.2145,213396319446.44412,8676590596.179834
10176205906.962954,199486635775.33115,120758641489.12758,951972301314.2822,12416713687.887684,843681071123.6774,877101490963.0201,207706926681.61987,51867865067.18699,390983998375.5408,215369155039.5505,8742396108.569368
10389168244.839806,202060130053.64148,118705900036.46088,957428664822.089,12268121380.701996,822597865845.7843,880995626007.277,202573107304.2678,51452100120.22082,387238180551.7824,217341348395.1088,8801171302.540407
10953291363.098633,204831554788.26743,118653583953.21455,963338765816.9824,12022953579.338943,801017088496.6409,884368375790.9249,198190952066.0897,51051930810.529175,382636685162.4923,219304983462.94217,8845778899.760067
11719285286.327291,207786220873.2333,120047735303.02464,969793301172.1044,11686102011.145643,779076825324.2975,887162033058.2086,194749703259.4137,50670719738.83,377498830314.9448,221253241202.51205,8869773428.28515
12555423585.891657,210899866210.46408,122103841111.79576,976825174881.7416,11260798959.79577,756911736028.3643,889409664017.5261,192449425825.2365,50311315890.23091,372123308003.7925,223179525271.1552,8875522287.482563
13366672159.275309,214140699231.7944,124075337482.42146,984414022781.5236,10944946284.27216,734649023659.1272,891128390797.9708,191427878888.02377,49976136939.18042,366818872137.0309,225078813489.79724,8866302426.009113
14094708210.102194,217476741153.71063,125303395346.30396,992454870715.0676,10813350640.037544,712406493080.0455,892355366942.3743,191726264233.0339,49666318341.24326,361924341510.86346,226945582634.49435,8837926094.931345
14713662420.31481,220864358532.3333,125365052089.76984,1000782933084.3024,10753012746.06559,690302007492.2704,893150412153.012,192722443778.87503,49383068469.3018,357795828994.0352,228783888241.1045,8748168284.6287
15226332192.74895,224281230666.7793,124278882215.22185,1009525516556.2284,10884689313.741505,668436919314.5447,893598215946.454,193708502289.4188,49128433881.72247,354976513727.6077,230597857656.27652,8591408102.071516
15655849865.202394,227700136360.29465,122192021263.56764,1018651607055.6956,11150059994.73482,646872990806.2205,893796144716.805,195610032771.87875,48903364544.287,354068514453.0709,232392988479.78445,8398370936.718189
16041692870.285172,231082264980.72787,119413562129.3516,1028105015666.0192,11637619696.918106,625654824022.787,893846893877.0981,198563659150.78064,48707856029.49121,355679647327.7849,234174867612.04047,8209054113.546547
16435235251.751703,234391414395.286,116429462220.6032,1037853969071.1989,12399221101.635351,604896395988.6693,893863824579.9106,202252506203.059,48541311591.50299,360324926622.7754,235949338393.3553,8030420144.249699
16893110239.752962,237605397026.87463,114011721513.7202,1047844973680.5684,13363016686.070402,584749840900.3955,893956095105.444,206282139635.5603,48403118407.84,368386443322.9157,237723288610.5092,7864585835.586072
17468555402.507072,240688306872.7589,112828375826.703,1058016048392.3315,14420438777.150185,565348122477.4663,894220743794.222,210268967678.83228,48291943114.14012,380038831861.3189,239504023827.73383,7710182197.399433
18202427973.827625,243590947935.49905,113325045259.65868,1068309855238.0048,15477721592.936745,546780003804.63794,894742696404.2408,213904502407.25977,48205852843.13579,395108086406.0663,241298771824.70377,7563242633.82686
19116281831.74033,246218025479.1886,115391407217.70366,1078670555427.0511,16468353958.720987,529102986984.6298,895587183732.4135,216991279534.4449,48142912964.21761,413064180695.6474,243114820569.4705,7419366466.007226
20209350731.829403,248614093618.62985,118799195819.9786,1089047523160.503,17355435075.165363,512356971709.4293,896794256978.1794,219459884470.601,48100873648.77354,433091152105.3026,244959845557.21777,7275289034.670429
21460215048.42377,250746637807.11804,123513511327.09492,1099397705328.638,18130260874.171192,496564169528.7656,898379671655.0851,221367370279.0273,48077227635.63133,454171638512.4785,246841635600.06653,7130468552.359604
22831814621.969227,252584427056.2516,128900835398.18022,1109680241982.6924,18809191839.95153,481730348722.3886,900344017096.1501,222880307888.04324,48069400968.94184,475180694731.68414,248767700726.8582,6988398802.239419
24277621671.33261,254099044060.34103,134271105403.27692,1119851907776.2915,19429833712.021244,467846557729.8037,902676491310.5782,224240270496.01224,48074621078.03239,494970940200.8077,250745032286.8809,6857080964.716686
25747408505.204823,255265243113.1628,139012677581.87772,1129878212728.0344,20046200638.968395,454888127557.2028,905327701257.2144,225718598436.5449,48090056584.85276,512441923293.1318,252780452597.49435,6748078710.631167
27191390454.18137,256062927300.05432,142640318342.37418,1139745830640.604,20713229036.77085,442817972085.4141,908231179494.0702,227558416392.4185,48113004316.66669,526592910424.3161,254879087372.54816,6673040339.724395
28563250761.379128,256472569108.93,144719078858.50745,1149354328508.136,21361020804.06151,431579577782.8852,911304945725.9048,229901258356.87088,48139871372.10323,536537294233.233,257040251425.85367,6636165696.420202
29822371259.53591,256484496958.3414,145227560036.16684,1158715389344.652,21927443283.82423,421117825616.4188,914461577280.0446,232392577066.2284,48168062260.88809,541567467056.73047,259273232378.0289,6620498461.491562
30935826397.96633,256110141932.05563,144315479139.39026,1167951148848.7407,22370693960.649933,411370608761.81714,917617215730.27,234320616735.7509,48195315159.72329,541218310272.82416,261582485314.5273,6631781129.262371
31878743799.75454,255359185800.8601,142276922256.7111,1177191797809.6282,22711032945.669407,402276670660.1173,920686375168.608,235894433596.46945,48220658900.41303,535206592391.6653,263974895286.0553,6686243474.80971
32633919367.120583,254247043654.6685,139575523086.81326,1186524198777.0232,23161115631.11321,393772375225.4282,923586104106.8872,237371370795.1949,48243029770.613945,523457232922.1493,266452282377.43164,6793064359.336248
33191224169.765144,252792769002.7789,136787075327.75288,1196060742211.9424,23751098398.910915,385810077873.4509,926240216810.3872,238816078953.9534,48261481915.131645,506099807138.2723,269015043464.0688,6964542053.398361
33547044540.927746,251018917017.443,134545916367.8363,1205916410871.0527,24413560086.055813,378333141378.5392,928583859016.2024,240142139721.2,48275272427.51351,483465832907.26135,271660441989.48825,7188756391.315861
33704528200.65092,248949854720.6945,133406697297.12263,1216176126301.925,25085210622.601963,371293988491.9457,930565654219.9204,241253721030.6505,48284075775.80725,456065880217.4424,274382157975.80228,7442638250.034836
33672415413.146,246583239780.92712,133735489533.6373,1226891116808.6863,25719695659.587364,364693508909.8402,932147591369.4988,241989529463.52545,48287756861.71834,424564608928.8167,277171107561.74225,7703179324.495902
33463775690.569416,243920696344.8719,135264082867.17404,1238074618053.3835,26298692309.727413,358540684838.7368,933303053623.5422,242246478767.92505,48286286306.02913,389763191031.7983,280015166520.72766,7957978149.556345
33094393009.619904,241025211251.1365,137777000633.08206,1249713360742.3877,26829301039.26143,352869374390.6699,934015720448.0964,242007252035.4087,48279617865.39903,352568849043.5885,282899578078.3495,8207286176.244692
32581899118.407368,237957818542.6088,141339965005.06607,1261715652439.7158,27331230526.13668,347737309699.0833,934275988130.8842,241334252629.36203,48267406851.62631,313965114227.973,285807029146.0721,8444040583.589796
31943938455.149506,234755029334.3828,145466214071.97726,1273942627969.8508,27835341481.056583,343218341069.598,934076993095.9972,240365304130.0635,48249684701.91029,274991724891.5712,288717663620.30566,8666130037.808279
31197106452.93808,231450526723.70264,149567442899.09302,1286485438387.5706,28389855145.678806,339408878244.1394,933439939413.922,239336287677.0521,48226732024.22202,236721085184.2873,291609639920.38574,8873721170.251621
30356323089.130222,228076496512.01047,153119781641.21918,1299251841732.556,29004881142.30733,336429291672.61456,932384547220.7352,238508787358.6667,48198852593.04731,200255498710.2549,294459737556.1413,9068048641.506908
29434221225.767155,224666895855.2281,155676256750.3536,1312089299292.4463,29661935692.1094,334409272283.026,930923275227.0736,237797196135.2609,48165599433.0819,166744943794.30133,297246278860.3297,9250890919.361986
28439929818.528965,221248119110.42923,156948006174.10394,1324828196803.0618,30208470163.920567,333500392961.3638,929064552504.7388,236573799310.6253,48127393850.14093,137375051161.51294,299950781364.9068,9386151254.700657
27380921681.15509,217869086969.7946,156995349318.87527,1337577687308.0527,30575685176.909115,333853316352.70294,926819204514.1532,235051803868.72995,48085512813.49991,113608660882.48964,302558517726.4307,9489237920.65733
26262245932.961044,214572608698.6121,155996754074.40298,1350282970599.485,30981599864.33073,335599479946.2393,924193677394.4324,234068728358.9597,48040937124.7924,96989813248.79527,305057562430.9266,9580030688.920963
25087697453.401447,211391263370.7089,154237246472.7416,1362865707268.2852,31492969452.643005,338842820544.48035,921183177624.7437,233892416920.26025,47994610105.081024,88521177357.06802,307436226213.2186,9695346008.802032
23863120526.46368,208351898102.90152,152131511421.98645,1375238888273.312,32079725620.230667,343653001428.3658,917774100496.4489,234380804249.20367,47947581490.94926,87690733457.14252,309684911540.54407,9830166564.959436
22597909587.09269,205490123143.9799,150278118390.01068,1387230915545.624,32696734212.09363,350038937405.175,913947354954.8408,235298979344.73468,47901035416.24168,92453111734.6243,311796446369.72864,9964015506.21167
21307685768.76881,202831997136.45056,149184429303.83646,1398592021009.6636,33293707015.6874,358046120952.27435,909676042121.3503,236381632592.02643,47856309261.06936,100469083101.16891,313765290117.10345,10095543233.739605
20018338615.5894,200388494531.61203,149198301029.54095,1409144790055.57,33823160256.95288,367667583082.0125,904929365426.434,237411671515.7376,47814900042.710594,110111884326.21117,315589909800.76416,10232382567.998352
18769691181.86816,198114289792.2861,150266045725.9992,1418953011691.3667,34246054740.65517,378847404876.046,899675571471.6943,238248400559.4172,47778119259.86631,120453022491.3438,317271971213.9439,10367552822.611458
17618540443.272488,196100810292.7273,152284269858.26996,1427971681244.433,34535294583.53185,391494910274.6668,893884091944.8442,238857886555.87888,47747353629.79149,131013631235.21556,318815443245.45654,10494793609.809652
16638368802.08068,194356941385.85468,155353847322.6236,1436128318100.9165,34677655072.74204,405491313208.8867,887527140992.2511,239311802878.7989,47723798523.4019,141510718356.57278,320226732505.52686,10609481675.71099
15912123050.633894,192886529298.90067,159040873117.36536,1443332609470.2004,34674078700.82386,420701318508.51215,880590719101.6255,239816427561.05792,47709417018.32848,151689309087.98746,321513948122.2137,10708843488.08031
