Energy_envelope_Central_moment_3rd_order,Energy_envelope_Central_moment_3rd_order.1,Energy_envelope_Central_moment_3rd_order.2,Energy_envelope_Central_moment_3rd_order.3,Energy_envelope_Central_moment_3rd_order.4,Energy_envelope_Central_moment_3rd_order.5,Energy_envelope_Central_moment_3rd_order.6,Energy_envelope_Central_moment_3rd_order.7,Energy_envelope_Central_moment_3rd_order.8,Energy_envelope_Central_moment_3rd_order.9,Energy_envelope_Central_moment_3rd_order.10,Energy_envelope_Central_moment_3rd_order
,,,,,,1.2581850380408529e+19,2.727997491576924e+20,,3.84033313424997e+19,,
,,,,,,8680253585955966.0,2.421982119649886e+20,,1.5810345560251902e+19,,
,,,,,,9.35747768741552e+17,2.281877775118461e+20,,3.491964631369645e+18,,
,,,,,,1.0294382513444764e+18,2.641115686765584e+20,,3.543339590662142e+18,,
,,,,,,6.082545100013908e+17,2.1014119034458905e+20,,3.309744249446947e+19,,
,,,,,,2.0898825189814733e+18,2.050697668285184e+20,,5.709725803768306e+18,,
,,,,,,7.936850776109115e+17,2.2980516623941743e+20,,5.763862751747273e+18,,
,,,,,,2.400510635241381e+16,1.8986190300854688e+20,,4.766544581441652e+19,,
,,,,,,1.414715023956853e+19,2.118022031206823e+20,,3.5687632332494003e+18,,
,,,,,,3.5685389041123697e+18,2.2424572386234293e+20,,4.2461228654808586e+18,,
,,,,,,3.21716569452852e+18,2.6862402631819123e+20,,1.02716798147652e+19,,
,,,,,,1.144095799448422e+19,2.44652261331756e+20,,2.7576822831050844e+18,,
,,,,,,1.1092760346643378e+19,2.8440700504419333e+20,,2.9889501303577964e+18,,
,,,,,,1.4463867239408087e+19,2.5043191782538985e+20,,5.69023635311467e+18,,
,,,,,,9.837514398901197e+18,2.766134420559012e+20,,1.0775127062330632e+19,,
,,,,,,2.4766064013449395e+18,2.7207155111277832e+20,,2.1675858976936376e+18,,
,,,,,,3.655187466153343e+17,2.4386978937224544e+20,,2.070991738618096e+19,,
,,,,,,2.477627580125506e+18,2.451000641737257e+20,,3.716601106262056e+18,,
,,,,,,4.489677357455426e+18,1.2472713327312993e+20,,2.0063294360660457e+18,,
,,,,,,6.392786712868438e+18,7.929561497099456e+19,,4.653341644842046e+18,,
,,,,,,3.6270141694028415e+20,8.735478083705926e+19,,2.516601395321209e+19,,
,,,,,,1.7071220620632631e+19,7.428594097372206e+19,,4.230507905992264e+18,,
,,,,,,6.44129345108871e+18,1.348919179580169e+20,,1.5159700447472197e+18,,
,,,,,,4.757806871591536e+19,1.59795829521172e+20,,2.619016868895771e+18,,
,,,,,,5.854442584946375e+19,1.290704817874058e+20,,2.882305920836456e+19,,
,,,,,,7.715408084799298e+18,1.0615287831895874e+20,,2.850891745734435e+18,,
,,,,,,2.858226592944784e+19,1.1323710908085776e+20,,6.521366168395431e+19,,
,,,,,,1.2654576195678527e+19,1.3779673377756812e+20,,2.996806673378759e+18,,
,,,,,,2.87572245882242e+19,1.539167947092964e+20,,1.0538217467900885e+19,,
,,,,,,2.437096969994416e+18,1.49025796925501e+20,,1.31336561325879e+19,,
,,,,,,2.1761130040925303e+19,1.2474227106654804e+20,,1.786435904248125e+19,,
,,,,,,9.038234715734632e+18,1.7551785612212814e+20,,7.576554984762175e+19,,
,,,,,,2.064650715870541e+19,1.9293667081044168e+20,,1.1385158013150544e+20,,
,,,,,,5.575211607047305e+18,1.712244933127725e+20,,1.3441012156919695e+19,,
,,,,,,9.837122660732464e+20,1.6009490579547705e+20,,2.546067960034886e+19,,
,,,,,,2.501019599908242e+18,1.4849375701968388e+20,,2.7197035306277687e+19,,
,,,,,,4.683084209041613e+18,1.7626077903805553e+20,,4.24030859788916e+19,,
,,,,,,7.622965929423077e+18,1.7316293020712436e+20,,1.22818767496782e+20,,
,,,,,,1.5699797991812424e+18,1.3116442308926928e+20,,1.385529702727413e+20,,
,,,,,,5.878405334569346e+18,1.4679817227061522e+20,,4.725475590990999e+19,,
,,,,,,3.796546688446206e+18,1.1562234431718146e+20,,1.4734836204691625e+20,,
,,,,,,1.2640054877488717e+18,1.2332123748494964e+20,,1.4003010437993224e+19,,
,,,,,,5.033458687526008e+17,1.1082520204406428e+20,,4.612964752665327e+18,,
,,,,,,2.582892265236311e+18,6.323110894693393e+19,,2.51590214198126e+18,,
,,,,,,9.36205784263422e+17,6.307741314348673e+19,,1.48000076224023e+18,,
,,,,,,1.2881694927586578e+18,4.635170451807189e+19,,4.948487007107965e+17,,
,,,,,,8.330170775746117e+18,5.617054382844615e+19,,1.353740972798534e+18,,
,,,,,,1.13285152944221e+20,6.808256383082421e+19,,2.8049037770496942e+19,,
,,,,,,3.554164674276356e+20,9.184185418645537e+19,,3.3057893771105874e+18,,
,,,,,,4.710562225182424e+20,1.003507500699533e+20,,1.8116714722339484e+18,,
,,,,,,3.437025479141673e+19,9.163609671627668e+19,,1.658921435184051e+18,,
,,,,,,2.282327252403613e+18,9.348958782833202e+19,,1.76214814069164e+18,,
,,,,,,1.8274599943975328e+17,7.327051524219907e+19,,1.6686151792508928e+18,,
,,,,,,3.940668418164765e+16,7.959362053484416e+19,,1.2471095777372882e+18,,
,,,,,,2.235020218827205e+16,9.03113510374227e+19,,3.3633050048278016e+18,,
,,,,,,2.4208140147807204e+16,7.701534690489536e+19,,3.0734666898197187e+18,,
,,,,,,3092761041268440.5,8.069536117683277e+19,,4.5361181612924646e+17,,
,,,,,,-707901592886011.1,8.295944448988316e+19,,1.0086507992250606e+17,,
,,,,,,3383683164287190.0,2.0473021616735348e+20,,8.78947221134315e+16,,
,,,,,,1.818487348632923e+16,9.241547001402982e+19,,7.437097097105406e+18,,
,,,,,,5.930021418999835e+16,9.345816994195744e+19,,1.11693679000625e+18,,
,,,,,,1.314142196914891e+18,9.26295061621742e+19,,4.223529649634676e+16,,
,,,,,,2.2100621531327536e+16,1.9818555871969228e+20,,-5564636244757957.0,,
,,,,,,1.9794932570728847e+18,1.0205194417369163e+20,,-1.7962789365110294e+16,,
,,,,,,4.258533407050599e+19,2.406718566751594e+20,,3119268282240564.0,,
,,,,,,1.049799634112833e+19,1.0917621490752954e+20,,807030163273709.1,,
,,,,,,2.9566473326310937e+19,8.095449451708891e+19,,2.100212121132656e+18,,
,,,,,,1.6382603954835302e+19,7.55666412743364e+19,,8261016678981811.0,,
,,,,,,2.2562069016215755e+20,1.4534851656996531e+20,,-353040111283604.6,,
,,,,,,2.04306351431538e+18,2.5500579541631543e+20,,1.1467594568822638e+17,,
,,,,,,2.551057215134054e+18,1.1227680367598304e+20,,155347268409215.06,,
,,,,,,9.899257820548286e+18,5.655968871250847e+19,,1.024244005770904e+17,,
,,,,,,4.890094171063657e+17,2.083732103288583e+20,,-110925961724150.88,,
,,,,,,4.108050274602312e+17,7.281811158475625e+19,,18867244261464.805,,
,,,,,,4.7023552910884e+18,2.0246260502718785e+20,,2785868613129840.0,,
,,,,,,1.0904450367796108e+18,1.3213017205133292e+20,,-132594980480028.66,,
,,,,,,9.966893830555776e+17,8.04909937311302e+19,,10753298221040.28,,
,,,,,,6.380097226643481e+18,1.288905028714455e+20,,3348050695276772.0,,
,,,,,,1.1359116112004532e+19,1.8624358936690475e+20,,4882265668651323.0,,
,,,,,,3.621946213232491e+18,1.5202451262614245e+20,,5.117417749638294e+16,,
,,,,,,1.7402269147138614e+18,2.015081865534268e+20,,1.584460290698963e+16,,
,,,,,,1.2684378364859622e+18,1.1668997946606087e+20,,5.0196585914625416e+16,,
,,,,,,2.5963767102343057e+19,2.2477572344667904e+20,,-159940384702993.97,,
,,,,,,4.371318683976212e+18,1.048907287487225e+20,,74468369566678.39,,
,,,,,,1.9260343137828785e+18,1.0182676596390992e+20,,6.856951758703255e+16,,
,,,,,,7.172448017971143e+18,1.057295176523638e+20,,1395556030166363.5,,
,,,,,,2.504689716001467e+18,1.141626142750087e+20,,-310845321351116.25,,
,,,,,,1.331073474227645e+18,1.3543517875025515e+20,,-115469471932238.52,,
,,,,,,2.5831842637572776e+19,2.2913044774095064e+20,,-153285553637500.44,,
,,,,,,4.993709357540702e+18,1.440126155443888e+20,,-112157234085378.7,,
,,,,,,2.0534100076326216e+19,2.6814926478203984e+20,,22019378574541.89,,
,,,,,,1.4321756283234963e+19,1.7190028509395177e+20,,-72795755914158.89,,
,,,,,,1.0123471719721103e+19,3.384062914789098e+20,,-77891875701281.22,,
,,,,,,6.036027148325631e+18,1.822441139270401e+20,,49930716006194.95,,
,,,,,,9.391424154406955e+18,1.610689816273313e+20,,-76579502618948.7,,
,,,,,,1.3660277382701294e+19,1.2894360055685806e+20,,-96300491203377.23,,
,,,,,,2.1299888493681705e+19,1.6451335519521106e+20,,-33635821307030.934,,
,,,,,,4.917386713746542e+19,1.5298483976964542e+20,,-77436450506590.77,,
,,,,,,5.915580737805309e+18,1.1545188974866806e+20,,-90750764940786.36,,
,,,,,,5.972226249922162e+16,1.5604339534533725e+20,,7351520062674413.0,,
,,,,,,9.974052317603232e+18,3.085984117353046e+20,,8.30736528239766e+16,,
,,,,,,7.458390531850872e+18,2.049713418428061e+20,,6.419747015493098e+17,,
,,,,,,6.074309120227222e+18,2.0278146186533994e+20,,4696315277315130.0,,
,,,,,,3.455115073566121e+18,1.885094061894756e+20,,3334968738791867.0,,
,,,,,,1.549239857822232e+20,1.1166545010358644e+20,,5600269756748286.0,,
,,,,,,1.0876863082694173e+20,1.249304878440809e+20,,3.7543651919290143e+18,,
,,,,,,5.249470526943724e+19,1.0955119236023443e+20,,1.4655807252293836e+16,,
,,,,,,5.608852892706986e+20,1.28308911064771e+20,,-37488310532828.21,,
,,,,,,1.4764629118032e+20,1.3640926138223785e+20,,4.410470203775729e+17,,
,,,,,,8.938135759450585e+19,1.9334481535171268e+20,,9573253684458832.0,,
,,,,,,3.657472478735336e+19,1.8538963302176745e+20,,1.2697133632037418e+16,,
,,,,,,6.594440363807881e+19,2.025094128528199e+20,,1.889180706822422e+16,,
,,,,,,8.622261693658227e+19,1.921760471834553e+20,,35431000212321.92,,
,,,,,,9.458967298760242e+19,1.670025490395201e+20,,5.318730366581928e+17,,
,,,,,,2.174731759654782e+19,1.7952502286311463e+20,,1.4601814161134512e+17,,
,,,,,,4.096318792129922e+19,1.9004126421634207e+20,,2.462795901760422e+17,,
,,,,,,2.728081770898099e+19,2.371050490918658e+20,,8.917021784877537e+17,,
,,,,,,2.4678095468103545e+19,1.2788101905466437e+20,,1.5712736487567055e+18,,
,,,,,,1.6493689973894526e+20,2.033829991942335e+20,,6.86804725867803e+17,,
,,,,,,3.893518472531238e+19,1.7720932378316204e+20,,1.5963169731287951e+18,,
,,,,,,1.0323460271629266e+20,1.2838348905842963e+20,,3.498543406206649e+18,,
,,,,,,6.673568324495826e+19,2.09364260282862e+20,,6.26960965364401e+16,,
,,,,,,1.854319694465888e+20,1.4223156593489065e+20,,1.069158803995087e+18,,
,,,,,,2.406537186906205e+20,1.4123204287560185e+20,,5.6171057150971706e+17,,
,,,,,,2.3075602165975145e+20,1.0820611474221154e+20,,3.864169749518799e+17,,
,,,,,,2.129234751133569e+20,1.7335452375737683e+20,,2.500848407562073e+17,,
,,,,,,8.10485583933067e+19,2.4501573907130755e+20,,1.5779065960606226e+18,,
,,,,,,1.5588087458238644e+20,2.616688595784864e+20,,3.438816817910817e+20,,
,,,,,,3.391421836774598e+20,2.1882541943734537e+20,,-2189511578812944.5,,
,,,,,,2.216634073065597e+20,2.6341094463688963e+20,,6020125263965675.0,,
,,,,,,1.597285913957507e+20,3.7418492845193744e+20,,-695998004016805.9,,
,,,,,,1.271242838237875e+20,3.80185952017283e+20,,3.3917287604382496e+16,,
,,,,,,1.386168846961265e+20,3.422790142316131e+20,,1.1907633516399142e+18,,
,,,,,,2.533838223837352e+20,3.1497580219800466e+20,,1.2690281170918282e+17,,
,,,,,,1.0252373983178655e+20,3.516888985636216e+20,,8.992052167555765e+16,,
,,,,,,3.592217702000986e+20,3.454004078155611e+20,,1.8254787967556067e+17,,
,,,,,,3.1453129037544174e+20,2.762789307800839e+20,,1.509193966610924e+18,,
,,,,,,1.294734438022358e+20,3.0036802458417725e+20,,4.733060582919898e+16,,
,,,,,,1.183036587099725e+20,2.7519787072046635e+20,,3.822039316611845e+16,,
,,,,,,2.5719515594743765e+20,3.409203447947018e+20,,1.2981238385036776e+17,,
,,,,,,1.5327639971000723e+20,3.2509456378047345e+20,,9.634419059994336e+16,,
,,,,,,2.077341296659752e+20,2.9161681945357084e+20,,4.950476728180295e+16,,
,,,,,,6.248647604091625e+19,3.080852207190532e+20,,2.369474255650271e+16,,
,,,,,,1.3728400092491271e+20,2.956996361535543e+20,,8.20758335715825e+16,,
,,,,,,1.947493859576573e+20,4.142091940617283e+20,,1.4613320652253138e+16,,
,,,,,,7.644206373329429e+20,3.8176801703618576e+20,,298201871793294.3,,
,,,,,,1.4657013309377962e+20,2.7773120047898093e+20,,-70453230920529.2,,
,,,,,,1.849467547422495e+20,2.8506066532048808e+20,,2.154760585068343e+16,,
,,,,,,2.745045382981743e+20,4.2250106568566414e+20,,-338406715497933.5,,
,,,,,,6.166897258307491e+20,2.655564788894532e+20,,-576128563522726.2,,
,,,,,,3.360153820047854e+20,1.7460810930109877e+20,,1.497412270631145e+18,,
,,,,,,3.527838718463035e+20,1.6885375004423733e+20,,2.572764041556024e+18,,
,,,,,,3.042795119534645e+20,1.4288609923713535e+20,,3.6321791729664616e+16,,
,,,,,,5.85919518528051e+20,2.351452391481841e+20,,3.880477117134378e+16,,
,,,,,,2.6395867445230472e+20,2.103410242583117e+20,,2.994217574576768e+16,,
,,,,,,4.967784618109802e+20,2.535726622532066e+20,,3.168222688413575e+16,,
,,,,,,2.075770425304013e+20,2.0065484407008693e+20,,2.493293945451145e+16,,
,,,,,,1.0606144163917469e+22,1.4002956558284972e+20,,7.36021708364084e+17,,
,,,,,,3.620218104983759e+21,1.1219935780075138e+20,,6.448461517928477e+18,,
,,,,,,2.8670625731721544e+21,1.26597296338445e+20,,2.80067490765812e+19,,
,,,,,,3.4885884694259827e+20,1.4679584319979032e+20,,1.905772835322554e+19,,
,,,,,,9.991133248146063e+19,1.6060268935697147e+20,,3.427952344408582e+18,,
,,,,,,4.854420892254863e+19,1.15634846747782e+20,,4.442780067660026e+18,,
,,,,,,4.2656677477643485e+19,1.625367785338562e+20,,7.801301304277677e+17,,
,,,,,,2.0571669584196768e+19,2.12744884062362e+20,,4.291294443184591e+18,,
,,,,,,3.393555274749287e+19,2.159754978469928e+20,,7.174530010074621e+17,,
,,,,,,1.5521628854630978e+19,1.7926708049725378e+20,,7.717934884064832e+17,,
,,,,,,1.0566181501175083e+19,1.4943657334430063e+20,,4.567563339128424e+17,,
,,,,,,4.24233285375453e+18,1.5354376540625633e+20,,9.260718108209709e+16,,
,,,,,,1.6638557430496377e+19,9.184078138148694e+19,,8.072418576317224e+17,,
,,,,,,2.094447879504972e+19,1.3264527161135192e+20,,3.10720690240796e+17,,
,,,,,,4.011220238970226e+18,1.518527425615522e+20,,3.901041499002051e+18,,
,,,,,,1.92689650523695e+19,1.7513967094761967e+20,,1.7689124762276957e+17,,
,,,,,,1.2715946070929857e+19,1.3632429447562989e+20,,5.500457976906998e+17,,
,,,,,,2.4539838049211136e+18,1.163536578787337e+20,,1.81622742891568e+17,,
,,,,,,1.4330430378313562e+19,1.941190730653165e+20,,9.458239249236067e+16,,
,,,,,,2.336631396876848e+18,1.13729151364499e+20,,1.7346677723214803e+17,,
,,,,,,3.553628904409388e+19,1.775744150617735e+20,,4.651025736295625e+16,,
,,,,,,1.0526805982063704e+21,1.7955495690669585e+20,,1.867524135176904e+17,,
,,,,,,4.165275916232528e+19,2.3318792549354245e+20,,1.6366494072280384e+17,,
,,,,,,7.22296585635467e+18,3.5986067483482345e+20,,5.49032649920481e+18,,
,,,,,,7.780698225597659e+18,1.868424413994793e+20,,1.5241240156665315e+17,,
,,,,,,4.1739971065572336e+19,2.034085047856844e+20,,1.7373274307168006e+17,,
,,,,,,2.308314102062668e+19,8.104670293462345e+19,,4.669959483951929e+16,,
,,,,,,3.84374097626515e+19,9.822749424467752e+19,,9.310894067889994e+16,,
,,,,,,9.79628986289704e+19,1.5297247069224996e+20,,4.757975403574253e+18,,
,,,,,,1.0280814620775643e+19,1.9635232328227425e+20,,3.5771586762036896e+17,,
,,,,,,3.9117148167215686e+19,1.7530295962617273e+20,,3.0346470822174464e+17,,
,,,,,,8.764833045452209e+19,1.941303518045144e+20,,2.983480719198993e+16,,
,,,,,,4.968320554515146e+18,2.174772775412629e+20,,1.4889084037306432e+17,,
,,,,,,4.0168925034085294e+18,1.5831784049150427e+20,,1.1749786703781404e+18,,
,,,,,,3.551040636068788e+18,3.664125645530922e+20,,1.0981007335406355e+17,,
,,,,,,7.61037754708076e+19,3.222971360418608e+20,,1.1811589844097222e+17,,
,,,,,,4.75192822528578e+19,4.576253538897254e+20,,-2699199364585547.5,,
,,,,,,1.0993309188704784e+20,4.710410065054934e+20,,3959052205494543.0,,
,,,,,,4.161639336909866e+19,1.3595436275840813e+20,,7.65794185772893e+16,,
,,,,,,5.480287521514435e+19,1.5198747506583008e+20,,1.002662937190856e+21,,
,,,,,,3.5352920018820326e+18,2.65323258627134e+20,,4.506373597394392e+17,,
,,,,,,2.1694576874529104e+19,3.366173569040003e+20,,1.113871600228044e+18,,
,,,,,,7.706257292062704e+18,3.405631746544227e+20,,1.2997601387793231e+18,,
,,,,,,1.1240808762559627e+19,2.034251435679562e+20,,8.23400413715354e+17,,
,,,,,,3.801435483623737e+19,1.7257687739684838e+20,,6.941791422777341e+17,,
,,,,,,9752559003214688.0,1.4316917017980795e+20,,2.346998684542247e+17,,
,,,,,,8.901095830215329e+18,2.5297580380395205e+20,,2.0093838411492826e+17,,
,,,,,,6.676090632157345e+17,3.915055534949797e+20,,3.096813688702725e+17,,
,,,,,,1.0641181541513862e+20,2.7506325781448576e+20,,2.3887877135209267e+17,,
,,,,,,7.566318184485589e+18,2.5654332083970834e+20,,2.953434989555549e+17,,
,,,,,,3.128390236149148e+19,2.725709739506224e+20,,1.5715394257140048e+17,,
,,,,,,5.523796226469324e+19,1.958601585875673e+20,,1.657732918968674e+17,,
,,,,,,1.380299365155398e+17,1.918351551170721e+20,,7.88515057818539e+16,,
,,,,,,2.010254493760784e+19,1.353912879925584e+20,,7.943146890149122e+16,,
,,,,,,2.7928441285550552e+20,2.9425067930194727e+19,,2.0705619918105347e+17,,
,,,,,,7.797733319725056e+18,3.54920658002952e+19,,3.8157022243771736e+16,,
,,,,,,8.729356203252432e+20,2.5860456731070428e+20,,2.648087327696641e+16,,
,,,,,,5.167806572196333e+19,1.0055486451928844e+20,,3.7191255113723816e+16,,
,,,,,,5.683589290740139e+19,8.695346775846904e+19,,1.8890832156415788e+16,,
,,,,,,3.2022352550129017e+19,1.2111761190297058e+20,,1.3819040757709556e+16,,
,,,,,,1.0565316629936852e+21,2.2407684422444247e+20,,1.2781629241117056e+16,,
,,,,,,5.536237637983858e+19,2.6122371047218364e+20,,3.3975219614196304e+16,,
,,,,,,2.2924597075069983e+20,3.043178642860655e+20,,1.0315178061198236e+18,,
,,,,,,4.7508363469026034e+20,3.890625313143259e+20,,1.7362002730897584e+17,,
,,,,,,7.955255345513433e+19,5.822090439910552e+20,,8.73836189025261e+17,,
,,,,,,3.132127918108115e+19,1.0879075033251693e+20,,7.0635590799408e+17,,
,,,,,,1.6605039958514e+20,2.273276829864431e+19,,8.26946879942229e+17,,
,,,,,,3.023442262204157e+19,-2.253443943422884e+19,,2.0991532587525903e+18,,
,,,,,,9.563046567789517e+18,2.673143720186209e+19,,8.675518456075556e+17,,
,,,,,,5.215015363281259e+19,1.8485177774112928e+19,,1.5917951928812224e+18,,
,,,,,,1.2796510425894152e+20,4.265468749568214e+19,,1.3391298833098834e+18,,
,,,,,,5.12545873120355e+21,5.985015168663773e+18,,5.370187824607421e+17,,
,,,,,,5.672763387016036e+17,-3.212975036446307e+19,,7.035507679880566e+17,,
,,,,,,3.122112922070703e+18,-3.847945040421557e+19,,4.478164193247205e+17,,
,,,,,,1.7482644700876252e+18,-3.933045498830767e+18,,1.7062218476249754e+18,,
,,,,,,5.501574337393559e+16,3.070760061718906e+18,,5.0453447500202976e+17,,
,,,,,,3.351149832468036e+18,2.748920771007825e+19,,2.53686131957857e+17,,
,,,,,,2.8744605651739305e+18,-5.55618881668331e+19,,4.166126099793611e+17,,
,,,,,,2.370429182930972e+21,-2.5421897825930875e+19,,6.268929809847699e+17,,
,,,,,,2.3029182579686223e+18,-3.986998507312729e+19,,4.499534101376266e+17,,
,,,,,,8.44423410164959e+18,-1.8762281777078866e+19,,2.2575674865659296e+17,,
,,,,,,2.337887931906113e+18,1.5014365791536431e+19,,2.390434541863803e+18,,
,,,,,,2.2127965806330053e+19,1.986400511332669e+19,,2.3889738574411056e+17,,
,,,,,,3.269581224392909e+19,2.3393162899132754e+18,,2.558564120519416e+17,,
,,,,,,9.224461639593716e+17,1.00947958678945e+20,,1.054512653119825e+18,,
,,,,,,9.563262135802728e+19,1.233832559073714e+19,,1.3110449426580076e+18,,
,,,,,,1.1500335189702244e+18,-4.109351429051389e+19,,1.0468582959544872e+18,,
,,,,,,2.455514505844677e+18,1.8521113357072474e+19,,1.6961769533737037e+18,,
,,,,,,6.241059311795607e+18,1.895853127910274e+19,,2.3455146294193075e+18,,
,,,,,,4.656713373499985e+16,2.0655854378795643e+19,,1.6972309428164895e+18,,
,,,,,,6.077081536248513e+17,-9.942391925769783e+18,,2.585496206759441e+18,,
,,,,,,1.568796526820866e+20,1.4211915940785552e+20,,1.5206406464802104e+18,,
,,,,,,4.9015417248834144e+17,-7.234960445239977e+19,,1.936881612536646e+18,,
,,,,,,690220587855771.9,-1.240841189881896e+19,,1.25848825619111e+19,,
,,,,,,1.7212414564170067e+17,3.908749995983007e+19,,2.2325482279297536e+18,,
,,,,,,1.4217458623039695e+18,1.133194802823688e+20,,2.900506118332142e+18,,
,,,,,,1.109792023814266e+18,-7.996678943814864e+19,,3.3559467178158776e+18,,
,,,,,,2.94573191247098e+18,3.630072262327061e+20,,1.948509877078472e+18,,
,,,,,,2.8254813746573286e+18,4.118242194088028e+20,,3.018356483916216e+18,,
,,,,,,7.382169618484691e+17,2.974088152859514e+21,,2.712487797801992e+18,,
,,,,,,74454893357102.23,7.502314437140216e+19,,2.455008106214473e+18,,
,,,,,,2.3020353418186143e+18,8.024204937600875e+19,,4.878514876924327e+18,,
,,,,,,7.072319129271803e+16,1.5347377008469593e+20,,6.743085265942176e+18,,
,,,,,,2.8223174027129974e+18,-7.305813928039011e+19,,1.7876477948053868e+18,,
,,,,,,8.053605470633432e+16,1.2289587607533235e+20,,1.1852465369495474e+19,,
,,,,,,7.55256453553504e+17,9.208828869790312e+19,,4.637864201664625e+18,,
,,,,,,1.491201103021632e+17,2.663711321176844e+20,,1.5057038739575206e+19,,
,,,,,,4.894014885055285e+20,4.574608583558861e+20,,5.505877799739813e+18,,
,,,,,,2.679601441764752e+19,1.2353995165805652e+20,,2.1091983912330468e+18,,
,,,,,,,-5.1217697523933e+19,,2.737644161839762e+18,,
,,,,,,,-5.427928616340896e+19,,3.123451661677892e+18,,
,,,,,,,1.9127498015780435e+20,,1.018981322718643e+19,,
,,,,,,,7.175748153501195e+20,,7.034756422406769e+18,,
,,,,,,,1.687182520194179e+21,,7.003745752481327e+18,,
,,,,,,,1.2984313129973986e+21,,1.968182502548389e+18,,
,,,,,,,9.44063155658649e+20,,9.19968554332376e+18,,
,,,,,,,2.02870381734658e+21,,5.308720053462244e+18,,
,,,,,,,2.2877481069227008e+21,,3.6186003311690506e+18,,
,,,,,,,1.99303458874258e+21,,1.813210275018588e+19,,
,,,,,,,1.0118939544729924e+21,,4.857973144015856e+18,,
,,,,,,,1.0435684404317384e+21,,1.2618196863759512e+19,,
,,,,,,,1.9407155152018253e+21,,2.182135733776844e+19,,
,,,,,,,1.897703286973354e+21,,6.67952155495976e+18,,
,,,,,,,1.8318398622965183e+21,,1.631377445236807e+19,,
,,,,,,,2.2100980675893587e+21,,1.7086760700987271e+19,,
,,,,,,,2.0133866894563635e+21,,1.7621947899026858e+19,,
,,,,,,,1.4035655613537848e+21,,2.7913198435693994e+19,,
,,,,,,,1.0980372130732912e+21,,1.125049340316195e+19,,
,,,,,,,1.0341959937515008e+21,,2.2023004530374525e+19,,
,,,,,,,7.93330688638789e+20,,6.978793286211774e+18,,
,,,,,,,1.4047217785538494e+21,,1.6694604880476488e+19,,
,,,,,,,1.2970301594070664e+21,,1.006911144401464e+19,,
,,,,,,,1.5549942564537822e+21,,1.1482106098949913e+19,,
,,,,,,,1.224653822559372e+21,,1.034431293801828e+19,,
,,,,,,,1.157143031132822e+21,,1.3025396497096817e+19,,
,,,,,,,1.4008093951412638e+21,,5.150554060658778e+18,,
,,,,,,,7.724013181260746e+20,,2.9309144708912835e+18,,
,,,,,,,1.3478960588035685e+21,,3.310294351492952e+18,,
,,,,,,,1.1926106552915088e+21,,1.7952365363019904e+18,,
,,,,,,,1.1588158943479328e+21,,5.435542916459986e+18,,
,,,,,,,3.0717527466256635e+21,,1.5290872600368384e+18,,
,,,,,,,9.833079623044652e+20,,3.427829789979033e+18,,
,,,,,,,1.1223966490024083e+21,,3.962582397355199e+17,,
,,,,,,,1.6056281441605942e+21,,3.703581426398036e+17,,
,,,,,,,1.765927567979778e+21,,1.0919244831174908e+18,,
,,,,,,,1.2077317099527442e+21,,1.730940960014073e+17,,
,,,,,,,1.4250639616369028e+21,,1.6240839703577334e+17,,
,,,,,,,9.10141354114543e+20,,3.476795485366708e+17,,
,,,,,,,1.0550033385698102e+21,,6.506076825262296e+18,,
,,,,,,,1.6366200460949374e+21,,6.499500108471571e+18,,
,,,,,,,1.1193584653833876e+21,,1.74377693867813e+18,,
,,,,,,,6.772532034752374e+20,,4.307768693369463e+18,,
,,,,,,,3.9975394783619934e+20,,1.9107219999490028e+18,,
,,,,,,,5.790368555468444e+20,,1.8521340994865512e+19,,
,,,,,,,6.95327388827513e+20,,8.270341184472765e+17,,
,,,,,,,4.831268924311809e+20,,2.31489423147099e+18,,
,,,,,,,7.170797491585943e+20,,2.620928178634741e+18,,
,,,,,,,7.72183065229723e+20,,8.693352340737783e+17,,
,,,,,,,6.58186432606617e+20,,2.0475687611926946e+19,,
,,,,,,,4.195457210695813e+20,,1.151424775281014e+19,,
,,,,,,,9.762239554371068e+20,,6.416142814713139e+18,,
,,,,,,,7.395502981567712e+20,,4.812388631941152e+18,,
,,,,,,,1.531040936705401e+21,,2.7752675705088384e+18,,
,,,,,,,8.261219888930138e+20,,5.190439050441545e+18,,
,,,,,,,1.14812599591432e+21,,7.640728206601842e+18,,
,,,,,,,9.649235342066364e+20,,1.5734372539835791e+19,,
,,,,,,,1.731344271595569e+21,,6.222794583653992e+18,,
,,,,,,,1.2532152821784505e+21,,4.049922902779874e+18,,
,,,,,,,8.461959283019051e+20,,6.464796736461673e+18,,
,,,,,,,1.3547090426540146e+21,,2.8217150053320724e+19,,
,,,,,,,1.0174355301811184e+21,,1.9443673500907927e+18,,
,,,,,,,1.0178565617665776e+21,,2.1217459834079154e+19,,
,,,,,,,9.730059395923104e+20,,2.105527102224416e+18,,
,,,,,,,9.779797698121206e+20,,2.5870313730485693e+18,,
,,,,,,,9.057805243313944e+20,,3.678141405928263e+18,,
,,,,,,,9.32866523381649e+20,,2.317143629649865e+18,,
,,,,,,,8.57720516807864e+20,,4.629015804948869e+18,,
,,,,,,,7.29866415799372e+20,,2.2320916739112435e+18,,
,,,,,,,1.0757785286723228e+21,,1.4356462098725358e+18,,
,,,,,,,6.152247594543861e+20,,1.0982107328491897e+19,,
,,,,,,,5.093681272172767e+20,,3.933685221878438e+18,,
