Energy_envelope_Root_standard_squared,Energy_envelope_Root_standard_squared.1,Energy_envelope_Root_standard_squared.2,Energy_envelope_Root_standard_squared.3,Energy_envelope_Root_standard_squared.4,Energy_envelope_Root_standard_squared.5,Energy_envelope_Root_standard_squared.6,Energy_envelope_Root_standard_squared.7,Energy_envelope_Root_standard_squared.8,Energy_envelope_Root_standard_squared.9,Energy_envelope_Root_standard_squared.10,Energy_envelope_Root_standard_squared
,,,,,,,1674079366.776254,,62886500.33269227,,
,,,,,,,1618921047.2154248,,47604563.96358391,,
,,,,,,,1709337092.2189355,,71202713.18472435,,
,,,,,,,1883262925.1180656,,53218841.89613639,,
,,,,,,,1699935087.1291852,,85419912.49897937,,
,,,,,,,1520589271.7605448,,84416381.45802797,,
,,,,,,,1449523157.1106615,,65777594.320841685,,
,,,,,,,1396332519.9305646,,68151469.8156188,,
,,,,,,,1096142374.6734598,,80918527.03711836,,
,,,,,,,1003761443.3093432,,89071611.38869414,,
,,,,,,,885420869.1538615,,99967417.20917676,,
,,,,,,,879822982.3436298,,103009170.60806228,,
,,,,,,,913370678.2900554,,103166080.95128565,,
,,,,,,,825545130.990551,,101172910.92204402,,
,,,,,,,914530177.4669924,,124147229.81548847,,
,,,,,,,912098972.6845492,,118725409.83143084,,
,,,,,,,1045223399.1664904,,119544874.70733143,,
,,,,,,,1089309427.499653,,108633108.2619015,,
,,,,,,,1127608685.3610404,,102780276.37012307,,
,,,,,,,1250814361.6656208,,89132653.87140568,,
,,,,,,,1288147267.888068,,74561356.0698234,,
,,,,,,,1347393663.1990716,,73517566.1749356,,
,,,,,,,1369213880.4237146,,69756127.05595875,,
,,,,,,,1353428866.666433,,71753024.59777005,,
,,,,,,,1251937533.322243,,65848425.98602484,,
,,,,,,,1231296408.8645873,,63147656.21133028,,
,,,,,,,1154325861.2183,,51480778.53158592,,
,,,,,,,1242535509.947862,,50533474.7752209,,
,,,,,,,1190445807.597305,,51172947.51567084,,
,,,,,,,1145265545.2827375,,48619591.54558295,,
,,,,,,,1131577255.8941958,,49607010.80849098,,
,,,,,,,1149287205.5245771,,53218665.26662492,,
,,,,,,,1217444576.4550774,,59995026.33135301,,
,,,,,,,1110608258.520346,,62245362.30152176,,
,,,,,,,1000538869.4318818,,56442045.05958039,,
,,,,,,,937031508.4455304,,64459747.97636602,,
,,,,,,,981625803.2435983,,54131769.68925363,,
,,,,,,,1018002460.8628968,,62648687.14908111,,
,,,,,,,1097606598.6289802,,45544959.60335115,,
,,,,,,,1061156775.987304,,51216641.03773119,,
,,,,,,,1010017577.012823,,58291274.10638384,,
,,,,,,,1105159463.5555935,,51219141.346011,,
,,,,,,,1049946051.8494884,,74448586.04130247,,
,,,,,,,1047553340.003618,,64827499.81486248,,
,,,,,,,1057651564.5221752,,61601070.42201977,,
,,,,,,,1103395172.5262704,,64642968.4384156,,
,,,,,,,1129877010.7068324,,61104884.31717509,,
,,,,,,,1090319698.069126,,70530832.04278941,,
,,,,,,,1132434324.6607738,,74638959.20440559,,
,,,,,,,1166590862.1819172,,69802994.20726222,,
,,,,,,,1102669794.0061235,,61053879.40084338,,
,,,,,,,1115385905.0697064,,66262480.577609725,,
,,,,,,,1099582045.4693606,,60234672.49031643,,
,,,,,,,1112026259.473198,,77494483.60126054,,
,,,,,,,1176061905.4294934,,52801754.49714688,,
,,,,,,,1115721233.2188466,,73891008.81973295,,
,,,,,,,1065017387.4288896,,44927180.57167764,,
,,,,,,,1033418277.9868982,,49783513.06711291,,
,,,,,,,996757639.2795584,,53210999.200398006,,
,,,,,,,979832718.0768532,,50796697.30739742,,
,,,,,,,963221630.121418,,55121110.85753698,,
,,,,,,,964954144.8664542,,56496310.99811647,,
,,,,,,,943974503.2974008,,55263893.25504129,,
,,,,,,,878081163.7198563,,71439833.18486327,,
,,,,,,,853041220.4792589,,66489112.56601295,,
,,,,,,,816727469.7411816,,74311292.6018337,,
,,,,,,,847237385.8303655,,84971207.14988354,,
,,,,,,,839059665.6179688,,88464113.14581488,,
,,,,,,,874013135.3822851,,77810496.04090132,,
,,,,,,,919461607.9616094,,87086242.78066455,,
,,,,,,,879164540.3419311,,78628862.54427207,,
,,,,,,,936039328.9220712,,76420583.2243716,,
,,,,,,,882250826.6644503,,69305705.40792051,,
,,,,,,,936466657.2043114,,74174485.04605031,,
,,,,,,,992565300.396577,,82061730.52925318,,
,,,,,,,1043227103.4328988,,81679630.54952964,,
,,,,,,,1103670174.6332376,,94385980.387676,,
,,,,,,,1059638693.5719732,,83320195.08285634,,
,,,,,,,1041016893.5932182,,74330237.17346713,,
,,,,,,,971473433.7872146,,72787658.38980713,,
,,,,,,,1014259042.6419616,,75028214.00275812,,
,,,,,,,1049100742.9066404,,86688346.25768007,,
,,,,,,,1050698360.1099904,,85894490.25496566,,
,,,,,,,1076908688.3445814,,90725876.7153433,,
,,,,,,,1094351259.7459693,,94576126.1058909,,
,,,,,,,1132553184.9559398,,92481222.6397493,,
,,,,,,,1062622163.510948,,102333938.65205652,,
,,,,,,,995843812.4288478,,103824704.54728468,,
,,,,,,,981233730.4286036,,96005711.4058348,,
,,,,,,,989558004.748457,,99257094.1355789,,
,,,,,,,1002394922.163252,,99596246.46487376,,
,,,,,,,1010247937.6548668,,114149497.55962864,,
,,,,,,,1034697779.1660486,,107643976.13912728,,
,,,,,,,967729305.5894612,,102129539.18542504,,
,,,,,,,878961460.249659,,114775019.14560954,,
,,,,,,,911214238.7143908,,78533241.85893498,,
,,,,,,,876925691.9268603,,80485975.70528904,,
,,,,,,,773487392.5486418,,115635848.89585944,,
,,,,,,,755044444.2581254,,109549601.9848824,,
,,,,,,,792498444.4299544,,114211030.62755056,,
,,,,,,,774287668.9204838,,110907466.3683154,,
,,,,,,,811486663.7126844,,95769835.9169648,,
,,,,,,,839415491.4182981,,83221194.41939218,,
,,,,,,,832825330.8394414,,86706781.67856756,,
,,,,,,,791843416.5340202,,88194005.00989297,,
,,,,,,,768342616.4806194,,84894431.35918981,,
,,,,,,,737269062.3273414,,92668989.04085378,,
,,,,,,,806486708.5248601,,92045299.37549296,,
,,,,,,,801764255.407293,,107153210.5219164,,
,,,,,,,815772557.4034997,,101747795.64771152,,
,,,,,,,682317824.8537415,,103590518.12644002,,
,,,,,,,675925669.3614881,,104012243.80466352,,
,,,,,,,736661732.8491385,,95382689.24828446,,
,,,,,,,719346003.3017491,,94336667.98610587,,
,,,,,,,745483655.9192362,,97086455.71747632,,
,,,,,,,691030937.5717076,,117100206.64115845,,
,,,,,,,757556554.6973189,,175022953.56160235,,
,,,,,,,636322095.9781519,,177431668.62607643,,
,,,,,,,822706945.5316324,,159255892.60117835,,
,,,,,,,852487511.9323214,,126715237.25751422,,
,,,,,,,813067789.5315284,,106218320.94066544,,
,,,,,,,801427293.3495085,,100457740.35815616,,
,,,,,,,807375179.3316026,,102264596.86769588,,
,,,,,,,822507074.2312557,,80118899.93511601,,
,,,,,,,840958500.0824745,,81896449.525528,,
,,,,,,,788205168.7034092,,97872322.735025,,
,,,,,,,805892259.4821371,,79076432.20666684,,
,,,,,,,757818411.7755692,,83073058.89910336,,
,,,,,,,762738533.5236661,,83294469.15001044,,
,,,,,,,764818495.9304231,,96129160.85928269,,
,,,,,,,670349142.038349,,87557654.32287864,,
,,,,,,,690853390.7787825,,89655364.16095579,,
,,,,,,,657542713.1983632,,99557879.51552476,,
,,,,,,,663181303.3462081,,106273949.62605996,,
,,,,,,,683694478.6112642,,110994880.41909182,,
,,,,,,,645532672.1899295,,125871934.87849286,,
,,,,,,,668929160.8230399,,113707301.53678654,,
,,,,,,,715677961.0733931,,127651302.1850617,,
,,,,,,,752133950.338163,,114171619.50219366,,
,,,,,,,748311466.3371872,,113693365.9444448,,
,,,,,,,711474250.6006063,,150093605.48187453,,
,,,,,,,716268263.5581869,,146221161.57617453,,
,,,,,,,611701117.8465254,,107191086.31235062,,
,,,,,,,549792550.7909951,,101120584.18586265,,
,,,,,,,526273959.713212,,112270333.43216808,,
,,,,,,,521886972.4006741,,113042379.75165896,,
,,,,,,,547066062.1749865,,120350917.77054755,,
,,,,,,,575551908.0324488,,109608249.3076135,,
,,,,,,,582798200.5870997,,113189773.49444288,,
,,,,,,,595176497.7888637,,94259772.71079458,,
,,,,,,,596014944.0443966,,90501032.21180348,,
,,,,,,,603949246.5068493,,87155904.7865754,,
,,,,,,,638687721.8243763,,95609047.34972893,,
,,,,,,,572195424.6508613,,94567278.84417155,,
,,,,,,,605035018.6191089,,105208636.42887253,,
,,,,,,,572128995.174069,,99920883.6290442,,
,,,,,,,578629153.6655438,,103952218.99152212,,
,,,,,,,601165765.5908735,,103040614.5406355,,
,,,,,,,605692878.5417211,,120508127.06857868,,
,,,,,,,612694698.1833631,,102813477.5124942,,
,,,,,,,585754048.6482235,,110037941.15073024,,
,,,,,,,621058835.0919007,,109102391.53078906,,
,,,,,,,629287666.5138763,,109453637.6611903,,
,,,,,,,624305113.2825456,,96412110.08337995,,
,,,,,,,623966182.5288063,,96976497.17174,,
,,,,,,,560839154.8650901,,104272776.70291191,,
,,,,,,,532422026.4105845,,95563361.26237407,,
,,,,,,,503488270.1834898,,96708434.5971955,,
,,,,,,,514939617.59919465,,94654169.82483108,,
,,,,,,,548742819.716257,,84921081.17866553,,
,,,,,,,503695841.5279328,,100194554.64723425,,
,,,,,,,529874560.5181432,,87661359.19552618,,
,,,,,,,537507766.6362547,,98121220.23169464,,
,,,,,,,509917568.169212,,103852476.1111273,,
,,,,,,,521726432.6687032,,93717036.94614488,,
,,,,,,,514162027.9050986,,102309341.96267012,,
,,,,,,,498512496.61428994,,114774699.56647344,,
,,,,,,,514909928.252105,,104517714.32631476,,
,,,,,,,504206323.21024895,,91440344.9063226,,
,,,,,,,546973188.170638,,90408487.3096756,,
,,,,,,,562650505.0627049,,87584224.9499738,,
,,,,,,,542205807.1927029,,107210960.60053422,,
,,,,,,,506457413.4540326,,102816533.94856805,,
,,,,,,,499928048.0847541,,98924182.16781892,,
,,,,,,,499531270.5691173,,97630491.25686656,,
,,,,,,,513377391.39171374,,106972171.22204056,,
,,,,,,,501972965.685364,,111654005.52286874,,
,,,,,,,513430387.9808993,,128427773.08553363,,
,,,,,,,533773257.5666425,,127740824.213552,,
,,,,,,,496718356.3534643,,128571715.99577671,,
,,,,,,,472596841.60673183,,129618894.02329108,,
,,,,,,,510302051.8825399,,131536086.71836773,,
,,,,,,,469136023.4777048,,127796682.15818591,,
,,,,,,,499697524.0978842,,133578662.03080824,,
,,,,,,,506436227.1451519,,127397565.50053398,,
,,,,,,,486832882.499132,,106326040.46911415,,
,,,,,,,510719788.8118061,,112033887.34287567,,
,,,,,,,515016353.0816956,,103661117.72640423,,
,,,,,,,519188492.2743302,,102788755.39284262,,
,,,,,,,533641335.363992,,106715964.07938448,,
,,,,,,,541038628.3143349,,113093357.41103034,,
,,,,,,,643922990.4548804,,104437957.7450682,,
,,,,,,,630441915.2651175,,116841696.3071914,,
,,,,,,,589906681.537225,,114683323.52663665,,
,,,,,,,634785195.3755025,,128718372.64895152,,
,,,,,,,654264703.7855167,,134536022.28184617,,
,,,,,,,681747158.028739,,124862417.02891412,,
,,,,,,,582624191.5202622,,126303918.3341933,,
,,,,,,,582291483.3119354,,123433939.02001569,,
,,,,,,,627761932.9864959,,129309704.93372723,,
,,,,,,,640909771.4446357,,131779265.0525851,,
,,,,,,,595357603.9320372,,134491097.99781248,,
,,,,,,,617544203.133754,,134242160.334433,,
,,,,,,,625332701.3481451,,145518246.29837468,,
,,,,,,,644366856.3076445,,145084066.43599626,,
,,,,,,,626662968.2977548,,146390041.2702502,,
,,,,,,,713722802.5705236,,162191421.60921958,,
,,,,,,,682597772.0445405,,168849426.0644666,,
,,,,,,,698001322.5534756,,171810779.87763557,,
,,,,,,,671148916.1126354,,164865950.81850508,,
,,,,,,,706986124.7065777,,165333424.77291933,,
,,,,,,,753997587.2908767,,168074860.9418846,,
,,,,,,,752571999.2306777,,185115919.4974737,,
,,,,,,,725836101.4651486,,159348873.06946167,,
,,,,,,,717462968.7335236,,162674204.92191374,,
,,,,,,,757271870.4795558,,153328510.968179,,
,,,,,,,693168052.3446932,,149377406.0017218,,
,,,,,,,735268047.9016669,,142355902.4941225,,
,,,,,,,690029049.9611723,,152037765.41381386,,
,,,,,,,694136290.4022179,,148322226.69605124,,
,,,,,,,684900099.6301123,,154008055.91005036,,
,,,,,,,593040768.5454242,,149105418.2156261,,
,,,,,,,561922023.7231684,,169274927.63518912,,
,,,,,,,594719666.764942,,157271428.87956554,,
,,,,,,,666895282.5959828,,150773527.81767437,,
,,,,,,,686681978.4479162,,156706799.04454407,,
,,,,,,,707879116.7941376,,161123681.49377146,,
,,,,,,,672840774.2122567,,161610933.85799327,,
,,,,,,,665204438.9648122,,161724402.7107195,,
,,,,,,,681675838.9395695,,164714036.80153978,,
,,,,,,,654859516.6803602,,168561785.28448293,,
,,,,,,,680885932.1763847,,176318560.5781461,,
,,,,,,,705530398.5274063,,182623850.97802743,,
,,,,,,,679527355.3483003,,153448852.1237457,,
,,,,,,,724568245.2625407,,151356436.9901116,,
,,,,,,,706317052.3543425,,161715208.07206434,,
,,,,,,,751911966.5035331,,184127920.60085228,,
,,,,,,,724837806.9033487,,171927462.62249857,,
,,,,,,,774314639.4232272,,209814820.6011342,,
,,,,,,,831799616.7785573,,209916666.64677387,,
,,,,,,,815795565.7444226,,210979295.1551233,,
,,,,,,,861442875.2898475,,231611237.89534432,,
,,,,,,,836077179.4563776,,233357103.1235994,,
,,,,,,,794429529.1274823,,199756018.4971081,,
,,,,,,,862106114.1884072,,228530568.74284083,,
,,,,,,,971342811.5579456,,212649625.30378795,,
,,,,,,,831226573.792183,,212601258.4087764,,
,,,,,,,525774806.174432,,206246682.5685264,,
,,,,,,,421762813.8723143,,231989523.3623564,,
,,,,,,,395294792.3724641,,211503290.2929857,,
,,,,,,,383779971.6351069,,227204665.3249872,,
,,,,,,,394132075.7186769,,226801364.49748003,,
,,,,,,,453613987.2711148,,240337802.39307863,,
,,,,,,,388539165.7030832,,235962543.658634,,
,,,,,,,358329595.8739391,,249696274.90350053,,
,,,,,,,390943536.6086521,,269612532.92683786,,
,,,,,,,348846731.3212552,,276117278.2870675,,
,,,,,,,421813975.69494754,,271164455.2303833,,
,,,,,,,375384706.4527077,,251952303.91024825,,
,,,,,,,331490882.2970284,,214718973.6762628,,
,,,,,,,306635391.3311045,,246501624.9978861,,
,,,,,,,269855712.3902,,235777009.16599736,,
,,,,,,,279225774.81177706,,252738711.6787993,,
,,,,,,,368013028.0285144,,263838754.6207945,,
,,,,,,,356925012.1735115,,246892240.198292,,
,,,,,,,395911836.4987844,,235198220.8910448,,
,,,,,,,441451976.551728,,253476988.1397805,,
,,,,,,,,,242362298.1156569,,
,,,,,,,,,267533348.9709747,,
,,,,,,,,,274639996.291146,,
,,,,,,,,,281029770.9278041,,
,,,,,,,,,258303316.72221747,,
,,,,,,,,,289479954.3050913,,
,,,,,,,,,274142928.44535995,,
,,,,,,,,,251728547.62277967,,
,,,,,,,,,196591219.94083387,,
,,,,,,,,,226130662.82879457,,
,,,,,,,,,258761872.1840964,,
,,,,,,,,,257284917.1883036,,
,,,,,,,,,247566303.80899385,,
,,,,,,,,,263604618.4021933,,
,,,,,,,,,262202866.6310933,,
,,,,,,,,,264645415.01198885,,
,,,,,,,,,255122989.7768047,,
,,,,,,,,,256495053.27241147,,
,,,,,,,,,278145337.299531,,
,,,,,,,,,260408366.1039384,,
,,,,,,,,,247789578.5624168,,
,,,,,,,,,258061154.33964515,,
,,,,,,,,,273607334.2990485,,
,,,,,,,,,280944900.7071563,,
,,,,,,,,,287620852.439516,,
,,,,,,,,,344733157.3284361,,
,,,,,,,,,342345753.6336466,,
,,,,,,,,,344463605.4073746,,
,,,,,,,,,336268690.26409054,,
,,,,,,,,,349387185.80092293,,
,,,,,,,,,336254185.31616944,,
,,,,,,,,,343204733.6618584,,
,,,,,,,,,327432829.2496291,,
,,,,,,,,,328893234.4006421,,
,,,,,,,,,350390689.05269426,,
,,,,,,,,,326314755.1717587,,
,,,,,,,,,327172998.07401425,,
,,,,,,,,,339083286.437579,,
,,,,,,,,,325988703.09958684,,
,,,,,,,,,345408579.70622885,,
,,,,,,,,,350071208.6839521,,
,,,,,,,,,353508020.7709513,,
,,,,,,,,,346245264.9178165,,
,,,,,,,,,333034488.2550048,,
,,,,,,,,,352138135.6832109,,
,,,,,,,,,345047597.2679925,,
,,,,,,,,,375488155.6588744,,
,,,,,,,,,346347877.97044754,,
,,,,,,,,,347514617.81915987,,
,,,,,,,,,365201171.4808121,,
,,,,,,,,,400856162.8351312,,
,,,,,,,,,395230496.2308257,,
,,,,,,,,,399557031.4231783,,
,,,,,,,,,398359937.7859591,,
,,,,,,,,,394966152.7112035,,
,,,,,,,,,372841721.9215512,,
,,,,,,,,,403357162.0368601,,
,,,,,,,,,413943631.9886685,,
,,,,,,,,,427567430.32213646,,
,,,,,,,,,400694962.3132778,,
,,,,,,,,,406743490.7694228,,
,,,,,,,,,419244640.69471234,,
,,,,,,,,,438375563.16305846,,
,,,,,,,,,403170577.4742114,,
,,,,,,,,,418369868.78370255,,
,,,,,,,,,393763258.2882406,,
,,,,,,,,,413286253.7049901,,
,,,,,,,,,378243023.827394,,
,,,,,,,,,341250870.84919965,,
,,,,,,,,,382355950.00116855,,
,,,,,,,,,364024016.248544,,
,,,,,,,,,377386028.7186028,,
,,,,,,,,,312377062.1751495,,
,,,,,,,,,345664563.0854212,,
,,,,,,,,,403616719.6042077,,
,,,,,,,,,404504962.8482136,,
,,,,,,,,,381780327.9649746,,
,,,,,,,,,340406726.59721726,,
,,,,,,,,,383440295.2149904,,
,,,,,,,,,447882813.29015326,,
,,,,,,,,,389509868.32025707,,
,,,,,,,,,374755379.01697975,,
,,,,,,,,,435680818.1617936,,
,,,,,,,,,362153827.2813584,,
,,,,,,,,,423337450.5064576,,
,,,,,,,,,366278012.9650921,,
,,,,,,,,,410233770.7326655,,
,,,,,,,,,449301425.55377567,,
,,,,,,,,,421494394.10519296,,
,,,,,,,,,360527855.6907669,,
,,,,,,,,,374054511.02816856,,
,,,,,,,,,318644956.42452765,,
,,,,,,,,,331464968.5753887,,
,,,,,,,,,393939808.5093316,,
,,,,,,,,,362054379.7153771,,
,,,,,,,,,352224555.4608816,,
,,,,,,,,,408288652.276236,,
,,,,,,,,,363803630.42757046,,
,,,,,,,,,307107554.2397056,,
,,,,,,,,,309591817.83899075,,
,,,,,,,,,287104993.925812,,
,,,,,,,,,319330710.118002,,
,,,,,,,,,318876170.85180974,,
,,,,,,,,,365390430.6522524,,
,,,,,,,,,365594769.7419325,,
,,,,,,,,,376210719.316338,,
,,,,,,,,,391504828.5697978,,
,,,,,,,,,414900729.8272693,,
,,,,,,,,,456889758.65970623,,
,,,,,,,,,474575585.2353047,,
,,,,,,,,,421190718.7155444,,
,,,,,,,,,465895260.9321857,,
,,,,,,,,,473058256.70485234,,
,,,,,,,,,442834015.04764575,,
,,,,,,,,,407973903.2774939,,
,,,,,,,,,436227719.3688298,,
,,,,,,,,,451903741.98473006,,
,,,,,,,,,448548458.2244212,,
,,,,,,,,,452079628.72515416,,
,,,,,,,,,406611466.8171863,,
,,,,,,,,,458484535.18390507,,
,,,,,,,,,404602406.0148706,,
,,,,,,,,,491407741.6380881,,
,,,,,,,,,444113153.49920666,,
,,,,,,,,,465462661.30921096,,
,,,,,,,,,497725132.2659735,,
,,,,,,,,,441064820.7469536,,
,,,,,,,,,448603484.35776585,,
,,,,,,,,,462531564.31607234,,
,,,,,,,,,475147214.2257924,,
,,,,,,,,,383513186.2712215,,
,,,,,,,,,363482835.3725853,,
,,,,,,,,,448013024.7373965,,
,,,,,,,,,527597439.1588444,,
,,,,,,,,,623890012.9644107,,
,,,,,,,,,539776564.084601,,
,,,,,,,,,559531331.879609,,
,,,,,,,,,530035973.5853462,,
,,,,,,,,,412344738.9041173,,
,,,,,,,,,386645784.703326,,
,,,,,,,,,409817801.58387184,,
,,,,,,,,,412900110.0989478,,
,,,,,,,,,425103234.3759399,,
,,,,,,,,,452242276.29377335,,
,,,,,,,,,398682120.6849544,,
,,,,,,,,,442142588.076558,,
,,,,,,,,,438485255.4257895,,
,,,,,,,,,471676603.0259599,,
,,,,,,,,,488916318.0908564,,
,,,,,,,,,595667842.7070642,,
,,,,,,,,,524573272.0890783,,
,,,,,,,,,516741679.5679291,,
,,,,,,,,,576071043.9435486,,
,,,,,,,,,610218757.8964647,,
,,,,,,,,,560752529.444453,,
,,,,,,,,,565002645.0455499,,
,,,,,,,,,596700770.4700416,,
,,,,,,,,,635247706.9140261,,
,,,,,,,,,521068256.7881606,,
,,,,,,,,,448825133.99515486,,
,,,,,,,,,528418154.7205361,,
,,,,,,,,,492158195.60753465,,
,,,,,,,,,477229308.0572773,,
,,,,,,,,,537297187.9460871,,
,,,,,,,,,573688045.417519,,
,,,,,,,,,529170710.2290257,,
,,,,,,,,,633362688.1944491,,
,,,,,,,,,525380912.54330325,,
,,,,,,,,,474848900.4174274,,
,,,,,,,,,582329598.8716487,,
,,,,,,,,,572547700.946539,,
,,,,,,,,,544600854.5443757,,
,,,,,,,,,595121487.9688287,,
,,,,,,,,,610518824.1154572,,
,,,,,,,,,557341384.1050546,,
,,,,,,,,,590307903.1957835,,
,,,,,,,,,585713246.983947,,
,,,,,,,,,563153780.336331,,
,,,,,,,,,479530165.77893937,,
,,,,,,,,,476306719.07373846,,
,,,,,,,,,475264422.40838325,,
,,,,,,,,,458306417.66705984,,
,,,,,,,,,554880675.7470242,,
,,,,,,,,,553106720.6014072,,
,,,,,,,,,577076541.5426795,,
,,,,,,,,,559103007.2317111,,
,,,,,,,,,599673123.9503762,,
,,,,,,,,,670040815.5075643,,
,,,,,,,,,641555427.7777187,,
,,,,,,,,,709180783.0218737,,
,,,,,,,,,628818160.0535294,,
,,,,,,,,,566254458.7591578,,
,,,,,,,,,545308271.94923,,
,,,,,,,,,576881995.5698323,,
,,,,,,,,,554365167.4127182,,
,,,,,,,,,619438887.5282913,,
,,,,,,,,,567187069.890411,,
,,,,,,,,,539125517.8259385,,
,,,,,,,,,474282945.4481131,,
,,,,,,,,,518946493.3192127,,
,,,,,,,,,559964841.6647966,,
,,,,,,,,,652808386.1036153,,
,,,,,,,,,572517923.5759088,,
,,,,,,,,,547218046.5738434,,
,,,,,,,,,611735054.1920694,,
,,,,,,,,,549503458.8641168,,
,,,,,,,,,594429449.8529799,,
,,,,,,,,,609502067.3738875,,
,,,,,,,,,562532958.1095657,,
,,,,,,,,,525799384.8069496,,
,,,,,,,,,538773682.936565,,
,,,,,,,,,593847760.0137341,,
,,,,,,,,,549409574.9321026,,
,,,,,,,,,596039530.3432175,,
,,,,,,,,,695620737.834855,,
,,,,,,,,,587918634.5884192,,
,,,,,,,,,566757822.861403,,
,,,,,,,,,566654633.849235,,
,,,,,,,,,557996393.5912249,,
,,,,,,,,,520311301.7277835,,
,,,,,,,,,505830378.3376529,,
,,,,,,,,,512064374.8478468,,
,,,,,,,,,541386335.5531532,,
,,,,,,,,,525463329.868961,,
,,,,,,,,,554339859.1841371,,
,,,,,,,,,533996062.8913056,,
,,,,,,,,,507246478.3318646,,
,,,,,,,,,550473862.5896139,,
,,,,,,,,,500830243.7928439,,
,,,,,,,,,509040403.1860582,,
,,,,,,,,,523509131.4653116,,
,,,,,,,,,524088184.64580166,,
,,,,,,,,,501453190.3497628,,
,,,,,,,,,513657233.157752,,
,,,,,,,,,366739287.91262496,,
,,,,,,,,,429638292.6135612,,
,,,,,,,,,406609205.5518077,,
,,,,,,,,,445029804.4322417,,
,,,,,,,,,427116836.4564912,,
,,,,,,,,,468053450.63004994,,
,,,,,,,,,458053738.8393327,,
,,,,,,,,,487668264.04935104,,
,,,,,,,,,505786345.3240264,,
,,,,,,,,,487498618.7129592,,
,,,,,,,,,456190921.52907145,,
,,,,,,,,,450280920.1965571,,
,,,,,,,,,476541553.7585909,,
,,,,,,,,,478604595.2186369,,
,,,,,,,,,475020570.2350048,,
,,,,,,,,,490880180.6679149,,
,,,,,,,,,467018837.04642975,,
,,,,,,,,,470056749.6844479,,
,,,,,,,,,488722181.1079783,,
,,,,,,,,,486644353.6366893,,
,,,,,,,,,448639176.6172874,,
,,,,,,,,,415721768.03832334,,
,,,,,,,,,399405788.4067531,,
,,,,,,,,,416514996.9369956,,
,,,,,,,,,434564757.78073055,,
,,,,,,,,,409560286.130399,,
,,,,,,,,,412001092.51145095,,
,,,,,,,,,438100216.6292622,,
,,,,,,,,,496505282.689322,,
,,,,,,,,,465810317.9997149,,
,,,,,,,,,472381052.7549185,,
,,,,,,,,,493711036.6699689,,
,,,,,,,,,543671893.8035142,,
,,,,,,,,,536682028.30091256,,
,,,,,,,,,592692970.3061707,,
,,,,,,,,,557718135.6329805,,
,,,,,,,,,535437372.2613412,,
,,,,,,,,,529773191.44618887,,
,,,,,,,,,518151592.6861962,,
,,,,,,,,,509699849.09445983,,
,,,,,,,,,530781053.5299483,,
,,,,,,,,,494762145.2936713,,
,,,,,,,,,481062645.39022976,,
,,,,,,,,,517922899.7618328,,
,,,,,,,,,473209629.2832616,,
,,,,,,,,,546910913.8960727,,
,,,,,,,,,520244469.7518185,,
,,,,,,,,,549198646.5917984,,
,,,,,,,,,549039232.8524585,,
,,,,,,,,,520676525.75501335,,
,,,,,,,,,534349579.1575373,,
,,,,,,,,,485296963.3115472,,
,,,,,,,,,497070388.0151372,,
,,,,,,,,,468140719.8387088,,
,,,,,,,,,475735830.2826416,,
,,,,,,,,,430276930.33667606,,
,,,,,,,,,463871951.704596,,
,,,,,,,,,437364236.727006,,
,,,,,,,,,450628568.2624944,,
,,,,,,,,,443525413.43682426,,
,,,,,,,,,455344567.1372888,,
,,,,,,,,,445117005.4907124,,
,,,,,,,,,472985229.3148994,,
,,,,,,,,,510626507.143913,,
,,,,,,,,,467453072.07265925,,
,,,,,,,,,481379336.24038297,,
,,,,,,,,,456928085.970242,,
,,,,,,,,,465518740.0849048,,
,,,,,,,,,496560201.24383646,,
,,,,,,,,,496064153.293355,,
,,,,,,,,,472243688.0517235,,
,,,,,,,,,513172072.57414335,,
,,,,,,,,,544964941.1917164,,
,,,,,,,,,536730614.5426919,,
,,,,,,,,,478326527.8640824,,
,,,,,,,,,501302364.5971853,,
,,,,,,,,,496971146.0750288,,
,,,,,,,,,538967707.1608056,,
,,,,,,,,,531777736.49510425,,
,,,,,,,,,544404152.1983776,,
,,,,,,,,,569815793.4192939,,
,,,,,,,,,560315852.6588234,,
,,,,,,,,,518003123.8286809,,
,,,,,,,,,529068644.9476937,,
,,,,,,,,,504999594.5126904,,
,,,,,,,,,559043893.8696771,,
,,,,,,,,,528035689.5201611,,
,,,,,,,,,549682987.3492545,,
,,,,,,,,,546110275.1582268,,
,,,,,,,,,529451479.6350477,,
,,,,,,,,,474576570.8023036,,
,,,,,,,,,501853700.55532336,,
,,,,,,,,,501321924.4808295,,
,,,,,,,,,488316312.87760586,,
,,,,,,,,,497056318.92557687,,
,,,,,,,,,485823512.518142,,
,,,,,,,,,471689549.8361845,,
,,,,,,,,,467543055.8802959,,
,,,,,,,,,456383297.0301292,,
,,,,,,,,,500614879.6497922,,
,,,,,,,,,470659453.5828944,,
,,,,,,,,,503405215.4943378,,
,,,,,,,,,462357283.3961834,,
,,,,,,,,,459136684.1863485,,
,,,,,,,,,495047242.9202581,,
,,,,,,,,,474940947.1029669,,
,,,,,,,,,524337868.5957971,,
,,,,,,,,,503431638.6800554,,
,,,,,,,,,505847749.3971466,,
,,,,,,,,,541916817.2925767,,
,,,,,,,,,513972827.8228163,,
,,,,,,,,,555105186.7170006,,
,,,,,,,,,636045755.8541349,,
