Energy_envelope_Mean,Energy_envelope_Mean.1,Energy_envelope_Mean.2,Energy_envelope_Mean.3,Energy_envelope_Mean.4,Energy_envelope_Mean.5,Energy_envelope_Mean.6,Energy_envelope_Mean.7,Energy_envelope_Mean.8,Energy_envelope_Mean.9,Energy_envelope_Mean.10,Energy_envelope_Mean
,,,,,,,29967251.536455743,,794390.0209201461,,
,,,,,,,23351852.531306185,,846555.640851074,,
,,,,,,,25883738.378243383,,865700.203417492,,
,,,,,,,26479722.02267113,,1125028.6981410445,,
,,,,,,,29638078.43657753,,1079297.0483237142,,
,,,,,,,25751238.41958568,,683754.8646494686,,
,,,,,,,27298182.26338658,,881002.2657020381,,
,,,,,,,31440630.31474283,,829973.3408303167,,
,,,,,,,28957034.52883372,,679029.2430815763,,
,,,,,,,30031623.005116515,,928817.6445332008,,
,,,,,,,34223555.67274841,,809481.7306828158,,
,,,,,,,30601612.08980472,,1150257.1282122715,,
,,,,,,,26814273.38226606,,1066241.024634878,,
,,,,,,,24658621.564970896,,899017.647860709,,
,,,,,,,24541796.935996324,,839218.5066219383,,
,,,,,,,20539887.853444207,,966942.6622976096,,
,,,,,,,18612082.507534634,,1106237.466995042,,
,,,,,,,17007987.834691156,,1326405.430374374,,
,,,,,,,17188769.980708826,,1373847.3346573457,,
,,,,,,,17520278.395393785,,1344960.078631002,,
,,,,,,,14953369.507626602,,1401787.4738484276,,
,,,,,,,16712018.465765877,,1655486.376189476,,
,,,,,,,16627920.629807182,,1633288.495395487,,
,,,,,,,19081991.920779888,,1580961.2280682614,,
,,,,,,,20504368.34708149,,1439198.6450478258,,
,,,,,,,19928735.138308868,,1454687.9946151809,,
,,,,,,,20351705.183990914,,1279195.3637530592,,
,,,,,,,23530382.600517448,,1096948.9549476365,,
,,,,,,,22113059.15188872,,1037170.8770762746,,
,,,,,,,22276760.380632494,,1041348.3881244316,,
,,,,,,,22168679.89795943,,1036228.5315184472,,
,,,,,,,19815232.39067024,,994655.8699410638,,
,,,,,,,21201897.55590471,,931392.1292714364,,
,,,,,,,19642995.651026703,,854762.5344984086,,
,,,,,,,20044771.06380779,,898626.1125434818,,
,,,,,,,19101450.100538187,,823042.605115438,,
,,,,,,,19203083.912072465,,839518.2038514082,,
,,,,,,,18647136.09528345,,902087.916665312,,
,,,,,,,20093760.38071772,,973348.0298345418,,
,,,,,,,20901901.88220502,,975113.7024384636,,
,,,,,,,18675585.429383583,,909986.7622085284,,
,,,,,,,17117150.046039026,,899704.3004518674,,
,,,,,,,15881455.273178907,,966148.0247206736,,
,,,,,,,16862169.441128712,,825746.6987925166,,
,,,,,,,17338986.99586693,,786484.3640271657,,
,,,,,,,19526181.48988646,,698874.9514323132,,
,,,,,,,18654420.241499387,,729629.1494450446,,
,,,,,,,17854486.54097381,,845103.8171974508,,
,,,,,,,18165824.105140183,,919437.4804822674,,
,,,,,,,17667777.511399627,,926215.0894380724,,
,,,,,,,17919045.00945061,,901346.1263666288,,
,,,,,,,19626333.008410137,,902280.7057443202,,
,,,,,,,19668590.21460157,,918443.6340347748,,
,,,,,,,19745918.209236305,,910896.191679184,,
,,,,,,,20106360.52722933,,1008484.9305652564,,
,,,,,,,20036319.41525265,,1041142.7028209168,,
,,,,,,,21713112.252691377,,900886.8301285506,,
,,,,,,,20129083.44263242,,894383.7815504067,,
,,,,,,,21174285.72176465,,974841.4692153976,,
,,,,,,,19748158.072406422,,906921.7107534116,,
,,,,,,,20185582.517004035,,1012674.5942873204,,
,,,,,,,22798697.62146153,,1011453.7389070956,,
,,,,,,,21076859.090895507,,1209293.1218848603,,
,,,,,,,20751960.52951296,,961654.4692098484,,
,,,,,,,20061957.792838607,,1080455.4016151384,,
,,,,,,,20073743.325204965,,1072384.586111491,,
,,,,,,,19112818.567782443,,1053185.67286092,,
,,,,,,,18566192.223775417,,1127223.906127147,,
,,,,,,,19341291.465011325,,1127623.0139412435,,
,,,,,,,17671991.99812163,,1114901.0270891525,,
,,,,,,,16204708.573124912,,1334385.8779166178,,
,,,,,,,16532801.415226968,,1462035.0596896112,,
,,,,,,,16232446.580862518,,1514716.646960358,,
,,,,,,,15925242.881147882,,1493849.187618568,,
,,,,,,,15963528.203383978,,1423188.7946194254,,
,,,,,,,17404924.110657424,,1242573.8490513258,,
,,,,,,,17567176.991810475,,1438509.805646028,,
,,,,,,,17215175.540008545,,1521344.5683229368,,
,,,,,,,17947456.422492784,,1437355.881590729,,
,,,,,,,16184627.00402607,,1171001.3538429996,,
,,,,,,,17619209.789702937,,1311198.4275095402,,
,,,,,,,17239585.12624269,,1368029.517712397,,
,,,,,,,18285159.538752496,,1247358.378458885,,
,,,,,,,20426370.816163275,,1347541.85301064,,
,,,,,,,19235993.36028353,,1345334.5715038602,,
,,,,,,,18008686.707827825,,1226912.9607368037,,
,,,,,,,18527093.170450862,,1199035.820221407,,
,,,,,,,19328377.75422318,,1191640.2512684087,,
,,,,,,,18022311.95980763,,1340672.3049738426,,
,,,,,,,18390292.01986027,,1361121.5354570088,,
,,,,,,,18663587.55950313,,1444235.9198624904,,
,,,,,,,18935210.478728205,,1534382.0655441163,,
,,,,,,,19803922.452345595,,1410445.2488720282,,
,,,,,,,17777011.73720019,,1540029.3439194977,,
,,,,,,,17789650.627725545,,1602508.7955269115,,
,,,,,,,18714206.18578025,,1488131.0146439208,,
,,,,,,,17660326.960278492,,1488798.9390360408,,
,,,,,,,19115558.35736599,,1494034.2052638845,,
,,,,,,,17175341.408680096,,1690165.1072759477,,
,,,,,,,17289096.793462962,,1592487.3019074553,,
,,,,,,,16678134.609355096,,1540359.026954126,,
,,,,,,,16911702.952503726,,1520109.880603519,,
,,,,,,,18134897.89357443,,1198202.1977545978,,
,,,,,,,17268136.018256795,,1283647.6659715995,,
,,,,,,,16103681.195734711,,1675142.814535782,,
,,,,,,,14351487.452906596,,1584943.2194161874,,
,,,,,,,14996729.968667768,,1656760.81642127,,
,,,,,,,14566149.344590845,,1559479.623507243,,
,,,,,,,15103497.419068037,,1478779.5099843657,,
,,,,,,,15402261.286310984,,1347476.3646965865,,
,,,,,,,14926484.25796676,,1380649.3981484915,,
,,,,,,,13983676.723433724,,1391016.614965592,,
,,,,,,,13789077.58392986,,1345498.956787597,,
,,,,,,,13498801.057285024,,1435519.618680358,,
,,,,,,,15183621.604725098,,1428712.568425355,,
,,,,,,,15546684.592112536,,1575014.7164807562,,
,,,,,,,15710872.80056408,,1476219.8314242272,,
,,,,,,,14821448.658508912,,1561363.553371401,,
,,,,,,,15365409.841688665,,1509767.40832669,,
,,,,,,,16029049.179034311,,1442219.7984122443,,
,,,,,,,14750365.996002048,,1477075.2060972909,,
,,,,,,,14875837.737979723,,1545539.6116742438,,
,,,,,,,12723307.531324236,,1775846.2096628572,,
,,,,,,,14257325.35450141,,2449814.195471745,,
,,,,,,,12009979.3898188,,2368627.865696322,,
,,,,,,,15299367.431633094,,2245165.045132423,,
,,,,,,,16186257.217498148,,1829229.504320374,,
,,,,,,,15475788.565671869,,1508330.3680689612,,
,,,,,,,15844831.2018263,,1475504.1209714592,,
,,,,,,,16921770.004300978,,1463011.8133004203,,
,,,,,,,16308199.762510937,,1264617.9793158432,,
,,,,,,,17904675.34329442,,1283756.370564183,,
,,,,,,,17148409.15363618,,1441554.7093021704,,
,,,,,,,17255861.77888101,,1356868.6669683713,,
,,,,,,,16008056.01931147,,1412626.600580301,,
,,,,,,,14566237.363017231,,1453897.4020736942,,
,,,,,,,14318449.910047011,,1492670.774023538,,
,,,,,,,12656315.94483858,,1559376.8309231694,,
,,,,,,,13015193.06966481,,1571827.0678750074,,
,,,,,,,12905590.322529308,,1675058.5083310315,,
,,,,,,,14307330.770312488,,1791751.518655818,,
,,,,,,,13318657.315733371,,1787827.1673881533,,
,,,,,,,13930261.104615746,,1918698.5165033285,,
,,,,,,,13970389.753571842,,1861877.015978532,,
,,,,,,,14667543.338512763,,2142748.742305665,,
,,,,,,,15558982.465268392,,2023350.054983376,,
,,,,,,,14857924.998849925,,2020906.158537428,,
,,,,,,,14231660.171295648,,2518788.593156188,,
,,,,,,,14910758.233389515,,2415842.3469824125,,
,,,,,,,13079100.496606156,,1888928.3449282085,,
,,,,,,,11328164.01167409,,1803944.469528268,,
,,,,,,,10913286.611658784,,1992549.4941775184,,
,,,,,,,11970260.54519831,,1990212.449607894,,
,,,,,,,12252185.037399065,,2112460.8769715307,,
,,,,,,,12070937.471230024,,1986202.706220751,,
,,,,,,,11814302.467799084,,1952162.905244351,,
,,,,,,,12297534.855764428,,1751140.4070094533,,
,,,,,,,12604046.40840514,,1836783.8445116985,,
,,,,,,,12628394.8665116,,1802193.146021369,,
,,,,,,,12376305.470750185,,1846081.070342944,,
,,,,,,,11464583.83697432,,1814608.5183562287,,
,,,,,,,12179381.935032478,,1951924.007949239,,
,,,,,,,11136646.034833146,,1875202.1739848,,
,,,,,,,11779930.706784712,,1911640.0329403789,,
,,,,,,,11991156.732047249,,1914336.494790129,,
,,,,,,,11467190.9371837,,2142350.168011498,,
,,,,,,,11598480.704417031,,1789341.816688001,,
,,,,,,,11584887.613002785,,2021252.143150641,,
,,,,,,,11880431.286495714,,2088673.0542836853,,
,,,,,,,12052233.023079786,,2228172.677878105,,
,,,,,,,11661094.80213902,,2002154.4076999307,,
,,,,,,,11748394.851957332,,2008788.9550981,,
,,,,,,,10683923.763091082,,2146314.7530024326,,
,,,,,,,10412198.941571657,,1990860.215797639,,
,,,,,,,11839544.83462383,,1852126.995520572,,
,,,,,,,11901227.738383956,,1961756.453655891,,
,,,,,,,12697876.760648131,,1818896.9865886853,,
,,,,,,,11175642.966230882,,1805528.8235804213,,
,,,,,,,10081200.275386097,,1700006.496220352,,
,,,,,,,9709198.66213859,,1839889.580438232,,
,,,,,,,9463284.938517222,,1961507.1034719264,,
,,,,,,,10840370.059174685,,1978512.4801196395,,
,,,,,,,11033312.576579738,,2181203.774670128,,
,,,,,,,10059427.316888906,,2327121.9579415927,,
,,,,,,,10862544.683551386,,2061805.5679017429,,
,,,,,,,10956189.528424736,,1887597.4884775595,,
,,,,,,,10690466.800007718,,1989432.610128991,,
,,,,,,,10695601.090473987,,2079081.2709983145,,
,,,,,,,11529922.019635975,,2216248.388519407,,
,,,,,,,9946643.190997964,,2121893.270920716,,
,,,,,,,11399549.353364907,,2021508.665580248,,
,,,,,,,10573154.243833017,,1988510.827609344,,
,,,,,,,10647127.195880955,,2007775.738036572,,
,,,,,,,11547830.801963275,,2089945.555681299,,
,,,,,,,10693339.627848929,,2406288.220685211,,
,,,,,,,10718438.288377397,,2457513.4791821446,,
,,,,,,,9847849.173030373,,2603512.430783936,,
,,,,,,,9419438.117935484,,2765823.934060335,,
,,,,,,,10437833.103330716,,2665778.562987281,,
,,,,,,,9714217.2574563,,2481430.3827033704,,
,,,,,,,10623846.02461885,,2720191.8880356383,,
,,,,,,,11765433.645670272,,2688726.530676354,,
,,,,,,,10257286.536766935,,2301733.748134644,,
,,,,,,,10295197.779301198,,2566325.2152018305,,
,,,,,,,9503923.747891454,,2453312.953244617,,
,,,,,,,9599871.310060252,,2434026.4182481607,,
,,,,,,,10513583.298977256,,2319850.5287591144,,
,,,,,,,12424040.331266398,,2312922.225661632,,
,,,,,,,15818457.705170631,,2173341.8285814766,,
,,,,,,,14435116.92431718,,2401677.35410404,,
,,,,,,,12915822.047708102,,2396942.407296636,,
,,,,,,,14117909.533355052,,2682440.391598915,,
,,,,,,,14324221.547307516,,2867980.7794656125,,
,,,,,,,15007830.968990164,,2692250.279219262,,
,,,,,,,12166285.549127093,,2386657.8048735824,,
,,,,,,,12159934.364446554,,2564108.749011914,,
,,,,,,,12543935.852042072,,2626003.1088408446,,
,,,,,,,13401131.018738154,,2624055.6151260165,,
,,,,,,,12216075.051436726,,2616210.257197928,,
,,,,,,,12447256.9762106,,2571904.3912976,,
,,,,,,,12542212.36964045,,2652484.2868793146,,
,,,,,,,13155545.17238149,,2595882.0810544584,,
,,,,,,,12822383.485668808,,2628068.1718663955,,
,,,,,,,13966026.028274668,,2816597.263628892,,
,,,,,,,13933356.647042193,,2784205.59725621,,
,,,,,,,14055548.933630858,,2769109.745905956,,
,,,,,,,13269941.5578509,,2731566.0165648223,,
,,,,,,,14080056.901585162,,2817813.410701615,,
,,,,,,,15071594.567367934,,2806459.4969976363,,
,,,,,,,15108358.7939784,,2920693.454178865,,
,,,,,,,14991655.2297786,,2755130.8920978243,,
,,,,,,,14842820.538563753,,2831401.5560953,,
,,,,,,,15050125.051869784,,2792387.46437182,,
,,,,,,,14944195.646569343,,2794923.0943789403,,
,,,,,,,14298266.644958563,,2696416.836720296,,
,,,,,,,14385807.588968337,,2824679.3331677727,,
,,,,,,,13693130.498318264,,2750203.9397023213,,
,,,,,,,14223669.332601724,,2832418.2204085374,,
,,,,,,,12807770.216704758,,2679378.5263754507,,
,,,,,,,11641904.041816805,,2804278.293106873,,
,,,,,,,12390609.481000284,,2764697.411959992,,
,,,,,,,13069550.225059845,,2857184.585776065,,
,,,,,,,13346595.73693707,,2779779.859143657,,
,,,,,,,13422662.767576784,,2715974.4678139165,,
,,,,,,,13134548.756669307,,2715212.639244463,,
,,,,,,,12751178.760097452,,2801140.1188574457,,
,,,,,,,13737292.188208226,,2874885.42843195,,
,,,,,,,14078436.701144837,,2850694.39991185,,
,,,,,,,14813365.121004594,,2922365.292445016,,
,,,,,,,14872193.2024416,,3095933.359856098,,
,,,,,,,15300290.541335717,,2922077.455185903,,
,,,,,,,15138428.122716269,,2793509.892383495,,
,,,,,,,16405795.705342555,,2866748.543322593,,
,,,,,,,16213093.674964683,,2959338.377676764,,
,,,,,,,16151008.6370127,,3018292.5777167445,,
,,,,,,,17724386.520904403,,3340733.4675341006,,
,,,,,,,15897588.462482097,,3581644.1978777093,,
,,,,,,,15005461.733750684,,3630298.426486135,,
,,,,,,,14155686.432512851,,3574800.950908614,,
,,,,,,,12574562.50699091,,3517905.3122654203,,
,,,,,,,14628156.039171211,,3337001.899626212,,
,,,,,,,16971540.711395297,,3623595.3990431735,,
,,,,,,,15997611.83088527,,3489316.2988996054,,
,,,,,,,12872139.347214984,,3518756.1084295264,,
,,,,,,,10639174.646808404,,3440977.078520982,,
,,,,,,,9901709.658204256,,3692148.8001284334,,
,,,,,,,9897371.388401829,,3560106.007832564,,
,,,,,,,9355651.619848585,,3747794.0847405335,,
,,,,,,,9387036.131029673,,3650347.02756263,,
,,,,,,,10015269.40695118,,3663298.0156592834,,
,,,,,,,9941448.764988847,,3710358.989471732,,
,,,,,,,9618443.335243875,,3859992.9556563953,,
,,,,,,,10339687.241675943,,3982961.6188821294,,
,,,,,,,9562108.054717448,,3991693.3157979054,,
,,,,,,,10331641.32855821,,3989862.113608717,,
,,,,,,,9616837.210515384,,3737790.481134558,,
,,,,,,,8496326.892066142,,3395816.7532523014,,
,,,,,,,7856257.353469466,,3632616.544701671,,
,,,,,,,7297696.586280207,,3628535.459378957,,
,,,,,,,6848380.4500389695,,3835733.139315932,,
,,,,,,,8402031.391352195,,3925593.901960379,,
,,,,,,,8668384.29674261,,3781304.5912510487,,
,,,,,,,9681161.820354076,,3863073.052236775,,
,,,,,,,11097389.927038498,,3957498.46310521,,
,,,,,,,,,3936997.561697871,,
,,,,,,,,,4131493.897337468,,
,,,,,,,,,4157288.112722096,,
,,,,,,,,,4291704.164058406,,
,,,,,,,,,3938781.28730896,,
,,,,,,,,,4463042.79308547,,
,,,,,,,,,4823307.095553095,,
,,,,,,,,,4677293.507027665,,
,,,,,,,,,3988056.437903119,,
,,,,,,,,,4551396.086246938,,
,,,,,,,,,5071896.633308457,,
,,,,,,,,,5229726.166229997,,
,,,,,,,,,4864377.243066877,,
,,,,,,,,,5216686.464362202,,
,,,,,,,,,4962514.127785307,,
,,,,,,,,,4914683.882923849,,
,,,,,,,,,4462022.7830926245,,
,,,,,,,,,4289742.144524258,,
,,,,,,,,,4491496.634124696,,
,,,,,,,,,4346993.402814431,,
,,,,,,,,,4053172.5480185538,,
,,,,,,,,,4208040.372675846,,
,,,,,,,,,4517888.066554888,,
,,,,,,,,,4555848.397364986,,
,,,,,,,,,4657477.006624377,,
,,,,,,,,,5478827.201701533,,
,,,,,,,,,5477510.759831949,,
,,,,,,,,,5581252.240535387,,
,,,,,,,,,5586038.199372637,,
,,,,,,,,,5602504.24080317,,
,,,,,,,,,5501292.115704957,,
,,,,,,,,,5445235.089832916,,
,,,,,,,,,5287668.900507875,,
,,,,,,,,,5499935.846417176,,
,,,,,,,,,5502454.690628695,,
,,,,,,,,,5233679.192371146,,
,,,,,,,,,5220948.042443099,,
,,,,,,,,,5460278.737036854,,
,,,,,,,,,5280729.910705351,,
,,,,,,,,,5601329.825167106,,
,,,,,,,,,5662764.281921451,,
,,,,,,,,,5717527.809639624,,
,,,,,,,,,5583289.87649007,,
,,,,,,,,,5391380.476706796,,
,,,,,,,,,5678864.67035161,,
,,,,,,,,,5634200.81733708,,
,,,,,,,,,5938215.226073448,,
,,,,,,,,,5683917.402753441,,
,,,,,,,,,5639028.766005434,,
,,,,,,,,,5916040.947122948,,
,,,,,,,,,6164209.900795246,,
,,,,,,,,,6267342.515361483,,
,,,,,,,,,6266265.499956467,,
,,,,,,,,,6218380.556130875,,
,,,,,,,,,6048749.233932929,,
,,,,,,,,,5568897.37030581,,
,,,,,,,,,5818349.926186309,,
,,,,,,,,,6361891.620106002,,
,,,,,,,,,6446721.43611733,,
,,,,,,,,,5970585.500636618,,
,,,,,,,,,5982777.481086719,,
,,,,,,,,,6066381.043983087,,
,,,,,,,,,6110640.20233625,,
,,,,,,,,,5502342.659319721,,
,,,,,,,,,6065687.05257467,,
,,,,,,,,,5708563.456788991,,
,,,,,,,,,5782154.114829084,,
,,,,,,,,,5296277.746011447,,
,,,,,,,,,4643109.927824106,,
,,,,,,,,,5160748.56241351,,
,,,,,,,,,4629763.811746136,,
,,,,,,,,,4648105.802850775,,
,,,,,,,,,4331243.433971464,,
,,,,,,,,,4693266.333935319,,
,,,,,,,,,5092951.844641501,,
,,,,,,,,,5041678.599115375,,
,,,,,,,,,4746158.863627257,,
,,,,,,,,,4508435.754666127,,
,,,,,,,,,4703513.422568214,,
,,,,,,,,,4651591.751182763,,
,,,,,,,,,4221658.416602835,,
,,,,,,,,,4135873.85458574,,
,,,,,,,,,4718450.61386637,,
,,,,,,,,,4261947.69368688,,
,,,,,,,,,4824780.529712742,,
,,,,,,,,,4903109.733391542,,
,,,,,,,,,4727012.997014599,,
,,,,,,,,,4808131.606818772,,
,,,,,,,,,4954601.837461101,,
,,,,,,,,,4326663.336552537,,
,,,,,,,,,4326210.763173929,,
,,,,,,,,,3948759.179962184,,
,,,,,,,,,4080505.5197475823,,
,,,,,,,,,4714903.741710483,,
,,,,,,,,,4488891.4791798135,,
,,,,,,,,,4192422.2837348566,,
,,,,,,,,,4721639.913808441,,
,,,,,,,,,4286907.071604341,,
,,,,,,,,,3799289.075062265,,
,,,,,,,,,3800389.1645172746,,
,,,,,,,,,3819768.504125096,,
,,,,,,,,,4043703.78406178,,
,,,,,,,,,4066862.981660571,,
,,,,,,,,,4527451.470455236,,
,,,,,,,,,4635524.082915341,,
,,,,,,,,,4861256.438577456,,
,,,,,,,,,5028533.995175598,,
,,,,,,,,,5274094.103876199,,
,,,,,,,,,5407741.430556523,,
,,,,,,,,,5801916.539771291,,
,,,,,,,,,5267630.173608039,,
,,,,,,,,,5426124.523011315,,
,,,,,,,,,5486038.593521785,,
,,,,,,,,,4935990.632074059,,
,,,,,,,,,4713656.403894983,,
,,,,,,,,,5019148.129487735,,
,,,,,,,,,5340321.831509063,,
,,,,,,,,,5464978.450068405,,
,,,,,,,,,5340644.511961229,,
,,,,,,,,,5115228.707429168,,
,,,,,,,,,5367193.401426198,,
,,,,,,,,,4939564.335038845,,
,,,,,,,,,5683892.912602485,,
,,,,,,,,,5341908.291717236,,
,,,,,,,,,5574948.826249935,,
,,,,,,,,,5765132.212856171,,
,,,,,,,,,5194352.549000305,,
,,,,,,,,,5143959.166830381,,
,,,,,,,,,5282226.316083124,,
,,,,,,,,,5584851.963194769,,
,,,,,,,,,4796482.814679813,,
,,,,,,,,,4572963.474468616,,
,,,,,,,,,5299166.94984052,,
,,,,,,,,,5770489.357215024,,
,,,,,,,,,6438999.212303073,,
,,,,,,,,,5570190.390308987,,
,,,,,,,,,5764346.328550749,,
,,,,,,,,,5327734.2052209,,
,,,,,,,,,4594423.020738727,,
,,,,,,,,,4678845.729151478,,
,,,,,,,,,4693589.679517864,,
,,,,,,,,,4732911.171713536,,
,,,,,,,,,4663078.398691218,,
,,,,,,,,,4657730.734912089,,
,,,,,,,,,4366274.493004855,,
,,,,,,,,,4839982.920224229,,
,,,,,,,,,4925485.061844192,,
,,,,,,,,,5173735.332500366,,
,,,,,,,,,5223167.794721142,,
,,,,,,,,,6074035.935617389,,
,,,,,,,,,5722581.778587073,,
,,,,,,,,,5547154.012986583,,
,,,,,,,,,6028637.984062308,,
,,,,,,,,,6367441.802638569,,
,,,,,,,,,5991128.150314835,,
,,,,,,,,,6313587.722527014,,
,,,,,,,,,6450794.472605218,,
,,,,,,,,,6936182.315652043,,
,,,,,,,,,5874676.726197952,,
,,,,,,,,,5128241.736198884,,
,,,,,,,,,5496945.357654844,,
,,,,,,,,,5499368.498718881,,
,,,,,,,,,5471899.990775886,,
,,,,,,,,,5462779.1475389,,
,,,,,,,,,5754591.331266014,,
,,,,,,,,,5386995.0942265205,,
,,,,,,,,,6240108.155352596,,
,,,,,,,,,5477668.025155881,,
,,,,,,,,,5192449.170973229,,
,,,,,,,,,6049767.130100038,,
,,,,,,,,,6018791.571628625,,
,,,,,,,,,6004986.948730245,,
,,,,,,,,,6768033.883368215,,
,,,,,,,,,7078288.600708228,,
,,,,,,,,,6283964.881730304,,
,,,,,,,,,6938234.577604309,,
,,,,,,,,,7116667.013546158,,
,,,,,,,,,7118229.167018771,,
,,,,,,,,,6309122.320463532,,
,,,,,,,,,6030021.337162421,,
,,,,,,,,,6234950.844700718,,
,,,,,,,,,6329841.335717503,,
,,,,,,,,,7365455.6238840595,,
,,,,,,,,,7189002.540090951,,
,,,,,,,,,7056905.882719239,,
,,,,,,,,,6865548.3895050585,,
,,,,,,,,,7645476.42667999,,
,,,,,,,,,8819784.757064275,,
,,,,,,,,,8625838.586304486,,
,,,,,,,,,8877259.088419272,,
,,,,,,,,,7850044.564697782,,
,,,,,,,,,7132031.611113752,,
,,,,,,,,,6916954.475563492,,
,,,,,,,,,7343034.405140518,,
,,,,,,,,,7069603.135125086,,
,,,,,,,,,7581523.063114678,,
,,,,,,,,,7515486.0693824,,
,,,,,,,,,7365500.810901146,,
,,,,,,,,,6603839.664124225,,
,,,,,,,,,7185341.859657553,,
,,,,,,,,,7954886.968227031,,
,,,,,,,,,8701527.801437994,,
,,,,,,,,,8102159.742306977,,
,,,,,,,,,7505697.415288268,,
,,,,,,,,,7993287.683456336,,
,,,,,,,,,7243155.922840508,,
,,,,,,,,,7751461.451826393,,
,,,,,,,,,7646087.661857096,,
,,,,,,,,,7275076.251519504,,
,,,,,,,,,7100401.009559805,,
,,,,,,,,,7350450.049254956,,
,,,,,,,,,7730099.47578715,,
,,,,,,,,,7011606.691384478,,
,,,,,,,,,7129126.560274406,,
,,,,,,,,,8120204.125109476,,
,,,,,,,,,7299199.055077624,,
,,,,,,,,,6907922.374892111,,
,,,,,,,,,7195154.7395700095,,
,,,,,,,,,7160434.054251188,,
,,,,,,,,,6893736.570523981,,
,,,,,,,,,6232692.693090544,,
,,,,,,,,,6183049.450380982,,
,,,,,,,,,6707914.183473242,,
,,,,,,,,,6692087.689734483,,
,,,,,,,,,7096170.919053632,,
,,,,,,,,,6635872.85753135,,
,,,,,,,,,6240670.312922662,,
,,,,,,,,,6726160.410624579,,
,,,,,,,,,6339437.963421155,,
,,,,,,,,,6515159.273927009,,
,,,,,,,,,6219005.916391992,,
,,,,,,,,,6386285.248553826,,
,,,,,,,,,5918339.906256537,,
,,,,,,,,,6118433.989746764,,
,,,,,,,,,4510402.025201864,,
,,,,,,,,,4934771.091339329,,
,,,,,,,,,4839273.15861048,,
,,,,,,,,,5504574.568507273,,
,,,,,,,,,5025552.043476021,,
,,,,,,,,,5156085.554818846,,
,,,,,,,,,5391110.35146152,,
,,,,,,,,,5718420.151644163,,
,,,,,,,,,5936580.893901168,,
,,,,,,,,,5841970.501471634,,
,,,,,,,,,5285853.23404802,,
,,,,,,,,,5395303.218684911,,
,,,,,,,,,5504608.524762976,,
,,,,,,,,,5659587.310876024,,
,,,,,,,,,5398501.148671953,,
,,,,,,,,,5574632.5335970335,,
,,,,,,,,,5393411.46854024,,
,,,,,,,,,5400023.487566877,,
,,,,,,,,,5445661.085255522,,
,,,,,,,,,5126190.093625964,,
,,,,,,,,,4895290.260908657,,
,,,,,,,,,4532442.717855375,,
,,,,,,,,,4396000.932496333,,
,,,,,,,,,4536176.397915104,,
,,,,,,,,,4859382.639254435,,
,,,,,,,,,4732964.478577987,,
,,,,,,,,,4687225.991511396,,
,,,,,,,,,5031388.659860725,,
,,,,,,,,,5546106.862741839,,
,,,,,,,,,5368594.653629826,,
,,,,,,,,,5605481.795289647,,
,,,,,,,,,5876523.5371421,,
,,,,,,,,,6373519.7764941,,
,,,,,,,,,6222859.771897305,,
,,,,,,,,,6875170.154767025,,
,,,,,,,,,6431841.623515581,,
,,,,,,,,,6209101.592049727,,
,,,,,,,,,6002913.68265276,,
,,,,,,,,,5958434.132526802,,
,,,,,,,,,6189795.674032073,,
,,,,,,,,,6290016.7635817975,,
,,,,,,,,,5802423.217667578,,
,,,,,,,,,5487973.4934568135,,
,,,,,,,,,5808517.46796054,,
,,,,,,,,,5364112.087872347,,
,,,,,,,,,5907177.217288304,,
,,,,,,,,,5549173.526658187,,
,,,,,,,,,5759048.634751192,,
,,,,,,,,,6063436.111752988,,
,,,,,,,,,5561446.625411416,,
,,,,,,,,,5796397.194725905,,
,,,,,,,,,5540181.379208412,,
,,,,,,,,,5736991.7857411895,,
,,,,,,,,,5675313.662991179,,
,,,,,,,,,5528001.295198808,,
,,,,,,,,,5157651.746656179,,
,,,,,,,,,5488622.571873731,,
,,,,,,,,,5035291.134094707,,
,,,,,,,,,5474225.422449078,,
,,,,,,,,,5359911.041734411,,
,,,,,,,,,5454194.729935261,,
,,,,,,,,,5376268.189484939,,
,,,,,,,,,5147701.70949228,,
,,,,,,,,,5717410.439062457,,
,,,,,,,,,5471004.509550227,,
,,,,,,,,,6563033.402465244,,
,,,,,,,,,6215769.581549541,,
,,,,,,,,,6452489.011527144,,
,,,,,,,,,6682531.393589016,,
,,,,,,,,,6538463.202146169,,
,,,,,,,,,6307491.912221476,,
,,,,,,,,,7096905.676548692,,
,,,,,,,,,7377668.228661951,,
,,,,,,,,,7418120.899039033,,
,,,,,,,,,6847705.236077216,,
,,,,,,,,,7285426.834211123,,
,,,,,,,,,7272907.633186907,,
,,,,,,,,,7835356.772983979,,
,,,,,,,,,7622346.729118223,,
,,,,,,,,,7466545.390202942,,
,,,,,,,,,7573833.728300451,,
,,,,,,,,,7621037.732034785,,
,,,,,,,,,7021928.566793607,,
,,,,,,,,,7246368.1998424465,,
,,,,,,,,,6963490.732647378,,
,,,,,,,,,7273881.498496182,,
,,,,,,,,,6932254.721505968,,
,,,,,,,,,7057908.747058094,,
,,,,,,,,,7412827.923076254,,
,,,,,,,,,7230346.145909433,,
,,,,,,,,,6488522.880957533,,
,,,,,,,,,6670946.086898478,,
,,,,,,,,,6702200.274723919,,
,,,,,,,,,6665405.034944213,,
,,,,,,,,,6747270.526013744,,
,,,,,,,,,6421239.770824094,,
,,,,,,,,,6100576.487547503,,
,,,,,,,,,6114949.7875626935,,
