Energy_envelope_Median,Energy_envelope_Median.1,Energy_envelope_Median.2,Energy_envelope_Median.3,Energy_envelope_Median.4,Energy_envelope_Median.5,Energy_envelope_Median.6,Energy_envelope_Median.7,Energy_envelope_Median.8,Energy_envelope_Median.9,Energy_envelope_Median.10,Energy_envelope_Median
,,,,,,,28446719.36594345,,674429.7921023697,,
,,,,,,,24233894.087732933,,517185.8478690784,,
,,,,,,,25724725.109421898,,581563.0507599051,,
,,,,,,,28600000.013633903,,582672.0473211473,,
,,,,,,,25960854.414626937,,537905.5602729429,,
,,,,,,,27630279.704370413,,660836.066439017,,
,,,,,,,32400336.891264707,,666428.8995826719,,
,,,,,,,29634037.918620043,,760778.28859566,,
,,,,,,,26209951.085252546,,737299.4370216875,,
,,,,,,,22873111.613378905,,630830.3910120947,,
,,,,,,,22774967.12748489,,604099.3011549602,,
,,,,,,,17773969.217126667,,659873.2342031607,,
,,,,,,,16097284.715079058,,716521.9967787797,,
,,,,,,,15434919.796320371,,867602.0180136962,,
,,,,,,,16270016.062649451,,863548.5157248083,,
,,,,,,,16081483.275008844,,905291.2097386392,,
,,,,,,,14416491.804015305,,921659.5814463136,,
,,,,,,,15601278.93702018,,1032062.4176902204,,
,,,,,,,15684628.866001222,,1025844.2710033128,,
,,,,,,,17238628.694229245,,992698.3233288444,,
,,,,,,,18612228.03948988,,933400.014940634,,
,,,,,,,17976013.98788832,,1013191.9180524088,,
,,,,,,,18443224.657405112,,958766.1135047424,,
,,,,,,,21675421.20652172,,867115.5118039945,,
,,,,,,,19725352.81851966,,810343.5303893806,,
,,,,,,,20065462.52430243,,836578.036177498,,
,,,,,,,20381744.333202697,,845677.4073903434,,
,,,,,,,18073445.771193475,,784606.6901049557,,
,,,,,,,19791167.937913187,,770539.881677468,,
,,,,,,,17828669.86204195,,750165.1605350105,,
,,,,,,,17993301.403467134,,795246.6701811939,,
,,,,,,,17052638.43872129,,757875.0677200127,,
,,,,,,,16684763.407733316,,781340.2070148789,,
,,,,,,,17151372.705113612,,817629.519741217,,
,,,,,,,18945275.962465808,,892304.2269359953,,
,,,,,,,19256483.7550083,,873381.2012877463,,
,,,,,,,16155471.851044808,,804811.9164514234,,
,,,,,,,14902867.932121089,,833007.5859158195,,
,,,,,,,13814249.666004064,,816804.5975053173,,
,,,,,,,16145655.6301978,,704306.086490319,,
,,,,,,,16001266.290621055,,660470.5110621048,,
,,,,,,,18195283.815971486,,660168.870959823,,
,,,,,,,17604017.659411788,,694408.0136085623,,
,,,,,,,18028292.30231636,,747823.4264559376,,
,,,,,,,17495816.31730693,,818762.3939946515,,
,,,,,,,16374752.6767675,,769273.821944092,,
,,,,,,,17197003.765394107,,786882.0424841142,,
,,,,,,,18448464.6667684,,753570.0040011338,,
,,,,,,,18396621.759818777,,745202.0986600632,,
,,,,,,,17898636.62957668,,749879.4897592156,,
,,,,,,,18337072.11656867,,824615.1713334334,,
,,,,,,,17906384.79574075,,844328.2301460176,,
,,,,,,,19498525.217790287,,753078.8348812035,,
,,,,,,,17514276.197287854,,765038.4211677777,,
,,,,,,,18639255.628488254,,828058.7016995214,,
,,,,,,,17363963.796830967,,797202.0838464627,,
,,,,,,,18180277.75112465,,808113.8843839787,,
,,,,,,,20593034.1406142,,851615.8211148476,,
,,,,,,,19032453.145575307,,954748.691368035,,
,,,,,,,18002502.47914403,,862358.9430951175,,
,,,,,,,17208118.963970292,,986664.4042800256,,
,,,,,,,16540238.560121853,,962277.991773732,,
,,,,,,,16268795.078248989,,969487.31491035,,
,,,,,,,15716354.482828291,,1059541.791324102,,
,,,,,,,16637859.77444712,,996738.3055549572,,
,,,,,,,15618710.42584236,,1035059.1116956013,,
,,,,,,,14369471.881859511,,1115888.926069484,,
,,,,,,,14602434.093068194,,1214469.0704553318,,
,,,,,,,14606484.95475326,,1210089.172328845,,
,,,,,,,15301136.503169663,,1094038.273533278,,
,,,,,,,14747780.07009054,,1050820.7529340317,,
,,,,,,,15538554.564280037,,1003565.630218619,,
,,,,,,,15608136.334313756,,1095319.231790609,,
,,,,,,,14729553.253911072,,1213816.6598955514,,
,,,,,,,15874689.339872794,,1070500.0365711714,,
,,,,,,,14983675.37017674,,911719.91165784,,
,,,,,,,15892021.278908856,,960029.364953049,,
,,,,,,,15400284.32398196,,985661.8617239976,,
,,,,,,,15621415.757472984,,969638.2081648712,,
,,,,,,,17471436.26079304,,1034175.248186836,,
,,,,,,,16301813.133665925,,1120314.8212959082,,
,,,,,,,16105635.029553428,,1064232.0919977636,,
,,,,,,,16022573.95780427,,1062923.8435982482,,
,,,,,,,16696142.92457858,,1050053.998581423,,
,,,,,,,14453369.221993322,,1129244.0746537943,,
,,,,,,,14983542.569366902,,1159495.842499286,,
,,,,,,,15446752.118130816,,1235819.4536851514,,
,,,,,,,15166296.536057573,,1281874.2619830123,,
,,,,,,,16084244.264481377,,1182132.683743709,,
,,,,,,,14013554.315252136,,1266205.5446716663,,
,,,,,,,14267927.621649727,,1279426.6621654842,,
,,,,,,,15570226.0374403,,1209920.5777318608,,
,,,,,,,14731086.737230122,,1182338.2075832998,,
,,,,,,,15958634.009888433,,1203931.1307563828,,
,,,,,,,13918899.44023589,,1357857.6505648273,,
,,,,,,,14153497.22778774,,1298786.098671764,,
,,,,,,,13692487.700771987,,1295027.1132987626,,
,,,,,,,14128894.424839737,,1219709.9882639346,,
,,,,,,,15144140.642032528,,1010039.9089210952,,
,,,,,,,14524644.830470337,,1121342.6982497592,,
,,,,,,,13800969.678668022,,1398732.7338582468,,
,,,,,,,12190917.693934483,,1299116.3516634572,,
,,,,,,,12417944.124429809,,1366248.0805798378,,
,,,,,,,11749389.81392905,,1278521.4237837945,,
,,,,,,,12210933.732207716,,1298640.0864711534,,
,,,,,,,13014799.521450777,,1195534.1052983473,,
,,,,,,,12324888.118020156,,1248018.910301013,,
,,,,,,,11145036.76321534,,1242693.1121031686,,
,,,,,,,11395255.05030934,,1260706.2767229627,,
,,,,,,,11248470.32960552,,1342696.709742118,,
,,,,,,,13244505.616305616,,1337545.895291441,,
,,,,,,,13027273.612337071,,1434660.9123473829,,
,,,,,,,13827313.448818594,,1329197.2843322065,,
,,,,,,,12593739.01778668,,1348808.692929579,,
,,,,,,,13308703.523499211,,1276428.6581635308,,
,,,,,,,13964882.619105026,,1242481.807351577,,
,,,,,,,12729182.570194175,,1367019.2561044996,,
,,,,,,,12407168.80260915,,1410667.2715731366,,
,,,,,,,10239920.336647794,,1558932.8472656284,,
,,,,,,,11260789.327981604,,1878478.3396076888,,
,,,,,,,9619017.970937803,,1749065.125586244,,
,,,,,,,13165606.390174098,,1666008.1508795123,,
,,,,,,,14339055.55348533,,1373320.1157742902,,
,,,,,,,13342826.832224628,,1205860.2414404964,,
,,,,,,,13382245.071586369,,1179799.5109127343,,
,,,,,,,14531985.344816033,,1201874.7514684969,,
,,,,,,,13950765.188889837,,1167235.325589181,,
,,,,,,,15774881.68485955,,1231455.0823770124,,
,,,,,,,14917339.348594807,,1322685.207602877,,
,,,,,,,14808497.087759478,,1279007.5627364689,,
,,,,,,,13769458.086970186,,1387474.454629814,,
,,,,,,,12585389.641246784,,1440071.5824446604,,
,,,,,,,12774973.600551216,,1425753.832099059,,
,,,,,,,11990538.816366412,,1527622.1988590178,,
,,,,,,,12422271.053870725,,1556593.7119408976,,
,,,,,,,12100328.409133486,,1659504.7556314776,,
,,,,,,,13589436.182863273,,1748395.39690014,,
,,,,,,,11958087.529806249,,1732600.4752674813,,
,,,,,,,12454363.729320388,,1788880.972679359,,
,,,,,,,12046767.13182282,,1732705.5170195757,,
,,,,,,,12880714.226814028,,2008536.4229946013,,
,,,,,,,13768768.46932809,,1892372.8373983544,,
,,,,,,,13110790.124062378,,1923504.0046949207,,
,,,,,,,12764045.477702156,,2246850.232227805,,
,,,,,,,13349724.49179886,,2088095.617612854,,
,,,,,,,11487025.109580915,,1755276.808301197,,
,,,,,,,9891875.363542523,,1726709.8107297402,,
,,,,,,,9819493.4211212,,1894315.976659904,,
,,,,,,,11126445.567731723,,1840118.7536099795,,
,,,,,,,10924184.174948515,,1886517.915360672,,
,,,,,,,10578135.56291765,,1797161.0749891358,,
,,,,,,,10305146.604282232,,1791081.4552369374,,
,,,,,,,11161985.56396915,,1708418.3229101114,,
,,,,,,,11758748.894229826,,1818722.6904021087,,
,,,,,,,11440229.888847938,,1803816.420829536,,
,,,,,,,11282988.341526292,,1670820.381912109,,
,,,,,,,10400526.29041381,,1778563.6208734536,,
,,,,,,,11245788.587581478,,1908407.9247050392,,
,,,,,,,9758323.284505095,,1854520.7051786373,,
,,,,,,,10725925.556849942,,1839895.3804440268,,
,,,,,,,10746042.54401157,,1815672.2847070843,,
,,,,,,,9977889.619199255,,1879551.382789428,,
,,,,,,,10029298.779427553,,1740069.6669335589,,
,,,,,,,10284977.735200765,,1947568.0713712107,,
,,,,,,,10373881.565872032,,1995713.49532766,,
,,,,,,,10827595.73334578,,1999211.72842638,,
,,,,,,,10615509.759824922,,1842823.3112121643,,
,,,,,,,10423443.16582279,,1909254.310369004,,
,,,,,,,9096008.694355352,,1968037.7009112777,,
,,,,,,,9238242.1030544,,1941191.0538618008,,
,,,,,,,10554360.003992878,,1760567.953459249,,
,,,,,,,10611299.771904364,,1885872.966772906,,
,,,,,,,11448216.897125632,,1803856.1935227152,,
,,,,,,,10021936.942832775,,1742167.775958059,,
,,,,,,,9078119.03846537,,1689929.5012091864,,
,,,,,,,8740881.452415,,1771010.8968177447,,
,,,,,,,8657812.797368074,,1840148.947048284,,
,,,,,,,10169119.72890684,,1867606.0666658613,,
,,,,,,,9983562.298196254,,2006716.2538028376,,
,,,,,,,9240292.82903799,,2040469.357468424,,
,,,,,,,10128162.77671689,,1840724.3410658927,,
,,,,,,,9929182.907908885,,1812204.8699303693,,
,,,,,,,9811042.376095638,,1945845.3231365,,
,,,,,,,10122915.500297071,,2098018.6584356613,,
,,,,,,,10588138.667734005,,2057330.010181716,,
,,,,,,,9015345.95109178,,1899490.6461658548,,
,,,,,,,10339488.96470833,,1928376.2663744243,,
,,,,,,,9790645.735338025,,1972749.2494684148,,
,,,,,,,9833220.923263695,,1942236.3224576856,,
,,,,,,,10719526.427827016,,1999179.0588621043,,
,,,,,,,9889838.238130797,,2253177.58124912,,
,,,,,,,9862497.669407768,,2313857.940544271,,
,,,,,,,9066011.603799503,,2439507.198886588,,
,,,,,,,8756368.155361636,,2528351.9184377585,,
,,,,,,,9592233.370239696,,2497202.0131307766,,
,,,,,,,8974196.92192206,,2562725.8910921905,,
,,,,,,,9683545.338634046,,2684198.421928964,,
,,,,,,,10899292.921605317,,2544135.3642538786,,
,,,,,,,9196611.354263566,,2322358.10976592,,
,,,,,,,9112506.63708846,,2373851.3060316937,,
,,,,,,,8548741.793034334,,2264970.317570314,,
,,,,,,,8009670.067282065,,2262757.718752539,,
,,,,,,,9333287.178107232,,2231614.651544015,,
,,,,,,,11605110.646314148,,2218294.659322333,,
,,,,,,,15373308.5359841,,2201065.5615526373,,
,,,,,,,14061824.901505202,,2311812.0315920515,,
,,,,,,,11677738.200830214,,2294687.221369257,,
,,,,,,,13858493.908993969,,2583698.535278229,,
,,,,,,,14595446.015944384,,2675625.5008022403,,
,,,,,,,15766120.766169682,,2537213.36188165,,
,,,,,,,11112525.007965015,,2181584.015014278,,
,,,,,,,11049356.418116365,,2324648.027029765,,
,,,,,,,11434007.612576235,,2373943.892376301,,
,,,,,,,12052532.862925492,,2409527.7602967266,,
,,,,,,,10792335.26226736,,2394663.609594736,,
,,,,,,,11101276.75611416,,2356998.189094971,,
,,,,,,,11453462.587211683,,2444512.62344444,,
,,,,,,,12426165.94307891,,2449218.373908696,,
,,,,,,,11391139.580937214,,2535133.444579985,,
,,,,,,,13046652.6942846,,2642691.923641774,,
,,,,,,,13825037.948034355,,2557089.205768495,,
,,,,,,,14049854.707416032,,2586230.5340766422,,
,,,,,,,12924538.126676554,,2672003.7306758463,,
,,,,,,,13954478.312610652,,2736357.722476915,,
,,,,,,,15243833.973585758,,2689557.9458793127,,
,,,,,,,15155207.24629202,,2764625.2977219224,,
,,,,,,,15144332.601982515,,2674866.5017320327,,
,,,,,,,14667759.286389418,,2699149.974452298,,
,,,,,,,14633110.092509612,,2661251.4010422616,,
,,,,,,,14308159.94801621,,2732757.5793824857,,
,,,,,,,13318492.818326622,,2702012.7293733447,,
,,,,,,,13309102.455516191,,2777389.360698022,,
,,,,,,,12351990.23125648,,2768307.1078891745,,
,,,,,,,13200944.31420454,,2772295.146933127,,
,,,,,,,11465643.625721293,,2686676.297271327,,
,,,,,,,10293872.138975224,,2748405.825025362,,
,,,,,,,11150948.726497836,,2811767.17526283,,
,,,,,,,12598221.285582066,,2832508.635294429,,
,,,,,,,12371171.346549569,,2858546.561311516,,
,,,,,,,11719983.563431231,,2771664.3507978693,,
,,,,,,,11801132.315705905,,2787372.4505209075,,
,,,,,,,10798737.658573028,,2925181.3683976308,,
,,,,,,,12459566.963765455,,2932012.316453811,,
,,,,,,,12135214.926327055,,2775621.9038344044,,
,,,,,,,13691580.615415078,,2908952.5966981007,,
,,,,,,,13273009.679140002,,3077217.077760233,,
,,,,,,,15772305.243086647,,3107314.200407817,,
,,,,,,,13454252.902692122,,2921215.306158495,,
,,,,,,,17038820.157998927,,2888695.331240816,,
,,,,,,,15934794.093190815,,2927073.7762336005,,
,,,,,,,15648737.47129066,,3094761.740260286,,
,,,,,,,18855444.491484348,,3200378.5692087933,,
,,,,,,,14288702.970088543,,3360344.142420769,,
,,,,,,,12855766.806048663,,3346012.7487724423,,
,,,,,,,11993190.42110601,,3190776.8882021504,,
,,,,,,,9862146.630347144,,3134468.266585949,,
,,,,,,,13116878.470151644,,3171153.429098262,,
,,,,,,,16439971.224709406,,3273818.297047158,,
,,,,,,,14066330.954514556,,3215729.432472632,,
,,,,,,,11877550.78854504,,3134165.9796599057,,
,,,,,,,10236146.505440949,,3151787.387837315,,
,,,,,,,9514462.294773564,,3185249.677702361,,
,,,,,,,9279527.83698848,,3192858.0764287654,,
,,,,,,,8503461.732328948,,3320677.038950064,,
,,,,,,,8637236.378185863,,3332590.538733501,,
,,,,,,,8991100.700879514,,3230508.669180153,,
,,,,,,,9025885.090377308,,3326170.522943859,,
,,,,,,,8742876.68249897,,3273900.909074248,,
,,,,,,,9627221.979501767,,3279383.073833583,,
,,,,,,,9025287.326198384,,3252329.3030998604,,
,,,,,,,10206100.039445268,,3283743.4160121484,,
,,,,,,,8978513.864100361,,3102928.388177856,,
,,,,,,,8144984.688383539,,3016194.187839989,,
,,,,,,,7655584.208111059,,3082117.892767508,,
,,,,,,,7082188.061586803,,3205205.9309652904,,
,,,,,,,6644945.506812112,,3322761.002430401,,
,,,,,,,8603531.459763952,,3342239.5073986966,,
,,,,,,,8709352.16943504,,3195208.285258475,,
,,,,,,,9981294.883416489,,3379052.529207165,,
,,,,,,,11586067.054562535,,3354845.7699594283,,
,,,,,,,,,3276934.424699176,,
,,,,,,,,,3387079.0381590035,,
,,,,,,,,,3475594.015955673,,
,,,,,,,,,3589061.08538732,,
,,,,,,,,,3416714.1722995555,,
,,,,,,,,,3880002.487339948,,
,,,,,,,,,3951755.401752857,,
,,,,,,,,,3766144.482253735,,
,,,,,,,,,3263220.6282988675,,
,,,,,,,,,3933754.821678584,,
,,,,,,,,,4634155.573953166,,
,,,,,,,,,4839420.957324396,,
,,,,,,,,,4320375.867990004,,
,,,,,,,,,4763573.206292962,,
,,,,,,,,,4530675.073783337,,
,,,,,,,,,4552411.6282850765,,
,,,,,,,,,3906391.61519425,,
,,,,,,,,,3609170.595083781,,
,,,,,,,,,3700609.639582088,,
,,,,,,,,,3707431.9826473286,,
,,,,,,,,,3428899.206796532,,
,,,,,,,,,3569119.9144494003,,
,,,,,,,,,3878548.269956506,,
,,,,,,,,,3892891.714341808,,
,,,,,,,,,3910122.624462072,,
,,,,,,,,,4724570.758982576,,
,,,,,,,,,4873437.973101012,,
,,,,,,,,,4922511.896360088,,
,,,,,,,,,4900235.563666701,,
,,,,,,,,,4845912.520966934,,
,,,,,,,,,4647683.330098744,,
,,,,,,,,,4557058.736315478,,
,,,,,,,,,4444483.488141574,,
,,,,,,,,,4667371.381017373,,
,,,,,,,,,4495845.811540455,,
,,,,,,,,,4295614.72272901,,
,,,,,,,,,4380330.2358496655,,
,,,,,,,,,4568352.321570114,,
,,,,,,,,,4436218.553101431,,
,,,,,,,,,4723466.7189327385,,
,,,,,,,,,4778597.446792678,,
,,,,,,,,,4882517.540884805,,
,,,,,,,,,4701004.462313602,,
,,,,,,,,,4428764.295287035,,
,,,,,,,,,4853029.686028331,,
,,,,,,,,,4806851.42794866,,
,,,,,,,,,4964830.002354879,,
,,,,,,,,,4704705.017278224,,
,,,,,,,,,4721010.132618808,,
,,,,,,,,,4864850.130383512,,
,,,,,,,,,4935757.722880028,,
,,,,,,,,,5211832.759538281,,
,,,,,,,,,5242804.884449378,,
,,,,,,,,,5104215.986504746,,
,,,,,,,,,4834892.753524752,,
,,,,,,,,,4469493.477492011,,
,,,,,,,,,4389241.019384334,,
,,,,,,,,,5103514.826156873,,
,,,,,,,,,5153400.19740619,,
,,,,,,,,,4572173.489599721,,
,,,,,,,,,4481179.059655653,,
,,,,,,,,,4531800.41907895,,
,,,,,,,,,4416414.076782795,,
,,,,,,,,,4047798.224425865,,
,,,,,,,,,4601402.040133628,,
,,,,,,,,,4395572.565217705,,
,,,,,,,,,4313104.928486592,,
,,,,,,,,,3988135.4928867975,,
,,,,,,,,,3523563.7690892364,,
,,,,,,,,,4005366.744057829,,
,,,,,,,,,3730238.197869517,,
,,,,,,,,,3644222.046684085,,
,,,,,,,,,3484757.679121544,,
,,,,,,,,,3845222.79880264,,
,,,,,,,,,4072162.1762333945,,
,,,,,,,,,4050819.341990688,,
,,,,,,,,,3863067.886771368,,
,,,,,,,,,3839909.6543588135,,
,,,,,,,,,3783947.674612415,,
,,,,,,,,,3567634.2441200293,,
,,,,,,,,,3487909.1946373647,,
,,,,,,,,,3376114.132934629,,
,,,,,,,,,3835286.868890629,,
,,,,,,,,,3628761.344544224,,
,,,,,,,,,3917980.2550456,,
,,,,,,,,,4126916.857289657,,
,,,,,,,,,3713755.033220436,,
,,,,,,,,,3758562.820555848,,
,,,,,,,,,3941860.5884832568,,
,,,,,,,,,3683616.542412792,,
,,,,,,,,,3724144.859422055,,
,,,,,,,,,3431643.3655711133,,
,,,,,,,,,3555546.567599921,,
,,,,,,,,,3948314.1156508704,,
,,,,,,,,,3870811.474207627,,
,,,,,,,,,3540192.186129488,,
,,,,,,,,,3787732.7563051614,,
,,,,,,,,,3687792.923480237,,
,,,,,,,,,3590298.434627245,,
,,,,,,,,,3554839.629252468,,
,,,,,,,,,3577300.631411844,,
,,,,,,,,,3531230.3917248063,,
,,,,,,,,,3563754.0165222576,,
,,,,,,,,,3726636.64172204,,
,,,,,,,,,3897411.26089546,,
,,,,,,,,,4107223.5255803447,,
,,,,,,,,,4159020.124843236,,
,,,,,,,,,4327585.920280561,,
,,,,,,,,,4294776.909373563,,
,,,,,,,,,4566182.275809746,,
,,,,,,,,,4031804.617196669,,
,,,,,,,,,4029085.968106468,,
,,,,,,,,,4076480.914580502,,
,,,,,,,,,3776529.815489554,,
,,,,,,,,,3827342.16258788,,
,,,,,,,,,4068857.787856104,,
,,,,,,,,,4322089.000489222,,
,,,,,,,,,4552932.166829573,,
,,,,,,,,,4403096.030791719,,
,,,,,,,,,4391552.20281199,,
,,,,,,,,,4329649.280151698,,
,,,,,,,,,4115982.52556152,,
,,,,,,,,,4505364.5561742745,,
,,,,,,,,,4394699.287003093,,
,,,,,,,,,4532612.302811306,,
,,,,,,,,,4533309.49571641,,
,,,,,,,,,4236962.377942961,,
,,,,,,,,,4083279.791044626,,
,,,,,,,,,4098503.676639445,,
,,,,,,,,,4322145.781113755,,
,,,,,,,,,4007980.741302091,,
,,,,,,,,,3851923.895890823,,
,,,,,,,,,4128853.023135271,,
,,,,,,,,,4462403.444819514,,
,,,,,,,,,4658272.863669491,,
,,,,,,,,,4208859.888367751,,
,,,,,,,,,4215968.976161259,,
,,,,,,,,,3991970.8124647,,
,,,,,,,,,3824795.090539497,,
,,,,,,,,,3992493.291724208,,
,,,,,,,,,3926945.599360956,,
,,,,,,,,,3833406.843982313,,
,,,,,,,,,3640426.4716324448,,
,,,,,,,,,3591400.639115588,,
,,,,,,,,,3513685.426437868,,
,,,,,,,,,3720341.3511754577,,
,,,,,,,,,3871297.036309864,,
,,,,,,,,,4035911.1794888335,,
,,,,,,,,,4034562.225222121,,
,,,,,,,,,4487717.0674225865,,
,,,,,,,,,4224762.439103846,,
,,,,,,,,,4109123.05496812,,
,,,,,,,,,4291043.169294551,,
,,,,,,,,,4542547.106078572,,
,,,,,,,,,4515116.479529262,,
,,,,,,,,,4838733.381184537,,
,,,,,,,,,4566896.402854452,,
,,,,,,,,,4712059.547179826,,
,,,,,,,,,4361187.217445693,,
,,,,,,,,,4017576.6237014746,,
,,,,,,,,,4112526.49889029,,
,,,,,,,,,4229192.052017458,,
,,,,,,,,,4268749.9347381685,,
,,,,,,,,,3855153.14592928,,
,,,,,,,,,3821692.746157448,,
,,,,,,,,,3714492.723159213,,
,,,,,,,,,4053455.720135896,,
,,,,,,,,,3622243.761191422,,
,,,,,,,,,3564874.5705997604,,
,,,,,,,,,3675205.134970753,,
,,,,,,,,,3689682.999073408,,
,,,,,,,,,4066168.15269018,,
,,,,,,,,,4417651.699869631,,
,,,,,,,,,4544315.759180611,,
,,,,,,,,,4174991.159296876,,
,,,,,,,,,4520563.33847333,,
,,,,,,,,,4944206.74753144,,
,,,,,,,,,5189018.433813166,,
,,,,,,,,,4609584.231343594,,
,,,,,,,,,4277824.23206729,,
,,,,,,,,,4661790.7761333175,,
,,,,,,,,,4817868.234569557,,
,,,,,,,,,5490983.376170745,,
,,,,,,,,,5244513.28591123,,
,,,,,,,,,4825887.639282135,,
,,,,,,,,,4576253.85886734,,
,,,,,,,,,5481007.680290572,,
,,,,,,,,,6383791.96649546,,
,,,,,,,,,6517629.781216512,,
,,,,,,,,,5936206.827872187,,
,,,,,,,,,5615880.411154598,,
,,,,,,,,,5002169.777746216,,
,,,,,,,,,4509542.903432752,,
,,,,,,,,,5303775.10186644,,
,,,,,,,,,5178449.721088594,,
,,,,,,,,,5510092.904509066,,
,,,,,,,,,5768865.880905855,,
,,,,,,,,,5731748.059621675,,
,,,,,,,,,5327904.239794657,,
,,,,,,,,,5779095.69218269,,
,,,,,,,,,6663950.6830098005,,
,,,,,,,,,6888154.562739316,,
,,,,,,,,,6641061.319106996,,
,,,,,,,,,5934365.619015842,,
,,,,,,,,,6136562.088874822,,
,,,,,,,,,5313723.787935643,,
,,,,,,,,,5983800.89014313,,
,,,,,,,,,5849226.734727098,,
,,,,,,,,,5443436.212233479,,
,,,,,,,,,5431049.647818317,,
,,,,,,,,,5561207.345290506,,
,,,,,,,,,5728112.343812939,,
,,,,,,,,,5161728.430887083,,
,,,,,,,,,5151602.487632583,,
,,,,,,,,,5480455.200647339,,
,,,,,,,,,5025418.3438226525,,
,,,,,,,,,4749966.044797652,,
,,,,,,,,,5113342.610751667,,
,,,,,,,,,4995273.726443693,,
,,,,,,,,,5320906.833456846,,
,,,,,,,,,4388302.363751376,,
,,,,,,,,,4357965.827770384,,
,,,,,,,,,4828711.310791209,,
,,,,,,,,,5020063.085103709,,
,,,,,,,,,5590911.803614596,,
,,,,,,,,,5042802.983739555,,
,,,,,,,,,4788246.18152339,,
,,,,,,,,,5151367.675669748,,
,,,,,,,,,4814976.893339034,,
,,,,,,,,,4962405.387745806,,
,,,,,,,,,4619698.964087832,,
,,,,,,,,,4543732.8212999655,,
,,,,,,,,,4246614.272309582,,
,,,,,,,,,4228514.231432276,,
,,,,,,,,,3371349.415228473,,
,,,,,,,,,3475751.049802744,,
,,,,,,,,,3298495.55427488,,
,,,,,,,,,3749855.714086981,,
,,,,,,,,,3357771.2427509325,,
,,,,,,,,,3382293.611456184,,
,,,,,,,,,3654684.91439707,,
,,,,,,,,,3859772.301825305,,
,,,,,,,,,3934461.1066696686,,
,,,,,,,,,3935882.376771706,,
,,,,,,,,,3470651.074286899,,
,,,,,,,,,3628353.569784198,,
,,,,,,,,,3650509.831187675,,
,,,,,,,,,3754165.026655278,,
,,,,,,,,,3558750.575181093,,
,,,,,,,,,3699703.660811801,,
,,,,,,,,,3588243.073119333,,
,,,,,,,,,3573153.904195962,,
,,,,,,,,,3434286.3051114413,,
,,,,,,,,,3148645.652388015,,
,,,,,,,,,3181769.335687493,,
,,,,,,,,,3150308.21515695,,
,,,,,,,,,3223362.0463743326,,
,,,,,,,,,3432424.4102368527,,
,,,,,,,,,3506987.179826213,,
,,,,,,,,,3526810.701677205,,
,,,,,,,,,3503144.2246963168,,
,,,,,,,,,3725347.77473244,,
,,,,,,,,,3993338.9963766513,,
,,,,,,,,,3824805.104018176,,
,,,,,,,,,4312389.732973678,,
,,,,,,,,,4299179.674907043,,
,,,,,,,,,4469179.894289685,,
,,,,,,,,,4340161.2809350975,,
,,,,,,,,,4690530.415522961,,
,,,,,,,,,4268004.91915162,,
,,,,,,,,,4321307.374938113,,
,,,,,,,,,3987567.207224172,,
,,,,,,,,,3940183.9607605366,,
,,,,,,,,,4176293.6215807246,,
,,,,,,,,,4092477.8460645033,,
,,,,,,,,,3808240.143001693,,
,,,,,,,,,3575883.1089557284,,
,,,,,,,,,3790193.637264133,,
,,,,,,,,,3575934.474806086,,
,,,,,,,,,3706336.829055236,,
,,,,,,,,,3552105.156851888,,
,,,,,,,,,3617638.444270082,,
,,,,,,,,,3935452.406066854,,
,,,,,,,,,3632546.798065909,,
,,,,,,,,,3837257.5691592577,,
,,,,,,,,,3742177.0765687632,,
,,,,,,,,,4108420.90921388,,
,,,,,,,,,4086883.102779762,,
,,,,,,,,,3846183.388088375,,
,,,,,,,,,3729884.3373973146,,
,,,,,,,,,3996961.70408193,,
,,,,,,,,,3535798.701358483,,
,,,,,,,,,4100257.465654544,,
,,,,,,,,,4071987.204426498,,
,,,,,,,,,3977755.682811658,,
,,,,,,,,,3962453.835266425,,
,,,,,,,,,3370549.8370242296,,
,,,,,,,,,3817754.565647049,,
,,,,,,,,,3771102.205241839,,
,,,,,,,,,4833720.822993181,,
,,,,,,,,,4678470.545849043,,
,,,,,,,,,4819318.784495413,,
,,,,,,,,,4887514.221297977,,
,,,,,,,,,4790636.4147211965,,
,,,,,,,,,4739349.846782489,,
,,,,,,,,,5253073.311297351,,
,,,,,,,,,5419390.362341246,,
,,,,,,,,,5630997.412537615,,
,,,,,,,,,5300263.395935696,,
,,,,,,,,,5772469.409180269,,
,,,,,,,,,5786887.768203774,,
,,,,,,,,,5981842.170514303,,
,,,,,,,,,6104988.494571003,,
,,,,,,,,,5608842.223200471,,
,,,,,,,,,5522907.61055686,,
,,,,,,,,,5480721.821562747,,
,,,,,,,,,4980971.906377347,,
,,,,,,,,,5343445.095290523,,
,,,,,,,,,5318868.658062467,,
,,,,,,,,,5356954.629487386,,
,,,,,,,,,5148097.05297563,,
,,,,,,,,,5343026.238026054,,
,,,,,,,,,6026629.032330528,,
,,,,,,,,,5727005.190145371,,
,,,,,,,,,5226488.274697224,,
,,,,,,,,,5254836.58183353,,
,,,,,,,,,5345606.860659139,,
,,,,,,,,,5254973.561765006,,
,,,,,,,,,5312717.640763336,,
,,,,,,,,,4960137.802570076,,
,,,,,,,,,4691747.131941947,,
,,,,,,,,,4741799.355806678,,
,,,,,,,,,4911180.30363018,,
,,,,,,,,,4706057.945710972,,
,,,,,,,,,4783817.392753456,,
,,,,,,,,,4825546.200806237,,
,,,,,,,,,4447891.957317814,,
