Energy_envelope_Root_mean_squared,Energy_envelope_Root_mean_squared.1,Energy_envelope_Root_mean_squared.2,Energy_envelope_Root_mean_squared.3,Energy_envelope_Root_mean_squared.4,Energy_envelope_Root_mean_squared.5,Energy_envelope_Root_mean_squared.6,Energy_envelope_Root_mean_squared.7,Energy_envelope_Root_mean_squared.8,Energy_envelope_Root_mean_squared.9,Energy_envelope_Root_mean_squared.10,Energy_envelope_Root_mean_squared
,,,,,,1510932.5467613658,13904396.767599242,,1696940.5432142264,,
,,,,,,1806250.981902616,16219936.294775,,1292287.4197592994,,
,,,,,,1267391.2418340202,17390163.309151642,,1481537.3300844114,,
,,,,,,1084808.960934707,19067593.8706077,,1629168.195063578,,
,,,,,,1059795.842913541,19067371.182204444,,1320401.873980381,,
,,,,,,1157558.8745530327,23592574.71653389,,1380506.6138577752,,
,,,,,,769106.1743035214,27637359.56620712,,1310383.753550242,,
,,,,,,300546.7628037222,27095400.99735181,,1369570.011632342,,
,,,,,,973714.5889848286,19861644.061745465,,1520468.7678610564,,
,,,,,,521871.8274801968,21493832.4642891,,1293785.8145283929,,
,,,,,,874330.7911670699,22352666.049477126,,1086101.870430525,,
,,,,,,329859.0788474319,19427669.323916458,,1461808.950734303,,
,,,,,,444039.80363046535,24778213.34397754,,1437307.1811939117,,
,,,,,,493440.2753409958,30073725.150348306,,1522105.8715589256,,
,,,,,,4285229.543094914,32523260.347576823,,1266704.172835862,,
,,,,,,3623819.82211353,31286577.19379064,,1166526.3619214287,,
,,,,,,,33714261.4367049,,1223731.2960405168,,
,,,,,,,25969701.90723417,,1294593.4662845188,,
,,,,,,,29090551.01891576,,1391949.6261541166,,
,,,,,,,30213100.60397477,,1692803.2805444144,,
,,,,,,,33746737.0774559,,1695429.044305256,,
,,,,,,,29371751.351932507,,1014410.8568761369,,
,,,,,,,30960123.662429336,,1492174.586328311,,
,,,,,,,35570435.1724766,,1334691.637648853,,
,,,,,,,33353239.82143564,,1042546.8055702696,,
,,,,,,,34331237.12027792,,1583064.4685700878,,
,,,,,,,38939990.91313161,,1198124.3012474612,,
,,,,,,,34837953.9084828,,1837093.5712970293,,
,,,,,,,31175591.419818785,,1785615.5868278942,,
,,,,,,,29002066.289822992,,1427252.2285948007,,
,,,,,,,28598004.299647696,,1449375.2983018388,,
,,,,,,,24245241.887539685,,1683611.8690123202,,
,,,,,,,22120876.75652012,,1844484.6109436515,,
,,,,,,,19838328.9353306,,2140575.9361896142,,
,,,,,,,19893485.284865525,,2076021.5917996983,,
,,,,,,,20257151.500056226,,2073297.4464930447,,
,,,,,,,17544945.036746617,,2015012.8625769608,,
,,,,,,,19838945.00868916,,2457517.947747894,,
,,,,,,,19616165.716927323,,2350191.993394481,,
,,,,,,,22243831.11605833,,2309210.715839096,,
,,,,,,,23971280.524723213,,2132933.032105239,,
,,,,,,,23441032.39403521,,2108562.910277722,,
,,,,,,,24130094.67561879,,1785870.5427346602,,
,,,,,,,26842227.18264702,,1499648.8017899217,,
,,,,,,,26085645.495375898,,1445975.2100368177,,
,,,,,,,26048387.90810825,,1378138.283891194,,
,,,,,,,26311191.48004833,,1428787.5966717135,,
,,,,,,,23938889.1940874,,1313035.3048051707,,
,,,,,,,24765002.69754798,,1258930.9703040132,,
,,,,,,,22958308.68011603,,1053925.4365186717,,
,,,,,,,23681308.934208244,,1079095.41267115,,
,,,,,,,22565919.094350293,,1041745.832427004,,
,,,,,,,22778108.671629284,,999337.4827025722,,
,,,,,,,22086126.53148093,,1062709.2070802334,,
,,,,,,,23508754.54115672,,1153660.880436437,,
,,,,,,,24546051.76421117,,1301474.852890274,,
,,,,,,,22515927.630882982,,1280757.9268081884,,
,,,,,,,20635150.96211501,,1146873.906150668,,
,,,,,,,19032151.5337817,,1352037.9607244928,,
,,,,,,,19597272.664639942,,1124819.787847824,,
,,,,,,,20246981.826207403,,1292618.7940552155,,
,,,,,,,22527155.24430371,,911263.770505502,,
,,,,,,,21571078.962655712,,1005601.9496329328,,
,,,,,,,20764503.9989096,,1167461.0733467792,,
,,,,,,,21537709.62223116,,1127671.6948617909,,
,,,,,,,20882305.738510232,,1548661.4261031337,,
,,,,,,,20925970.68389761,,1353513.4190400024,,
,,,,,,,22626474.76196567,,1297511.76060831,,
,,,,,,,22766148.85613248,,1331501.0093339935,,
,,,,,,,23243381.55265833,,1251476.7933063286,,
,,,,,,,23352082.240198724,,1459293.2981659274,,
,,,,,,,23510887.97357498,,1578445.8048403005,,
,,,,,,,25089425.996237896,,1447024.4205015178,,
,,,,,,,23709217.359520204,,1273615.25511279,,
,,,,,,,24392040.681391604,,1371567.7474399605,,
,,,,,,,23038318.60419169,,1235989.4004000763,,
,,,,,,,23559032.4073455,,1601317.1068789305,,
,,,,,,,26051221.582271,,1232959.1497620633,,
,,,,,,,24358635.47374317,,1873211.4321838927,,
,,,,,,,23952638.687924184,,1176604.2237713246,,
,,,,,,,23517166.92051967,,1331948.205602451,,
,,,,,,,23306803.79290761,,1400289.452642053,,
,,,,,,,22373175.82655956,,1331692.5791334668,,
,,,,,,,21674180.039196983,,1501876.297961744,,
,,,,,,,22356316.45653048,,1449099.8014184476,,
,,,,,,,20793197.00447589,,1375592.2229648624,,
,,,,,,,19156741.314269144,,1837842.11607009,,
,,,,,,,19055535.548713274,,1867937.018600605,,
,,,,,,,18586003.986587662,,2024748.182561953,,
,,,,,,,18340362.02140592,,2055420.845819168,,
,,,,,,,18384347.044666324,,2027372.989042553,,
,,,,,,,19967339.73169028,,1745138.8785129234,,
,,,,,,,20523901.12640896,,2045270.0173385337,,
,,,,,,,19843122.49723989,,2064183.4273920704,,
,,,,,,,20888739.90515321,,2030854.0862057048,,
,,,,,,,19058160.867119547,,1704124.167721996,,
,,,,,,,20382065.9418633,,1910090.168245141,,
,,,,,,,20496875.58021176,,2044527.2389838907,,
,,,,,,,21630870.957749207,,1815102.9011006588,,
,,,,,,,23697881.878365405,,1896463.4972559328,,
,,,,,,,22601848.75834787,,1713305.0918308587,,
,,,,,,,21456285.93034184,,1522023.3909590095,,
,,,,,,,21777317.88232656,,1501814.3155345514,,
,,,,,,,22685193.668919653,,1473693.3028240483,,
,,,,,,,21673599.8175506,,1710658.061525563,,
,,,,,,,22160517.653632723,,1691046.125483211,,
,,,,,,,22642927.73487431,,1786163.9535334369,,
,,,,,,,22928723.77355375,,1888126.9468856568,,
,,,,,,,23802380.55575441,,1718518.7856476642,,
,,,,,,,21681651.942779027,,1882844.4571565783,,
,,,,,,,21348225.60680867,,1992580.092073169,,
,,,,,,,21968531.07879123,,1850374.10603798,,
,,,,,,,21049661.6492594,,1883873.8845172925,,
,,,,,,,22253474.81717132,,1847863.5670528456,,
,,,,,,,20708063.78412424,,2099173.532806953,,
,,,,,,,20964034.944886543,,1985253.937649469,,
,,,,,,,20139186.626583613,,1897807.215886176,,
,,,,,,,20022992.085141163,,2137593.1677407133,,
,,,,,,,21242791.47345516,,1505806.1741621478,,
,,,,,,,20187235.248150684,,1557922.7753678558,,
,,,,,,,18732297.55033246,,2172547.125613867,,
,,,,,,,17059067.919057135,,2081849.479078109,,
,,,,,,,18006678.397748057,,2149575.044461162,,
,,,,,,,17570241.469447847,,2130473.51043987,,
,,,,,,,18163566.08592286,,1802811.1633115443,,
,,,,,,,18387730.189258456,,1619997.1463855067,,
,,,,,,,18117746.445019394,,1662526.6460773486,,
,,,,,,,17133207.952717513,,1689490.7239480282,,
,,,,,,,16940950.61183441,,1554363.4553057854,,
,,,,,,,16594051.592661066,,1723794.5519663547,,
,,,,,,,18133601.630750623,,1699885.3521572845,,
,,,,,,,18747347.85323623,,1984318.7133688224,,
,,,,,,,18834438.377166625,,1875874.0468256928,,
,,,,,,,17553126.58438904,,1976472.042523236,,
,,,,,,,18064873.383403804,,2002829.5576593687,,
,,,,,,,18784080.57701332,,1852527.6510590708,,
,,,,,,,17529389.513439864,,1821592.1495369312,,
,,,,,,,17810293.462509956,,1914358.0316442773,,
,,,,,,,15737798.354084814,,2276044.195523912,,
,,,,,,,17574873.405612044,,3324286.1135914414,,
,,,,,,,14891094.426725166,,3331793.0931552835,,
,,,,,,,18332235.626663044,,3091910.296750281,,
,,,,,,,19440095.031971555,,2477952.599113316,,
,,,,,,,18727123.69804705,,2011292.2253427,,
,,,,,,,18937224.847872287,,1901531.336909239,,
,,,,,,,20140370.505097456,,1915591.409068114,,
,,,,,,,19605743.11673374,,1520088.4422108326,,
,,,,,,,20772323.993440103,,1508859.1569443084,,
,,,,,,,19595214.40736076,,1935127.6802823304,,
,,,,,,,19791773.916775443,,1610788.592022254,,
,,,,,,,18477880.61636291,,1617113.5165383208,,
,,,,,,,17119671.695247672,,1649152.9478215545,,
,,,,,,,16904388.328385364,,1867377.898057771,,
,,,,,,,14659664.846951328,,1719131.635897564,,
,,,,,,,15086436.817443188,,1781037.130659195,,
,,,,,,,15205586.147741836,,1894708.6362383144,,
,,,,,,,16282049.881608345,,2045621.968113652,,
,,,,,,,15722308.302616434,,2086089.8642364992,,
,,,,,,,16219618.663405197,,2281427.0373085067,,
,,,,,,,16257420.899928572,,2187083.329401026,,
,,,,,,,17107975.48290052,,2521945.439841754,,
,,,,,,,17974305.52748792,,2364759.7498018704,,
,,,,,,,17249344.28133058,,2319307.000026833,,
,,,,,,,16479204.10887819,,2973462.586176712,,
,,,,,,,17141688.119352017,,2937969.116987468,,
,,,,,,,15077327.163503325,,2181223.1819060585,,
,,,,,,,13481950.449270232,,2006029.140042728,,
,,,,,,,12940293.563299377,,2264969.8965018285,,
,,,,,,,13800932.672484454,,2338363.0263706385,,
,,,,,,,13908958.67668436,,2489012.931992478,,
,,,,,,,14071374.690423744,,2346474.6570870844,,
,,,,,,,13991634.853844658,,2497508.478398129,,
,,,,,,,14150828.15762948,,2007800.6621329363,,
,,,,,,,14493902.825514644,,2036948.075606312,,
,,,,,,,14592233.225040706,,2012779.403599788,,
,,,,,,,14456017.345891615,,2247293.022951618,,
,,,,,,,13242568.30910075,,2082050.5930051056,,
,,,,,,,14010095.436205829,,2336816.000003016,,
,,,,,,,12870650.224674584,,2188281.739475806,,
,,,,,,,13623291.354685444,,2273299.978991283,,
,,,,,,,13809871.382771332,,2309259.8787925574,,
,,,,,,,13433332.9225053,,2724086.6878405428,,
,,,,,,,13655959.9631317,,2193986.145958453,,
,,,,,,,13578197.222808557,,2397801.7485604617,,
,,,,,,,13971379.012139952,,2481523.220715375,,
,,,,,,,14246906.868459,,2688053.6764939027,,
,,,,,,,13812195.241222892,,2382180.357238675,,
,,,,,,,14083185.5994087,,2375191.84382258,,
,,,,,,,12900526.17010239,,2676301.594525285,,
,,,,,,,12623158.634013427,,2353320.5596811417,,
,,,,,,,13543637.951174922,,2207632.943034803,,
,,,,,,,13617214.777734118,,2249847.68664973,,
,,,,,,,14331837.172754563,,2050611.802122712,,
,,,,,,,12568851.494002512,,2279505.047453333,,
,,,,,,,11685882.47268957,,1933288.3993400703,,
,,,,,,,11470136.229967536,,2166606.8418375724,,
,,,,,,,11124665.17746109,,2380035.219093216,,
,,,,,,,12543530.459344966,,2247339.877114534,,
,,,,,,,12802147.1903786,,2515634.4805401145,,
,,,,,,,11896351.66602032,,2741291.4187760144,,
,,,,,,,12600072.09875266,,2417604.486728977,,
,,,,,,,12538722.123211583,,2232910.5425671395,,
,,,,,,,12460204.813091932,,2216986.651326755,,
,,,,,,,12587543.114735449,,2275106.804464142,,
,,,,,,,13275966.307089845,,2729331.102119401,,
,,,,,,,11699253.176562186,,2546649.3869633656,,
,,,,,,,13070293.504396442,,2427267.5635678484,,
,,,,,,,12234743.82137048,,2251080.763890832,,
,,,,,,,12202536.227811469,,2334880.141844171,,
,,,,,,,12849998.043738715,,2340389.704126134,,
,,,,,,,12533881.692730945,,2764605.9085043264,,
,,,,,,,12494686.881643103,,2788861.6613995074,,
,,,,,,,11681833.0882726,,2904880.172711868,,
,,,,,,,11080885.45077036,,3087039.2785897567,,
,,,,,,,12322398.581292022,,3081560.728810459,,
,,,,,,,11338272.805542007,,2826696.1874120366,,
,,,,,,,12591194.090644827,,3063698.5475205253,,
,,,,,,,13687465.59851762,,3070043.6856787726,,
,,,,,,,12224421.412344685,,2657320.7287115883,,
,,,,,,,12191134.574480409,,2830185.5359563064,,
,,,,,,,11292480.56361404,,2675626.8236792474,,
,,,,,,,11411425.12724976,,2650462.6547169,,
,,,,,,,12400208.029874343,,2720257.9127751663,,
,,,,,,,14030488.40182397,,2771596.334342353,,
,,,,,,,18405313.63395753,,2508036.33582125,,
,,,,,,,16465620.235598164,,2790659.793943805,,
,,,,,,,14840713.179369686,,2719783.858686671,,
,,,,,,,16082111.276958134,,3100072.921958198,,
,,,,,,,16195464.722739777,,3249624.454688865,,
,,,,,,,16834546.13541826,,3087968.4825821114,,
,,,,,,,13668191.334074738,,3013220.706287257,,
,,,,,,,13585820.114588702,,2974527.681106037,,
,,,,,,,14061813.301638104,,3120656.542599819,,
,,,,,,,15006674.960977804,,3080502.291896928,,
,,,,,,,13978457.921577878,,3104283.6886013765,,
,,,,,,,14115526.531086,,3074875.133855272,,
,,,,,,,14067524.17897322,,3226576.585640904,,
,,,,,,,15021879.794439347,,3089693.666695079,,
,,,,,,,14553892.628234236,,3034031.219265605,,
,,,,,,,16137830.399233935,,3329499.939270845,,
,,,,,,,15917468.600067442,,3489041.566299584,,
,,,,,,,15996419.08271187,,3401026.9564079754,,
,,,,,,,15210234.768232828,,3294684.3223685934,,
,,,,,,,16051293.112433331,,3246203.009850927,,
,,,,,,,16979171.73000944,,3260057.591610107,,
,,,,,,,17073071.350076005,,3621379.707777792,,
,,,,,,,16911952.58296225,,3127495.2040492534,,
,,,,,,,16753279.135132724,,3240547.7287232857,,
,,,,,,,17083252.00729759,,3181938.7123059463,,
,,,,,,,16660575.700256336,,3178962.310169169,,
,,,,,,,16239354.520770889,,3035728.055533966,,
,,,,,,,16378276.402296986,,3228276.368311894,,
,,,,,,,15715062.61701053,,3084695.655807829,,
,,,,,,,16279482.53722617,,3307606.218307179,,
,,,,,,,14608510.809821513,,3124039.8518843963,,
,,,,,,,13664830.536117338,,3503073.054447472,,
,,,,,,,14381833.123710196,,3208952.81371113,,
,,,,,,,15102204.25325603,,3276911.1614205707,,
,,,,,,,15428134.345791591,,3205449.1305217766,,
,,,,,,,15645886.629984366,,3260517.583640586,,
,,,,,,,15260338.657029768,,3186037.232392656,,
,,,,,,,14826315.965741163,,3254071.410057971,,
,,,,,,,15680033.969600083,,3327726.067970838,,
,,,,,,,15976936.252485115,,3334752.986172081,,
,,,,,,,16787708.135996252,,3445983.634641564,,
,,,,,,,16928396.449734353,,3679062.3224210856,,
,,,,,,,17215641.801450524,,3325644.42757547,,
,,,,,,,17256516.88358332,,3206589.0294709625,,
,,,,,,,18335077.11632381,,3318326.053697688,,
,,,,,,,18394109.67453596,,3741386.537429433,,
,,,,,,,18269996.90016895,,3515318.3894946845,,
,,,,,,,19952852.143210497,,4298978.602056883,,
,,,,,,,18402826.541195054,,4455233.127846984,,
,,,,,,,17244527.503388736,,4569263.850053274,,
,,,,,,,16323522.556392746,,4907943.101436618,,
,,,,,,,15006710.805620328,,4905448.807835195,,
,,,,,,,16995332.200055923,,4185265.498107318,,
,,,,,,,19893579.38122072,,4848107.857447746,,
,,,,,,,18294687.37704864,,4519348.30451132,,
,,,,,,,14295417.17050472,,4505113.348755484,,
,,,,,,,11686770.56035229,,4218791.101235891,,
,,,,,,,10846569.178322723,,4681167.609830333,,
,,,,,,,10904943.263376724,,4276504.187310928,,
,,,,,,,10798927.640532922,,4590227.4162433855,,
,,,,,,,10544926.99854589,,4499283.205753127,,
,,,,,,,12058914.549186962,,4668734.193088223,,
,,,,,,,11220835.91820559,,4640115.691557005,,
,,,,,,,10818806.81632968,,4953472.209929842,,
,,,,,,,11697349.087013524,,5285504.298763405,,
,,,,,,,10585703.985595305,,5373925.240280886,,
,,,,,,,11408714.379068248,,5269552.920650021,,
,,,,,,,11108195.718380673,,4871429.713783188,,
,,,,,,,9211634.620998692,,4180546.197713395,,
,,,,,,,8284417.842573496,,4636143.632089134,,
,,,,,,,7745015.16413008,,4499364.608830718,,
,,,,,,,7363360.470094023,,4796915.149338093,,
,,,,,,,9704736.551958432,,5007591.083361328,,
,,,,,,,9794402.458259178,,4701217.124051304,,
,,,,,,,11501098.178342884,,4685260.707892116,,
,,,,,,,11979359.015254851,,4893597.006012524,,
,,,,,,,,,4732230.786318839,,
,,,,,,,,,5131604.766577656,,
,,,,,,,,,5204166.524492674,,
,,,,,,,,,5405418.286729308,,
,,,,,,,,,4766263.072945484,,
,,,,,,,,,5356149.826144596,,
,,,,,,,,,5737518.408186076,,
,,,,,,,,,5551635.125989255,,
,,,,,,,,,4740235.235909596,,
,,,,,,,,,5390178.182214112,,
,,,,,,,,,6124648.574893814,,
,,,,,,,,,6082878.711790538,,
,,,,,,,,,5757355.90253474,,
,,,,,,,,,6167139.059834963,,
,,,,,,,,,5846977.197821649,,
,,,,,,,,,5840767.2399876965,,
,,,,,,,,,5354718.776684852,,
,,,,,,,,,5258740.891133018,,
,,,,,,,,,5577426.956956127,,
,,,,,,,,,5193645.417193948,,
,,,,,,,,,4835436.408093635,,
,,,,,,,,,5030135.604711822,,
,,,,,,,,,5376230.15938959,,
,,,,,,,,,5429964.22460781,,
,,,,,,,,,5693509.295915644,,
,,,,,,,,,6722103.310212374,,
,,,,,,,,,6619162.638149665,,
,,,,,,,,,6765904.201542269,,
,,,,,,,,,6761987.66445582,,
,,,,,,,,,6788377.627967525,,
,,,,,,,,,6579321.553676883,,
,,,,,,,,,6624635.895511731,,
,,,,,,,,,6328459.937562111,,
,,,,,,,,,6587093.082733228,,
,,,,,,,,,6764601.550091679,,
,,,,,,,,,6369011.867526041,,
,,,,,,,,,6330536.391404553,,
,,,,,,,,,6643585.367989891,,
,,,,,,,,,6405494.581182331,,
,,,,,,,,,6714879.151267566,,
,,,,,,,,,6827490.44452228,,
,,,,,,,,,6873634.478567432,,
,,,,,,,,,6812737.253143931,,
,,,,,,,,,6568076.039278861,,
,,,,,,,,,6834091.637749883,,
,,,,,,,,,6782610.401344008,,
,,,,,,,,,7334368.590750784,,
,,,,,,,,,6984466.951663122,,
,,,,,,,,,6845668.554501418,,
,,,,,,,,,7203865.576315101,,
,,,,,,,,,7644027.098636739,,
,,,,,,,,,7635967.84362472,,
,,,,,,,,,7718117.408296356,,
,,,,,,,,,7652282.780088104,,
,,,,,,,,,7570347.568145806,,
,,,,,,,,,7155493.442861841,,
,,,,,,,,,7508299.869626601,,
,,,,,,,,,8010978.6668040035,,
,,,,,,,,,8100541.655696648,,
,,,,,,,,,7568369.615128139,,
,,,,,,,,,7596381.458319835,,
,,,,,,,,,7941435.908461957,,
,,,,,,,,,8207208.204921908,,
,,,,,,,,,7412927.384463735,,
,,,,,,,,,7899397.4613084495,,
,,,,,,,,,7373274.956399558,,
,,,,,,,,,7721268.365127553,,
,,,,,,,,,6951070.97732989,,
,,,,,,,,,6250183.676746506,,
,,,,,,,,,7121074.537400959,,
,,,,,,,,,6648355.327017071,,
,,,,,,,,,6899299.90131909,,
,,,,,,,,,5714639.511234797,,
,,,,,,,,,6367438.966055253,,
,,,,,,,,,7336061.06754885,,
,,,,,,,,,7320832.193508749,,
,,,,,,,,,6956424.291114593,,
,,,,,,,,,6118821.819306729,,
,,,,,,,,,6694137.599885823,,
,,,,,,,,,7440981.597370384,,
,,,,,,,,,6234752.089698597,,
,,,,,,,,,5866304.17310168,,
,,,,,,,,,6835102.448190922,,
,,,,,,,,,5731171.758956685,,
,,,,,,,,,6781433.183925733,,
,,,,,,,,,6377048.085123763,,
,,,,,,,,,6871674.211378443,,
,,,,,,,,,7138967.014844966,,
,,,,,,,,,6976624.851486898,,
,,,,,,,,,5850844.110477109,,
,,,,,,,,,6240311.772340348,,
,,,,,,,,,5317400.183391161,,
,,,,,,,,,5539825.980786545,,
,,,,,,,,,6726401.849800939,,
,,,,,,,,,6104159.707884871,,
,,,,,,,,,5807828.281731978,,
,,,,,,,,,6803865.955502486,,
,,,,,,,,,6036623.758986984,,
,,,,,,,,,4684980.876795538,,
,,,,,,,,,4731143.739301968,,
,,,,,,,,,4523723.122392512,,
,,,,,,,,,5168002.614926356,,
,,,,,,,,,5050721.467272574,,
,,,,,,,,,5889564.925329786,,
,,,,,,,,,6008717.232737573,,
,,,,,,,,,6239919.084945095,,
,,,,,,,,,6502541.270727012,,
,,,,,,,,,6996132.316513338,,
,,,,,,,,,7444124.247740737,,
,,,,,,,,,8110329.784408696,,
,,,,,,,,,7137800.563117383,,
,,,,,,,,,7760610.762073286,,
,,,,,,,,,7854903.414254439,,
,,,,,,,,,7374424.12245773,,
,,,,,,,,,6809977.146141997,,
,,,,,,,,,7279567.142690769,,
,,,,,,,,,7689263.9797336515,,
,,,,,,,,,7794068.245239123,,
,,,,,,,,,7739455.836406773,,
,,,,,,,,,7012627.451088811,,
,,,,,,,,,7770924.325150933,,
,,,,,,,,,6910477.454156518,,
,,,,,,,,,8337331.830735722,,
,,,,,,,,,7551241.416102285,,
,,,,,,,,,7947632.705338487,,
,,,,,,,,,8396314.394735811,,
,,,,,,,,,7375707.14959098,,
,,,,,,,,,7370017.792464901,,
,,,,,,,,,7683290.978596028,,
,,,,,,,,,8266243.001602414,,
,,,,,,,,,6667022.445415298,,
,,,,,,,,,6290362.847488844,,
,,,,,,,,,7856251.385659148,,
,,,,,,,,,8761708.07278593,,
,,,,,,,,,10234583.674034888,,
,,,,,,,,,8598264.625118071,,
,,,,,,,,,9003643.191427102,,
,,,,,,,,,8590410.308956088,,
,,,,,,,,,6772502.355706759,,
,,,,,,,,,6492062.400476919,,
,,,,,,,,,6815168.664096867,,
,,,,,,,,,6939742.683154498,,
,,,,,,,,,7124746.3955829535,,
,,,,,,,,,7610659.632126046,,
,,,,,,,,,6513057.512583762,,
,,,,,,,,,7323413.945828679,,
,,,,,,,,,7406465.140988965,,
,,,,,,,,,7800837.668965887,,
,,,,,,,,,8039907.998948921,,
,,,,,,,,,9850123.485860828,,
,,,,,,,,,8910290.830616212,,
,,,,,,,,,8621946.594904182,,
,,,,,,,,,9689053.122042252,,
,,,,,,,,,10289620.782396354,,
,,,,,,,,,9298215.143816378,,
,,,,,,,,,9498861.746519895,,
,,,,,,,,,10206352.636313718,,
,,,,,,,,,10936303.822499752,,
,,,,,,,,,9012108.852115847,,
,,,,,,,,,7700685.65672449,,
,,,,,,,,,8625582.789244162,,
,,,,,,,,,8274196.056402142,,
,,,,,,,,,8089794.416296313,,
,,,,,,,,,8644745.52586912,,
,,,,,,,,,9243419.447240029,,
,,,,,,,,,8335723.007373474,,
,,,,,,,,,10049578.693790276,,
,,,,,,,,,8374265.883139413,,
,,,,,,,,,7564972.014529814,,
,,,,,,,,,9383872.662413,,
,,,,,,,,,9302650.180739244,,
,,,,,,,,,8771343.666734578,,
,,,,,,,,,9839743.579082057,,
,,,,,,,,,10556039.290403588,,
,,,,,,,,,9434276.020014258,,
,,,,,,,,,10071988.634017875,,
,,,,,,,,,9891885.726235457,,
,,,,,,,,,9773676.53979547,,
,,,,,,,,,8478300.638130696,,
,,,,,,,,,8209744.703164864,,
,,,,,,,,,8370237.640951238,,
,,,,,,,,,8189267.58629101,,
,,,,,,,,,10083740.596193412,,
,,,,,,,,,9926088.275951331,,
,,,,,,,,,10182294.45768768,,
,,,,,,,,,9792262.074330686,,
,,,,,,,,,10585947.275028933,,
,,,,,,,,,12257755.712846072,,
,,,,,,,,,11936044.04419984,,
,,,,,,,,,13194203.79743407,,
,,,,,,,,,11503626.66772572,,
,,,,,,,,,10231472.38273729,,
,,,,,,,,,9841762.895502431,,
,,,,,,,,,10703206.79683644,,
,,,,,,,,,10031396.992395146,,
,,,,,,,,,11087958.248908484,,
,,,,,,,,,10456948.942524469,,
,,,,,,,,,10129000.697289554,,
,,,,,,,,,8696951.06046537,,
,,,,,,,,,9580595.997934217,,
,,,,,,,,,10588014.484933969,,
,,,,,,,,,12293093.098631997,,
,,,,,,,,,10935397.387464684,,
,,,,,,,,,10315691.956027992,,
,,,,,,,,,11381240.394941142,,
,,,,,,,,,10029172.16116982,,
,,,,,,,,,10756371.694989512,,
,,,,,,,,,11014697.889902707,,
,,,,,,,,,10390586.522602612,,
,,,,,,,,,9720372.60408912,,
,,,,,,,,,10037712.322307533,,
,,,,,,,,,11081100.784388602,,
,,,,,,,,,9938470.408134332,,
,,,,,,,,,10687961.219348172,,
,,,,,,,,,12698122.808549918,,
,,,,,,,,,10898600.447623787,,
,,,,,,,,,10259005.40653861,,
,,,,,,,,,10302811.524531549,,
,,,,,,,,,10219988.427365717,,
,,,,,,,,,9234032.410218406,,
,,,,,,,,,8611828.260321915,,
,,,,,,,,,8881658.177505177,,
,,,,,,,,,9275156.01090425,,
,,,,,,,,,9055675.578511093,,
,,,,,,,,,9691019.326514903,,
,,,,,,,,,9183653.082230268,,
,,,,,,,,,8502664.570540402,,
,,,,,,,,,9366461.151229402,,
,,,,,,,,,8645290.096433416,,
,,,,,,,,,8732539.664513232,,
,,,,,,,,,8833788.717198523,,
,,,,,,,,,8939528.283154657,,
,,,,,,,,,8502871.383763243,,
,,,,,,,,,8944335.526776036,,
,,,,,,,,,6014544.530670623,,
,,,,,,,,,7123142.534034351,,
,,,,,,,,,6568473.566960764,,
,,,,,,,,,7557002.276069448,,
,,,,,,,,,6856947.563817184,,
,,,,,,,,,7220502.576687223,,
,,,,,,,,,7310402.424833646,,
,,,,,,,,,7864594.258491101,,
,,,,,,,,,8134599.50038218,,
,,,,,,,,,7851654.814914262,,
,,,,,,,,,7183440.970173495,,
,,,,,,,,,7237223.076156898,,
,,,,,,,,,7634688.150588615,,
,,,,,,,,,7678587.764373433,,
,,,,,,,,,7401445.07563686,,
,,,,,,,,,7707730.560779558,,
,,,,,,,,,7367657.554391045,,
,,,,,,,,,7399945.542582495,,
,,,,,,,,,7573675.437449763,,
,,,,,,,,,7361578.885692116,,
,,,,,,,,,6828990.002013407,,
,,,,,,,,,6280816.988688873,,
,,,,,,,,,6029496.468966909,,
,,,,,,,,,6262852.354852449,,
,,,,,,,,,6705479.790103177,,
,,,,,,,,,6424524.477164102,,
,,,,,,,,,6271301.054877348,,
,,,,,,,,,6762448.696182681,,
,,,,,,,,,7641256.164361932,,
,,,,,,,,,7253536.084633841,,
,,,,,,,,,7288997.88987036,,
,,,,,,,,,7746452.750395826,,
,,,,,,,,,8716900.349305201,,
,,,,,,,,,8469821.888017487,,
,,,,,,,,,9604644.756891306,,
,,,,,,,,,9094170.667301722,,
,,,,,,,,,8589290.325154435,,
,,,,,,,,,8476642.320033442,,
,,,,,,,,,8393389.22501283,,
,,,,,,,,,8587330.609450297,,
,,,,,,,,,8796402.08193248,,
,,,,,,,,,8070827.703724244,,
,,,,,,,,,7707120.710636219,,
,,,,,,,,,8229296.16365093,,
,,,,,,,,,7449580.267217771,,
,,,,,,,,,8545483.029626137,,
,,,,,,,,,7982064.232591603,,
,,,,,,,,,8299309.977979349,,
,,,,,,,,,8291222.697672413,,
,,,,,,,,,7869191.600419285,,
,,,,,,,,,8254041.369971902,,
,,,,,,,,,7762019.662766911,,
,,,,,,,,,8045569.888053768,,
,,,,,,,,,7657991.318433943,,
,,,,,,,,,7581989.075938724,,
,,,,,,,,,6991983.730528321,,
,,,,,,,,,7538896.979307693,,
,,,,,,,,,6937048.029455158,,
,,,,,,,,,7403287.494840151,,
,,,,,,,,,7202517.879821778,,
,,,,,,,,,7368266.580514747,,
,,,,,,,,,7246541.505387059,,
,,,,,,,,,7517177.888842,,
,,,,,,,,,8233769.7044561505,,
,,,,,,,,,7507409.710739967,,
,,,,,,,,,8723560.859837074,,
,,,,,,,,,8347894.447409063,,
