Energy_envelope_Root_amplitude,Energy_envelope_Root_amplitude.1,Energy_envelope_Root_amplitude.2,Energy_envelope_Root_amplitude.3,Energy_envelope_Root_amplitude.4,Energy_envelope_Root_amplitude.5,Energy_envelope_Root_amplitude.6,Energy_envelope_Root_amplitude.7,Energy_envelope_Root_amplitude.8,Energy_envelope_Root_amplitude.9,Energy_envelope_Root_amplitude.10,Energy_envelope_Root_amplitude
,,,,,,564782.9713522419,16092300.468579149,,866047.6944932236,,
,,,,,,592475.5560161902,20103890.544635195,,800311.3197945899,,
,,,,,,521555.8670988443,23024613.876585394,,743736.5218896118,,
,,,,,,277349.13354439207,23086317.731013823,,804521.5594019627,,
,,,,,,406607.8121944186,16603671.93430772,,860801.2445297712,,
,,,,,,372080.5827398096,17785161.248486336,,691404.2061576808,,
,,,,,,371247.1959346777,18797435.823406007,,647040.8454032326,,
,,,,,,205258.99710224097,16220228.856799675,,706264.8806984605,,
,,,,,,166134.8884231894,20219789.12548254,,738350.0695015242,,
,,,,,,360611.7747537184,24107696.25004233,,685818.1327411932,,
,,,,,,1193384.9283761242,25679376.64222864,,667129.3301656336,,
,,,,,,2190341.54483874,25317283.827406723,,647550.3502776361,,
,,,,,,,27478606.602654763,,639373.8217006505,,
,,,,,,,21638519.311408862,,681864.4577239662,,
,,,,,,,23795538.48123109,,710729.5426561087,,
,,,,,,,24113639.98145341,,908829.3117228398,,
,,,,,,,27015144.724334605,,852032.1989282265,,
,,,,,,,23532660.186172485,,578718.7438999488,,
,,,,,,,24969416.485529654,,698922.3416155166,,
,,,,,,,28980909.93814856,,669597.8440927496,,
,,,,,,,26296387.69653787,,576034.2404104257,,
,,,,,,,27389329.62710638,,756773.7851625883,,
,,,,,,,31080945.630830064,,694934.8787883357,,
,,,,,,,27835899.406785466,,917045.5505121768,,
,,,,,,,24095488.179236703,,851191.7080642332,,
,,,,,,,21983067.3991539,,732254.0230141473,,
,,,,,,,22038357.465333488,,685604.526818314,,
,,,,,,,18482944.159856245,,764687.5597418202,,
,,,,,,,16669324.213169638,,876767.8687628409,,
,,,,,,,15399715.562678983,,1054311.4743741853,,
,,,,,,,15591375.080216948,,1085827.540563135,,
,,,,,,,15882813.190064264,,1075536.176983548,,
,,,,,,,13374112.456667962,,1130882.269678652,,
,,,,,,,14858350.583239496,,1309623.0326167897,,
,,,,,,,14968682.949905572,,1307624.3960738871,,
,,,,,,,17294569.970649734,,1257569.6902784514,,
,,,,,,,18373419.79535456,,1137960.2317437672,,
,,,,,,,17724478.759095687,,1191723.5048998704,,
,,,,,,,18021715.03455007,,1063979.6557322445,,
,,,,,,,21452666.367200777,,923009.9434964296,,
,,,,,,,19629161.004878137,,867441.7457200814,,
,,,,,,,19907883.82754665,,887188.6684633474,,
,,,,,,,19456281.86963926,,884110.8597038679,,
,,,,,,,17238923.427127644,,848428.6587611898,,
,,,,,,,18960573.193582032,,797290.2435255386,,
,,,,,,,17646074.495537195,,745565.0542971339,,
,,,,,,,17820803.94914488,,797634.8221650654,,
,,,,,,,16989877.458580412,,714678.4220747894,,
,,,,,,,17032561.096035548,,741978.3485673224,,
,,,,,,,16494379.309313422,,803676.9256199277,,
,,,,,,,17963140.214560956,,869447.5997015825,,
,,,,,,,18594528.525493134,,856911.5824464342,,
,,,,,,,16363097.006644692,,776344.0877321146,,
,,,,,,,14913218.62179172,,775795.8189143128,,
,,,,,,,13858385.727228334,,807120.5287753431,,
,,,,,,,15072112.51390577,,693016.096300198,,
,,,,,,,15518790.508341383,,667266.2411101937,,
,,,,,,,17685506.13184644,,604226.1148322924,,
,,,,,,,16782847.358263347,,628945.3553436701,,
,,,,,,,15981872.11350165,,725532.2552525875,,
,,,,,,,15994078.798617296,,821317.6204900456,,
,,,,,,,15608079.281255765,,777836.1903802969,,
,,,,,,,15927346.64700352,,775021.6837579648,,
,,,,,,,17803195.22698952,,782377.6519569184,,
,,,,,,,17770894.88199263,,782532.1347191074,,
,,,,,,,17647880.814125147,,788322.4910999103,,
,,,,,,,18142696.14046248,,855527.2399122734,,
,,,,,,,17912195.167124607,,862909.2550060884,,
,,,,,,,19687082.094972603,,759597.3199665046,,
,,,,,,,18059666.918702025,,778795.6260187658,,
,,,,,,,19336326.58530924,,833084.440385339,,
,,,,,,,17726522.510588255,,805021.5112504541,,
,,,,,,,18175535.07438368,,881495.5289604415,,
,,,,,,,20880309.90185987,,934463.0847181374,,
,,,,,,,19081501.3055305,,1036786.9556424636,,
,,,,,,,18841704.81845629,,889271.5157039796,,
,,,,,,,17876229.778055523,,997327.8946975212,,
,,,,,,,18174216.88895651,,964189.281328845,,
,,,,,,,17122984.74164119,,951778.4807615872,,
,,,,,,,16705430.717074033,,989367.6315608036,,
,,,,,,,17533022.843274087,,981406.9088499112,,
,,,,,,,15761054.975281484,,991320.771259119,,
,,,,,,,14378605.026079636,,1152106.0128175076,,
,,,,,,,15025987.336957594,,1287023.6556516502,,
,,,,,,,14868430.663082706,,1304875.883460038,,
,,,,,,,14350586.198134253,,1241415.0759991847,,
,,,,,,,14468954.229730967,,1162019.1062087766,,
,,,,,,,15935316.736254944,,1041689.7348924048,,
,,,,,,,15859945.959292384,,1201252.669648446,,
,,,,,,,15742067.4246396,,1295756.1654054758,,
,,,,,,,16276011.180191573,,1192212.0342421967,,
,,,,,,,14507722.625523243,,982955.384675571,,
,,,,,,,16018141.914131466,,1099083.9206267165,,
,,,,,,,15319692.617236828,,1126558.4765369252,,
,,,,,,,16320055.202799916,,1042734.0357404746,,
,,,,,,,18601953.93400495,,1138123.1926085565,,
,,,,,,,17310640.797244925,,1172989.1191301951,,
,,,,,,,15930953.036175145,,1079825.6087687674,,
,,,,,,,16672244.39250367,,1055615.084124651,,
,,,,,,,17389588.256471,,1051308.8715817272,,
,,,,,,,15900279.485365566,,1164435.933575851,,
,,,,,,,16181367.029066648,,1198230.6437447548,,
,,,,,,,16336569.566385703,,1270239.072149626,,
,,,,,,,16561640.462700306,,1350330.543087812,,
,,,,,,,17416657.47835098,,1253779.13862279,,
,,,,,,,15529177.022775136,,1368848.7350455415,,
,,,,,,,15713300.288985334,,1412648.4399044933,,
,,,,,,,16829665.770523917,,1313941.3711142726,,
,,,,,,,15614518.329035878,,1310607.9621730128,,
,,,,,,,17322517.426203147,,1309656.9257967414,,
,,,,,,,15140753.991164053,,1486841.1871243438,,
,,,,,,,15082349.484571235,,1401512.99870086,,
,,,,,,,14632110.600280374,,1368162.6988313026,,
,,,,,,,15107470.699686158,,1306132.1791801348,,
,,,,,,,16333891.27096235,,1053504.4116366329,,
,,,,,,,15578612.196888776,,1156019.6373064383,,
,,,,,,,14593697.916781057,,1478782.1424065274,,
,,,,,,,12783877.923666038,,1404546.0000370056,,
,,,,,,,13238368.377656229,,1474026.7010984444,,
,,,,,,,12881212.456570543,,1360048.3969972087,,
,,,,,,,13363965.4488136,,1333709.2489917565,,
,,,,,,,13658334.3799116,,1216955.73194911,,
,,,,,,,13110182.671624675,,1253479.418204517,,
,,,,,,,12244476.294622494,,1256578.6838838393,,
,,,,,,,12014576.202769274,,1230129.3726958514,,
,,,,,,,11706466.8247287,,1309540.324253747,,
,,,,,,,13369444.894499118,,1301868.9086496034,,
,,,,,,,13640101.100863436,,1407043.582927465,,
,,,,,,,13787236.022449074,,1320229.174429767,,
,,,,,,,13238630.937212272,,1387029.1522355247,,
,,,,,,,13846751.344852343,,1330763.028141499,,
,,,,,,,14458989.040848874,,1284331.6899663473,,
,,,,,,,13164991.938246325,,1333402.8888459804,,
,,,,,,,13206569.396537676,,1398236.557956493,,
,,,,,,,11044556.880216395,,1589069.3514722676,,
,,,,,,,12399825.135550408,,2097354.9117109417,,
,,,,,,,10388541.463391732,,1992392.7465408207,,
,,,,,,,13454939.29330214,,1903745.070137087,,
,,,,,,,14222613.116323432,,1560048.5704582091,,
,,,,,,,13500650.0010632,,1303742.8168793116,,
,,,,,,,13977959.311779372,,1294443.679334447,,
,,,,,,,14969984.79318346,,1277374.9111528331,,
,,,,,,,14310765.00263646,,1144571.1801056173,,
,,,,,,,16173564.72357484,,1182096.9354812168,,
,,,,,,,15725655.982200213,,1303879.2872811276,,
,,,,,,,15739079.765789865,,1241636.2847133493,,
,,,,,,,14541309.781621613,,1305571.9591738668,,
,,,,,,,12929063.239136187,,1347762.067614877,,
,,,,,,,12720284.812967809,,1379058.998419332,,
,,,,,,,11308746.507454095,,1466598.8796430617,,
,,,,,,,11644517.196173398,,1457869.2461160533,,
,,,,,,,11465442.432748497,,1543390.2553706756,,
,,,,,,,13069272.02223532,,1644374.0853464582,,
,,,,,,,11870379.942795107,,1619287.3892410484,,
,,,,,,,12509122.317065071,,1725401.3919877403,,
,,,,,,,12554366.031818634,,1692342.5400212472,,
,,,,,,,13126689.43751761,,1942651.1285921007,,
,,,,,,,13980385.732780268,,1848482.9862691448,,
,,,,,,,13327702.050718931,,1865347.547752708,,
,,,,,,,12817666.027642922,,2278247.526698715,,
,,,,,,,13500024.585903168,,2141879.9052320984,,
,,,,,,,11892683.29357452,,1728853.0289675775,,
,,,,,,,10060277.296435175,,1684938.7256648182,,
,,,,,,,9606657.90500628,,1842548.8380699488,,
,,,,,,,10825295.910732923,,1800172.3651032213,,
,,,,,,,11228960.5783944,,1908755.7977094548,,
,,,,,,,10887622.085377024,,1797722.7573746657,,
,,,,,,,10520470.090414535,,1754526.4247403792,,
,,,,,,,11082155.212454991,,1629983.961032166,,
,,,,,,,11377885.801604198,,1725829.3577566033,,
,,,,,,,11416635.52825832,,1686293.1523111674,,
,,,,,,,11098812.583878836,,1698736.7240396964,,
,,,,,,,10361719.558004305,,1675177.224144803,,
,,,,,,,11047050.784461992,,1774217.1967208907,,
,,,,,,,10145107.625731586,,1713425.9284858687,,
,,,,,,,10706388.450238742,,1738506.7022988494,,
,,,,,,,10859610.11647284,,1747356.5205850443,,
,,,,,,,10200265.42141442,,1893385.0190070225,,
,,,,,,,10287531.542926272,,1616122.7336530292,,
,,,,,,,10308778.272798715,,1828174.194116155,,
,,,,,,,10525348.853686864,,1892375.1467030128,,
,,,,,,,10648329.076012349,,2009068.9605076911,,
,,,,,,,10250554.407295424,,1813934.8816565976,,
,,,,,,,10273980.549958743,,1830140.0956467183,,
,,,,,,,9284806.175640874,,1935719.9690311265,,
,,,,,,,9079741.97889764,,1811334.0065997343,,
,,,,,,,10818559.615084829,,1670704.2990845717,,
,,,,,,,10904495.584597051,,1807062.30915662,,
,,,,,,,11720119.049037397,,1684138.290213288,,
,,,,,,,10342424.56135532,,1629325.6090405812,,
,,,,,,,9036721.888554744,,1567859.432009585,,
,,,,,,,8572634.87869894,,1696372.912467833,,
,,,,,,,8391012.50266692,,1810388.4770147472,,
,,,,,,,9683960.122398214,,1849470.0389550407,,
,,,,,,,9878829.335129792,,2017299.873506444,,
,,,,,,,8900229.027016072,,2113953.947776854,,
,,,,,,,9753745.69000971,,1884976.807961021,,
,,,,,,,9977003.99471427,,1746267.317176468,,
,,,,,,,9542686.394195994,,1875151.914441489,,
,,,,,,,9407047.442156214,,1972707.1631726385,,
,,,,,,,10379016.556183536,,2044354.4112261047,,
,,,,,,,8824337.36328203,,1948356.6748921887,,
,,,,,,,10321645.569043932,,1865914.5470213988,,
,,,,,,,9529087.269353712,,1837174.7383372192,,
,,,,,,,9625046.14682661,,1848937.584846995,,
,,,,,,,10717620.603982424,,1958391.68745738,,
,,,,,,,9586039.189121932,,2231768.8926277626,,
,,,,,,,9562940.621916424,,2285850.689522037,,
,,,,,,,8739798.057712307,,2444430.618759446,,
,,,,,,,8348686.77552812,,2595625.051300298,,
,,,,,,,9326233.88482767,,2442478.1995916427,,
,,,,,,,8644763.569114774,,2260377.2596361684,,
,,,,,,,9499112.443305897,,2518689.524985398,,
,,,,,,,10673613.261493351,,2481421.8885928774,,
,,,,,,,9112591.16082674,,2111857.965913244,,
,,,,,,,9179090.050289314,,2441396.733539208,,
,,,,,,,8430664.3324246,,2343213.2298648,,
,,,,,,,8489001.601108365,,2318030.3677380104,,
,,,,,,,9344698.126342785,,2127691.2722687977,,
,,,,,,,11457387.925098691,,2122911.6522078696,,
,,,,,,,14308731.525868326,,1978921.505888922,,
,,,,,,,13223069.51427606,,2197743.899216375,,
,,,,,,,11756129.71578873,,2209479.3257337683,,
,,,,,,,12888342.440395212,,2468943.217344025,,
,,,,,,,13123788.93010235,,2692434.852735796,,
,,,,,,,13796268.294468384,,2493471.434828654,,
,,,,,,,11264934.61792651,,2210353.14558105,,
,,,,,,,11310008.48835414,,2374346.052988159,,
,,,,,,,11619554.196988588,,2410887.1116778594,,
,,,,,,,12398049.184869854,,2403231.5531927533,,
,,,,,,,11166136.057474136,,2397010.8211610657,,
,,,,,,,11413987.50797741,,2349582.1515579754,,
,,,,,,,11592435.19474674,,2383983.24388746,,
,,,,,,,11992320.899051929,,2344152.7249286585,,
,,,,,,,11778258.772538451,,2378522.83030061,,
,,,,,,,12654978.84078998,,2552755.2509462843,,
,,,,,,,12670153.949101212,,2503660.588989673,,
,,,,,,,12811917.97097322,,2490202.288021417,,
,,,,,,,12045880.794978974,,2440708.959629136,,
,,,,,,,12790078.150121037,,2556153.931999598,,
,,,,,,,13789009.46504634,,2531167.8548634644,,
,,,,,,,13809706.53876165,,2622281.618841484,,
,,,,,,,13720804.173799612,,2533863.2060311623,,
,,,,,,,13586804.49390566,,2600925.333855286,,
,,,,,,,13707753.05805944,,2585759.9407182587,,
,,,,,,,13878401.329028055,,2566731.8677132605,,
,,,,,,,13024518.922699584,,2480995.1047170297,,
,,,,,,,13123921.707266249,,2584910.331575484,,
,,,,,,,12396379.10731404,,2536423.7078142394,,
,,,,,,,12879509.569376783,,2594020.500145204,,
,,,,,,,11743461.806795482,,2440691.763158352,,
,,,,,,,10450011.758628644,,2486783.359136405,,
,,,,,,,11176795.158674467,,2485750.024703675,,
,,,,,,,11802635.156372424,,2636553.547298704,,
,,,,,,,12090811.147621656,,2508531.2404870302,,
,,,,,,,12217566.644499082,,2432377.617537801,,
,,,,,,,11796605.841013769,,2415790.0358766224,,
,,,,,,,11495129.030886706,,2517394.9264082937,,
,,,,,,,12542414.259344678,,2585765.640855235,,
,,,,,,,12968925.88968835,,2555290.8039484834,,
,,,,,,,13607977.270559214,,2611021.637014462,,
,,,,,,,13668091.596510593,,2792486.829626288,,
,,,,,,,14088122.948843757,,2659468.608781458,,
,,,,,,,13843944.820907235,,2541319.200376571,,
,,,,,,,15202072.56607873,,2601931.505163224,,
,,,,,,,14840264.568104314,,2631163.592336708,,
,,,,,,,14827240.9079795,,2706689.647354567,,
,,,,,,,16291551.017488912,,2930704.708404724,,
,,,,,,,14252210.062322143,,3152372.6294504306,,
,,,,,,,13635861.327741344,,3182599.3725173213,,
,,,,,,,12901802.684434516,,3105309.049562549,,
,,,,,,,11177585.492389236,,3053373.0449467697,,
,,,,,,,13091151.585364426,,2949751.753871271,,
,,,,,,,15327723.232023636,,3147190.159753793,,
,,,,,,,14621397.57332087,,3061925.338041881,,
,,,,,,,12114409.663265126,,3113053.7512943563,,
,,,,,,,10020142.926923277,,3063000.802526333,,
,,,,,,,9346858.791926663,,3254703.2272754307,,
,,,,,,,9348438.892320374,,3195971.938597177,,
,,,,,,,8726805.331146052,,3348980.03232849,,
,,,,,,,8746600.155982459,,3258274.399267982,,
,,,,,,,9165070.83916281,,3251566.7187872413,,
,,,,,,,9262662.088890107,,3303575.2893197336,,
,,,,,,,8961257.476831801,,3410151.5552261854,,
,,,,,,,9632409.49079938,,3480198.795831106,,
,,,,,,,8967943.166623885,,3458854.4499897026,,
,,,,,,,9626192.067023184,,3463031.817223352,,
,,,,,,,9099911.992938465,,3252196.4342344743,,
,,,,,,,8237591.837346738,,2996261.7901706905,,
,,,,,,,7670876.959106776,,3184674.4883242254,,
,,,,,,,7128735.565437227,,3214611.056144944,,
,,,,,,,6663494.120090975,,3366448.313313403,,
,,,,,,,7630189.826288421,,3397113.9232930294,,
,,,,,,,7901134.245389888,,3288463.8581982395,,
,,,,,,,8926178.220037796,,3406839.6529858448,,
,,,,,,,10560817.802691337,,3497844.519863897,,
,,,,,,,,,3518134.918508885,,
,,,,,,,,,3637962.7744133966,,
,,,,,,,,,3653915.8503566,,
,,,,,,,,,3747294.7691897824,,
,,,,,,,,,3485770.0598361664,,
,,,,,,,,,3978577.525309599,,
,,,,,,,,,4284085.556537801,,
,,,,,,,,,4152236.2382872943,,
,,,,,,,,,3529883.192938374,,
,,,,,,,,,4053078.928669989,,
,,,,,,,,,4469228.097119065,,
,,,,,,,,,4688978.781592933,,
,,,,,,,,,4328197.578703265,,
,,,,,,,,,4660814.342722627,,
,,,,,,,,,4427555.840497102,,
,,,,,,,,,4380538.097295733,,
,,,,,,,,,3985203.426187548,,
,,,,,,,,,3791532.202786497,,
,,,,,,,,,3952989.7070948286,,
,,,,,,,,,3874969.60284005,,
,,,,,,,,,3622308.423218052,,
,,,,,,,,,3756358.667999117,,
,,,,,,,,,4043903.2006764384,,
,,,,,,,,,4071486.0477386927,,
,,,,,,,,,4141522.921105203,,
,,,,,,,,,4851846.486126951,,
,,,,,,,,,4843930.910948122,,
,,,,,,,,,4916606.102341192,,
,,,,,,,,,4947118.447887625,,
,,,,,,,,,4953338.214649543,,
,,,,,,,,,4891381.8286009645,,
,,,,,,,,,4822544.832484537,,
,,,,,,,,,4688620.366912123,,
,,,,,,,,,4875499.739481064,,
,,,,,,,,,4846935.945732437,,
,,,,,,,,,4597535.407010123,,
,,,,,,,,,4590560.902824603,,
,,,,,,,,,4785295.810634804,,
,,,,,,,,,4657593.563795135,,
,,,,,,,,,4961420.846398134,,
,,,,,,,,,5000084.719305852,,
,,,,,,,,,5049665.670383352,,
,,,,,,,,,4855212.385244377,,
,,,,,,,,,4719860.915390434,,
,,,,,,,,,5016614.314534079,,
,,,,,,,,,4945434.882387356,,
,,,,,,,,,5152693.355318877,,
,,,,,,,,,4929546.978171591,,
,,,,,,,,,4946821.849102825,,
,,,,,,,,,5154004.378102829,,
,,,,,,,,,5356871.150942994,,
,,,,,,,,,5467613.107604696,,
,,,,,,,,,5414130.081082721,,
,,,,,,,,,5377763.299333632,,
,,,,,,,,,5218597.724163464,,
,,,,,,,,,4745401.431235493,,
,,,,,,,,,4924582.311143349,,
,,,,,,,,,5438270.122896706,,
,,,,,,,,,5535653.530087887,,
,,,,,,,,,5046397.087197129,,
,,,,,,,,,5050919.583780422,,
,,,,,,,,,5051561.855716947,,
,,,,,,,,,5073090.3621001225,,
,,,,,,,,,4555765.641259695,,
,,,,,,,,,5076061.836137554,,
,,,,,,,,,4797011.525152966,,
,,,,,,,,,4804360.082540044,,
,,,,,,,,,4401131.622936857,,
,,,,,,,,,3815289.063943137,,
,,,,,,,,,4294361.40074286,,
,,,,,,,,,3846296.769416693,,
,,,,,,,,,3839557.299060831,,
,,,,,,,,,3657162.82592706,,
,,,,,,,,,3970256.539708504,,
,,,,,,,,,4219731.978547592,,
,,,,,,,,,4226423.630797952,,
,,,,,,,,,3943865.802452005,,
,,,,,,,,,3828866.462055353,,
,,,,,,,,,3908362.509672014,,
,,,,,,,,,3675393.846692553,,
,,,,,,,,,3425931.2599706887,,
,,,,,,,,,3390554.82454362,,
,,,,,,,,,3848041.200552813,,
,,,,,,,,,3548271.1858763755,,
,,,,,,,,,4010422.1183333984,,
,,,,,,,,,4153239.9295667424,,
,,,,,,,,,3856470.4879566017,,
,,,,,,,,,3888095.8117831713,,
,,,,,,,,,4089838.072065831,,
,,,,,,,,,3624225.862904056,,
,,,,,,,,,3601026.202394625,,
,,,,,,,,,3316733.950668793,,
,,,,,,,,,3487922.206019752,,
,,,,,,,,,3951356.663317901,,
,,,,,,,,,3777112.351303704,,
,,,,,,,,,3520660.0384857017,,
,,,,,,,,,3903077.378417813,,
,,,,,,,,,3557714.9031252293,,
,,,,,,,,,3314217.213880983,,
,,,,,,,,,3322038.206325228,,
,,,,,,,,,3391504.064589495,,
,,,,,,,,,3490188.3860590355,,
,,,,,,,,,3531345.725446573,,
,,,,,,,,,3894113.685095205,,
,,,,,,,,,4019883.571975247,,
,,,,,,,,,4203605.391556363,,
,,,,,,,,,4319503.807815076,,
,,,,,,,,,4491143.318404952,,
,,,,,,,,,4500401.242721572,,
,,,,,,,,,4822535.823192784,,
,,,,,,,,,4385304.8577828165,,
,,,,,,,,,4444500.606736402,,
,,,,,,,,,4488749.122654097,,
,,,,,,,,,4006726.46101736,,
,,,,,,,,,3916427.182450073,,
,,,,,,,,,4178121.199048634,,
,,,,,,,,,4473517.790543146,,
,,,,,,,,,4594037.273643034,,
,,,,,,,,,4451958.478768538,,
,,,,,,,,,4344200.908986693,,
,,,,,,,,,4454289.706772393,,
,,,,,,,,,4144928.591180412,,
,,,,,,,,,4688525.499980115,,
,,,,,,,,,4484594.992709699,,
,,,,,,,,,4655254.529682276,,
,,,,,,,,,4777485.979182047,,
,,,,,,,,,4375500.612498407,,
,,,,,,,,,4313058.608595766,,
,,,,,,,,,4363554.404047298,,
,,,,,,,,,4604886.120670331,,
,,,,,,,,,4054606.408019661,,
,,,,,,,,,3898996.3304329766,,
,,,,,,,,,4408075.49975246,,
,,,,,,,,,4727123.088806897,,
,,,,,,,,,5136251.703342626,,
,,,,,,,,,4493516.846577811,,
,,,,,,,,,4617403.566208639,,
,,,,,,,,,4265116.700451155,,
,,,,,,,,,3823268.047891353,,
,,,,,,,,,3980349.729155553,,
,,,,,,,,,3927408.63230589,,
,,,,,,,,,3950252.997854372,,
,,,,,,,,,3830685.981765732,,
,,,,,,,,,3736262.8723408617,,
,,,,,,,,,3627149.829236788,,
,,,,,,,,,4014994.7552464535,,
,,,,,,,,,4067587.707380858,,
,,,,,,,,,4310053.552812503,,
,,,,,,,,,4284483.554361647,,
,,,,,,,,,4831697.504389536,,
,,,,,,,,,4647685.89637529,,
,,,,,,,,,4506735.774040166,,
,,,,,,,,,4827732.348153298,,
,,,,,,,,,5053124.196360798,,
,,,,,,,,,4849241.164407081,,
,,,,,,,,,5160692.68404604,,
,,,,,,,,,5113893.8175966665,,
,,,,,,,,,5505620.184779739,,
,,,,,,,,,4778438.727991557,,
,,,,,,,,,4233795.439885888,,
,,,,,,,,,4446066.751337269,,
,,,,,,,,,4511128.706209331,,
,,,,,,,,,4517846.41430339,,
,,,,,,,,,4338338.357604615,,
,,,,,,,,,4491212.362454999,,
,,,,,,,,,4272774.935497572,,
,,,,,,,,,4822184.78319006,,
,,,,,,,,,4324804.144181274,,
,,,,,,,,,4199393.762392153,,
,,,,,,,,,4699810.337245122,,
,,,,,,,,,4701299.669711784,,
,,,,,,,,,4844964.548894583,,
,,,,,,,,,5417708.327787568,,
,,,,,,,,,5608859.050304654,,
,,,,,,,,,5079815.146028931,,
,,,,,,,,,5594557.973448265,,
,,,,,,,,,5803999.840090638,,
,,,,,,,,,5798608.975323118,,
,,,,,,,,,5162538.570154707,,
,,,,,,,,,4972861.422042041,,
,,,,,,,,,5212003.910771787,,
,,,,,,,,,5353928.6751575805,,
,,,,,,,,,6069508.212684428,,
,,,,,,,,,5885057.489086233,,
,,,,,,,,,5683190.80372051,,
,,,,,,,,,5595854.731337576,,
,,,,,,,,,6290169.602992874,,
,,,,,,,,,7194870.685562711,,
,,,,,,,,,7072484.7093173405,,
,,,,,,,,,6958161.860793816,,
,,,,,,,,,6239280.373398713,,
,,,,,,,,,5720364.153360705,,
,,,,,,,,,5591075.965163128,,
,,,,,,,,,5895152.2200617045,,
,,,,,,,,,5766442.938023592,,
,,,,,,,,,6090265.991007208,,
,,,,,,,,,6229069.4039130965,,
,,,,,,,,,6062545.746304045,,
,,,,,,,,,5542996.869084853,,
,,,,,,,,,6022413.398056504,,
,,,,,,,,,6676649.975975809,,
,,,,,,,,,7169081.03444068,,
,,,,,,,,,6755646.02441074,,
,,,,,,,,,6149398.918051471,,
,,,,,,,,,6488074.094393715,,
,,,,,,,,,5885469.842978597,,
,,,,,,,,,6334731.587674019,,
,,,,,,,,,6217178.167893446,,
,,,,,,,,,5884820.857465263,,
,,,,,,,,,5844253.943991496,,
,,,,,,,,,6018814.206367089,,
,,,,,,,,,6251184.136309957,,
,,,,,,,,,5710512.840517862,,
,,,,,,,,,5706512.673758007,,
,,,,,,,,,6396279.697014371,,
,,,,,,,,,5856060.75069571,,
,,,,,,,,,5529761.811752385,,
,,,,,,,,,5817162.953534873,,
,,,,,,,,,5777896.037753086,,
,,,,,,,,,5713037.730860963,,
,,,,,,,,,5069240.741837317,,
,,,,,,,,,5000927.9866432175,,
,,,,,,,,,5450585.227505435,,
,,,,,,,,,5492557.158270453,,
,,,,,,,,,5863099.906597916,,
,,,,,,,,,5395600.808026461,,
,,,,,,,,,5151891.687638734,,
,,,,,,,,,5516872.629449463,,
,,,,,,,,,5245450.588853103,,
,,,,,,,,,5422077.131180278,,
,,,,,,,,,5052811.293409311,,
,,,,,,,,,5168972.974540698,,
,,,,,,,,,4804244.534594405,,
,,,,,,,,,4907546.105302537,,
,,,,,,,,,3730123.142958042,,
,,,,,,,,,4004677.490033659,,
,,,,,,,,,3953981.863297358,,
,,,,,,,,,4440244.128686655,,
,,,,,,,,,4076938.17611139,,
,,,,,,,,,4128266.042133256,,
,,,,,,,,,4377227.201324394,,
,,,,,,,,,4634540.0610201135,,
,,,,,,,,,4795984.868730918,,
,,,,,,,,,4769515.167077136,,
,,,,,,,,,4286879.377124701,,
,,,,,,,,,4420483.492044746,,
,,,,,,,,,4483240.892123382,,
,,,,,,,,,4611929.242970375,,
,,,,,,,,,4381840.808275081,,
,,,,,,,,,4496289.777082446,,
,,,,,,,,,4378224.15446134,,
,,,,,,,,,4356506.261841701,,
,,,,,,,,,4342048.864187813,,
,,,,,,,,,4036818.3759664646,,
,,,,,,,,,3923984.047877124,,
,,,,,,,,,3692079.893698152,,
,,,,,,,,,3625692.074860064,,
,,,,,,,,,3748550.567926335,,
,,,,,,,,,3989893.8098729337,,
,,,,,,,,,3932599.617227072,,
,,,,,,,,,3909254.7768213577,,
,,,,,,,,,4186591.657186049,,
,,,,,,,,,4582194.247491537,,
,,,,,,,,,4412937.893858447,,
,,,,,,,,,4713581.976775837,,
,,,,,,,,,4864762.537455896,,
,,,,,,,,,5227110.04955591,,
,,,,,,,,,5093974.421537628,,
,,,,,,,,,5576379.877826236,,
,,,,,,,,,5148887.147237906,,
,,,,,,,,,5024805.274826156,,
,,,,,,,,,4814494.192306123,,
,,,,,,,,,4801937.201591953,,
,,,,,,,,,5013220.951187246,,
,,,,,,,,,5040275.556000047,,
,,,,,,,,,4695362.613419067,,
,,,,,,,,,4414440.686567287,,
,,,,,,,,,4664850.860045507,,
,,,,,,,,,4313935.176525097,,
,,,,,,,,,4672796.291141086,,
,,,,,,,,,4385784.435613686,,
,,,,,,,,,4593845.971618049,,
,,,,,,,,,4882696.465677652,,
,,,,,,,,,4470686.7861596905,,
,,,,,,,,,4672306.215584758,,
,,,,,,,,,4510651.673485739,,
,,,,,,,,,4667462.736353493,,
,,,,,,,,,4688194.994380952,,
,,,,,,,,,4517079.496019682,,
,,,,,,,,,4230553.326689892,,
,,,,,,,,,4517887.049298652,,
,,,,,,,,,4108171.209276417,,
,,,,,,,,,4528690.137991443,,
,,,,,,,,,4444983.550194636,,
,,,,,,,,,4492144.875519671,,
,,,,,,,,,4467031.180079501,,
,,,,,,,,,4099757.52865231,,
,,,,,,,,,4613929.567064746,,
,,,,,,,,,4486525.059686115,,
,,,,,,,,,5491160.475002522,,
,,,,,,,,,5230801.331113357,,
,,,,,,,,,5441020.285094015,,
,,,,,,,,,5578794.294184431,,
,,,,,,,,,5425272.445819436,,
,,,,,,,,,5295854.45377152,,
,,,,,,,,,5955758.417744128,,
,,,,,,,,,6162328.976742033,,
