Energy_envelope_Standard_deviation,Energy_envelope_Standard_deviation.1,Energy_envelope_Standard_deviation.2,Energy_envelope_Standard_deviation.3,Energy_envelope_Standard_deviation.4,Energy_envelope_Standard_deviation.5,Energy_envelope_Standard_deviation.6,Energy_envelope_Standard_deviation.7,Energy_envelope_Standard_deviation.8,Energy_envelope_Standard_deviation.9,Energy_envelope_Standard_deviation.10,Energy_envelope_Standard_deviation
,,,,,,391760.3177269369,11281910.08952594,,1101553.968576269,,
,,,,,,293779.57367241255,14284588.097933322,,1249152.3067329328,,
,,,,,,3940794.4479318312,15908468.858721836,,970738.2977975736,,
,,,,,,2461364.098832138,14608249.410914836,,860145.9092121822,,
,,,,,,,15447176.427207584,,930839.824874018,,
,,,,,,,11362939.78276444,,979446.6753681862,,
,,,,,,,13277509.034106929,,1089993.999778668,,
,,,,,,,14548394.059413113,,1264868.9161256982,,
,,,,,,,16137737.448670276,,1307515.7841317065,,
,,,,,,,14127048.429781906,,749338.8229742036,,
,,,,,,,14606111.813478738,,1204333.842384221,,
,,,,,,,16635583.060747655,,1045249.2626740956,,
,,,,,,,16550793.270478968,,791089.8361405199,,
,,,,,,,16635367.801383428,,1281948.085864982,,
,,,,,,,18576090.262190867,,883312.6111012286,,
,,,,,,,16650056.157103172,,1432418.0006889517,,
,,,,,,,15903214.874879114,,1432324.3701439593,,
,,,,,,,15266703.363687906,,1108519.8206905564,,
,,,,,,,14681486.746068656,,1181694.145483842,,
,,,,,,,12881954.865362791,,1378249.1840403783,,
,,,,,,,11955064.75138782,,1475927.5546666733,,
,,,,,,,10212132.233837018,,1680093.4417071613,,
,,,,,,,10014836.160888717,,1556409.0563452337,,
,,,,,,,10168187.244741702,,1577860.7950397497,,
,,,,,,,9177245.594994323,,1447504.3055245953,,
,,,,,,,10690751.978120748,,1816248.6949077367,,
,,,,,,,10407027.095323026,,1689902.68850732,,
,,,,,,,11430905.78453938,,1683156.4768288792,,
,,,,,,,12417454.194889432,,1574201.568903471,,
,,,,,,,12342103.365526533,,1526407.6732384835,,
,,,,,,,12964164.653314283,,1246191.3242997914,,
,,,,,,,12916123.83024026,,1022570.055765978,,
,,,,,,,13837395.55897336,,1007532.0738248734,,
,,,,,,,13500535.528458212,,902695.2221415672,,
,,,,,,,14171394.733108573,,983699.3579697276,,
,,,,,,,13432311.087468434,,857158.9187872885,,
,,,,,,,12797847.422065968,,847004.0670042994,,
,,,,,,,11884303.063505124,,616554.8113176388,,
,,,,,,,12609978.026822455,,597426.1623857034,,
,,,,,,,12014795.40522488,,638619.8004633312,,
,,,,,,,12250869.476182364,,542111.2337301444,,
,,,,,,,11835594.645329962,,561772.4178166237,,
,,,,,,,12202554.398102691,,619295.5997474799,,
,,,,,,,12869310.584410066,,861968.7117422025,,
,,,,,,,12577340.972914556,,901257.4325281584,,
,,,,,,,11524436.191443916,,711232.6822901961,,
,,,,,,,10488191.951468429,,945814.2743522038,,
,,,,,,,9986007.09147099,,763781.3460456363,,
,,,,,,,10454654.610647382,,1025819.5220824882,,
,,,,,,,11233920.056016752,,584786.6805052813,,
,,,,,,,10831622.827012844,,692009.0934269982,,
,,,,,,,10601034.69850552,,805459.4315906367,,
,,,,,,,11570469.7550556,,652899.8168761302,,
,,,,,,,11131950.89659934,,1241159.8691534523,,
,,,,,,,10807593.395970512,,1009739.439660168,,
,,,,,,,11258970.325782904,,932430.3174813696,,
,,,,,,,11464907.008330308,,964031.238580182,,
,,,,,,,12261871.801507616,,858173.8123297925,,
,,,,,,,11876616.155373504,,1054748.8207600806,,
,,,,,,,12300721.83231384,,1186386.543745629,,
,,,,,,,12570602.735060936,,1132379.173611333,,
,,,,,,,12527848.480905067,,906737.817318552,,
,,,,,,,12108727.13276406,,964822.364850386,,
,,,,,,,11864837.83519582,,839739.7266209603,,
,,,,,,,12147850.27976458,,1240446.1467021129,,
,,,,,,,12604980.471771743,,705088.3625708529,,
,,,,,,,12211025.059561336,,1430570.241206771,,
,,,,,,,11961815.677219694,,677951.4593577086,,
,,,,,,,12270900.109036293,,778910.8726473519,,
,,,,,,,11842800.84924515,,900445.3623907814,,
,,,,,,,11630097.289411625,,814987.769110455,,
,,,,,,,11183317.337952375,,992470.9969740828,,
,,,,,,,11212463.15356334,,910140.9632035308,,
,,,,,,,10957086.313672556,,805760.3016263366,,
,,,,,,,10217052.306899397,,1263755.503417367,,
,,,,,,,9475226.246003017,,1162601.4750106386,,
,,,,,,,9052470.501962284,,1343591.709638424,,
,,,,,,,9097006.004872002,,1411796.535652119,,
,,,,,,,9118661.28104865,,1443874.9570406172,,
,,,,,,,9785871.07328689,,1225365.225127234,,
,,,,,,,10612483.685971713,,1453897.8584770632,,
,,,,,,,9868497.432089634,,1395121.473691224,,
,,,,,,,10687762.290950466,,1434704.2862955928,,
,,,,,,,10063366.453506352,,1238060.9873152643,,
,,,,,,,10246563.250422072,,1388957.5711746055,,
,,,,,,,11086866.70009669,,1519403.4584713427,,
,,,,,,,11556276.17501272,,1318596.0781347898,,
,,,,,,,12014698.531446915,,1334430.496807105,,
,,,,,,,11866765.63931212,,1060890.7711965789,,
,,,,,,,11664450.650754657,,900688.5085324517,,
,,,,,,,11445452.931244494,,904300.4700709222,,
,,,,,,,11875682.09352384,,867044.0948103021,,
,,,,,,,12039152.8221343,,1062520.011170858,,
,,,,,,,12364695.794932902,,1003486.5042574988,,
,,,,,,,12820790.764048072,,1050982.529198818,,
,,,,,,,12929972.080797032,,1100315.88395893,,
,,,,,,,13204468.017396135,,981810.071530255,,
,,,,,,,12412569.623702431,,1083241.8334389287,,
,,,,,,,11801485.80063822,,1184204.7895466415,,
,,,,,,,11506295.867737832,,1099704.6947024956,,
,,,,,,,11454305.182086015,,1154321.6760900882,,
,,,,,,,11393531.942493225,,1087410.4818065625,,
,,,,,,,11568558.820468375,,1244938.3241687547,,
,,,,,,,11856554.863732245,,1185418.6560942235,,
,,,,,,,11288341.947894564,,1108587.5232702987,,
,,,,,,,10719818.808538811,,1502854.118556865,,
,,,,,,,11062624.822994268,,912010.815418818,,
,,,,,,,10456382.998874892,,882820.5047774706,,
,,,,,,,9569243.620074254,,1383422.409794714,,
,,,,,,,9222071.684609096,,1349834.1545406403,,
,,,,,,,9966872.988394532,,1369604.493618991,,
,,,,,,,9825511.61852555,,1451530.462150792,,
,,,,,,,10089573.760565516,,1031183.422777502,,
,,,,,,,10043852.287900932,,899276.4874504711,,
,,,,,,,10269021.566959696,,926176.056864679,,
,,,,,,,9899676.764700986,,958880.4321687336,,
,,,,,,,9841602.868281964,,778253.3703580276,,
,,,,,,,9651161.498790596,,954332.7940360664,,
,,,,,,,9913886.37554854,,921081.2164528818,,
,,,,,,,10476814.865387848,,1207000.1653250684,,
,,,,,,,10387711.24106666,,1157444.7930091645,,
,,,,,,,9404090.20324505,,1211852.131689096,,
,,,,,,,9499675.297364034,,1316027.5870165238,,
,,,,,,,9793429.712814024,,1162695.4678703204,,
,,,,,,,9471335.68710781,,1066042.585822547,,
,,,,,,,9793671.671749225,,1129634.446211154,,
,,,,,,,9262599.12212456,,1423638.7953424684,,
,,,,,,,10276421.992073936,,2247062.209348467,,
,,,,,,,8803697.421071047,,2343170.3415339086,,
,,,,,,,10099515.793511014,,2125827.6513551,,
,,,,,,,10766725.228270398,,1671576.6521390143,,
,,,,,,,10545384.311279282,,1330502.1294552449,,
,,,,,,,10371104.527701149,,1199461.968652645,,
,,,,,,,10921914.850617504,,1236562.525972293,,
,,,,,,,10882453.016916294,,843451.3848077252,,
,,,,,,,10531478.763197131,,792859.0899589692,,
,,,,,,,9481797.88700041,,1290983.7950507395,,
,,,,,,,9692757.556077955,,868071.0275020765,,
,,,,,,,9228987.731877528,,787110.0384977168,,
,,,,,,,8994881.213073643,,778387.9428356311,,
,,,,,,,8985562.694140304,,1122066.9207006465,,
,,,,,,,7397529.326022659,,723710.9096343982,,
,,,,,,,7629241.45679336,,837527.8678839264,,
,,,,,,,8040869.885990963,,885494.1049515085,,
,,,,,,,7772093.320081257,,987013.5418644162,,
,,,,,,,8354899.500806908,,1074916.2484673436,,
,,,,,,,8308059.649732416,,1234303.5807005486,,
,,,,,,,8314562.192366429,,1147496.173028371,,
,,,,,,,8806020.52781931,,1329976.1760595972,,
,,,,,,,8999651.317743005,,1223986.6131954945,,
,,,,,,,8762530.619885022,,1138034.8231750054,,
,,,,,,,8308069.380477329,,1580248.0104018403,,
,,,,,,,8456167.009144327,,1671935.4912491774,,
,,,,,,,7500861.590176943,,1090726.4904691589,,
,,,,,,,7309971.8221885,,877460.6894664528,,
,,,,,,,6953515.142441008,,1076956.426840203,,
,,,,,,,6868668.365157658,,1227597.673720098,,
,,,,,,,6583547.165400091,,1316318.5096664352,,
,,,,,,,7231601.084403985,,1249376.6950577055,,
,,,,,,,7495872.403041361,,1557757.5520787807,,
,,,,,,,7001183.758338176,,982227.4552262448,,
,,,,,,,7156202.432172453,,880558.1021472014,,
,,,,,,,7311423.499527666,,896315.1186882427,,
,,,,,,,7470174.054156858,,1281526.672655888,,
,,,,,,,6627890.529134185,,1020847.979349483,,
,,,,,,,6924263.846229426,,1284796.359374307,,
,,,,,,,6452034.741130204,,1127915.678588581,,
,,,,,,,6843047.557777009,,1230254.111532035,,
,,,,,,,6850161.154028755,,1291509.5712055948,,
,,,,,,,6996996.885595766,,1682552.8343832658,,
,,,,,,,7208362.35659125,,1269579.0923409662,,
,,,,,,,7082218.49532903,,1289958.526158322,,
,,,,,,,7352195.858906275,,1339926.2544106191,,
,,,,,,,7597238.608595179,,1503621.9888222904,,
,,,,,,,7402405.379144451,,1290798.5831033129,,
,,,,,,,7766037.27971319,,1267400.1849602151,,
,,,,,,,7230307.634530796,,1598725.4942305423,,
,,,,,,,7136543.07775143,,1254827.9793549958,,
,,,,,,,6576876.695015486,,1201361.2294545078,,
,,,,,,,6617349.667507432,,1101510.8849496697,,
,,,,,,,6645711.58851644,,946901.534048582,,
,,,,,,,5751611.267255758,,1391477.246880279,,
,,,,,,,5910097.306565145,,920642.138852819,,
,,,,,,,6107003.068047375,,1144111.6811274183,,
,,,,,,,5848453.9395509055,,1347982.7621869885,,
,,,,,,,6310826.678388813,,1065844.6834694084,,
,,,,,,,6493149.179836088,,1253302.4108518728,,
,,,,,,,6350677.524316097,,1448855.4225736605,,
,,,,,,,6384899.364251154,,1262445.743159464,,
,,,,,,,6097660.494021603,,1192839.139448688,,
,,,,,,,6400829.913544967,,978359.6996587547,,
,,,,,,,6637044.446044897,,923867.9777452358,,
,,,,,,,6581198.9491352,,1592950.5156725484,,
,,,,,,,6159286.819127215,,1408187.5041848212,,
,,,,,,,6393969.567589877,,1343551.4653829096,,
,,,,,,,6156083.634152395,,1055077.861600617,,
,,,,,,,5961591.47088959,,1191848.0870186242,,
,,,,,,,5636493.013684749,,1053352.5247834171,,
,,,,,,,6538400.254714579,,1361184.3476651616,,
,,,,,,,6421236.7133247545,,1318475.20494778,,
,,,,,,,6283716.334105607,,1288429.990557521,,
,,,,,,,5836112.397433609,,1371141.667857474,,
,,,,,,,6549285.9842307335,,1545846.427839555,,
,,,,,,,5847256.90284185,,1353777.8960104005,,
,,,,,,,6758110.998901948,,1409540.663600907,,
,,,,,,,6994375.285894607,,1481862.974506482,,
,,,,,,,6650154.266575399,,1327921.3862041426,,
,,,,,,,6529369.410453306,,1193283.30992919,,
,,,,,,,6098815.514004808,,1067817.612251303,,
,,,,,,,6169529.501113454,,1049031.781844091,,
,,,,,,,6574931.588969321,,1420597.2815094236,,
,,,,,,,6519035.71402879,,1527133.595524771,,
,,,,,,,9409142.670513134,,1251731.4240434351,,
,,,,,,,7921114.134023786,,1421171.3381286212,,
,,,,,,,7309467.046526335,,1285259.247807837,,
,,,,,,,7701878.57165163,,1554015.9802836964,,
,,,,,,,7557099.618845821,,1527987.3511020057,,
,,,,,,,7626726.243398647,,1512394.7181421504,,
,,,,,,,6229040.879780533,,1839392.167873477,,
,,,,,,,6058919.4117692895,,1507700.649633944,,
,,,,,,,6354861.656242393,,1686002.6480493075,,
,,,,,,,6753516.180705593,,1613637.6604144585,,
,,,,,,,6794468.058868811,,1670934.202609104,,
,,,,,,,6656867.35769681,,1685278.876277039,,
,,,,,,,6370882.623375997,,1837150.9385089856,,
,,,,,,,7251793.142114244,,1675590.396032412,,
,,,,,,,6884930.8188694725,,1516114.4823202337,,
,,,,,,,8085770.6479959935,,1775485.764550874,,
,,,,,,,7695932.638768228,,2102762.5266713896,,
,,,,,,,7637209.414704884,,1974592.508175383,,
,,,,,,,7433699.802654148,,1842143.284657735,,
,,,,,,,7706880.577080056,,1611757.2905482242,,
,,,,,,,7819162.988072133,,1658843.1488017389,,
,,,,,,,7951557.072498541,,2141013.950123047,,
,,,,,,,7827158.720750164,,1480027.0331177495,,
,,,,,,,7769365.497880989,,1576170.9330763468,,
,,,,,,,8082773.971101672,,1525551.119330435,,
,,,,,,,7365174.752918614,,1514663.7468373468,,
,,,,,,,7699104.246660601,,1394625.781278745,,
,,,,,,,7829206.723750462,,1562995.513421551,,
,,,,,,,7711119.906510858,,1397041.7241462497,,
,,,,,,,7918887.699459883,,1708117.6540513984,,
,,,,,,,7026351.126777154,,1606410.8156259395,,
,,,,,,,7154974.763193395,,2099415.175615709,,
,,,,,,,7301364.303169215,,1629056.8992292143,,
,,,,,,,7567260.417198733,,1604569.4134709055,,
,,,,,,,7739231.979115717,,1596160.4126973213,,
,,,,,,,8039023.116413552,,1804011.5308424053,,
,,,,,,,7769270.5504386835,,1666869.391967882,,
,,,,,,,7564858.580570488,,1656078.1310928436,,
,,,,,,,7559779.667662669,,1675945.8693055382,,
,,,,,,,7553814.405175132,,1730352.2523159345,,
,,,,,,,7898820.054362502,,1826084.4196614355,,
,,,,,,,8086314.09905827,,1987635.832739128,,
,,,,,,,7891731.874979241,,1587883.5613980177,,
,,,,,,,8283439.438225484,,1574330.2338070893,,
,,,,,,,8186874.869943039,,1671239.237214906,,
,,,,,,,8687857.28506617,,2289167.881320123,,
,,,,,,,8540357.529947106,,1802046.97353302,,
,,,,,,,9163101.609520758,,2705682.3390487926,,
,,,,,,,9269881.64880595,,2649703.202865212,,
,,,,,,,8497637.728926469,,2774726.196592371,,
,,,,,,,8128587.224938557,,3362841.6032162667,,
,,,,,,,8190344.740076603,,3418738.103485916,,
,,,,,,,8652073.016561788,,2526037.531696342,,
,,,,,,,10378887.535684273,,3220823.83583451,,
,,,,,,,8875359.256518148,,2872138.7264063177,,
,,,,,,,6218277.95331159,,2813254.651560138,,
,,,,,,,4836172.966822656,,2440875.888069761,,
,,,,,,,4427664.032508004,,2877736.511398289,,
,,,,,,,4578190.382401141,,2369416.2312861737,,
,,,,,,,5393386.779519019,,2650325.872645908,,
,,,,,,,4804064.745546788,,2630307.195735283,,
,,,,,,,6716531.7546171695,,2894361.1754889707,,
,,,,,,,5203340.768813289,,2786379.335316685,,
,,,,,,,4952991.897405469,,3104406.75763184,,
,,,,,,,5469812.008449636,,3474560.7542189094,,
,,,,,,,4541279.38146906,,3597979.566470923,,
,,,,,,,4839003.124734116,,3442264.995307733,,
,,,,,,,5559537.227530488,,3124059.822645789,,
,,,,,,,3559022.581262361,,2438318.086211665,,
,,,,,,,2628839.9316822286,,2880611.8823125623,,
,,,,,,,2594009.3344471767,,2660453.4018148,,
,,,,,,,2705321.1683767447,,2880546.1693753214,,
,,,,,,,4856725.238434881,,3108967.83113807,,
,,,,,,,4559543.090962025,,2793416.910462338,,
,,,,,,,6208894.033239783,,2651100.6193654314,,
,,,,,,,4511427.625888749,,2878454.0246067224,,
,,,,,,,,,2625653.902205856,,
,,,,,,,,,3043702.622896294,,
,,,,,,,,,3130543.844521221,,
,,,,,,,,,3286308.296966576,,
,,,,,,,,,2683890.022200705,,
,,,,,,,,,2961349.3524399707,,
,,,,,,,,,3107221.612029184,,
,,,,,,,,,2990581.5523463944,,
,,,,,,,,,2562271.636626061,,
,,,,,,,,,2887700.556171481,,
,,,,,,,,,3433246.9627137445,,
,,,,,,,,,3106666.645876868,,
,,,,,,,,,3079769.6383958147,,
,,,,,,,,,3289344.38997838,,
,,,,,,,,,3092021.3264752124,,
,,,,,,,,,3156017.154998061,,
,,,,,,,,,2960298.272225901,,
,,,,,,,,,3041786.990169908,,
,,,,,,,,,3306682.543853796,,
,,,,,,,,,2842112.0800256124,,
,,,,,,,,,2636899.230669664,,
,,,,,,,,,2755841.1463144417,,
,,,,,,,,,2914195.968841345,,
,,,,,,,,,2954446.963603778,,
,,,,,,,,,3274745.1863378724,,
,,,,,,,,,3894756.1421818817,,
,,,,,,,,,3716206.386384057,,
,,,,,,,,,3824536.977460941,,
,,,,,,,,,3810597.644648719,,
,,,,,,,,,3833277.586044676,,
,,,,,,,,,3608775.022685629,,
,,,,,,,,,3772958.463136696,,
,,,,,,,,,3477062.3779176697,,
,,,,,,,,,3624982.891806155,,
,,,,,,,,,3934822.297014317,,
,,,,,,,,,3629450.9612376457,,
,,,,,,,,,3580138.62036192,,
,,,,,,,,,3784518.814279116,,
,,,,,,,,,3625500.301991169,,
,,,,,,,,,3703337.171501031,,
,,,,,,,,,3814148.19552645,,
,,,,,,,,,3815327.8615275626,,
,,,,,,,,,3903877.948330176,,
,,,,,,,,,3751351.678146676,,
,,,,,,,,,3802013.225778572,,
,,,,,,,,,3776186.569323357,,
,,,,,,,,,4304713.992104599,,
,,,,,,,,,4059046.877969128,,
,,,,,,,,,3881305.519313414,,
,,,,,,,,,4110491.303187772,,
,,,,,,,,,4520361.333304084,,
,,,,,,,,,4362158.032902196,,
,,,,,,,,,4505913.11637304,,
,,,,,,,,,4459728.131351327,,
,,,,,,,,,4552229.674294447,,
,,,,,,,,,4493157.964042644,,
,,,,,,,,,4745668.664022238,,
,,,,,,,,,4868481.715485215,,
,,,,,,,,,4904952.37905343,,
,,,,,,,,,4651056.59079554,,
,,,,,,,,,4680959.823808258,,
,,,,,,,,,5124980.518734844,,
,,,,,,,,,5478899.783398989,,
,,,,,,,,,4967465.920040391,,
,,,,,,,,,5060426.941667511,,
,,,,,,,,,4666635.49492375,,
,,,,,,,,,5117096.7314175945,,
,,,,,,,,,4501869.585958906,,
,,,,,,,,,4184056.188820808,,
,,,,,,,,,4906768.4725048095,,
,,,,,,,,,4771364.123782855,,
,,,,,,,,,5098573.484205809,,
,,,,,,,,,3727926.375217858,,
,,,,,,,,,4303199.9843358565,,
,,,,,,,,,5280116.806943638,,
,,,,,,,,,5308112.744538888,,
,,,,,,,,,5085844.566954598,,
,,,,,,,,,4136905.5467187273,,
,,,,,,,,,4763238.361653315,,
,,,,,,,,,5807831.033418001,,
,,,,,,,,,4587998.892058221,,
,,,,,,,,,4160297.118031871,,
,,,,,,,,,4945184.453766068,,
,,,,,,,,,3831726.971867873,,
,,,,,,,,,4765430.606792417,,
,,,,,,,,,4077530.7751507866,,
,,,,,,,,,4987509.85897558,,
,,,,,,,,,5276999.193723151,,
,,,,,,,,,4911742.557444525,,
,,,,,,,,,3938573.495218382,,
,,,,,,,,,4497264.885306134,,
,,,,,,,,,3561185.989104296,,
,,,,,,,,,3746884.919597494,,
,,,,,,,,,4797308.052586365,,
,,,,,,,,,4136498.401729653,,
,,,,,,,,,4019261.716401313,,
,,,,,,,,,4898847.667031174,,
,,,,,,,,,4250088.724602681,,
,,,,,,,,,2741249.412230198,,
,,,,,,,,,2817935.996461932,,
,,,,,,,,,2423517.993117152,,
,,,,,,,,,3218184.3848123574,,
,,,,,,,,,2995064.7452712795,,
,,,,,,,,,3766849.903081826,,
,,,,,,,,,3823166.1302785897,,
,,,,,,,,,3912131.902818624,,
,,,,,,,,,4122728.324407444,,
,,,,,,,,,4596716.085818286,,
,,,,,,,,,5115791.08604369,,
,,,,,,,,,5667028.646247972,,
,,,,,,,,,4816665.779658476,,
,,,,,,,,,5548355.797998444,,
,,,,,,,,,5621644.616805259,,
,,,,,,,,,5478880.142690073,,
,,,,,,,,,4915000.715869338,,
,,,,,,,,,5272594.222885243,,
,,,,,,,,,5532245.772372832,,
,,,,,,,,,5557113.490989076,,
,,,,,,,,,5601490.233906445,,
,,,,,,,,,4797017.723383653,,
,,,,,,,,,5619653.0016460605,,
,,,,,,,,,4832742.784839453,,
,,,,,,,,,6099546.164581943,,
,,,,,,,,,5337158.675469662,,
,,,,,,,,,5664345.611247643,,
,,,,,,,,,6104207.236286781,,
,,,,,,,,,5236387.834492546,,
,,,,,,,,,5277958.540120496,,
,,,,,,,,,5579520.177170615,,
,,,,,,,,,6094276.159704318,,
,,,,,,,,,4630652.318642871,,
,,,,,,,,,4319336.733138999,,
,,,,,,,,,5799958.230227972,,
,,,,,,,,,6593101.010221994,,
,,,,,,,,,7955249.343972938,,
,,,,,,,,,6550048.364650923,,
,,,,,,,,,6916494.930458282,,
,,,,,,,,,6738723.730406096,,
,,,,,,,,,4975747.709094548,,
,,,,,,,,,4500586.278973786,,
,,,,,,,,,4941329.764386431,,
,,,,,,,,,5075389.674602888,,
,,,,,,,,,5386808.985756933,,
,,,,,,,,,6018943.797472132,,
,,,,,,,,,4832759.585781086,,
,,,,,,,,,5496085.621048469,,
,,,,,,,,,5531303.896029796,,
,,,,,,,,,5838281.514863296,,
,,,,,,,,,6112171.367014403,,
,,,,,,,,,7754419.3940962255,,
,,,,,,,,,6829739.414761485,,
,,,,,,,,,6600533.723994346,,
,,,,,,,,,7585069.179571,,
,,,,,,,,,8082820.097932023,,
,,,,,,,,,7110779.728496822,,
,,,,,,,,,7096970.096418275,,
,,,,,,,,,7909291.043386501,,
,,,,,,,,,8455301.069864903,,
,,,,,,,,,6834199.245343446,,
,,,,,,,,,5744710.286758605,,
,,,,,,,,,6647124.956630645,,
,,,,,,,,,6182173.282517985,,
,,,,,,,,,5958446.457667121,,
,,,,,,,,,6699975.312808869,,
,,,,,,,,,7233635.440615814,,
,,,,,,,,,6361176.142069552,,
,,,,,,,,,7877504.816386057,,
,,,,,,,,,6334309.914086741,,
,,,,,,,,,5501570.065670227,,
,,,,,,,,,7173380.222457415,,
,,,,,,,,,7093197.3328323625,,
,,,,,,,,,6393481.169562027,,
,,,,,,,,,7142427.532405655,,
,,,,,,,,,7831206.547245976,,
,,,,,,,,,7036856.498962895,,
,,,,,,,,,7301085.94593443,,
,,,,,,,,,6870404.197658589,,
,,,,,,,,,6697429.852589096,,
,,,,,,,,,5663616.976452084,,
,,,,,,,,,5571243.197394051,,
,,,,,,,,,5584466.503629754,,
,,,,,,,,,5195884.165810342,,
,,,,,,,,,6887081.229658449,,
,,,,,,,,,6844375.131488945,,
,,,,,,,,,7340245.212899896,,
,,,,,,,,,6982309.20568114,,
,,,,,,,,,7321814.660230964,,
,,,,,,,,,8512577.280404989,,
,,,,,,,,,8250094.309042719,,
,,,,,,,,,9761213.291661084,,
,,,,,,,,,8408937.319463689,,
,,,,,,,,,7336017.462955637,,
,,,,,,,,,7001145.454443194,,
,,,,,,,,,7787071.43031117,,
,,,,,,,,,7116855.84586789,,
,,,,,,,,,8090940.99428478,,
,,,,,,,,,7270849.35392576,,
,,,,,,,,,6953132.598354992,,
,,,,,,,,,5659174.801918506,,
,,,,,,,,,6337087.819770695,,
,,,,,,,,,6987547.785589969,,
,,,,,,,,,8683521.857658634,,
,,,,,,,,,7344244.245115329,,
,,,,,,,,,7076581.578827142,,
,,,,,,,,,8101850.710605896,,
,,,,,,,,,6936929.184863013,,
,,,,,,,,,7457504.770472561,,
,,,,,,,,,7928487.439166684,,
,,,,,,,,,7418729.932964805,,
,,,,,,,,,6638520.096058185,,
,,,,,,,,,6835682.316990186,,
,,,,,,,,,7939543.858951405,,
,,,,,,,,,7043476.816082681,,
,,,,,,,,,7962918.404321401,,
,,,,,,,,,9762407.89086231,,
,,,,,,,,,8093280.229381616,,
,,,,,,,,,7584708.326221474,,
,,,,,,,,,7374121.885598535,,
,,,,,,,,,7292211.434826135,,
,,,,,,,,,6143594.277715956,,
,,,,,,,,,5942821.533478429,,
,,,,,,,,,6376029.444426053,,
,,,,,,,,,6405654.247129777,,
,,,,,,,,,6100919.810663503,,
,,,,,,,,,6600016.202590937,,
,,,,,,,,,6348596.329381498,,
,,,,,,,,,5774888.643474328,,
,,,,,,,,,6518386.351547155,,
,,,,,,,,,5878143.17275654,,
,,,,,,,,,5814632.286538828,,
,,,,,,,,,6273738.001541449,,
,,,,,,,,,6255439.764670895,,
,,,,,,,,,6105085.955400727,,
,,,,,,,,,6524255.017138697,,
,,,,,,,,,3978821.368505356,,
,,,,,,,,,5136846.682182656,,
,,,,,,,,,4441427.731733839,,
,,,,,,,,,5177638.672238706,,
,,,,,,,,,4664928.354353622,,
,,,,,,,,,5054744.2280826885,,
,,,,,,,,,4937399.395570312,,
,,,,,,,,,5399214.185412644,,
,,,,,,,,,5561359.215316488,,
,,,,,,,,,5245937.8563324185,,
,,,,,,,,,4864316.988033491,,
,,,,,,,,,4823702.00494456,,
,,,,,,,,,5290344.804060032,,
,,,,,,,,,5189391.248090329,,
,,,,,,,,,5063356.056555446,,
,,,,,,,,,5322835.946460934,,
,,,,,,,,,5019311.762562078,,
,,,,,,,,,5059539.540997046,,
,,,,,,,,,5263585.752732021,,
,,,,,,,,,5283466.552773756,,
,,,,,,,,,4761432.316966389,,
,,,,,,,,,4348059.918488078,,
,,,,,,,,,4126742.476915152,,
,,,,,,,,,4318150.449634519,,
,,,,,,,,,4620590.825943663,,
,,,,,,,,,4344371.301143547,,
,,,,,,,,,4166428.857595645,,
,,,,,,,,,4518389.15122721,,
,,,,,,,,,5256376.550100564,,
,,,,,,,,,4877702.038470828,,
,,,,,,,,,4659191.354860938,,
,,,,,,,,,5047177.56092749,,
,,,,,,,,,5946645.891454756,,
,,,,,,,,,5745772.278296653,,
,,,,,,,,,6706805.219259049,,
,,,,,,,,,6429257.613132602,,
,,,,,,,,,5934893.908857775,,
,,,,,,,,,5984855.248074278,,
,,,,,,,,,5911518.025930484,,
,,,,,,,,,5952199.300236499,,
,,,,,,,,,6149177.075095986,,
,,,,,,,,,5609825.721559893,,
,,,,,,,,,5411271.253913738,,
,,,,,,,,,5829445.95767704,,
,,,,,,,,,5169385.617891372,,
,,,,,,,,,6174992.917662198,,
,,,,,,,,,5737597.283206108,,
,,,,,,,,,5975943.852912109,,
,,,,,,,,,5655008.076129337,,
,,,,,,,,,5567269.337548651,,
,,,,,,,,,5876306.535416723,,
,,,,,,,,,5436482.275392106,,
,,,,,,,,,5640755.275129,,
,,,,,,,,,5141560.644383696,,
,,,,,,,,,5189196.472281083,,
,,,,,,,,,4720854.260426518,,
,,,,,,,,,5168170.849355974,,
,,,,,,,,,4771632.693101486,,
,,,,,,,,,4984126.980271346,,
,,,,,,,,,4811197.089482609,,
,,,,,,,,,4954100.548987363,,
,,,,,,,,,4858817.154825822,,
,,,,,,,,,5478059.010505942,,
,,,,,,,,,5925046.954862009,,
,,,,,,,,,5140944.48728965,,
,,,,,,,,,5746921.49184299,,
,,,,,,,,,5572391.785774443,,
,,,,,,,,,5540553.023167368,,
,,,,,,,,,6081952.2251359485,,
,,,,,,,,,6293208.315546181,,
,,,,,,,,,5752909.777626747,,
,,,,,,,,,6315266.034419427,,
,,,,,,,,,6906338.928678643,,
,,,,,,,,,6757474.49576071,,
,,,,,,,,,5700609.685423375,,
,,,,,,,,,5906214.9594369605,,
,,,,,,,,,5761134.460228389,,
,,,,,,,,,6642545.988438175,,
,,,,,,,,,6307461.253023494,,
,,,,,,,,,6646437.933359354,,
,,,,,,,,,7084201.62212755,,
,,,,,,,,,6778414.716393044,,
,,,,,,,,,6223053.059294132,,
,,,,,,,,,6440805.826992895,,
,,,,,,,,,5915028.9799524,,
,,,,,,,,,6540844.666246806,,
,,,,,,,,,6082953.396631306,,
,,,,,,,,,5747627.443908262,,
