Counts_envelope_Crest_factor,Counts_envelope_Crest_factor.1,Counts_envelope_Crest_factor.2,Counts_envelope_Crest_factor.3,Counts_envelope_Crest_factor.4,Counts_envelope_Crest_factor.5,Counts_envelope_Crest_factor.6,Counts_envelope_Crest_factor.7,Counts_envelope_Crest_factor.8,Counts_envelope_Crest_factor.9,Counts_envelope_Crest_factor.10,Counts_envelope_Crest_factor
2.5097481045198,1.4334464419234798,1.5919718592011225,,2.0921591046655608,1.5948156551593913,1.0706105433929487,1.629402489227667,1.9450927317856168,1.2205874007162116,1.0854750860992282,1.848311188864166
2.718772031175322,1.4286340248953275,1.3345001479017289,,2.176832739064781,2.1644550541455474,1.071893326561577,1.537650848510027,1.7721266743459512,1.2263215317468,1.4366765830357993,2.0352597628332942
1.1459225157871025,1.4238216078671753,1.077028436602335,,2.0918196166198904,1.4394653570242657,1.073176109730206,1.5171657867763195,1.7316682900263702,1.2853261436547916,1.68661483088751,1.4215395323737172
2.447686763655448,1.419009190839023,1.1672734340548585,,2.067601323263595,2.2777858938789617,1.0744588928988346,1.6102998942652014,1.588554656392258,1.3443307555627833,1.6106367421706982,2.0182778968576724
2.139503171329224,1.414196773810871,1.2158470810438151,,2.223345229495677,1.761435651258615,1.075741676067463,1.5560659147040503,2.50786983901882,1.547968972168625,1.4076691128645429,1.953857696420093
2.2722704965545093,1.409384356782719,1.2644207280327724,,2.26528660740172,1.9939719402668568,1.0770244592360916,1.7598925185083076,1.9222951106008472,1.7516071887744664,1.467437687315969,2.056863436505504
2.081857112494196,1.4045719397545664,1.4321290697664912,,2.420667924626441,1.84942057146614,1.0783072424047202,1.54398478349651,2.0139483875010606,1.955245405380308,1.5068242910394338,2.192147810615103
1.9366313220953368,1.399759522726414,1.281302826677385,,2.6635979198468265,2.440610044662568,1.0795900255733488,1.5562436055258413,1.814795734652061,1.3171768373046129,1.5462108947628987,2.1113117192089965
1.6426388145029598,1.394947105698262,1.2907200770069764,,2.479042325447755,1.7542805110394628,1.0808728087419774,1.5483423075706533,1.5475524369268223,1.0865374343213576,1.2620692502395965,2.077605789349666
1.2557190926929052,1.3901346886701096,1.3001373273365675,,2.7925347446436533,1.5176035816172788,1.082155591910606,1.487300017377278,1.683378947908996,1.1011547385887148,1.325061136104091,2.068612876872698
1.3253843267188403,1.385322271641957,1.3095545776661592,,2.6911847176778405,1.481019547930064,1.0834383750792345,1.5534421726120775,2.3314986912691813,1.230751153258096,1.5158423144006692,2.021517076132047
2.2190835456194926,1.3805098546138053,1.3152562629730853,,2.609515110394464,2.069995296402361,1.084721158247863,1.5924232979624269,1.9650179236617995,1.212007978262596,1.0513284198400417,2.0680575088815165
1.8567624537047385,1.375697437585653,1.3209579482800111,,4.7557224514041225,1.5594323614715813,1.0860039414164917,1.5512675234532936,1.544134371434716,1.3557825853249794,1.3714211347975482,2.0547208450438927
1.7434015111021577,1.3708850205575007,1.3266596335869372,,,1.501392028578136,1.0872867245851203,2.048944690240424,1.277610823830334,1.2981106695432534,1.4013628204333528,2.093568868867418
1.351762539731734,1.2918884483826265,1.3323613188938632,,,1.7003501005745745,1.0989869566482755,1.773111057922972,1.3203572349992323,1.4041752210807867,1.6881979546584902,2.369231950080249
2.157568826325445,1.2128918762077516,1.338063004200789,,,1.9179581137725807,1.110687188711431,1.5065789480867888,1.3343372369968656,1.180713475745723,1.9095203080202003,2.125544227478151
1.1958442804979357,1.307982888867146,1.343764689507715,,,1.4626386862772738,1.1223874207745863,1.458849375909976,1.3633418312864989,1.062240434517455,1.783219474962895,1.86971036669221
1.1356725923986772,1.1896760937002795,1.448387032442283,,,1.4574806005058998,1.1340876528377417,1.4276606825794198,1.392346425576132,1.1396787839603897,1.5927796478368623,1.8012876148018442
1.642311374205284,1.1967408586203117,1.3558288936291634,,,1.422090486120493,1.145787884900897,1.5196876524789915,1.4330836550583277,1.0418285890721677,1.7445302259521722,2.3106555188330087
1.4205649340018345,1.2014638197299212,1.263270754816044,,,1.431768264041588,1.1582448050672074,1.6901692474002847,1.3633812824838134,1.095023196889401,1.682404990050643,2.593058356589692
1.4425555352270858,1.2061867808395306,1.1707126160029246,,,1.565901842097299,1.170701725233518,1.4840135849714395,1.3382794686342958,1.1482178047066347,1.8160342775336984,2.070268407598572
1.5973712527863333,1.21090974194914,1.078154477189805,,,1.3891201036971002,1.1831586453998284,1.6401562409459267,1.558241542163506,1.007330084416898,1.2112620910557876,1.980512180323072
2.040275302251541,1.2156327030587497,1.2845656730906183,,,1.5965805180924173,1.195615565566139,1.4730349331688115,1.6908308658524642,1.1308742693576994,1.254025759693458,2.038335471239425
1.3499738566873336,1.2203556641683593,1.7399278350137657,,,1.528356826277119,1.2080724857324492,1.5063629201265538,1.8800115075803028,1.1981490849227974,1.4004345037684425,2.1043408509450248
1.5769559073856474,1.2250786252779686,1.2936519542082252,,,1.6591172083451589,1.2205294058987597,1.416712488865964,1.6658777440498815,1.24990326875632,1.5032499853633583,2.158220992578843
1.6826051913102935,1.2298015863875782,1.2211377504529142,,,1.8897742517056468,1.2329863260650702,1.450649958849898,1.7054051998496955,1.2552065848408014,1.3014700616814194,2.207420797744716
1.2537904311590804,1.2345245474971878,1.2316662411485149,,,1.6778568659291602,1.2454432462313807,1.5967395847934862,1.5451733011093505,1.423894884182728,1.523773151281098,2.29687881638197
1.022366806740321,1.239247508606797,1.1740919668615415,,,1.5988632269115002,1.2579001663976912,1.553392960199872,1.4919969576038392,1.289484609727323,1.2239351380619186,2.3936651666494098
1.7899975277969873,1.243970469716407,1.1165176925745688,,,1.6653401828984395,1.2703570865640017,1.509328160610545,1.5327269844390987,1.2246348713570865,1.2180767149123302,2.089520431928922
1.604861208687197,1.2486934308260162,1.0589434182875956,,,1.3922883262160517,1.282814006730312,1.5168462544188948,1.6050458258647378,1.1668411415432345,1.2050298195118838,2.589040883016563
1.4197248895774066,1.2534163919356258,1.04752387945595,,,1.928586193122279,1.2952709268966225,1.5533746371885775,1.526234186360402,1.1090474117293825,1.222983435596183,1.927365170671356
1.1617246980611138,1.2581393530452352,2.357589946857559,,,2.077616380473322,1.307727847062933,1.466419790888223,1.466130897843446,1.0914552489732294,1.4168428189520337,2.2729153576690164
1.9498678017080384,1.2628623141548447,1.4784662257305736,,,2.176827604083752,1.3201847672292435,1.4494497596524465,1.289814795200091,1.1709658462447254,1.311725210798137,1.9677890079413929
1.459345761168534,1.2781177845527856,1.3797790030107424,,,2.24423802700494,1.332641687395554,1.4508366855151047,1.1572507857470284,1.3846533327579968,1.342382814058586,2.5164380705913887
1.8536066572041576,1.2933732549507264,1.3898328530477246,,,2.1249456295627884,1.3450986075618645,1.4397574972480622,1.1776171812591705,1.3996942699438666,1.373040417319035,2.135364943157325
1.6559977154846617,1.3086287253486673,1.1186550171452547,,,1.7484988434259932,1.357555527728175,1.400433935848007,1.1815084143377552,1.4058857327512986,1.373813958796136,2.645152975909092
1.6960497856057557,1.323884195746608,1.3105416401426204,,,1.7017640462055,1.3700124478944855,1.517228396395171,1.18539964741634,1.4120771955587306,1.3745875002732373,2.881998055968241
2.0121274387812846,1.339139666144549,1.502428263139986,,,1.827214082559228,1.382469368060796,1.4885556133608835,1.189290880494925,1.3490354783072416,1.3018873997139524,2.85392218385543
4.549121293997261,1.3543951365424898,1.4363758441336412,,,2.8634101448359943,1.3949262882271063,1.5174372980558202,1.1931821135735097,1.4054014606616132,2.168108558281824,3.1831740108079467
2.140866223924054,1.3696506069404306,1.3703234251272964,,,1.924110145310527,1.4073832083934168,1.4935971832223682,1.0092190200829538,1.3333585900383105,1.3873085510939858,3.2779846905711407
2.1251114293707367,1.3849060773383717,1.3042710061209517,,,1.6579927512167618,1.4198401285597273,1.5754321325652694,1.471335912162718,1.31457921383125,1.8343518094649056,3.1376724014679844
4.508890414996892,1.4001615477363123,1.2339186926028347,,,1.5568826380725775,1.3714233233442945,1.6977818419706303,1.208371088148411,1.1903172640409254,1.453978475203137,2.7104476708445144
3.6761592071229,1.4154170181342531,1.1635663790847175,,,2.2024898044956496,1.323006518128861,1.6373346385553034,1.1094201150195082,1.2237759696006645,1.5801599224301337,2.5354778803692697
2.030995371646955,1.430672488532194,1.0657297615004129,,,2.254946720878128,1.274589712913428,1.636109676779561,1.010469141890605,1.09459335571831,1.4883837433613587,2.663572646562669
2.010081314471349,1.445927958930135,2.0357516730139262,,,1.8009219754499328,1.2261729076979948,1.6424228174120397,1.008448991444035,1.4243758570398233,1.5823924459589276,3.1595859612721706
3.137743155586192,1.461183429328076,1.3004792173312254,,,2.7188996026638006,1.1777561024825618,2.1378326603593414,1.034617104625298,1.2991612853942731,1.7770327522467289,2.8646163504787028
2.453839052389628,1.4764388997260167,1.050433889652239,,,1.8650529050063749,1.1293392972671286,2.0542919596692704,1.000553247340849,1.2629831503581077,1.5750448430426105,2.7264510616698
3.011375943383292,1.4916943701239576,1.5277870252013075,,,1.843218171233677,1.0809224920516955,1.8821370106720523,1.0002900567525388,1.2268050153219423,1.4324130221924731,2.944379220938275
2.7915461227965475,1.5069498405218984,4.816745746643064,,,1.7424940488844811,1.1913729805391753,1.7462030301120164,1.0360921830680805,1.190626880285777,1.448490075792464,2.791748983472748
1.7035265296762463,1.5222053109198392,1.4743827179926066,,,1.7114017238115595,1.301823469026655,1.769154720204466,1.008871786254054,1.288147450122835,1.4183552309532743,2.633521814119504
2.122493606930413,1.53746078131778,3.18648468247341,,,2.010535913100139,1.4122739575141348,2.0369485040443465,1.147092471782182,1.2579348225835132,1.506113215210147,2.6621889870183364
1.99795530966046,1.552716251715721,2.1692056960180444,,,2.065609240943184,1.5227244460016145,2.0730914804172595,1.236652530434346,1.2277221950441917,1.504668420062154,2.762232496870415
2.7054151708903587,1.5679717221136618,1.1519267095626788,,,2.0788525108970908,1.6331749344890942,2.473139696941175,1.6532694290908692,1.19750956750487,1.5191281393945897,3.08770897022085
2.013258689476089,1.5832271925116026,2.7398755312719008,,,1.9182616345599064,1.617074005667528,2.059849732902354,1.301088455128968,1.238501481552689,1.6898136085938034,3.233794786727491
2.029220023262282,1.5984826629095434,2.9682033611368124,,,1.860472871916911,1.6009730768459622,2.182483682697117,1.3318055821891293,1.0707472744596331,1.789999643486435,2.7485953471001503
2.5792465952255004,1.6137381333074845,1.2069551256186888,,,2.0340117658666745,1.584872148024396,1.7568923334196709,1.3573246580572578,1.3384216421929265,1.5646951268624545,2.9363308422363
2.8827110978484884,1.6289936037054251,1.9288526667258683,,,1.835236454859184,1.5687712192028302,1.9412270214756555,1.7085511649726235,1.2512086931758144,1.8092805760679729,4.252073856771657
3.618215034366357,1.644249074103366,1.099755053329333,,,1.82377056893149,1.552670290381264,1.9128128034280352,1.6002839302611056,1.4932030284176412,1.7042209459980893,3.196861177814357
3.040927501427905,1.6595045445013068,1.104021667466905,,,2.025167631871802,1.5365693615596985,1.896813168290561,2.6641702969334826,1.1539276674260686,1.656200704708536,4.111128661878671
3.259258877754236,1.6747600148992476,1.1082882816044768,,,1.8814001820086843,1.520468432738132,1.9466868360539105,1.783892827172164,1.228474326336808,1.5784457493243518,3.62419335720488
3.084275257645074,1.6900154852971885,1.1125548957420488,,,2.1230299690188383,1.5043675039165665,1.9488707262116207,1.4659318753654669,1.0734962810327129,1.5530602569130452,3.72214020181034
3.0930341159095227,1.4557284833838808,1.4159938266117365,,,2.437923209724463,1.4882665750950002,1.904412065546338,2.04285246461266,1.088390232972111,1.5509435056509602,3.889748156313796
2.0183816292533976,1.2214414814705732,1.0387661292878438,,,2.8518435630353487,1.4721656462734345,2.15540262546028,2.4883870413639286,1.194844369585511,1.6321430660207732,3.28173276351519
2.79469888077547,1.329027679798538,1.232213707843506,,,2.0557265666548705,1.4560647174518682,1.458872313945304,2.6422776009937,1.282094863136599,1.5920404033141318,3.480261407314725
2.6901976856330023,1.4366138781265023,1.4256612863991682,,,2.0987273702336915,1.4399637886303025,1.5918839820302029,2.294578322704357,1.2604521106657174,1.5969058382146313,3.1307510443226274
4.471160284388385,1.5295325567205516,1.78601736320758,,,2.5047768519686806,1.4238628598087362,1.5217729312743606,2.437057774935183,1.473589327511339,1.6861843841510782,3.42418698851602
3.7521695469804426,1.6224512353146008,2.146373440015992,,,2.1849361132958856,1.4077619309871705,2.002367539727118,2.208041847995085,1.2425001738331476,1.7483018702341195,3.717047526506072
3.942086169182315,1.71536991390865,2.506729516824404,,,2.604101930670932,1.3916610021656042,2.104067422021961,2.315151164583444,1.4445813000228849,1.6461120974625827,4.151051854771933
2.341287707509347,1.8082885925026992,2.8670855936328152,,,2.5060358529140614,1.3755600733440383,1.8470947048448223,2.3096743734773004,1.236219642494076,1.812351641765693,3.203610803116433
1.87826784441682,1.9012072710967485,2.112494897130404,,,3.0972881922046063,1.3594591445224722,2.002575806745336,2.2578885722892883,1.0278579849652667,1.7296855917281413,3.383873818745049
2.0295013815138163,1.9941259496907973,1.670138978527836,,,,1.3433582157009063,2.094799631892476,2.2467562709840734,1.5142677338158623,1.810734228904179,3.125161900382288
2.1209217610252464,2.087044628284847,1.251372373153952,,,,1.3272572868793402,2.2735758769424645,1.8587169923745488,1.7030328993072898,1.9678046941058085,3.430317212686225
1.475177717546236,2.179963306878896,1.3710611431211244,,,,1.3111563580577743,2.4678630649280544,1.9860604174402967,1.1952915162519742,1.5580112064617944,3.375494203383816
1.671536414930825,2.2728819854729454,1.4907499130882969,,,,1.2950554292362082,2.66602619179471,2.016670682476062,1.2444597128346775,1.6885321035515957,3.1917894868868
1.5016331837846075,2.3658006640669944,1.076791891477468,,,,1.2789545004146423,2.3720678913961017,1.8557893444975613,1.292088145476484,2.211297684461471,3.1791308841062142
1.918807565203933,2.458719342661044,1.8854024588968248,,,,1.2628535715930762,2.15237056327211,2.33120752127973,1.3009731010066117,1.861798106153466,3.026273889139799
2.5662691374107154,2.551638021255093,1.7203622751976375,,,,1.24675264277151,2.107008100285125,2.092629650681233,1.2236369513764014,1.7655414631949713,3.16379675052983
1.520623154984215,2.644556699849142,1.5553220914984505,,,,1.2306517139499442,1.9729589764995248,2.182327412187525,1.0841374382959283,1.7153719100398843,3.1661532142789297
1.5597084204182,2.737475378443192,1.3902819077992632,,,,1.2145507851283783,1.8966294882413863,2.209452571957814,1.726907256498009,1.778053556209048,2.8525980127218857
1.809726520197657,2.830394057037241,1.225241724100076,,,,1.1984498563068122,1.8322468382023585,2.0070675401211155,1.4137024727490777,1.7572816679047998,2.680557706489157
1.887646247637296,2.92331273563129,1.1887905869062083,,,,1.209560636641088,2.040895296284781,1.996021029838644,1.1394107479147215,2.053586520531275,2.639092263557209
1.8636240707322096,2.781957854570748,1.152339449712341,,,,1.220671416975364,1.86999333313229,1.977213356014188,1.2568018038095656,2.253000186346935,2.4923059751882928
1.43890063979367,2.6506149406319146,1.1158883125184735,,,,1.23178219730964,2.5000426156994,1.8972905531209985,1.436614327232493,2.307320078032685,3.085478292383584
1.5750709000912204,2.519272026693081,1.079437175324606,,,,1.4774382680456644,2.034658151025359,2.0111817105100323,1.4244811326366058,1.577553058594816,2.841972882523965
2.5998554011867228,2.3879291127542484,1.0429860381307383,,,,1.9535111842243151,2.179557923442123,2.066930634777377,1.3401737651123422,1.5675235771709193,2.979263787928664
2.846797666248593,2.2565861988154152,1.0065349009368711,,,,1.302525064677159,2.109512549200076,2.308447740704389,1.394771319548923,1.762841730046094,2.6926645243035074
2.4210691280670056,2.125243284876582,1.900492295066512,,,,1.815473733628926,2.163304301091624,2.3122826355059742,1.95814656030573,1.970324516876219,3.3756323717338472
3.98565667111717,1.9939003709377487,1.8335489703485983,,,,1.5595226978682957,2.861072073617894,2.042764431768757,1.3938231456060928,2.033778627997341,2.468397220539356
2.9331262316458013,1.862557456998916,1.7666056456306851,,,,1.1617140627080325,1.910278823790712,1.6826264009094265,1.432504840764144,1.9508830673805728,2.336813794944061
2.191772241309147,1.7312145430600825,1.6996623209127717,,,,2.109989207203237,1.9832404059112168,1.849487034169852,1.4149131986910182,1.7477440994917337,2.320702986498389
1.487489732883851,1.5998716291212494,1.6327189961948585,,,,2.022846349483244,2.024588299824621,2.990975573828595,2.78178628456366,1.6779643387822945,2.219959550169781
1.916157373879652,1.4685287151824162,1.5657756714769446,,,,1.1462963775234425,2.0235315033778183,1.8849963270204697,1.7365763753983865,1.7323768823567134,3.0761576590094406
3.450300515265926,1.337185801243583,1.4988323467590312,,,,1.501529500517494,1.966305601172424,1.8252800780148613,1.5431827467689052,1.930650965915687,2.402644330323536
4.457296845427223,1.382163378483472,1.4318890220411178,,,,1.3715712018522326,2.0118992401799107,1.854508776719917,1.5574933935131974,1.785460799875933,2.354320954864675
3.053737782372151,1.4271409557233607,1.3649456973232044,,,,2.2358470958547625,2.110731990269924,1.716230207394493,1.711355546075298,1.6526740971321778,2.4079422249231186
3.462372868164458,1.3743291712559866,1.298002372605291,,,,1.6998432229814893,2.085692750084409,1.7923229245403531,1.5889145399169955,1.5910379417893152,2.256692560474596
2.3426483540973795,1.6478189724256962,1.2310590478873775,,,,1.449496149752046,2.105109602750724,1.8253897410005049,1.5733754353364855,1.7492984657337325,2.2775100096914853
3.3895844336068266,1.3670940684819954,1.1483193883638048,,,,1.2769942314590217,2.0760819557782404,1.7544518675155114,1.4921594718033158,1.973667940848924,2.319394561727776
5.137814943724946,1.5375875055931971,1.065579728840232,,,,1.4972780596914044,2.342652791109602,1.72031079331025,1.435883433780612,2.747779984163912,2.725732280233521
1.7067051295573945,1.708080942704399,1.210571659524284,,,,1.282956782847481,2.646919838433646,1.5320327755941172,1.5282310943425426,5.165973949816944,3.181711001625375
2.4606793695834988,1.8785743798156007,1.355563590208336,,,,1.5455117579938633,2.064285814175149,1.629039638976249,1.9768945675156704,1.914366672698235,2.465506845543773
5.109183524439552,1.5643512105026762,1.1753531359181382,,,,1.97098367386548,2.1677937329917287,1.6297264195040413,1.502649352155386,2.1190508858180506,2.32106357275721
2.9030737524317822,1.6567252551682154,1.1628584126185344,,,,1.5912192503307188,2.10670414164048,1.5823145367928326,1.4972771932257574,,2.639934312408734
2.5569602442326382,1.4840634396193138,1.408487005197984,,,,1.3562808803586028,2.139724441981096,1.6388424622975577,1.5370079169772388,,2.5518658602228084
2.094113260353419,1.311401624070412,1.0399025911373874,,,,1.7118447007373423,1.877222605841476,1.6719786751598051,1.443397429669729,,2.680060157641184
2.1851775664900046,1.3034362328744078,1.3844713273714169,,,,2.0134565191381006,1.9291826943217896,1.6644717555628326,1.6450623553127477,,3.386010794501177
1.8430975486154064,1.2550038140090576,1.2356160118245196,,,,1.2836968802926616,1.9625546872436344,1.5999911020536093,1.911825288230504,,3.411026208834034
2.107121567025457,1.882376063468404,1.2955870535056015,,,,1.4878790195098672,2.0179075135460844,1.7494953917533254,2.1709368569592664,,2.873244097097744
1.9882858527315008,1.313437085935995,1.3034413684501824,,,,2.0162103277224857,1.7330267185589765,1.6526315076489049,1.319429762218181,,3.177763110599872
2.304048815713768,1.840908845468032,1.3013838844850152,,,,1.6500380483756485,1.740453517263958,1.710899527915962,1.897702427768777,,3.23375468477446
2.353031365466637,1.140843671362771,1.0627270198200751,,,,1.1409608620735965,2.1902374712079,1.4284429635112486,2.1689098453978377,,3.064662628366373
1.929356453301849,1.6003559471740565,2.4110252744584137,,,,1.2672966573419469,2.249512806914361,1.6976068142893026,2.2124323127863827,,3.0479978065562428
2.5488023206781683,1.4861308906557686,3.759323529096752,,,,1.1168337484341433,1.6656566389519956,1.7826549006687151,2.338015918241313,,2.8045335807565834
2.151675325303638,1.3719058341374808,5.107621783735091,,,,1.1162396438303412,1.7607279154758757,1.4792157396234158,2.6924855964307577,,3.0907611619303568
2.6349517048376785,1.459503378011646,5.72976760636905,,,,1.115645539226539,1.7029477666651922,2.173722581622877,2.499603073261511,,3.408330349035786
1.4423330108514996,1.2617418652556205,1.0155703474568765,,,,1.115051434622737,1.6233517834475817,1.7898160986493843,2.7389879605536445,,3.44705111492226
3.853331645666159,1.1234515282435675,1.386456217846386,,,,1.1144573300189349,2.047737677530264,1.9058110136280848,2.6470015048754867,,2.925626204132467
2.5483822738473374,1.2734621117235685,1.331321043811451,,,,1.1138632254151326,1.7757656428609192,1.651531213450107,1.8960862972146664,,2.8286343574093173
1.8647934578793977,1.074877870765374,1.521956296925592,,,,1.1132691208113306,2.014349590725053,2.009271090743188,2.860816284540112,,3.173313043872903
4.130805007898518,2.7110834553341983,1.3910362824131943,,,,1.1126750162075283,1.88748416990817,2.330826695349718,2.8294989089700926,,3.1374925649708154
3.068521367956852,1.447641824479117,1.013699520338405,,,,1.1120809116037262,2.018777932549227,3.886756901169369,2.2626585858292008,,3.118803335779553
1.6158611607960096,1.344237620444555,1.0465721112498518,,,,1.111486806999924,1.9148928673775625,1.7415870651782723,2.0902871037604074,,3.294561031266494
4.202557675342876,1.3154346869870264,1.0794447021612985,,,,1.110892702396122,1.96744120441538,2.286185861168968,1.9121898520798888,,2.527404410463717
3.158204483271161,1.2866317535294978,1.2711303800333094,,,,1.1093793718400806,1.776878321694233,1.7727249394336613,2.067018374813664,,2.8373172413350214
2.579577525289948,1.2578288200719694,2.12678988193624,,,,1.107866041284039,2.237773776459036,1.5869590595640308,1.945301453910308,,3.0292615522027297
2.850086110737672,1.2290258866144408,2.885316338838519,,,,1.1063527107279978,2.315606167925104,1.83396314450576,1.3309054029438132,,2.560157685700025
3.2764573921028943,1.4751776524668727,1.9108570660590607,,,,1.1048393801719565,2.223864206356049,1.608155712556553,1.843584377509519,,3.219818144574837
3.0673075467737547,1.263847471297358,2.5883694979994623,,,,1.065370268377229,2.033940421582911,1.936037930848667,2.2439122945827745,,2.862780200680684
3.679065683453744,1.5058159833828433,3.942888121244883,,,,1.0675311262860865,1.719513703489702,3.135982500828268,2.016429591523472,,3.137391529794153
3.468871469465644,1.5450311456978167,1.533691042195241,,,,1.0696919841949433,2.358950186887943,2.0145524616767503,1.477198378565972,,3.363372182904503
2.1556100782567045,2.929763588445374,1.93803050687968,,,,1.0564253371846848,2.245250509228145,2.1591566880417727,6.381776483251247,,3.004515696167413
3.5932421421086445,1.664307484828666,1.9786601220210065,,,,1.0431586901744263,2.2922016574428024,2.0523032913380947,1.9540960555248208,,3.463326274701039
3.77268124787776,1.5033620033112194,2.3067926326056805,,,,1.312246114702525,2.2934730247134154,1.8780791129037395,2.034403440697949,,2.6047494252493726
3.234561287774745,1.342416521793773,3.900068208372831,,,,1.064350946827752,2.470893717015977,1.824449404181482,1.9905358717663493,,2.670739517668415
3.1895547799958286,1.4413266822367945,1.9885892142816897,,,,1.0517978805296386,2.2831910084909564,1.894986646845866,2.153895588540613,,2.6599457800125976
2.6867796505653607,1.555712060474738,1.626510796428817,,,,1.0392448142315251,2.2728744809080705,2.051954934437296,2.172696312517361,,2.5975149058185343
4.032984257003754,1.670097438712681,1.9869259142934232,,,,1.134851970132817,2.259359107837264,2.1162479127862768,2.058395851198238,,3.0897485525503883
1.881645750002915,1.9863306265160987,1.89710948373192,,,,1.1124739901893756,2.3070120775902287,1.6717888855318932,2.021680094647147,,3.0074252261535306
2.70747628525291,1.976626637130849,1.435058341904231,,,,1.0900960102459345,2.0484114757712777,2.727201679740308,2.029737407089494,,2.651863707116114
3.3166196641906773,3.148581205106298,2.930790475036144,,,,1.0677180303024931,2.40171671597791,2.573755624693714,2.411623655101468,,3.10508880489976
3.9828203726696905,1.4788297304807123,3.77035952973478,,,,1.318109088121218,2.339944855277793,3.093120935252032,1.926882182501589,,2.976645232474222
2.9588573019680084,1.2590597775777177,1.9670358990870889,,,,1.3142144550626595,2.30192149382295,3.1146843976946395,2.7167133070348988,,2.761139159401075
2.3278887603476703,1.3626352722323614,1.8977512130674965,,,,1.310319822004101,2.2594689033629853,2.6740715153379093,2.445604481657724,,3.3693982337596013
1.4040473473355488,1.4662107668870052,2.588824118148981,,,,1.3064251889455425,2.2484887157810345,2.0786486812633727,2.4309867340653417,,2.903035714682201
1.4237514627150012,1.569786261541649,2.1959851328679294,,,,1.302530555886984,2.168201622130184,2.5137408982380065,2.455230632896696,,2.8515165902370705
1.4761666860486036,1.572343303860438,2.1501410562957624,,,,1.2986359228284254,2.0528260762826624,1.7424114604343277,2.10506525874775,,3.1981643926181285
2.347345405299989,1.489148357926238,2.511950044410442,,,,1.294741289769867,2.000112926377753,2.2123288918098183,2.409775629154848,,3.301325662575779
2.433402321810016,1.4808801380868384,23.29618238200121,,,,1.258879813956683,1.7800488865756403,1.867599738385029,2.411353471095276,,2.8138125555621434
2.3408180232608093,1.4726119182474389,,,,,1.2230183381434991,2.1132858876918847,1.6140763858286864,2.4404189720447573,,3.2117384297271947
2.0115811614620704,1.8511560452258904,,,,,1.1871568623303153,2.3034319946844697,2.5526525663303032,2.377610018718183,,2.7198347205707365
2.4089476254102515,2.7955873894257874,,,,,1.1512953865171314,2.2119042161165847,3.310819005910719,2.1693251081120013,,2.9930476514018096
1.6125342539818543,1.9599211169772424,,,,,1.1154339107039477,2.0775602671995883,2.375595991404288,1.4798657279331044,,2.5776288237873395
1.822075875382417,2.755789304696416,,,,,1.0795724348907636,2.1581260685482504,1.9102726310020268,2.1471771576820062,,2.902700206354228
3.2289226981226773,4.630825421368707,,,,,1.075675534647386,2.1666845241417176,3.530617462267016,2.677394410489308,,2.795595870689628
4.456951544537509,1.557155839746672,,,,,1.0717786344040083,2.2072748125820985,2.172392089510309,2.908707588367268,,2.7965394215356656
4.164771685561122,2.322615012751949,,,,,1.0678817341606306,2.157594419645178,2.8052164656045435,1.926178463414268,,2.381999759429476
3.208695326543232,1.6797122639789464,,,,,1.0639848339172528,2.063749774513332,3.2091691558925493,1.675793634762036,,2.3319119190848894
2.695590906230899,4.052250090572128,,,,,1.060087933673875,2.177339513128321,1.9099483786673928,1.638399324532756,,2.9629564867830727
3.509732230182064,4.4344133616500585,,,,,1.0561910334304976,2.163236077373776,2.207771235794912,2.176503409317211,,2.893672418532048
4.335950794376148,4.200010231317765,,,,,1.1127811093379016,2.1708024592978528,2.957672447235932,1.705930951647762,,2.8093238862999903
1.9470345404473928,1.73921094763423,,,,,1.1693711852453057,2.08627100114979,2.5246001254842367,1.852081204349452,,2.487701096552391
2.504116039118144,3.7138212706487375,,,,,1.6345084890442865,2.3084549293771146,2.0828227413063063,2.0432900286954947,,2.0669252024202978
2.8254891351131337,4.0395979601725,,,,,1.1200101760171313,2.1307580108842887,2.566362694846918,2.5531866297026924,,3.2095729062394573
2.1825565083844767,4.210845008577913,,,,,1.3693326016791276,2.082585181882183,1.8322458759073144,2.0528365162511224,,2.96295279691483
1.5842665585945117,5.183644488158499,,,,,1.3960250570275003,2.0955817273159414,2.193170151036864,2.017491419218247,,3.10401023491466
2.2016255234861206,6.855793458945384,,,,,1.4227175123758729,1.773991283910867,2.790996447180214,2.0460016075930705,,2.749332454633715
2.338785078178911,8.660496872831454,,,,,1.4238116206558329,1.9507784461318285,1.9681034714043173,2.125768175538428,,2.8862706476809428
2.8430701001303733,7.751494758253166,,,,,1.4249057289357925,1.7149155118166384,2.571650984130884,2.186160458855215,,2.7309728965405893
3.046450906688164,2.699566703654681,,,,,1.0572877396842553,1.9401451150011744,1.904595885411752,2.2255230614835124,,2.8676537122444308
2.4306962578396347,4.435620077064618,,,,,1.0796478441813977,1.9527368833681915,1.9866501234490064,2.089193864239847,,2.820199012961736
2.789992287130755,3.999486202414657,,,,,1.085832215933268,2.0586549649434134,1.6461931022634315,2.6345170711253427,,2.4297244726448413
2.152663995584113,,,,,,1.0920165876851389,1.9353516439533065,2.10251664281186,2.001587827281225,,2.587406593809492
2.3126839104551262,,,,,,1.098200959437009,1.9452169089174187,1.9073806334161496,2.497530874571517,,2.704390133143712
2.401986963440508,,,,,,1.6492840106677558,2.292629011318213,2.1034526394200848,1.9322266308618063,,2.9842038240092648
