Energy_envelope_Peak,Energy_envelope_Peak.1,Energy_envelope_Peak.2,Energy_envelope_Peak.3,Energy_envelope_Peak.4,Energy_envelope_Peak.5,Energy_envelope_Peak.6,Energy_envelope_Peak.7,Energy_envelope_Peak.8,Energy_envelope_Peak.9,Energy_envelope_Peak.10,Energy_envelope_Peak
,,,,,,,93222358.8491694,,7362281.03846515,,
,,,,,,,63996477.27932187,,8620496.55572637,,
,,,,,,,81218199.07952788,,23000068.00587914,,
,,,,,,,64941021.857473485,,17556677.234639358,,
,,,,,,,149541539.5265047,,14933191.490447916,,
,,,,,,,86644030.25910857,,8228988.65962887,,
,,,,,,,83115464.40634026,,19401823.15358394,,
,,,,,,,87198172.13878374,,15101429.36283094,,
,,,,,,,87107816.40116133,,14504394.557335194,,
,,,,,,,126775161.96513532,,27802702.97712261,,
,,,,,,,99240816.19318272,,16856333.09339766,,
,,,,,,,95862506.05212432,,21926107.863375857,,
,,,,,,,100196016.00922485,,30307827.751497805,,
,,,,,,,84142698.97036818,,15551678.706799736,,
,,,,,,,89993426.50664479,,27702066.594321348,,
,,,,,,,94708794.9723125,,26100017.1224495,,
,,,,,,,91477095.2172798,,26304548.54859364,,
,,,,,,,103843959.15937704,,32301712.01460269,,
,,,,,,,87429745.73161468,,19209150.31377306,,
,,,,,,,90880888.22992806,,31238758.0934705,,
,,,,,,,86110938.28035796,,10911673.708886333,,
,,,,,,,94178099.61482447,,23402903.00854597,,
,,,,,,,86046384.99844113,,10103017.09542884,,
,,,,,,,94928198.8972614,,17455286.00195744,,
,,,,,,,69017778.01391345,,17507649.11028042,,
,,,,,,,73941744.8331776,,23448665.147472408,,
,,,,,,,87569758.55083126,,11515276.639692694,,
,,,,,,,65335299.1103503,,10306339.08984791,,
,,,,,,,60010845.73696712,,12232246.512081506,,
,,,,,,,87040805.99411047,,7734607.569675392,,
,,,,,,,79735511.75926304,,20157515.011010256,,
,,,,,,,186001407.103996,,7278878.089668208,,
,,,,,,,59181126.79831869,,17418031.925923973,,
,,,,,,,68964632.88388228,,5911398.633067118,,
,,,,,,,125624328.78116643,,7861004.303470568,,
,,,,,,,141945123.3366946,,11935764.121386029,,
,,,,,,,73581990.65756318,,6568071.6601008,,
,,,,,,,133185672.83003004,,5705355.903211529,,
,,,,,,,58559978.07543736,,7115276.330193749,,
,,,,,,,62095503.55390509,,21901473.608251646,,
,,,,,,,82646899.69445695,,21373895.171455137,,
,,,,,,,76873394.12702534,,14700464.961850451,,
,,,,,,,56584666.18698707,,17225621.976426862,,
,,,,,,,65013163.87309494,,12046252.390756888,,
,,,,,,,67059309.12441937,,31301767.90945261,,
,,,,,,,75560660.66208589,,7991632.007342207,,
,,,,,,,57856243.10397852,,14570080.02726411,,
,,,,,,,108845477.65581778,,13355537.602669489,,
,,,,,,,63305705.6848638,,8070371.67335425,,
,,,,,,,72765688.42579183,,27103445.396875747,,
,,,,,,,43504489.51970837,,25807881.445343155,,
,,,,,,,111929992.85272676,,20012173.54798777,,
,,,,,,,80802607.12669906,,14647462.317165472,,
,,,,,,,128436692.02754858,,9701539.057722466,,
,,,,,,,58185733.01432981,,10845595.57417189,,
,,,,,,,96392693.90654103,,11439261.246540137,,
,,,,,,,54990681.23052122,,28003383.267799687,,
,,,,,,,121146657.2353216,,19326544.71068801,,
,,,,,,,104246903.87833746,,11385415.396207755,,
,,,,,,,48965599.64440619,,22127435.33981567,,
,,,,,,,119190213.45967492,,35720004.14858717,,
,,,,,,,71224930.17586994,,11362960.78424979,,
,,,,,,,84078090.67385752,,25212818.986229844,,
,,,,,,,76386534.05313718,,11276245.223532643,,
,,,,,,,96095017.41568585,,12548675.900219643,,
,,,,,,,58433483.02957051,,12662693.589284102,,
,,,,,,,69904429.7436791,,9753596.887430336,,
,,,,,,,75433158.30443697,,13911484.026072202,,
,,,,,,,54266471.35256891,,10008718.095607022,,
,,,,,,,114830140.93101636,,10066789.02875822,,
,,,,,,,46651407.72377346,,21803168.07214032,,
,,,,,,,46265619.65040207,,10038488.70217531,,
,,,,,,,74848683.19225296,,12543283.914402738,,
,,,,,,,40987506.0638929,,10519111.9137153,,
,,,,,,,72445609.49342278,,13205029.749977645,,
,,,,,,,103201022.79403012,,12974345.033209704,,
,,,,,,,109003387.54614536,,12113756.085335787,,
,,,,,,,51147160.95373868,,12846043.627583385,,
,,,,,,,73000376.07614428,,12430018.750594152,,
,,,,,,,115246303.28568418,,12024178.259632738,,
,,,,,,,116047447.41484196,,12530335.87324902,,
,,,,,,,118097174.18034022,,14467027.892987754,,
,,,,,,,61943684.72071912,,11860948.84541939,,
,,,,,,,64698363.92690955,,24107891.205562104,,
,,,,,,,56510298.41881719,,7862538.228125401,,
,,,,,,,110341927.14668147,,7527157.344761411,,
,,,,,,,102051679.45553084,,12800035.3347455,,
,,,,,,,91193460.08538122,,7180465.974516876,,
,,,,,,,53593174.74679259,,15026036.10513751,,
,,,,,,,70162268.76701532,,9410171.250643166,,
,,,,,,,126054683.77257843,,6684395.604118614,,
,,,,,,,75062225.70522669,,6357901.67118188,,
,,,,,,,57903122.423273385,,6012700.314905678,,
,,,,,,,57198981.071619615,,12456886.663992375,,
,,,,,,,67251666.48223923,,15009867.175386986,,
,,,,,,,87443866.98783727,,13347881.04115902,,
,,,,,,,48180476.02827094,,18723089.58110973,,
,,,,,,,72921620.50978181,,6159738.842119625,,
,,,,,,,74513933.39113681,,13741467.260328785,,
,,,,,,,51201515.37006592,,14810193.639220554,,
,,,,,,,70529644.72027549,,14502135.472041572,,
,,,,,,,47287231.77564202,,37203260.28894981,,
,,,,,,,60528692.17181834,,15304027.953127248,,
,,,,,,,45903939.15144575,,14717492.738456652,,
,,,,,,,65758622.41877733,,15806234.23365654,,
,,,,,,,72773831.80323026,,33930011.51011564,,
,,,,,,,66467430.48298038,,34113838.89203417,,
,,,,,,,95515787.49429531,,37044046.63283505,,
,,,,,,,45596414.5838629,,18400002.48529412,,
,,,,,,,52567857.29401091,,15600266.242019469,,
,,,,,,,104102528.30431049,,14121584.958651442,,
,,,,,,,46100241.69002481,,17693043.410063952,,
,,,,,,,88241002.68131785,,9798419.467734938,,
,,,,,,,62692574.84454489,,22114862.55076709,,
,,,,,,,45593696.85357363,,20418385.91712012,,
,,,,,,,44093956.386255726,,12977215.70332704,,
,,,,,,,42392535.0124832,,26500000.243362658,,
,,,,,,,44275407.59684476,,15201029.351206614,,
,,,,,,,40782788.50713217,,24131536.91770287,,
,,,,,,,43715812.17702458,,14150194.440552032,,
,,,,,,,46697086.0957102,,20362224.04262433,,
,,,,,,,46306054.69345005,,21617617.867042013,,
,,,,,,,43317860.70966385,,16694386.04019717,,
,,,,,,,88104011.12242703,,16281837.164676292,,
,,,,,,,42926318.06492951,,35454131.4572752,,
,,,,,,,46461209.70074447,,37400352.65376643,,
,,,,,,,91434173.8329812,,15477121.81287788,,
,,,,,,,59301148.08319387,,12305963.832498236,,
,,,,,,,47864249.7686952,,10255518.035566673,,
,,,,,,,46785256.519776456,,13105597.260593807,,
,,,,,,,76912757.13713932,,16208481.401552044,,
,,,,,,,73786197.78456613,,16712934.569871278,,
,,,,,,,72255404.1360705,,37348053.80751862,,
,,,,,,,44460952.12373609,,9714434.634684118,,
,,,,,,,47306544.61682908,,13562973.881172404,,
,,,,,,,43152653.160714686,,12705536.184645323,,
,,,,,,,98509809.54835188,,34721184.18879606,,
,,,,,,,35429583.97726883,,6512387.685052601,,
,,,,,,,38406539.61627896,,13703736.52503632,,
,,,,,,,79617953.22213733,,10484149.317975167,,
,,,,,,,41038721.29060758,,13804766.22491014,,
,,,,,,,107074586.6261738,,15007371.906934785,,
,,,,,,,47039328.02476594,,12330188.205049671,,
,,,,,,,42798578.08654294,,18084590.357449543,,
,,,,,,,46283752.09314374,,14705614.403806511,,
,,,,,,,41175448.36313845,,11542165.511103516,,
,,,,,,,60002321.523214415,,11000985.94018231,,
,,,,,,,38356261.03840291,,10547179.682345964,,
,,,,,,,37407021.36724436,,14004925.218134517,,
,,,,,,,65654322.60305121,,14300210.685028937,,
,,,,,,,89304582.30241865,,7691126.509694281,,
,,,,,,,57661259.01783033,,9521353.944941131,,
,,,,,,,80523815.88914645,,15272020.798518736,,
,,,,,,,33963223.24392025,,12000207.67975258,,
,,,,,,,78568145.51417671,,10342974.635729242,,
,,,,,,,90180865.21173936,,36812299.067740686,,
,,,,,,,34277207.03492579,,18217927.211272568,,
,,,,,,,57700717.14961401,,7527072.20619632,,
,,,,,,,79352187.31982568,,8066033.764340041,,
,,,,,,,91505164.0698936,,25732460.18231416,,
,,,,,,,32340985.82592427,,13823654.321694892,,
,,,,,,,32764555.492275465,,16124558.709413722,,
,,,,,,,86556960.4869145,,17414787.546203338,,
,,,,,,,92500730.91961657,,20915456.228068464,,
,,,,,,,48257286.67442782,,18625918.671247285,,
,,,,,,,32337035.790795967,,16504663.706157245,,
,,,,,,,29279265.779391512,,21530324.481676064,,
,,,,,,,53373481.991489135,,15219462.50785398,,
,,,,,,,37105031.36722592,,14400639.476224309,,
,,,,,,,63119858.14282859,,16702080.827206995,,
,,,,,,,45666565.40245977,,12702071.443690468,,
,,,,,,,79520605.6443841,,14002151.057223178,,
,,,,,,,34970947.01698199,,22187845.771763284,,
,,,,,,,84614487.32621829,,15728882.21083427,,
,,,,,,,29294184.765343647,,13606781.659846194,,
,,,,,,,34358889.7539366,,12603968.47469849,,
,,,,,,,30658712.21939789,,8580684.703626731,,
,,,,,,,33538056.875191413,,27235929.51407473,,
,,,,,,,29402600.010205664,,12300010.88057643,,
,,,,,,,45666983.290030986,,18953224.467466906,,
,,,,,,,29514559.320156857,,25024773.931652613,,
,,,,,,,29541062.92704835,,12010873.730240146,,
,,,,,,,47818449.90375869,,12128427.111693904,,
,,,,,,,46107859.06093776,,11601268.974181116,,
,,,,,,,38526646.66313404,,13602477.528786248,,
,,,,,,,47468287.92049302,,22135210.321672045,,
,,,,,,,53939054.58866788,,10739169.062661286,,
,,,,,,,29482149.24208278,,11576991.707371203,,
,,,,,,,46622161.30247505,,29378713.24345928,,
,,,,,,,34665849.9543095,,19348668.631038435,,
,,,,,,,47016850.76146129,,22311104.95509188,,
,,,,,,,47948721.18781713,,11421278.128218569,,
,,,,,,,41729832.67043263,,20493348.65243102,,
,,,,,,,34695998.19138615,,12434956.83877094,,
,,,,,,,95696102.64173844,,16747298.304998113,,
,,,,,,,53238414.08010482,,13049877.54538317,,
,,,,,,,82278153.25756289,,15440702.97481552,,
,,,,,,,50902522.144180655,,13016149.028956927,,
,,,,,,,91850691.082399,,17288047.074510623,,
,,,,,,,38300021.69536272,,14414134.16527721,,
,,,,,,,95068928.72997975,,16368224.138711913,,
,,,,,,,102309809.87720004,,13606913.909999352,,
,,,,,,,82179191.74652179,,15614591.211583275,,
,,,,,,,85192817.0480469,,15118993.348707192,,
,,,,,,,81537964.84621038,,15704841.621995544,,
,,,,,,,35535366.7704254,,13621024.371595684,,
,,,,,,,61162052.368889645,,24473586.27530977,,
,,,,,,,83394153.5185742,,32908296.46849188,,
,,,,,,,69397123.44018999,,17241341.898941897,,
,,,,,,,69162769.01706408,,18087173.566096693,,
,,,,,,,45618421.09584763,,15589398.36330122,,
,,,,,,,40865900.42231093,,21345264.92739917,,
,,,,,,,36813952.75148127,,21602944.904854693,,
,,,,,,,40978953.59707293,,21535717.917704143,,
,,,,,,,51977856.04077298,,48084187.14969189,,
,,,,,,,57477156.6171392,,19083848.338849463,,
,,,,,,,31080922.138033133,,24171152.03614389,,
,,,,,,,33985729.5363587,,21536254.167944662,,
,,,,,,,77692700.29687437,,21871438.40565793,,
,,,,,,,57839323.54244768,,25247877.91354033,,
,,,,,,,33346462.2304377,,30138577.252507064,,
,,,,,,,42248052.81261545,,28830859.90023358,,
,,,,,,,59386136.01893717,,16817090.619493306,,
,,,,,,,83195093.17990588,,31370587.78022812,,
,,,,,,,37463351.49997702,,31827324.522017147,,
,,,,,,,46936764.79507992,,45003792.59426916,,
,,,,,,,60824495.24846818,,38802363.11758879,,
,,,,,,,36553685.5969409,,18238016.71375043,,
,,,,,,,36370334.91073064,,19981625.01132188,,
,,,,,,,52348750.22399269,,42063619.98970268,,
,,,,,,,54317281.27908705,,18564101.58073833,,
,,,,,,,37287140.613832384,,17754838.074274763,,
,,,,,,,61446013.83265264,,17870828.237571657,,
,,,,,,,48285988.6543394,,17042988.338631447,,
,,,,,,,38190333.64042257,,16969569.33813338,,
,,,,,,,36760054.9966231,,21414813.03822128,,
,,,,,,,35607556.173896976,,17474883.18344996,,
,,,,,,,35111933.80809534,,32841554.63858236,,
,,,,,,,32932070.870471515,,28044187.59139009,,
,,,,,,,73833118.55308387,,33517144.460059103,,
,,,,,,,31630419.99582537,,18395768.16083076,,
,,,,,,,62902961.95092749,,26116751.52092001,,
,,,,,,,59894416.670089446,,19749705.99773153,,
,,,,,,,95715638.00737384,,37352269.469048165,,
,,,,,,,34197531.37617162,,19901032.88755046,,
,,,,,,,35899543.19922652,,19461774.241900835,,
,,,,,,,38275696.71167301,,21711424.63939162,,
,,,,,,,40064607.036385,,20607297.114913043,,
,,,,,,,41267034.1596992,,26414667.67118917,,
,,,,,,,66011093.40901416,,25179737.848514203,,
,,,,,,,33626261.64974629,,21123459.12695135,,
,,,,,,,52811543.19879617,,18346499.995530084,,
,,,,,,,54029921.957595564,,20458601.53923037,,
,,,,,,,56731866.03342751,,50432957.024651535,,
,,,,,,,59175722.14088099,,21811984.44321857,,
,,,,,,,70717942.41025771,,40544402.30451034,,
,,,,,,,41132669.28486401,,30371614.403771546,,
,,,,,,,40157567.24652739,,36508050.231208,,
,,,,,,,39743542.386688046,,60747697.71337536,,
,,,,,,,35876429.866932474,,57885013.99368607,,
,,,,,,,58334637.5440678,,33523689.79858337,,
,,,,,,,164375451.03611332,,47643443.18797968,,
,,,,,,,57891149.46609705,,41195731.94465188,,
,,,,,,,54526821.7662949,,40858697.50445722,,
,,,,,,,55296521.4160002,,33425615.22617717,,
,,,,,,,57235341.67697886,,28587943.44634693,,
,,,,,,,48826852.37164655,,26320868.802305263,,
,,,,,,,89069710.32618019,,34625570.236917764,,
,,,,,,,59052276.92956502,,35729464.67491729,,
,,,,,,,129334933.4255186,,44047229.56938888,,
,,,,,,,56773186.62336008,,38285045.0542782,,
,,,,,,,54295711.23980051,,38055503.41221175,,
,,,,,,,67246872.02845661,,43281050.188589,,
,,,,,,,51686388.95149376,,46803951.9242925,,
,,,,,,,52130458.906031005,,41693474.79689164,,
,,,,,,,95046313.26641987,,41373875.26720433,,
,,,,,,,65055326.67587279,,32073207.32527113,,
,,,,,,,52015833.80732034,,43407143.89911172,,
,,,,,,,51893000.27619108,,29543453.38314477,,
,,,,,,,51395373.882820144,,37705502.14433417,,
,,,,,,,60871186.14822122,,34162290.50920465,,
,,,,,,,48640524.20494582,,38472745.80070542,,
,,,,,,,121001600.13110898,,36164184.54011826,,
,,,,,,,46540616.12724225,,38791151.72747748,,
,,,,,,,,,27135126.43854289,,
,,,,,,,,,36664501.12619011,,
,,,,,,,,,36314447.758481264,,
,,,,,,,,,39887517.867835045,,
,,,,,,,,,34712928.520705394,,
,,,,,,,,,35648185.77809736,,
,,,,,,,,,28415079.104263965,,
,,,,,,,,,26055851.91453749,,
,,,,,,,,,23009191.35451787,,
,,,,,,,,,26611486.859768324,,
,,,,,,,,,41625564.42028581,,
,,,,,,,,,25306368.641412925,,
,,,,,,,,,28412622.37807624,,
,,,,,,,,,36002016.66999182,,
,,,,,,,,,28858542.1199487,,
,,,,,,,,,31722987.189712863,,
,,,,,,,,,28776748.20990008,,
,,,,,,,,,36301221.21687574,,
,,,,,,,,,35387276.27755891,,
,,,,,,,,,29207765.40420641,,
,,,,,,,,,33054138.017597847,,
,,,,,,,,,30743680.70335137,,
,,,,,,,,,33955753.443349086,,
,,,,,,,,,30623135.524777,,
,,,,,,,,,45746608.74640641,,
,,,,,,,,,49102067.23266063,,
,,,,,,,,,40773157.05429869,,
,,,,,,,,,44052542.69337023,,
,,,,,,,,,41684119.78048343,,
,,,,,,,,,41196254.96610864,,
,,,,,,,,,33000750.180028,,
,,,,,,,,,46900013.25235211,,
,,,,,,,,,34709508.53093147,,
,,,,,,,,,36135881.17533223,,
,,,,,,,,,48200743.31690547,,
,,,,,,,,,33924459.61997451,,
,,,,,,,,,40206935.968791984,,
,,,,,,,,,33662755.285798326,,
,,,,,,,,,43317682.46584042,,
,,,,,,,,,27302174.143171422,,
,,,,,,,,,35728125.97744881,,
,,,,,,,,,21401236.352833577,,
,,,,,,,,,32012496.81833225,,
,,,,,,,,,36324574.85827873,,
,,,,,,,,,38846927.09090535,,
,,,,,,,,,18600042.84597257,,
,,,,,,,,,47362504.6417404,,
,,,,,,,,,34122380.31264796,,
,,,,,,,,,38127346.86855276,,
,,,,,,,,,27829453.75645283,,
,,,,,,,,,50208101.12335957,,
,,,,,,,,,34747033.33860081,,
,,,,,,,,,40967879.595853485,,
,,,,,,,,,30712320.04960692,,
,,,,,,,,,47170747.37993236,,
,,,,,,,,,57966419.32234418,,
,,,,,,,,,58928358.33811287,,
,,,,,,,,,60544429.870514326,,
,,,,,,,,,62587438.3561337,,
,,,,,,,,,40041762.09422593,,
,,,,,,,,,40300048.47304398,,
,,,,,,,,,63457573.478507,,
,,,,,,,,,59014979.37955882,,
,,,,,,,,,62053039.421994254,,
,,,,,,,,,58656165.92806305,,
,,,,,,,,,52129506.15720895,,
,,,,,,,,,61085158.93995969,,
,,,,,,,,,45036569.01160547,,
,,,,,,,,,56614547.491744585,,
,,,,,,,,,65911061.67478922,,
,,,,,,,,,61973376.32802794,,
,,,,,,,,,64277792.1245309,,
,,,,,,,,,64304578.52199014,,
,,,,,,,,,66009791.45643925,,
,,,,,,,,,58136215.01543056,,
,,,,,,,,,64153875.71707776,,
,,,,,,,,,67605825.80631985,,
,,,,,,,,,63507094.70435499,,
,,,,,,,,,63178955.15206394,,
,,,,,,,,,66311075.643326,,
,,,,,,,,,63200499.27380679,,
,,,,,,,,,59518039.068615794,,
,,,,,,,,,63589828.596835695,,
,,,,,,,,,62903758.13880576,,
,,,,,,,,,61163497.82446774,,
,,,,,,,,,58182311.13519349,,
,,,,,,,,,62412905.25158268,,
,,,,,,,,,61252603.22102975,,
,,,,,,,,,55190918.97417447,,
,,,,,,,,,54697729.9973815,,
,,,,,,,,,70600514.87284814,,
,,,,,,,,,54625973.28249542,,
,,,,,,,,,65105460.38053206,,
,,,,,,,,,65666502.70896552,,
,,,,,,,,,65458369.77712998,,
,,,,,,,,,61403689.08596058,,
,,,,,,,,,59455482.16951945,,
,,,,,,,,,62384746.749404594,,
,,,,,,,,,46909459.0263084,,
,,,,,,,,,60019892.31956584,,
,,,,,,,,,19716005.57826912,,
,,,,,,,,,58428273.23065691,,
,,,,,,,,,46350263.5624552,,
,,,,,,,,,59900003.8915548,,
,,,,,,,,,63613901.062391885,,
,,,,,,,,,53688465.86197605,,
,,,,,,,,,45510907.66770869,,
,,,,,,,,,57478887.37384567,,
,,,,,,,,,64038787.78819484,,
,,,,,,,,,69300361.05702186,,
,,,,,,,,,59436014.3017026,,
,,,,,,,,,70453797.86648951,,
,,,,,,,,,63000975.07848363,,
,,,,,,,,,68400838.67759761,,
,,,,,,,,,69553465.30278906,,
,,,,,,,,,65341455.25196207,,
,,,,,,,,,70807527.86514121,,
,,,,,,,,,71788477.22096689,,
,,,,,,,,,64420115.99416986,,
,,,,,,,,,73516628.01847336,,
,,,,,,,,,73720358.62721278,,
,,,,,,,,,69698456.38884294,,
,,,,,,,,,65790012.024867535,,
,,,,,,,,,73400412.84505863,,
,,,,,,,,,69103727.36371146,,
,,,,,,,,,72846004.81581165,,
,,,,,,,,,68221430.95552032,,
,,,,,,,,,68558059.5359605,,
,,,,,,,,,69661948.27456835,,
,,,,,,,,,69900806.90866803,,
,,,,,,,,,60701833.003175065,,
,,,,,,,,,55200937.41070359,,
,,,,,,,,,72939925.03308533,,
,,,,,,,,,71300537.96568419,,
,,,,,,,,,74500003.86263615,,
,,,,,,,,,67301962.56998461,,
,,,,,,,,,66924436.07102152,,
,,,,,,,,,71721958.31128772,,
,,,,,,,,,69400985.01251021,,
,,,,,,,,,65705010.39285742,,
,,,,,,,,,67614588.08920507,,
,,,,,,,,,70001852.2106246,,
,,,,,,,,,72508990.30367541,,
,,,,,,,,,74555619.1434254,,
,,,,,,,,,70513216.3180328,,
,,,,,,,,,71900624.15750377,,
,,,,,,,,,73644952.06229126,,
,,,,,,,,,73300003.10439122,,
,,,,,,,,,72437588.34708382,,
,,,,,,,,,74662959.84809957,,
,,,,,,,,,77920334.94196188,,
,,,,,,,,,68704181.37163481,,
,,,,,,,,,82824422.88000384,,
,,,,,,,,,71763232.53301351,,
,,,,,,,,,75143066.6427422,,
,,,,,,,,,77244790.76235269,,
,,,,,,,,,72185350.28803368,,
,,,,,,,,,72200023.97966635,,
,,,,,,,,,71400602.37241185,,
,,,,,,,,,78547813.09218694,,
,,,,,,,,,75619170.01332319,,
,,,,,,,,,70601106.8632716,,
,,,,,,,,,73718858.20725143,,
,,,,,,,,,75721816.76081967,,
,,,,,,,,,94469850.75890905,,
,,,,,,,,,71342744.3943916,,
,,,,,,,,,84439196.89163524,,
,,,,,,,,,81338097.71052134,,
,,,,,,,,,70800411.09605578,,
,,,,,,,,,102010410.2156666,,
,,,,,,,,,75215841.2453695,,
,,,,,,,,,68178069.87289375,,
,,,,,,,,,74322014.08749348,,
,,,,,,,,,83009123.97364731,,
,,,,,,,,,73919432.7626246,,
,,,,,,,,,73537411.57841134,,
,,,,,,,,,74560833.26072788,,
,,,,,,,,,75902635.19590071,,
,,,,,,,,,61183062.94498213,,
,,,,,,,,,78917093.33203578,,
,,,,,,,,,93260165.83259422,,
,,,,,,,,,59615713.30529997,,
,,,,,,,,,72622355.551328,,
,,,,,,,,,71419557.64474869,,
,,,,,,,,,86562545.9713628,,
,,,,,,,,,84505877.957542,,
,,,,,,,,,75780062.58752142,,
,,,,,,,,,73416643.81640263,,
,,,,,,,,,80518410.58785325,,
,,,,,,,,,77582612.93828996,,
,,,,,,,,,75600857.80198064,,
,,,,,,,,,82925248.97889368,,
,,,,,,,,,81872280.2018014,,
,,,,,,,,,90614324.19052464,,
,,,,,,,,,77905812.61926088,,
,,,,,,,,,81300315.80440456,,
,,,,,,,,,83415585.65569405,,
,,,,,,,,,83416389.69092819,,
,,,,,,,,,60577053.336361066,,
,,,,,,,,,78603461.42280635,,
,,,,,,,,,68154124.3638673,,
,,,,,,,,,83134348.11374325,,
,,,,,,,,,71900848.19088398,,
,,,,,,,,,82629708.21232516,,
,,,,,,,,,83001717.73004308,,
,,,,,,,,,89308375.9904392,,
,,,,,,,,,71638593.1339867,,
,,,,,,,,,83312346.13856563,,
,,,,,,,,,80181498.8432901,,
,,,,,,,,,88839024.79761726,,
,,,,,,,,,75901066.8688162,,
,,,,,,,,,88124531.87685777,,
,,,,,,,,,84514956.95154183,,
,,,,,,,,,88802420.19598885,,
,,,,,,,,,86448521.55149113,,
,,,,,,,,,89104147.15928558,,
,,,,,,,,,83200001.5335167,,
,,,,,,,,,86535455.83153413,,
,,,,,,,,,74965963.41352873,,
,,,,,,,,,68825004.36185299,,
,,,,,,,,,82936450.47133133,,
,,,,,,,,,115016258.02745973,,
,,,,,,,,,66604171.42831762,,
,,,,,,,,,64816916.88511949,,
,,,,,,,,,76461461.03208838,,
,,,,,,,,,71764583.37427332,,
,,,,,,,,,85309029.7863374,,
,,,,,,,,,82405673.80621195,,
,,,,,,,,,47524562.25928572,,
,,,,,,,,,83839405.14342207,,
,,,,,,,,,93673329.54781772,,
,,,,,,,,,85801097.96117188,,
,,,,,,,,,91445951.06222633,,
,,,,,,,,,92646080.68856716,,
,,,,,,,,,33425952.638844144,,
,,,,,,,,,109019242.81254417,,
,,,,,,,,,37242662.31850255,,
,,,,,,,,,36607615.97486024,,
,,,,,,,,,41423484.84362893,,
,,,,,,,,,89714066.80917092,,
,,,,,,,,,39875437.37811943,,
,,,,,,,,,82215744.06601483,,
,,,,,,,,,70913419.22025274,,
,,,,,,,,,30236009.004978675,,
,,,,,,,,,30800705.03556092,,
,,,,,,,,,31534023.09671812,,
,,,,,,,,,87500537.79990488,,
,,,,,,,,,60602029.42164525,,
,,,,,,,,,44764164.967423774,,
,,,,,,,,,44400350.66318866,,
,,,,,,,,,38933921.89664032,,
,,,,,,,,,39516203.4200174,,
,,,,,,,,,41816839.5984196,,
,,,,,,,,,38273416.71295311,,
,,,,,,,,,35604924.37583854,,
,,,,,,,,,34100232.678470425,,
,,,,,,,,,44800008.83291013,,
,,,,,,,,,51940019.67083213,,
,,,,,,,,,50039927.1663992,,
,,,,,,,,,50105297.38900846,,
,,,,,,,,,36822638.797323845,,
,,,,,,,,,43051085.12995067,,
,,,,,,,,,107058421.18660864,,
,,,,,,,,,45779730.68037617,,
,,,,,,,,,39686853.19615275,,
,,,,,,,,,39261970.87021042,,
,,,,,,,,,87013347.11523607,,
,,,,,,,,,63833203.10178643,,
,,,,,,,,,86324397.00862749,,
,,,,,,,,,88029710.03699665,,
,,,,,,,,,75405786.05892666,,
,,,,,,,,,63002677.18865368,,
,,,,,,,,,100022534.281636,,
,,,,,,,,,79004136.90727279,,
,,,,,,,,,63190405.89935852,,
,,,,,,,,,65816050.542552695,,
,,,,,,,,,65743044.80920737,,
,,,,,,,,,87301006.16319077,,
,,,,,,,,,40500840.91361057,,
,,,,,,,,,60200087.69587044,,
,,,,,,,,,68118968.53271234,,
,,,,,,,,,88366441.09684993,,
,,,,,,,,,40605316.54121216,,
,,,,,,,,,79525563.21424703,,
,,,,,,,,,99613093.28003794,,
,,,,,,,,,83700785.88199157,,
,,,,,,,,,76284343.20565037,,
,,,,,,,,,57397309.65853939,,
,,,,,,,,,52175892.54233139,,
,,,,,,,,,42779891.35931353,,
,,,,,,,,,52715885.746700935,,
,,,,,,,,,55029341.02722996,,
,,,,,,,,,72144063.57111663,,
,,,,,,,,,57900980.8920344,,
,,,,,,,,,39350032.334471926,,
,,,,,,,,,40210865.47588711,,
,,,,,,,,,93302836.53958143,,
,,,,,,,,,69768111.55024116,,
,,,,,,,,,53941735.135315135,,
,,,,,,,,,48474146.09105921,,
,,,,,,,,,63116323.02917332,,
,,,,,,,,,39855662.34741396,,
,,,,,,,,,71252697.23863873,,
,,,,,,,,,100120121.30763936,,
,,,,,,,,,67302771.59573723,,
,,,,,,,,,88054079.17518702,,
,,,,,,,,,81403095.71400532,,
,,,,,,,,,94758002.92940947,,
,,,,,,,,,50031216.791092806,,
,,,,,,,,,50766929.19625737,,
,,,,,,,,,68126323.46475133,,
,,,,,,,,,76000517.81959565,,
,,,,,,,,,45650515.02098891,,
,,,,,,,,,65351278.0610912,,
,,,,,,,,,98436889.71781716,,
,,,,,,,,,62947493.67152772,,
,,,,,,,,,42711487.76718449,,
,,,,,,,,,83814631.47842775,,
,,,,,,,,,46334941.70497543,,
,,,,,,,,,72710611.73729062,,
,,,,,,,,,35681508.72334913,,
,,,,,,,,,40130511.92432121,,
,,,,,,,,,39218579.61449,,
,,,,,,,,,44608793.94933305,,
,,,,,,,,,42910026.59211113,,
,,,,,,,,,46902125.49428868,,
,,,,,,,,,37809463.81411839,,
,,,,,,,,,42055377.39336348,,
,,,,,,,,,49258206.61992682,,
,,,,,,,,,40902566.1607266,,
,,,,,,,,,38503556.00956407,,
,,,,,,,,,42313339.34975591,,
,,,,,,,,,43310827.26326354,,
,,,,,,,,,54808132.48117732,,
,,,,,,,,,38684587.1057846,,
,,,,,,,,,42618430.659179166,,
,,,,,,,,,32445749.050198726,,
,,,,,,,,,44900747.51787093,,
,,,,,,,,,64926435.07251878,,
,,,,,,,,,39908048.22706228,,
