Energy_envelope_Max_Min_difference,Energy_envelope_Max_Min_difference.1,Energy_envelope_Max_Min_difference.2,Energy_envelope_Max_Min_difference.3,Energy_envelope_Max_Min_difference.4,Energy_envelope_Max_Min_difference.5,Energy_envelope_Max_Min_difference.6,Energy_envelope_Max_Min_difference.7,Energy_envelope_Max_Min_difference.8,Energy_envelope_Max_Min_difference.9,Energy_envelope_Max_Min_difference.10,Energy_envelope_Max_Min_difference
,,,,,,,64659856.23399533,,17543549.24622461,,
,,,,,,,149537123.09652376,,14919486.80717394,,
,,,,,,,86552442.15342607,,8217225.369965965,,
,,,,,,,83008613.29071647,,19386945.05530173,,
,,,,,,,87102112.05224064,,15084547.983824017,,
,,,,,,,86937882.35400267,,14490452.444591882,,
,,,,,,,126445018.55135566,,27778946.04375217,,
,,,,,,,99120086.9850918,,16843661.912216324,,
,,,,,,,95592315.28376244,,21902280.112919487,,
,,,,,,,99999814.02690823,,30290205.881718133,,
,,,,,,,83798279.52201477,,15536167.873069482,,
,,,,,,,89936338.05613427,,27684347.99401228,,
,,,,,,,94582142.04344814,,26079310.83066941,,
,,,,,,,91400116.36750343,,26280510.732418746,,
,,,,,,,103765820.3747196,,32277048.283437587,,
,,,,,,,87242713.50059077,,19188221.392766915,,
,,,,,,,90797984.21268034,,31213640.372407097,,
,,,,,,,86062420.91852587,,10871577.839459384,,
,,,,,,,94155042.5573846,,23380693.98358991,,
,,,,,,,85989603.97664866,,10092443.084020045,,
,,,,,,,94844053.09180158,,17440761.070407767,,
,,,,,,,68948531.08189014,,17481517.540884998,,
,,,,,,,73892426.09289919,,23418900.233580586,,
,,,,,,,87442531.88343047,,11498672.40867268,,
,,,,,,,65276173.32265256,,10277601.964576537,,
,,,,,,,59864597.49365885,,12211066.573918292,,
,,,,,,,87007983.85221073,,7729210.106239103,,
,,,,,,,79664507.86614868,,20145282.72623478,,
,,,,,,,185921109.72636825,,7246755.522848087,,
,,,,,,,59104881.576126784,,17390865.497580614,,
,,,,,,,68877993.16332711,,5897652.535227594,,
,,,,,,,125586735.4131543,,7842544.182134998,,
,,,,,,,141912534.08011013,,11917249.1066768,,
,,,,,,,73503509.51395704,,6528068.850901745,,
,,,,,,,133147597.5615738,,5702996.25617863,,
,,,,,,,58505353.5995655,,7100669.837555818,,
,,,,,,,62058601.9801949,,21889881.171475843,,
,,,,,,,82609960.76901342,,21361370.38949121,,
,,,,,,,76810175.4638923,,14683436.839721369,,
,,,,,,,56546369.429123126,,17207068.707462728,,
,,,,,,,64966470.02712724,,12034127.989043836,,
,,,,,,,67009538.81413812,,31287542.55799417,,
,,,,,,,75512535.69127671,,7983044.258022902,,
,,,,,,,57809686.21575104,,14551703.941732123,,
,,,,,,,108811673.36931203,,13332087.498196691,,
,,,,,,,63275129.52092617,,8049576.494726788,,
,,,,,,,72729448.98284784,,27092758.80854077,,
,,,,,,,43479764.41290588,,25799677.30177758,,
,,,,,,,111891875.93038614,,19983598.54403832,,
,,,,,,,80663080.2703442,,14627430.929083468,,
,,,,,,,128355090.30759244,,9675323.008618832,,
,,,,,,,58133981.88031412,,10827898.990758706,,
,,,,,,,96355791.94623536,,11421640.073556984,,
,,,,,,,54960310.23047956,,27971618.044576555,,
,,,,,,,121093281.4062934,,19291017.045185547,,
,,,,,,,104155145.41279452,,11349336.462126216,,
,,,,,,,48857583.40048248,,22112894.82798387,,
,,,,,,,119024639.79016656,,35668862.6941663,,
,,,,,,,71179656.45406042,,11334773.432410328,,
,,,,,,,83953387.16314496,,25178624.35197597,,
,,,,,,,76298641.27560528,,11248393.584311558,,
,,,,,,,96058578.80506064,,12515826.871993838,,
,,,,,,,58370365.14753319,,12626266.990702324,,
,,,,,,,69842653.01359814,,9682998.11203552,,
,,,,,,,75377366.32022169,,13875853.655258374,,
,,,,,,,54207485.46905418,,9994160.84153488,,
,,,,,,,114731591.5757272,,10053423.965812638,,
,,,,,,,46605067.31203643,,21784610.71997598,,
,,,,,,,46227671.90002696,,10028830.35696285,,
,,,,,,,74796041.55679867,,12530434.74879486,,
,,,,,,,40798321.12907981,,10496189.88931635,,
,,,,,,,72406409.73620558,,13189730.71809404,,
,,,,,,,102994434.47318149,,12954123.971325647,,
,,,,,,,108797564.0241318,,12099130.508184642,,
,,,,,,,50962128.22238742,,12840549.766303554,,
,,,,,,,72905998.04830731,,12415059.65931346,,
,,,,,,,115193597.00353216,,11996465.391533813,,
,,,,,,,115807860.63926664,,12502144.452642692,,
,,,,,,,118006745.2091358,,14452001.621279849,,
,,,,,,,61759897.39982773,,11840302.356398229,,
,,,,,,,64380643.29539245,,24080822.907252666,,
,,,,,,,56443847.12385237,,7840021.42587887,,
,,,,,,,110301330.91653772,,7504941.901188301,,
,,,,,,,101836718.75189172,,12780285.303970894,,
,,,,,,,91103853.8356058,,7163358.058068966,,
,,,,,,,53287009.58543887,,15002317.226741478,,
,,,,,,,69941905.10287784,,9389248.631881714,,
,,,,,,,126041320.32425256,,6657067.81003009,,
,,,,,,,75053581.0037462,,6326396.246357874,,
,,,,,,,57634122.17902007,,5983984.767663323,,
,,,,,,,57102687.73859824,,12435861.120452534,,
,,,,,,,67077353.25782714,,14986388.920147669,,
,,,,,,,87329333.11925445,,13332694.602735909,,
,,,,,,,48131092.19163286,,18698512.697889306,,
,,,,,,,72705092.5891275,,6130549.937587928,,
,,,,,,,74254945.47678459,,13708328.335532237,,
,,,,,,,51156262.8978752,,14787206.55045778,,
,,,,,,,70272604.42485161,,14476707.931846855,,
,,,,,,,47243151.3067112,,37191967.623918295,,
,,,,,,,60511999.779177785,,15296324.753262766,,
,,,,,,,45710669.58202587,,14703719.31934883,,
,,,,,,,65695771.47779632,,15784374.463153066,,
,,,,,,,72656872.1350533,,33873131.74021692,,
,,,,,,,66345338.11081551,,34064557.14627808,,
,,,,,,,95470198.3688174,,37011869.80596672,,
,,,,,,,45577551.62848064,,18358844.58877108,,
,,,,,,,52545200.62624929,,15562718.816912608,,
,,,,,,,103860957.24346843,,14114719.13967104,,
,,,,,,,46072622.05098758,,17676948.72198885,,
,,,,,,,88106513.57643169,,9771724.92718892,,
,,,,,,,62478225.29655911,,22098982.287241902,,
,,,,,,,45385418.90142653,,20395681.47874789,,
,,,,,,,44088394.304351866,,12954979.540927231,,
,,,,,,,42268313.1263274,,26493610.626242977,,
,,,,,,,44228084.69412065,,15194313.972783713,,
,,,,,,,40701819.84901083,,24107220.911690943,,
,,,,,,,43546668.03557443,,14099111.501677403,,
,,,,,,,46517338.3985509,,20307285.248197325,,
,,,,,,,46153848.5996562,,21559649.803510305,,
,,,,,,,43128920.63062415,,16653854.40476539,,
,,,,,,,87933205.92682196,,16255913.31331411,,
,,,,,,,42747700.95945201,,35425214.18380455,,
,,,,,,,46298109.245959714,,37389931.43949375,,
,,,,,,,91299529.22145332,,15463947.013622032,,
,,,,,,,59132611.782001376,,12299259.123660728,,
,,,,,,,47800908.12388355,,10249500.068558743,,
,,,,,,,46512330.227345295,,13074338.856905185,,
,,,,,,,76712448.45098685,,16188974.793137562,,
,,,,,,,73744936.16353051,,16704462.16306249,,
,,,,,,,72185907.50684997,,37318446.34677634,,
,,,,,,,44418686.5513014,,9708899.610817827,,
,,,,,,,47143783.31209923,,13533361.306735408,,
,,,,,,,42969291.90921365,,12695121.88861314,,
,,,,,,,98318345.31700288,,34700596.80562174,,
,,,,,,,35266416.85797717,,6495394.543709724,,
,,,,,,,38218470.66420296,,13684963.96776749,,
,,,,,,,79563908.02718626,,10469770.751649676,,
,,,,,,,40898440.09539032,,13798164.39225943,,
,,,,,,,106928572.08868496,,15002499.738530075,,
,,,,,,,47030493.48147909,,12319679.608475044,,
,,,,,,,42729127.25888319,,18071390.296031583,,
,,,,,,,46180738.35398561,,14692856.961472075,,
,,,,,,,41032879.74914987,,11508870.128167989,,
,,,,,,,59826757.68552206,,10985170.059702856,,
,,,,,,,38212436.91549671,,10529825.435116002,,
,,,,,,,37266165.8290651,,13986562.231373051,,
,,,,,,,65592795.9669287,,14286301.260212315,,
,,,,,,,89289597.22946452,,7679341.960203931,,
,,,,,,,57565530.39524113,,9502592.795105511,,
,,,,,,,80503990.81095456,,15219502.479599584,,
,,,,,,,33903998.516670175,,11981207.485151315,,
,,,,,,,78529853.02431597,,10322161.326048149,,
,,,,,,,90137249.80783276,,36800369.5388029,,
,,,,,,,34255060.00204565,,18202897.08039199,,
,,,,,,,57668347.96262183,,7488873.476622064,,
,,,,,,,79333072.87789449,,8008518.987482792,,
,,,,,,,91447949.19259614,,25727438.90157796,,
,,,,,,,32176015.59180572,,13809195.05065529,,
,,,,,,,32593760.63634855,,16104952.88654508,,
,,,,,,,86384707.43382652,,17399502.762420297,,
,,,,,,,92328356.3992938,,20886310.05094861,,
,,,,,,,48128568.88468332,,18622563.66897342,,
,,,,,,,32159343.40065638,,16477182.800052902,,
,,,,,,,29265676.606105924,,21466111.86238301,,
,,,,,,,53329600.382934645,,15215678.861636616,,
,,,,,,,37038229.720764905,,14375823.867430696,,
,,,,,,,63012632.3580793,,16681652.649008237,,
,,,,,,,45646332.76831127,,12672312.795355422,,
,,,,,,,79504165.05702923,,13971095.589657426,,
,,,,,,,34938581.257372536,,22137321.856784537,,
,,,,,,,84584873.48655501,,15717427.217221037,,
,,,,,,,29155118.357016947,,13592501.322920265,,
,,,,,,,34175534.349441744,,12567392.131993469,,
,,,,,,,30542840.63105257,,8550266.74430985,,
,,,,,,,33442493.195448782,,27209054.548937675,,
,,,,,,,29361080.97333564,,12270162.931234786,,
,,,,,,,45642952.03801216,,18932009.39993577,,
,,,,,,,29423393.457475133,,24998327.77525784,,
,,,,,,,29525927.174000185,,11878466.55139955,,
,,,,,,,47700647.13899799,,12072926.177460575,,
,,,,,,,46092536.27813112,,11529018.988745624,,
,,,,,,,38441402.597022496,,13568580.614752498,,
,,,,,,,47450652.54696946,,22102412.627266634,,
,,,,,,,53820048.18686546,,10609694.310501697,,
,,,,,,,29445457.942084186,,11400574.27905841,,
,,,,,,,46589519.6006467,,29360526.73276328,,
,,,,,,,34642935.28858087,,19308885.26341252,,
,,,,,,,46975068.477701046,,22294166.609562,,
,,,,,,,47795153.94078292,,11388764.991329284,,
,,,,,,,41695895.77894087,,20464950.200377543,,
,,,,,,,34617317.15604197,,12400506.83579075,,
,,,,,,,95630841.69347008,,16689322.176707407,,
,,,,,,,53156517.42786113,,13003405.04197747,,
,,,,,,,82131864.45861056,,15425517.439110236,,
,,,,,,,50768860.904746,,13005065.009296527,,
,,,,,,,91757386.6937399,,17273198.34261263,,
,,,,,,,38273503.21411034,,14384182.633346695,,
,,,,,,,94958183.12397207,,16334508.204483936,,
,,,,,,,102285631.73036732,,13593305.465851327,,
,,,,,,,82106010.74228317,,15544127.92357096,,
,,,,,,,85094797.32234937,,15090554.700328415,,
,,,,,,,81508162.0258102,,15659673.441604342,,
,,,,,,,35495385.95054426,,13610142.829327986,,
,,,,,,,61134245.15433983,,24460235.86563271,,
,,,,,,,83379714.26656929,,32870459.51625611,,
,,,,,,,69175692.37487878,,17215950.169376004,,
,,,,,,,69074668.26517716,,18055985.171599265,,
,,,,,,,45524571.21408022,,15560748.915342042,,
,,,,,,,40763395.794908345,,21315990.11660945,,
,,,,,,,36703376.2947851,,21528432.28554768,,
,,,,,,,40914075.73169178,,21485800.190875527,,
,,,,,,,51892599.671046376,,48038018.8570304,,
,,,,,,,57423588.29057884,,19052392.30627733,,
,,,,,,,31047493.88784447,,24128917.20766409,,
,,,,,,,33981625.629194364,,21522802.5472725,,
,,,,,,,77648325.84354243,,21835259.54605873,,
,,,,,,,57802063.85719504,,25227735.24065201,,
,,,,,,,33308295.62918644,,30111012.721011072,,
,,,,,,,42029057.53865364,,28815237.29431132,,
,,,,,,,59295424.89339663,,16799736.64931873,,
,,,,,,,83138107.79322003,,31349764.895797648,,
,,,,,,,37304952.53151604,,31809290.784611125,,
,,,,,,,46787614.98115311,,44990455.15536191,,
,,,,,,,60691676.10808086,,38788438.67937577,,
,,,,,,,36511138.82535002,,18204435.944013752,,
,,,,,,,36186526.25496889,,19966865.33062794,,
,,,,,,,52254734.8873206,,42051183.954320535,,
,,,,,,,54288793.35109514,,18528295.139656503,,
,,,,,,,37215653.995640405,,17739307.257796783,,
,,,,,,,61419479.21735238,,17862739.132486284,,
,,,,,,,48184626.36720881,,17032337.122203767,,
,,,,,,,38129804.54782068,,16935716.643178172,,
,,,,,,,36696534.95300258,,21406547.31055289,,
,,,,,,,35574757.5070669,,17463104.162618842,,
,,,,,,,35086918.46249023,,32827579.45962528,,
,,,,,,,32638329.21667245,,28017355.1286098,,
,,,,,,,73808653.21638292,,33480671.82295856,,
,,,,,,,31499052.39779358,,18367112.30072851,,
,,,,,,,62765647.4054742,,26068656.771967776,,
,,,,,,,59759841.5760265,,19740036.398823816,,
,,,,,,,95471906.66376533,,37276432.89179541,,
,,,,,,,34155189.8336271,,19864669.763231125,,
,,,,,,,35865041.19453245,,19398473.59998319,,
,,,,,,,38191115.35605734,,21669634.21003308,,
,,,,,,,39718906.3472957,,20541877.399395924,,
,,,,,,,40943495.0121879,,26384222.12136716,,
,,,,,,,65875669.58446472,,25128396.800434373,,
,,,,,,,33562112.37898251,,21092253.90972564,,
,,,,,,,52539013.05438431,,18330857.405089,,
,,,,,,,53697120.950301774,,20427625.59901328,,
,,,,,,,56644849.46825132,,50416593.84967683,,
,,,,,,,59032025.50933334,,21802922.70904812,,
,,,,,,,70682144.63532668,,40525187.77968592,,
,,,,,,,41081440.0012969,,30362076.65487694,,
,,,,,,,40093250.12181148,,36494395.88754355,,
,,,,,,,39651955.16878401,,60683463.7111911,,
,,,,,,,35818936.33074274,,57866377.961783,,
,,,,,,,58287950.42172352,,33496789.74075584,,
,,,,,,,164291505.4370776,,47633211.36346345,,
,,,,,,,57720350.97123201,,41185542.73749138,,
,,,,,,,54438085.037689984,,40829281.61287057,,
,,,,,,,55098058.80649913,,33405980.29024634,,
,,,,,,,57107255.49578002,,28560260.3824054,,
,,,,,,,48788034.9239104,,26302772.616608422,,
,,,,,,,89050853.11566529,,34606053.93716561,,
,,,,,,,59028564.54763573,,35704784.93768158,,
,,,,,,,129312720.21549882,,43987176.92897173,,
,,,,,,,56688431.76867645,,38261173.83715669,,
,,,,,,,54232830.62992624,,37984785.77114024,,
,,,,,,,67044313.96800563,,43262423.2359298,,
,,,,,,,51541061.48928875,,46792349.11569267,,
,,,,,,,52059754.80410054,,41681720.58248342,,
,,,,,,,94836797.68623714,,41353827.50298616,,
,,,,,,,64578424.69155861,,32044417.955548946,,
,,,,,,,51730496.0713997,,43390471.257094815,,
,,,,,,,51476580.52460443,,29516225.375241905,,
,,,,,,,50552066.42222605,,37682568.62679486,,
,,,,,,,60814424.76870003,,34158599.21367843,,
,,,,,,,48602596.39049069,,38456294.14415766,,
,,,,,,,120972691.84707862,,36136715.69347044,,
,,,,,,,46230699.35634306,,38776842.01080418,,
,,,,,,,,,27091778.339639567,,
,,,,,,,,,36650958.51457222,,
,,,,,,,,,36293355.60945607,,
,,,,,,,,,39863573.15498271,,
,,,,,,,,,34703026.61138524,,
,,,,,,,,,35604783.794985525,,
,,,,,,,,,28378679.363224994,,
,,,,,,,,,26046381.27044302,,
,,,,,,,,,22882436.304257914,,
,,,,,,,,,26525208.476473067,,
,,,,,,,,,41592392.27341515,,
,,,,,,,,,25190860.661492288,,
,,,,,,,,,28386733.55470625,,
,,,,,,,,,35949145.06685175,,
,,,,,,,,,28774902.68064265,,
,,,,,,,,,31655477.53022968,,
,,,,,,,,,28709477.02166972,,
,,,,,,,,,36249489.994832695,,
,,,,,,,,,35344060.234639525,,
,,,,,,,,,29131283.915582616,,
,,,,,,,,,32976808.00635609,,
,,,,,,,,,30687816.118697725,,
,,,,,,,,,33892818.266563974,,
,,,,,,,,,30528132.15016279,,
,,,,,,,,,45666337.37389773,,
,,,,,,,,,49044624.49037278,,
,,,,,,,,,40755924.47078063,,
,,,,,,,,,44032623.50610703,,
,,,,,,,,,41641632.79576417,,
,,,,,,,,,41179583.70379275,,
,,,,,,,,,32978542.306743685,,
,,,,,,,,,46880230.526657335,,
,,,,,,,,,34692616.43442855,,
,,,,,,,,,36113663.98312076,,
,,,,,,,,,48169775.94767024,,
,,,,,,,,,33905207.13082231,,
,,,,,,,,,40193665.5909211,,
,,,,,,,,,33622320.54468266,,
,,,,,,,,,43285527.259470336,,
,,,,,,,,,27277985.872045662,,
,,,,,,,,,35687878.14929138,,
,,,,,,,,,21359417.07726633,,
,,,,,,,,,31998148.906613603,,
,,,,,,,,,36274950.89604655,,
,,,,,,,,,38813394.98331194,,
,,,,,,,,,18564987.74482281,,
,,,,,,,,,47326400.72220298,,
,,,,,,,,,34075393.31933182,,
,,,,,,,,,38106925.403779656,,
,,,,,,,,,27826730.705863595,,
,,,,,,,,,50183803.36891952,,
,,,,,,,,,34732809.12544298,,
,,,,,,,,,40943998.5340377,,
,,,,,,,,,30664429.0425599,,
,,,,,,,,,47140652.66204063,,
,,,,,,,,,57949398.81051951,,
,,,,,,,,,58906661.49832455,,
,,,,,,,,,60499273.51375919,,
,,,,,,,,,62562899.65924869,,
,,,,,,,,,39994993.84250209,,
,,,,,,,,,40248919.079780735,,
,,,,,,,,,63431833.73119108,,
,,,,,,,,,58993304.51066212,,
,,,,,,,,,62041822.4349656,,
,,,,,,,,,58629382.54342254,,
,,,,,,,,,52111156.28197727,,
,,,,,,,,,61066851.80487663,,
,,,,,,,,,45010267.146155104,,
,,,,,,,,,56584858.95639314,,
,,,,,,,,,65898099.410754666,,
,,,,,,,,,61959929.44168211,,
,,,,,,,,,64250329.91870675,,
,,,,,,,,,64280883.69426883,,
,,,,,,,,,65981528.57843172,,
,,,,,,,,,58058542.489812985,,
,,,,,,,,,64134335.63527568,,
,,,,,,,,,67585546.62197518,,
,,,,,,,,,63483151.52246431,,
,,,,,,,,,63162757.75911266,,
,,,,,,,,,66296367.55096512,,
,,,,,,,,,63180593.90387672,,
,,,,,,,,,59502105.21632132,,
,,,,,,,,,63570184.85641168,,
,,,,,,,,,62875681.33579415,,
,,,,,,,,,61150724.88668035,,
,,,,,,,,,58151516.26627547,,
,,,,,,,,,62400505.24274324,,
,,,,,,,,,61247172.31284353,,
,,,,,,,,,55176499.774292514,,
,,,,,,,,,54681496.53455901,,
,,,,,,,,,70577633.11566047,,
,,,,,,,,,54611075.911919154,,
,,,,,,,,,65096119.90742726,,
,,,,,,,,,65664595.25987847,,
,,,,,,,,,65452966.38849349,,
,,,,,,,,,61381963.16701614,,
,,,,,,,,,59441861.98931734,,
,,,,,,,,,62382748.57412857,,
,,,,,,,,,46898069.45815777,,
,,,,,,,,,60013836.23209995,,
,,,,,,,,,19704412.27871222,,
,,,,,,,,,58414506.22334562,,
,,,,,,,,,46333030.81895775,,
,,,,,,,,,59876226.86787732,,
,,,,,,,,,63597656.03264888,,
,,,,,,,,,53644031.29839496,,
,,,,,,,,,45467928.85162182,,
,,,,,,,,,57434277.44696304,,
,,,,,,,,,64012679.98035304,,
,,,,,,,,,69239669.0288806,,
,,,,,,,,,59373685.88283966,,
,,,,,,,,,70386681.65325613,,
,,,,,,,,,62977615.0444477,,
,,,,,,,,,68361113.31897761,,
,,,,,,,,,69472234.61550821,,
,,,,,,,,,65283680.74093005,,
,,,,,,,,,70701145.9764721,,
,,,,,,,,,71736938.60625634,,
,,,,,,,,,64373424.88610015,,
,,,,,,,,,73462545.86642547,,
,,,,,,,,,73692241.98006454,,
,,,,,,,,,69681268.97049956,,
,,,,,,,,,65747880.96326397,,
,,,,,,,,,73385818.07505162,,
,,,,,,,,,69083546.05466825,,
,,,,,,,,,72818856.75338365,,
,,,,,,,,,68181970.66612129,,
,,,,,,,,,68535738.42233534,,
,,,,,,,,,69628804.31172566,,
,,,,,,,,,69880640.38328534,,
,,,,,,,,,60682279.66205075,,
,,,,,,,,,55185707.04112025,,
,,,,,,,,,72834873.62434483,,
,,,,,,,,,71299378.77555604,,
,,,,,,,,,74470523.01281247,,
,,,,,,,,,67276821.62451176,,
,,,,,,,,,66879035.85551002,,
,,,,,,,,,71679716.34886202,,
,,,,,,,,,69373238.73087186,,
,,,,,,,,,65673645.340005495,,
,,,,,,,,,67585184.00675508,,
,,,,,,,,,69950977.47355688,,
,,,,,,,,,72460080.1651875,,
,,,,,,,,,74537110.31293142,,
,,,,,,,,,70478946.74795315,,
,,,,,,,,,71824503.31065616,,
,,,,,,,,,73613426.66306964,,
,,,,,,,,,73275476.62715314,,
,,,,,,,,,72420102.7405983,,
,,,,,,,,,74646643.23463196,,
,,,,,,,,,77908608.61971438,,
,,,,,,,,,68684213.33321106,,
,,,,,,,,,82757061.8375503,,
,,,,,,,,,71697213.50034258,,
,,,,,,,,,75077834.4704858,,
,,,,,,,,,77234235.29126723,,
,,,,,,,,,72175152.90676312,,
,,,,,,,,,72165990.16554454,,
,,,,,,,,,71365657.5420642,,
,,,,,,,,,78524306.99910869,,
,,,,,,,,,75610110.32345372,,
,,,,,,,,,70592719.52997056,,
,,,,,,,,,73680190.66799547,,
,,,,,,,,,75710924.5437084,,
,,,,,,,,,94455633.61577652,,
,,,,,,,,,71316019.2827406,,
,,,,,,,,,84425257.01581734,,
,,,,,,,,,81319878.39304331,,
,,,,,,,,,70779271.1380801,,
,,,,,,,,,101996607.27000786,,
,,,,,,,,,75198589.11002313,,
,,,,,,,,,68166352.98050769,,
,,,,,,,,,74306769.23661141,,
,,,,,,,,,82994362.32329908,,
,,,,,,,,,73877758.33169286,,
,,,,,,,,,73519689.62736069,,
,,,,,,,,,74520621.36483067,,
,,,,,,,,,75874430.38515401,,
,,,,,,,,,61135999.51834416,,
,,,,,,,,,78867561.52984756,,
,,,,,,,,,93178047.68558636,,
,,,,,,,,,59567270.05830612,,
,,,,,,,,,72565867.06441426,,
,,,,,,,,,71411262.40800455,,
,,,,,,,,,86530157.28131394,,
,,,,,,,,,84479004.26858813,,
,,,,,,,,,75680964.32496884,,
,,,,,,,,,73400439.14682265,,
,,,,,,,,,80447500.09862763,,
,,,,,,,,,77560876.44113238,,
,,,,,,,,,75566026.262359,,
,,,,,,,,,82867740.2489581,,
,,,,,,,,,81827506.1256661,,
,,,,,,,,,90590499.58869724,,
,,,,,,,,,77868254.71536165,,
,,,,,,,,,81201111.55621378,,
,,,,,,,,,83342030.58823103,,
,,,,,,,,,83390665.56997646,,
,,,,,,,,,60541583.69187414,,
,,,,,,,,,78569059.07681878,,
,,,,,,,,,68117610.88178699,,
,,,,,,,,,83081728.14366831,,
,,,,,,,,,71845925.57890218,,
,,,,,,,,,82613054.90912473,,
,,,,,,,,,82944642.07011722,,
,,,,,,,,,89263653.14619146,,
,,,,,,,,,71613574.06005226,,
,,,,,,,,,83292220.60407317,,
,,,,,,,,,80166677.05420546,,
,,,,,,,,,88829924.20621794,,
,,,,,,,,,75874495.59429483,,
,,,,,,,,,88081568.28635763,,
,,,,,,,,,84497017.008936,,
,,,,,,,,,88785396.76869014,,
,,,,,,,,,86416841.4692077,,
,,,,,,,,,89067662.57022169,,
,,,,,,,,,83177675.19165163,,
,,,,,,,,,86508170.09069005,,
,,,,,,,,,74941705.31700784,,
,,,,,,,,,68795426.08227071,,
,,,,,,,,,82914860.85485761,,
,,,,,,,,,114989681.1438992,,
,,,,,,,,,66579870.64011203,,
,,,,,,,,,64788200.6260777,,
,,,,,,,,,76397134.73239776,,
,,,,,,,,,71744383.83955215,,
,,,,,,,,,85264120.67376353,,
,,,,,,,,,82396256.08705477,,
,,,,,,,,,47467120.62685685,,
,,,,,,,,,83810851.03597723,,
,,,,,,,,,93650777.2837113,,
,,,,,,,,,85777830.5507333,,
,,,,,,,,,91391730.47032662,,
,,,,,,,,,92624294.8895216,,
,,,,,,,,,33411303.82085574,,
,,,,,,,,,108996723.61072949,,
,,,,,,,,,37197231.41258521,,
,,,,,,,,,36576198.91493295,,
,,,,,,,,,41386784.78547549,,
,,,,,,,,,89695371.68702349,,
,,,,,,,,,39852236.09202277,,
,,,,,,,,,82154999.16305071,,
,,,,,,,,,70892767.4366546,,
,,,,,,,,,30184585.34249601,,
,,,,,,,,,30765361.55146141,,
,,,,,,,,,31508169.78738717,,
,,,,,,,,,87476656.78950715,,
,,,,,,,,,60565208.488674566,,
,,,,,,,,,44735284.860963605,,
,,,,,,,,,44396383.74854965,,
,,,,,,,,,38897396.88982462,,
,,,,,,,,,39490761.320037454,,
,,,,,,,,,41801106.20310914,,
,,,,,,,,,38255542.42230159,,
,,,,,,,,,35599788.422469206,,
,,,,,,,,,34078548.7196343,,
,,,,,,,,,44779750.500719145,,
,,,,,,,,,51923352.0686032,,
,,,,,,,,,50028474.80741496,,
,,,,,,,,,50084037.7975109,,
,,,,,,,,,36793481.11206111,,
,,,,,,,,,42978644.40455851,,
,,,,,,,,,107014849.48998564,,
,,,,,,,,,45760968.25669324,,
,,,,,,,,,39664093.27593107,,
,,,,,,,,,39223220.94449845,,
,,,,,,,,,86992114.10039926,,
,,,,,,,,,63820054.8865763,,
,,,,,,,,,86305271.67552584,,
,,,,,,,,,88013542.81482096,,
,,,,,,,,,75384400.4116055,,
,,,,,,,,,62989814.69790224,,
,,,,,,,,,100003735.67458576,,
,,,,,,,,,78982659.17521736,,
,,,,,,,,,63178112.709629536,,
,,,,,,,,,65785127.59597871,,
,,,,,,,,,65724729.596955776,,
,,,,,,,,,87274253.4182014,,
,,,,,,,,,40482670.479517125,,
,,,,,,,,,60179569.18684121,,
,,,,,,,,,68100857.82043022,,
,,,,,,,,,88363813.2725604,,
,,,,,,,,,40594714.65704236,,
,,,,,,,,,79491834.72361673,,
,,,,,,,,,99599769.75042915,,
,,,,,,,,,83678615.52849025,,
,,,,,,,,,76270008.62593313,,
,,,,,,,,,57385809.31373775,,
,,,,,,,,,52158291.70670015,,
,,,,,,,,,42745440.69921415,,
,,,,,,,,,52700447.9441393,,
,,,,,,,,,54997028.73669234,,
,,,,,,,,,72130114.82477015,,
,,,,,,,,,57882665.86683375,,
,,,,,,,,,39323768.10096847,,
,,,,,,,,,40176771.07441451,,
,,,,,,,,,93292698.70595802,,
,,,,,,,,,69729409.86295235,,
,,,,,,,,,53913768.14524535,,
,,,,,,,,,48449255.0537986,,
,,,,,,,,,63085234.8990338,,
,,,,,,,,,39842312.9660815,,
,,,,,,,,,71234349.43259552,,
,,,,,,,,,100098225.21195497,,
,,,,,,,,,67264576.90533641,,
,,,,,,,,,88033206.5357715,,
,,,,,,,,,81371005.55697265,,
,,,,,,,,,94734018.14308348,,
,,,,,,,,,50012077.53734837,,
,,,,,,,,,50744983.11491576,,
,,,,,,,,,68089877.57588209,,
,,,,,,,,,75946384.84713499,,
,,,,,,,,,45601971.22263361,,
,,,,,,,,,65310547.62104177,,
,,,,,,,,,98419366.57856852,,
,,,,,,,,,62933319.99711463,,
,,,,,,,,,42683075.23964931,,
,,,,,,,,,83797297.82859457,,
,,,,,,,,,46295400.29359812,,
,,,,,,,,,72682829.99856351,,
,,,,,,,,,35664656.973616205,,
,,,,,,,,,40113106.42664448,,
,,,,,,,,,39192020.99855248,,
,,,,,,,,,44578763.93948169,,
,,,,,,,,,42879833.02971412,,
,,,,,,,,,46867912.37466396,,
,,,,,,,,,37800735.43516279,,
,,,,,,,,,42046394.0328912,,
,,,,,,,,,49241005.58445882,,
,,,,,,,,,40878344.56555316,,
,,,,,,,,,38488700.92579329,,
,,,,,,,,,42254717.9169425,,
,,,,,,,,,43285990.26352489,,
,,,,,,,,,54784325.88484176,,
,,,,,,,,,38668156.80253338,,
,,,,,,,,,42610972.69290418,,
,,,,,,,,,32416114.47853625,,
,,,,,,,,,44879632.64267144,,
,,,,,,,,,64912980.259422645,,
,,,,,,,,,39882208.13360506,,
