Amplitude_envelope_Median,Amplitude_envelope_Median.1,Amplitude_envelope_Median.2,Amplitude_envelope_Median.3,Amplitude_envelope_Median.4,Amplitude_envelope_Median.5,Amplitude_envelope_Median.6,Amplitude_envelope_Median.7,Amplitude_envelope_Median.8,Amplitude_envelope_Median.9,Amplitude_envelope_Median.10,Amplitude_envelope_Median
72.15365742151937,64.71427523128949,80.99840638650156,,,78.70265657361412,88.94354509904068,91.0018543900363,82.02146830216242,74.14795849837937,81.32656360627053,82.71280527325001
71.93959586883501,64.06567583562142,86.12622510104748,,,78.60383166706569,88.65658506066183,91.20820838383572,81.5132807532644,74.81702974576368,74.2900887979139,84.19074678609002
71.72553431615066,63.41707643995337,72.29026989740608,,,78.20130001949795,88.36962502228296,91.60223157337336,78.73850774509594,75.486100993148,78.43308970720996,79.83053906319248
79.02945824920293,62.768477044285305,66.23548868916059,,,78.14048044044696,88.0826649839041,92.00184234648226,81.44029668328776,74.3273129367964,79.40073553330379,81.39767351086489
70.84627684983694,62.11987764861725,66.0280998486679,,,78.20515298626287,87.79570494552523,92.00037571841554,70.8421776845819,74.27679946799948,77.92595692410646,82.21658338456402
69.98840531763425,62.32718053713299,64.11334465164822,,,78.10407420996069,87.50874490714637,92.2153086949823,71.61806933818883,72.88020744657283,73.63625324749205,84.29030994516897
68.73859168744394,62.53448342564873,68.91896026669123,,,78.21742865206978,87.22178486876751,92.40034957446146,72.7572351229771,76.6028304891089,69.34654957087766,83.74606445628983
69.4829169797244,62.74178631416447,67.41752561001722,,,78.61983019081062,86.93482483038865,92.33766197202768,73.12501917703435,75.16955520520533,76.78608775623051,80.16590733180257
69.3167182630419,62.949089202680206,76.5355472949076,,,78.90089759368286,86.64786479200978,91.93260880975308,73.49280323109161,73.73627992130176,84.22562594158337,82.26716600909722
70.59918923431643,63.15639209119595,85.65356897979798,,,78.67262443990852,86.36090475363092,91.80094358420922,73.86058728514888,76.97472066490569,79.20168911018634,82.03285875179112
69.91362737514928,63.36369497971169,79.14077973412371,,,78.41346557682824,86.07394471525205,91.30599484467815,74.22837133920613,74.1784790815245,74.9614766388141,82.3215311105405
70.49185885034667,63.57099786822743,72.62799048844943,,,78.81955418264523,85.7869846768732,91.4393218546121,73.09927218551502,75.0038464636422,76.01622647629073,83.10848117772184
71.71021528435656,63.77830075674317,66.11520124277516,,,78.78354305215186,85.50002463849434,91.06400695015094,73.75199645737125,77.82808362689882,72.98745554614106,84.20001990850221
71.30379575398148,63.98560364525891,70.42151738316093,,,79.30420856854704,84.64784841396575,90.57416810621922,76.38936879139072,68.78615816178123,71.19353380142431,83.72393203412267
72.10069451119989,64.19290653377465,74.7278335235467,,,79.14014534108162,83.79567218943716,88.91004827232068,75.74530433626735,67.92539655571954,73.43342500631937,83.70162789157254
71.83337452331833,64.40020942229039,74.10028615795159,,,79.11423540052621,82.94349596490856,90.390003355216,75.10123988114398,74.37617525755957,73.6935144066303,83.62534999042653
72.10673846598257,64.60751231080613,63.6893324751558,,,78.83526062393999,82.09131974037996,91.33669333710384,74.33831892569138,68.29959580885587,78.77382600769816,82.92769042522377
70.70314086018635,64.81481519932187,61.30883730664426,,,79.28707301670684,81.23914351585137,91.49994054639436,73.66646481139114,73.88696042503122,81.12371266741094,82.91705043811268
71.31823386859112,65.02211808783761,63.5173196134775,,,79.35456751077776,80.38696729132278,91.60010893062729,74.1863947805885,73.53249635786683,81.42566115476826,81.52056790867826
71.14497041712663,65.22942097635335,61.58538353774073,,,79.30228624799881,79.53479106679418,91.26984659781344,74.53021264130787,73.17803229070245,80.99002309967905,80.96428226959907
71.5119730805876,65.4367238648691,69.43192602840516,,,79.50312549716743,76.31158454382918,90.5152829549215,74.72298594663637,72.82356822353806,81.28209800659882,81.39065356831622
72.0139405943914,65.64402675338484,69.14650551673022,,,78.61780852534267,73.08837802086417,89.15703495630282,74.69598459017772,74.04301793806633,81.46060620152781,81.47486718323313
72.25234823747925,65.85132964190058,64.90308961931022,,,76.78552311461003,69.86517149789917,88.18534569722054,76.39401344942625,72.96453106490814,81.36668934042267,81.50784610280958
71.71128635035905,66.05863253041632,67.01160911868786,,,78.69461634525479,66.64196497493415,88.20276433084413,72.11055777194996,71.88604419174997,81.70018143996865,81.52179736878162
72.1324369992382,66.26593541893206,69.12012861806551,,,78.75772255144773,63.418758451969154,87.12772037672515,71.30813805773033,70.80755731859179,81.42038662725206,81.70027907727126
72.42192606630658,66.47323830744779,65.76308627373982,,,78.91378947083297,63.46922581802272,85.48116900940755,72.95629269467132,91.1449095219273,81.51365267828558,81.6443620643125
72.35117447900396,66.68054119596353,63.89250186294695,,,78.90747732942329,63.519693184076296,82.82284063253772,71.36414491396113,79.95137994031435,81.76594444204648,81.73785388395736
72.04007011740833,66.88784408447927,80.23305793441443,,,78.72178208659695,63.57016055012986,83.15157265021392,71.64593567055725,76.99721723942073,81.11345766980189,80.97898411272826
72.30500755628307,67.09514697299501,63.73081839698113,,,81.16727485416374,63.62062791618344,83.51854817599298,71.2459788254469,76.38619328054119,81.40025389328257,80.44020423445811
71.97441611048544,67.30244986151075,64.0621435658173,,,81.08239651518774,63.671095282237005,85.78214173463051,71.44097126929155,66.16794160864676,81.23661357624366,80.79505719833449
71.74337229757812,67.5097527500265,65.21304060200217,,,81.1087194809604,63.72156264829058,85.53610010187687,70.71502008997032,74.6536883557221,81.52564000890976,80.99437901062853
71.48335339089847,67.71705563854223,66.36393763818704,,,81.04752150990217,63.77203001434415,85.60946758560988,71.00514694907446,73.78229883684256,81.40022046755936,81.22789953706406
71.40003940234043,67.92435852705798,67.51483467437191,,,80.98169965757202,63.82249738039772,85.79126580840581,72.11237368678671,74.79922013609394,81.64321073150899,80.70069838747244
70.92779451198095,65.76308445432366,66.30055028749443,,,80.50237359294087,63.87296474645129,86.58419490237343,73.81489620858946,74.97828827375541,81.58368547618834,80.14542720390772
70.66629026370057,63.60181038158936,61.86749559432147,,,80.15165034647265,63.923432112504855,85.33543965063,72.20755795265676,74.0099875864127,81.5526131427944,80.1999113048204
70.70167416776442,63.290499955892805,63.70358715513453,,,80.61597348732867,63.97389947855843,85.81621686520526,72.51064222928014,69.51491724928266,81.6623752641458,80.30419145322941
70.50276185659727,62.97918953019625,65.53967871594759,,,81.31971920370356,64.024366844612,85.7815261888772,72.52219194525355,78.55405081058422,81.30517901664919,80.08461672560077
70.41500761756372,63.05996904930046,66.15688308736065,,,79.3401596512539,64.07483421066557,85.99268883732024,72.42806321942308,67.34917224503207,80.90587485801912,80.10706904012045
70.03305638455065,63.14074856840468,66.77408745877372,,,79.10644030123727,64.12530157671914,86.23133329081114,72.8006469703004,80.95529490683603,80.81150256318023,80.44886504966301
72.31394703033067,63.22152808750889,67.39129183018679,,,79.07055244986805,64.1757689427727,87.00435024009496,73.20170625696241,66.67303350681577,80.91771351944672,80.63011354578437
70.91066185546629,63.3023076066131,68.00849620159985,,,79.40425462445185,64.22623630882629,86.10315527705086,73.01312192745515,72.09055215665646,81.20133266515099,80.95556719562578
72.00735544757131,63.3830871257173,68.33236743184617,,,79.12125227703291,64.27670367487985,86.0831220317872,73.14590247510895,77.50807080649714,80.93900277219247,81.41075152758226
73.47582112798491,63.46386664482152,69.22945097455514,,,,64.32717104093342,85.96849821871426,73.63422185123633,69.40960848974318,81.20078196820312,81.77601502361391
73.00169238315677,63.54464616392573,77.79822094057471,,,,64.37763840698699,85.61053518534945,74.31015580368319,75.23822701233419,81.00561657147112,81.62177231915199
75.1148433796458,63.62542568302994,76.42981733886077,,,,64.42810577304056,85.52374604742303,74.52985567672143,75.14626475575821,81.08334003263803,81.90545853295616
76.92161492157962,63.70620520213415,75.06141373714684,,,,64.47857313909414,85.8737494596183,74.8019840018024,75.17191837505649,80.75295574870509,82.38357873097948
77.90314118484804,63.78698472123836,71.90717686063681,,,,64.5290405051477,85.61059523093978,74.70483548827868,75.74138496948822,80.6575041294805,82.05837320125927
76.20311827288941,63.867764240342574,74.6213968037232,,,,64.57950787120127,85.80437430559864,74.60191200129239,75.94831174734163,80.3052035972785,81.88832071448849
77.80298238134256,63.94854375944678,72.96182506177185,,,,64.62997523725484,85.55723712746322,74.70506086297293,75.79652998644794,80.32180391962319,82.2062398978116
78.60135673570676,64.02932327855099,71.3022533198205,,,,64.68044260330842,85.84929876258681,75.00001065454056,76.64814378924275,80.34979624030501,81.945742678377
79.40617798729795,64.1101027976552,69.64268157786914,,,,64.73090996936199,85.82821568074715,74.90032154247618,75.43873589699058,81.20356014768194,81.64773029547689
73.96383628932966,64.19088231675941,67.98310983591779,,,,64.78137733541556,85.90359252083638,75.20007945213179,75.57498531605346,81.33291931027608,81.74343907644467
71.65665986279978,64.27166183586363,68.92097504215016,,,,68.07586861222461,85.80867117925841,75.00162607643738,75.00487709271668,81.47008417731007,81.68196933022797
69.43100250470468,66.93906571617728,69.85884024838255,,,,71.37035988903365,85.72289920075079,75.10125550105388,74.9010924215523,82.61136587084142,81.00012873061411
68.47131762443856,67.00928470385924,70.79670545461494,,,,74.6648511658427,85.911351241689,75.30035563862188,76.3530306200895,82.90571866914354,80.4990981656758
69.76919216186863,67.0795036915412,71.73457066084731,,,,84.61147401059577,86.05320608176423,75.40217088737975,76.70577829745125,82.20097890511425,80.43436057625044
68.59150010728095,67.14972267922316,72.67243586707968,,,,66.88381611918857,86.43829092668213,75.10117499859967,76.7598561758615,82.13457630343082,80.71168649891499
68.70643686540795,67.21994166690511,73.61030107331207,,,,66.55123400919375,86.60044152021072,74.20108413955658,76.64848958815824,81.23103097362093,82.34560865586812
74.10998485857498,67.29016065458708,64.19611497265807,,,,67.43826233041051,86.94527805865378,74.30591732939803,77.006293981526,81.52120033581555,82.45422691920504
68.78087632807683,67.36037964226904,65.08195955888212,,,,81.29925673830152,86.83624234285577,74.30062415221184,76.66669167909521,82.10414480201084,82.37440507727611
68.50550461321419,67.430598629951,65.96780414510616,,,,81.24156140195427,87.11116188273326,74.30005276794567,76.79378899289452,83.4572248538361,82.72194183037509
74.22784152466215,67.50081761763296,66.8536487313302,,,,78.39080520774053,87.28915291108176,74.60872154593429,77.11384663593503,84.31375984137077,82.54448226017269
72.61492451811462,67.57103660531492,67.73949331755425,,,,83.1124637975604,86.90440489214348,74.1001454458807,77.06075591770119,85.11208753005226,82.87545868760245
71.62485316732993,67.64125559299688,68.6253379037783,,,,78.1726079393993,86.94292201545798,73.72687287121053,77.06111195834477,84.01666640835423,82.47024255211275
72.10461891003683,67.71147458067884,69.51118249000234,,,,80.96132452870185,87.0499184583298,73.5029324510225,76.96063704635591,84.17686129918798,82.89239908770482
72.10430824798813,72.50349800988539,70.39702707622638,,,,86.326736508043,87.14790954301506,73.50001067414613,77.42066921990165,84.40885619998747,82.00641139085579
72.5063442988973,77.29552143909193,71.28287166245043,,,,61.18014383347442,87.21970218203356,73.72167411201266,77.47401570381248,85.20365517863479,82.10836619659007
72.50016082566772,84.59555080006139,72.16871624867449,,,,68.27013676514684,87.4035149873854,73.02435219091075,76.99577734107687,85.29233284781984,82.48500440285962
72.5127737717377,83.94236371449892,73.05456083489852,,,,85.17700727356684,87.57748304486984,73.00812900659041,77.29369920777943,85.10619339169203,82.3750841004394
72.80019848869108,71.67287909582346,80.79882073955272,,,,84.04720581275396,87.74295516503784,73.5638703072303,77.45462812794715,85.80367689082703,82.55246336158012
72.60002383155644,73.53400544745475,88.54308064420692,,,,83.27707172602825,87.20321627975567,73.40019702645776,77.6021892446155,85.20179346967817,82.22058410820128
72.87791467994465,75.39513179908603,82.77449712620972,,,,82.17092200183596,87.50357131812457,76.75969225508457,77.79761423733761,85.31035350598295,81.85319387927957
73.20078147512294,77.25625815071731,77.00591360821251,,,,83.54860133988166,87.26216844720972,75.20482402138649,78.07635700367315,84.56190416566822,81.38453061881457
73.33108387109294,79.53554233265021,75.85052050316263,,,,80.70118942505607,87.31018225065604,75.40165781818763,78.3829599109458,84.79753437296871,80.2240660613326
73.60038071530639,67.75597950786957,75.71569858590462,,,,80.9142464235316,87.13127061466645,75.10160718904315,78.14925772554616,,80.32637652151669
73.60002087280294,69.92851585675265,71.04213266493966,,,,82.7129128995806,87.41365510769043,75.30083094786269,78.36594316225892,,80.10314472452461
74.15393818990096,72.10105220563575,76.64348520887557,,,,82.84070851785125,87.37961353581119,74.60945844523539,78.69651367406554,,80.44979420416732
73.80422076678289,75.26246700768623,70.51515881743454,,,,72.77302077724538,87.46221859135983,74.71771751407655,79.00163666557299,,80.52981970249135
74.10314001375781,71.2630874549861,73.01564536460492,,,,82.9008887718563,87.60006339756177,74.71664092067356,76.2117464093156,,79.62987281432825
73.92809776343083,69.3092957852773,69.08284669859178,,,,80.7733080628539,87.43224289395697,75.33090170873267,71.42510246392968,,79.8095801444378
73.27295025892886,71.43971924782451,71.86667579699566,,,,72.14999162262751,87.60173201819353,75.30189084327131,75.29502811942609,,79.92863254123498
72.8387013797377,66.62049792120617,76.49328379200908,,,,85.07912461224167,87.44421320151721,75.24111550645283,75.13630973734018,,80.78328942584744
72.22191066279791,66.67835151068492,68.87851854474995,,,,84.24268399368388,87.46374371373959,75.52543294481856,76.00330272851917,,80.70067600551724
72.51343672725825,63.66838689271805,68.32337062428608,,,,79.79169789962647,87.3016129559164,75.421305674499,76.23436926499333,,81.20268834280316
72.20411984890717,69.36041696553919,67.7682227038222,,,,78.75262581777994,87.37494015313689,75.3271700130707,76.33764775615978,,81.31008105263714
72.1251926397012,75.05244703836033,67.21307478335834,,,,78.96814103769898,87.33359742673355,75.70004268509662,76.7045852940664,,81.40543349321702
72.20004968569827,64.7861293303388,68.91066154666657,,,,79.18365625761801,87.40000928448211,75.71766185857048,76.01054667746617,,81.51278205571576
72.20225705093259,73.97925183527194,84.05349966488714,,,,79.39917147753705,87.61266808580221,76.30021928936613,76.86701292068636,,81.50001436442754
72.10443621090596,76.5333685346267,65.66788136432446,,,,79.6146866974561,87.5820117795946,75.80097430321835,76.63700317562673,,81.50199215475573
72.7165303495599,73.97666649174471,65.97977503343105,,,,79.83020191737512,87.4539253626668,75.20112115536278,75.82205382936878,,81.81035483695196
73.01697862999163,95.08776436862829,66.83372814126434,,,,80.04571713729416,87.480741366453,75.42712081971597,76.16969623467544,,81.77738979283623
73.10002379271657,73.81178390443631,77.8497816711764,,,,80.2612323572132,87.4193851189874,75.43521807262518,76.2576275963454,,81.91596451904002
72.9388707914186,71.50001575371321,79.78742545707428,,,,80.47674757713224,87.2897688684449,75.74032987701652,76.67116488846851,,81.45586290553992
72.90860203815822,63.83544108320255,84.72209743128053,,,,80.69226279705127,87.60327982833905,75.83660290720226,77.0984315515492,,81.41367473117879
71.66992573654016,67.73754858436867,89.65676940548677,,,,80.90777801697031,87.1185412686566,76.2022675556936,77.43125867001415,,81.80069968808242
71.7654219127747,71.63965608553478,72.32067588520792,,,,82.07626883239472,87.13024246378217,76.53285449942062,77.12429503119608,,82.01139293655504
72.15818633549041,75.54176358670091,71.90453954048635,,,,83.24475964781912,87.22854410791972,76.42702480172917,77.36338775823506,,81.96730369352989
72.31774720383163,79.44387108786702,72.43174823532645,,,,84.41325046324353,87.53227980101296,76.71901855087953,77.89829103294716,,81.97675933019435
72.41577017145497,69.11620403488226,68.83000666655364,,,,85.58174127866793,87.54804563579401,76.55860825650966,77.71901657473715,,81.85209545581057
72.41568034204235,75.72374451525808,70.71617223255164,,,,79.0313140842795,87.90522200019166,77.72681147462866,76.68508590889743,,81.93264647332254
72.71444096854282,76.19573592918977,70.27032364759171,,,,81.70089873572996,88.40295464923864,77.80801227540495,77.32819555090984,,78.4002119663444
72.66785730481708,61.538481935353474,72.35018452427525,,,,84.37048338718041,88.09277207506678,77.21171754692215,77.9303370892489,,77.94134435191722
72.62436983097159,63.308220276566686,72.41551780781657,,,,83.41705708579843,88.30028920683274,77.58090528827998,79.20004940673343,,78.43447862526135
72.05375678528472,68.68100280973896,70.69960214358079,,,,82.46363078441647,88.40091517166114,77.41113315093659,78.73104622900999,,78.83284129029352
72.10867785267767,76.99504287689216,64.11806630089796,,,,82.29516748625784,88.23032334648866,78.00079141966938,78.97675778042996,,79.62863502308767
72.5310671902584,85.30908294404536,63.10306043517298,,,,83.56371261849598,88.41280008521294,78.46136073019814,79.33690664179625,,80.80908608250105
72.51999996652845,64.33675225554693,68.74995545355424,,,,82.95899895040591,88.70258657400761,77.85777346763308,79.0442315747291,,80.61910889031854
72.6739631027302,68.44838236940822,76.13774039347928,,,,82.35428528231583,88.90852330586456,77.0510208732583,79.04876317695692,,79.25748918527057
74.87477095487759,72.5600124832695,71.60490560416974,,,,81.90365359086299,89.32086431012013,77.2585749131118,79.541334330241,,76.8658975330977
75.12305803963625,72.4610052595937,77.60811451841333,,,,79.87073444142241,89.2829103564186,77.71765327513707,79.63236259453915,,77.12194218612417
72.80001758971537,72.85466674713571,75.73535507280708,,,,77.83781529198184,89.70540549544873,77.7007539267289,79.81881234947747,,77.09818343674871
72.42517335873254,61.165901847085294,72.85615663946518,,,,75.80489614254127,89.69547455611419,77.50437897172412,79.73958885208089,,77.01288301470156
72.50333691878396,65.02615039460233,71.48842229369023,,,,76.6471767207078,89.71459631843635,77.3844378250632,79.61936310345405,,75.6647137583449
73.23215074985299,72.16811931793036,76.22691256609295,,,,78.47396815509721,89.90981487559233,77.00476240894443,79.63716064605782,,75.42883432046058
73.02991998212974,70.87875542587925,81.23106523873037,,,,80.30075958948663,90.08270985063189,77.28914489996026,79.91820623245796,,76.4930494494466
73.35903979652366,69.58939153382812,72.41123792427688,,,,82.12755102387604,89.57138978809357,76.9004597805785,80.02352651356331,,76.84505484705
73.0049663952146,68.300027641777,73.41861704558286,,,,83.95434245826544,89.57393042949751,77.52035627108584,80.33247653780697,,76.45194479667516
73.73598182421742,64.53329415689903,83.30950906025467,,,,85.78113389265486,90.52924656813892,77.97902415655108,80.5352603150779,,78.62768924117822
72.92738227913893,74.95022394687177,76.12693361307709,,,,87.60792532704427,90.65748645069692,77.75291671809757,80.72420718246651,,79.37437580129027
72.70014874470897,72.66339567628431,76.33409493244179,,,,87.92402946853335,90.8336735911119,77.73585142445677,80.34859708659621,,81.10671511412657
72.3539680036607,70.37656740569685,,,,,88.24013361002243,90.8362830058783,78.21411550067464,80.71285144418187,,81.4884110203137
72.92422159802325,66.00273365476217,,,,,88.5562377515115,90.49340573502587,77.01308941089013,80.94677822445797,,81.52101003784868
72.93223795520565,74.84784511532538,,,,,88.87234189300058,90.53923280902066,76.57124833013248,81.09377188970949,,81.72267982224736
71.86076276866382,64.12245184821654,,,,,89.18844603448966,91.02955408961596,77.0808681502279,80.05091910661223,,82.45483470942546
69.7421860181523,61.90284719335854,,,,,89.50455017597874,90.81413029601492,76.94129012218696,80.24578263002178,,81.63761090524329
70.3006690149767,61.72041732855372,,,,,87.81282725921821,90.81128599019677,76.44611890781829,80.32796844627417,,81.80076046972161
70.0133535859491,67.73392831170483,,,,,86.12110434245767,91.03469398421844,85.80073394390709,80.53953301517885,,81.77299402416334
69.7080664420192,72.87529425447462,,,,,84.42938142569713,91.12599445479673,76.61385507906631,80.73418062557508,,81.90492996941491
69.92238965687133,66.84285321719479,,,,,82.7376585089366,91.17308619757034,76.31666173739805,80.90463678510716,,82.09984273154453
70.29805924764304,64.33425701328048,,,,,81.04593559217608,91.00001525069374,76.18427385272334,81.12107378755651,,81.61340985059016
70.17751526221417,64.60482133142706,,,,,79.35421267541554,91.30643136993946,76.25208830043015,81.42271028461346,,81.24684929681314
70.33575935402412,70.51741456635023,,,,,79.27224384773186,91.39092624144924,76.65691740700863,81.30895651184395,,80.95939290400302
70.7784574485136,71.21673112015021,,,,,79.19027502004818,91.20216818963172,77.2443315076521,81.34374713275045,,80.63912153775198
70.80849326311575,68.5839592442754,,,,,78.5349690735958,91.4159846725612,86.10538806192817,81.56221624353665,,81.65200576354542
71.21923851288894,63.90974342998934,,,,,78.53000789752664,91.50065493805238,76.90578770085204,81.62945543658924,,81.63447324609164
71.43511631483456,68.62816856948768,,,,,71.70575503590052,91.60286948067782,76.66111645394878,81.85163578088162,,81.84153972701984
71.64613057658953,66.91762910756243,,,,,77.90749076295657,91.70054523749845,76.7300951342282,82.14492987640311,,82.30034745465846
72.21152908153314,65.3257576294285,,,,,84.1092264900126,91.6005261665011,77.11605984403485,82.09357608332476,,81.56710969920599
74.70885447011915,63.30039431976836,,,,,77.58552197001043,91.52130378671988,77.13647936053596,81.87838348981347,,82.73925678315636
71.82201641733943,63.906925831856256,,,,,71.06181745000828,91.57962130947747,76.52028909350543,81.73624181162995,,81.67923701025441
71.98295218290926,71.2405757177513,,,,,77.46501168922072,91.54317616992684,77.21089489304212,81.81033106019811,,82.18791162462034
72.57973064199524,71.06898318659805,,,,,79.5114187028442,91.6093091352014,87.6895828187694,81.80711049642395,,83.18382346423942
73.18083151035287,71.5154716733873,,,,,78.26006287548705,91.40465474820763,76.95591932605998,81.83882186094016,,82.72362940709274
73.31543897089234,,,,,,77.00870704812992,91.51781080670727,78.12584392637068,81.92663235674911,,81.61766250821118
73.9180934997744,,,,,,75.75735122077278,91.62993835777132,76.84737555433242,82.02964452220915,,81.598210271593
73.54497787451012,,,,,,75.86224635204869,91.60292251066288,76.57219286292403,82.20347018430215,,82.61113900012073
74.91570414498386,,,,,,76.9218525546082,90.41438878613778,88.73251824468379,82.52257934366,,83.6007379183782
73.51210597770658,,,,,,77.24087046612613,90.51282647811072,88.16722001627267,82.73484272521253,,84.64243936608001
71.97214252665371,,,,,,76.3210526817529,89.7464981186415,88.0137691626444,82.8549179335053,,84.32562549996555
71.71535701115353,,,,,,80.05957189378417,89.61998571188496,88.2073557372438,82.94112072811245,,84.2992468345551
73.26938107214457,,,,,,76.79790707327678,90.59363399908936,76.69526143087582,82.9046602603933,,84.8867352175704
74.27101603797382,,,,,,75.98833266825528,90.3294377015033,76.2816444780232,82.17608222042334,,84.89102832711899
73.87005601160644,,,,,,76.83817143540386,90.7265212044229,76.40631870760636,81.78041172856646,,84.8096626811462
74.14579038224876,,,,,,84.19512798163214,90.96545257851488,76.15440965785638,81.88726359854932,,84.71504216428234
73.65817564500684,,,,,,83.7405520398828,90.59109664575163,76.4488851144352,82.35648704700789,,85.38869239600086
73.39292004576751,,,,,,82.70945069493982,91.18838206095008,75.58865942167418,82.28441145787042,,85.80167458297583
75.77048869391808,,,,,,82.87696555938759,90.95955320056032,75.60674434005739,82.49189061717946,,86.53924267076674
75.67901151730901,,,,,,74.25491080878145,90.60026210805802,75.77061238994145,82.77586896235158,,86.60452907686599
,,,,,,74.98311088454957,90.71353082823804,75.61159327729561,89.30226283072662,,86.10659509851357
,,,,,,76.47471506955688,90.36513981450037,75.61534431526103,80.51970487751746,,86.23642231350854
,,,,,,84.47455610794506,90.72133539802331,75.60361394654394,88.77412919865425,,85.6398604366106
,,,,,,79.84638362699522,90.50146429970974,75.81617056951323,75.35317388847356,,86.2142077481953
,,,,,,75.21821114604539,91.09482489669082,76.06353375393756,75.25412359159796,,85.68193118428331
,,,,,,83.50113566922164,91.41266929181651,76.26464282206936,75.69420369663752,,85.37311911275762
,,,,,,83.61665907757393,91.18436555706651,76.80173380120816,81.86781769342826,,84.33679216563065
,,,,,,83.36346744739625,91.40583116558776,77.71578195497369,82.0802898020707,,83.78569180687495
,,,,,,83.69796220483366,91.54601374523595,77.1567475856618,81.99159855498722,,83.9519341905432
,,,,,,83.12569787272132,91.11308181862742,76.19581368483045,82.16557578711112,,84.1965894862185
,,,,,,81.30069053096935,90.54610740920836,76.01316319312,82.27608253449554,,84.20763898360354
,,,,,,79.95127778408121,90.80495469977124,76.37087969314265,82.79028892385938,,83.40004576816752
,,,,,,78.60186503719306,90.93027054091291,76.20000196456455,82.57109496988518,,82.90238334404631
,,,,,,77.25245229030493,90.60488748194848,76.5613861177722,82.78740341203773,,82.82003289130677
,,,,,,79.48578721639598,90.6081207687314,71.3020406850844,82.78948055890118,,82.92045050819726
,,,,,,77.54069780355329,90.75807779574176,77.6892801170309,83.02434374142476,,82.51956908792184
,,,,,,75.59560839071061,90.78546860091996,77.96000687773056,83.35784143896545,,82.81998175451591
,,,,,,78.02836814330783,90.84507303622522,77.61944221249121,83.37897115075369,,83.15465682158542
,,,,,,80.46112789590505,91.22127630425808,77.20661797316053,83.8696274220716,,83.11296568144327
,,,,,,97.2363021931233,91.64880996248463,76.34923416494655,83.67895799615526,,83.0208259928392
,,,,,,96.95745866717446,92.0078216609506,76.34429091961982,83.84991695585995,,83.30779896245518
,,,,,,67.34097604068432,91.43420276841124,77.5591096170137,83.6399563982823,,82.80561978948015
,,,,,,70.70113415624175,91.04331621481948,77.6322037333004,83.89645938914595,,84.14661375749702
,,,,,,74.06129227179919,91.37607395915916,87.55007588224737,83.76990054204853,,85.00894760789878
,,,,,,77.42145038735661,90.89830712715984,76.84488453055044,84.05479222751325,,83.82312885714843
,,,,,,77.76292784112657,90.76440297134856,76.65422601121999,83.95997425854254,,88.30643741425308
,,,,,,76.5000045052563,91.38265477233668,76.83819212975985,83.72552424418373,,88.40849684047663
,,,,,,75.97240579139216,91.06150484960374,76.63221929314994,83.83933013261097,,88.20568630600319
,,,,,,76.38938432372547,91.60938720608864,76.72590597363049,83.8356301349636,,88.82969378743095
,,,,,,77.78539137845567,91.64660877207234,76.42233422212277,83.5020481299163,,88.62052672934514
,,,,,,77.04616136600424,91.86556021157116,77.20379036475451,83.76198022119748,,88.01397132028194
,,,,,,77.91252547188637,91.70163527118874,77.38783288013285,83.69714232074676,,88.04767090047113
,,,,,,77.23126268649163,91.56255456906578,87.81523836068436,83.92637504554538,,87.31463484377242
,,,,,,77.42639323458809,91.91426163169596,88.33365380037363,83.75104553135337,,87.51259893831009
,,,,,,76.62359604235166,91.80874971619208,77.64058673575028,83.73497885251278,,86.46425586113148
,,,,,,76.21694253741578,92.5352201715472,87.80522307389644,84.15369112035998,,88.28300251820177
,,,,,,76.71523146541057,92.96072865146714,87.9759037820755,84.26660455499366,,88.37642522860033
,,,,,,76.44078664549092,93.49450784876308,77.64412384421486,83.73321494446043,,
,,,,,,75.63230394618208,93.32438442525972,77.06140985207372,83.628285996892,,
,,,,,,74.90094017207095,93.03456888809608,77.52088278645451,83.41601778323974,,
,,,,,,75.30041716334509,93.13870645615668,82.56534343792221,83.2544376846856,,
,,,,,,75.10031253276756,93.17231469463144,78.0692231406342,83.22091630990997,,
,,,,,,74.80202687285536,93.51626719471022,76.91252849272712,83.33110347745009,,
,,,,,,74.90694660184285,93.24297909884218,76.86614993645269,83.45441386687284,,
,,,,,,75.82334552710532,92.8000101557956,76.50115588539708,82.97231335714787,,
,,,,,,75.50565656148532,92.84674108537114,76.80004438052232,83.250318594345,,
,,,,,,75.9118058633363,92.93727704670104,76.7112252873033,82.85163704680684,,
,,,,,,75.12601993052004,92.86826947155753,77.20025691445814,82.33095435838814,,
,,,,,,75.42190337531676,92.31708878916078,77.30023468227309,81.96775784113467,,
,,,,,,75.2208193082784,92.4148537344002,77.50033619348338,82.61156522416597,,
,,,,,,75.51813989308823,91.13147157242942,77.34023240982071,82.57959043365688,,
,,,,,,75.41998553979802,90.3864329965387,77.20310169074894,83.21919702154824,,
,,,,,,75.6826691849318,92.35766195848694,77.50159302818156,83.13297060938491,,
,,,,,,75.85486572348664,90.41237377680017,77.901408051224,82.04618757369452,,
,,,,,,76.19722043520136,91.0328247378265,78.01137573463205,82.70943246921925,,
,,,,,,76.20098853850537,91.5094613581554,77.90328448168844,83.53776673924358,,
,,,,,,76.2553166253578,90.7020987003062,77.20144364109191,83.73342769397772,,
,,,,,,76.14497376164014,91.0418864145804,77.0001548839794,83.89049098991684,,
,,,,,,76.3599861758106,90.9304275783742,77.00494943395987,84.10254879470503,,
,,,,,,76.27011806364305,90.50124398332274,77.10011211021249,83.62076725462327,,
