Energy_Variance,Energy_Variance.1,Energy_Variance.2,Energy_Variance.3,Energy_Variance.4,Energy_Variance.5,Energy_Variance.6,Energy_Variance.7,Energy_Variance.8,Energy_Variance.9,Energy_Variance.10,Energy_Variance
,,,,,,,8196917952.577396,,43173587.22383249,,
,,,,,,,5823587354.180024,,38937230.92167726,,
,,,,,,,3098346582.015318,,33693496.25977562,,
,,,,,,,4562549540.133935,,26904724.162886266,,
,,,,,,,2810668173.6311083,,36695934.78925663,,
,,,,,,,5759976309.385794,,40319593.74544734,,
,,,,,,,7027498081.141098,,34531843.13406794,,
,,,,,,,3798516205.0918894,,37326620.96334928,,
,,,,,,,11211312561.377256,,31021654.65854337,,
,,,,,,,6743958119.276831,,30490556.60622204,,
,,,,,,,5080383349.007438,,21758821.29889796,,
,,,,,,,4205559999.250011,,15604459.860758102,,
,,,,,,,6237665002.474863,,15050071.827226602,,
,,,,,,,4285411763.2356033,,10858914.461130986,,
,,,,,,,6383141103.289056,,10925575.763771243,,
,,,,,,,4197619713.349567,,9723995.11443149,,
,,,,,,,7753138174.962853,,8334167.328514089,,
,,,,,,,6822101158.517275,,5995492.084516356,,
,,,,,,,8906134886.301785,,6168961.670084667,,
,,,,,,,3413930290.463987,,6384130.399569937,,
,,,,,,,8191156435.925081,,3020688.8990214635,,
,,,,,,,4868303361.427412,,5151776.959018153,,
,,,,,,,2826818209.6842,,10029784.810140416,,
,,,,,,,5288230473.320771,,7116503.954588575,,
,,,,,,,4588347860.995827,,10347874.525590671,,
,,,,,,,11478564129.229649,,6174504.871636305,,
,,,,,,,4024478364.375752,,11968311.566352429,,
,,,,,,,1446270691.5066369,,13626027.609950682,,
,,,,,,,4341638889.588566,,5999505.535258391,,
,,,,,,,2963476371.2470303,,5404044.639807876,,
,,,,,,,4017670668.9443054,,5081472.546450792,,
,,,,,,,4977913279.633785,,8857528.348565213,,
,,,,,,,2803844714.8661294,,21485585.833191127,,
,,,,,,,2013273474.250223,,18486942.156515643,,
,,,,,,,1228851412.9971173,,10420616.55617603,,
,,,,,,,4623660480.737661,,13633116.837722272,,
,,,,,,,2365136003.7569942,,14817864.650291843,,
,,,,,,,3525698062.357868,,13605853.463217955,,
,,,,,,,4368027128.93713,,18786009.090800576,,
,,,,,,,4471184574.881245,,17357933.755909987,,
,,,,,,,3369285243.770707,,11971951.211545102,,
,,,,,,,9671762589.378408,,6279164.547454201,,
,,,,,,,6379035170.886927,,27915789.825711444,,
,,,,,,,4747485056.153847,,10237480.968674012,,
,,,,,,,3693268384.3368425,,11046665.357062625,,
,,,,,,,4507705022.261676,,8341658.418344783,,
,,,,,,,5876957624.779339,,28176552.68963463,,
,,,,,,,4144926402.719834,,6988569.365112088,,
,,,,,,,4835071032.023095,,29415962.49482574,,
,,,,,,,5304102348.863596,,17593012.26130359,,
,,,,,,,3775797154.6546135,,17087061.099926736,,
,,,,,,,3272112790.771106,,29933536.47042349,,
,,,,,,,5287503754.00188,,28470891.66162155,,
,,,,,,,3697692747.589688,,25179075.574158672,,
,,,,,,,4263387718.158351,,42035957.14020512,,
,,,,,,,4232467847.435846,,95731098.37267528,,
,,,,,,,5165445235.213964,,57592186.281988144,,
,,,,,,,1856657739.3279235,,89706377.29832235,,
,,,,,,,2610326939.732589,,60860057.719896525,,
,,,,,,,3936386485.664308,,30369228.0297736,,
,,,,,,,3012388332.0902185,,79587995.04504251,,
,,,,,,,3184334377.87459,,60785585.68974191,,
,,,,,,,6715361059.338653,,99677083.87598446,,
,,,,,,,6268785723.822417,,46746225.73489615,,
,,,,,,,4197969257.012664,,64479831.98919644,,
,,,,,,,1642730170.2895622,,68920581.16647157,,
,,,,,,,5263111499.321847,,35901940.276807465,,
,,,,,,,4520413878.183548,,27083917.159423824,,
,,,,,,,5956513805.568601,,25422024.99926812,,
,,,,,,,3290486285.403031,,15034578.638954155,,
,,,,,,,9723479493.956163,,17599114.033529636,,
,,,,,,,4515684136.414743,,13169909.526494306,,
,,,,,,,3451965405.2895265,,17081205.420088135,,
,,,,,,,3745825007.259223,,14805581.38582491,,
,,,,,,,4401532543.807332,,18992108.579458486,,
,,,,,,,3279086895.8058124,,25395596.479659867,,
,,,,,,,3959607605.0695744,,16417656.79767826,,
,,,,,,,3536209153.137046,,16363034.14598729,,
,,,,,,,2951453288.4347343,,31805249.650865804,,
,,,,,,,6239246974.5538645,,26337727.04815745,,
,,,,,,,3662052996.6800127,,18462726.73524775,,
,,,,,,,3339979136.966752,,18774296.353323333,,
,,,,,,,2972819980.018556,,25248054.26258253,,
,,,,,,,1952809388.289615,,17198427.045828015,,
,,,,,,,2085015530.7277224,,20704966.11935572,,
,,,,,,,3245974188.821123,,23501384.273438487,,
,,,,,,,5200805178.035061,,6962052.546530856,,
,,,,,,,2573329386.995032,,7871566.387351742,,
,,,,,,,3270385386.787219,,26399027.43567158,,
,,,,,,,5964076252.574759,,18446027.57325169,,
,,,,,,,4652091396.291643,,17388657.119340293,,
,,,,,,,5054296314.192521,,22651372.433265485,,
,,,,,,,7001067337.805013,,13092230.905752417,,
,,,,,,,3001584795.6452537,,10510135.478049915,,
,,,,,,,2790839132.406012,,12531551.626217438,,
,,,,,,,2457332596.6685467,,16228383.685970956,,
,,,,,,,2414054370.563824,,9413201.728316044,,
,,,,,,,2630230450.689868,,10548419.072741754,,
,,,,,,,3081904341.42325,,8626795.095352124,,
,,,,,,,6303172113.561983,,23691569.41151956,,
,,,,,,,2856259469.141409,,13229563.098330218,,
,,,,,,,4632080296.359167,,25440239.16861192,,
,,,,,,,5394718091.604604,,17282962.99356655,,
,,,,,,,3726211860.881079,,16344866.78184648,,
,,,,,,,5137621849.073235,,14942080.518926889,,
,,,,,,,5457138264.369091,,17348429.045372143,,
,,,,,,,2673187154.584292,,39215389.79887293,,
,,,,,,,2772175233.4150114,,165011572.25907052,,
,,,,,,,2438382238.1595974,,114185049.1028556,,
,,,,,,,2685069342.441668,,63327656.98391814,,
,,,,,,,3861656172.505064,,73286451.36500323,,
,,,,,,,2903225821.281431,,36324844.41572634,,
,,,,,,,5175662686.675978,,26627568.71041753,,
,,,,,,,5914625983.152021,,28992906.905545205,,
,,,,,,,9590803510.246029,,10378294.657700991,,
,,,,,,,6067038679.864871,,7631581.959943717,,
,,,,,,,5798885115.549841,,15039565.231035426,,
,,,,,,,5028531272.128588,,22225912.56742512,,
,,,,,,,4437066195.541495,,7998375.017782372,,
,,,,,,,4482126626.461602,,9423518.326106504,,
,,,,,,,3545020829.042493,,10573983.996869449,,
,,,,,,,2050297101.5256245,,7783539.888540806,,
,,,,,,,1892115326.5692863,,13495692.71393149,,
,,,,,,,4403782283.799157,,9873864.30243925,,
,,,,,,,3841291746.002039,,17166583.99497655,,
,,,,,,,3243266433.192962,,23468041.293533064,,
,,,,,,,6309356602.11021,,27569600.30765798,,
,,,,,,,4012532308.011878,,22343974.67982501,,
,,,,,,,5148660438.6684265,,70953166.47749579,,
,,,,,,,5332140412.611347,,63445485.78146955,,
,,,,,,,6690334351.1141,,28595595.764997788,,
,,,,,,,3032102208.732126,,58227192.733187385,,
,,,,,,,3330545303.944529,,62693972.34140775,,
,,,,,,,3568475531.251303,,23659602.94776621,,
,,,,,,,2412185145.670355,,15000009.706405018,,
,,,,,,,2560210538.900785,,20349113.18094001,,
,,,,,,,4554391896.389379,,23742054.02097852,,
,,,,,,,2597913561.3215737,,26491056.84396455,,
,,,,,,,3458631255.657354,,33525849.66956719,,
,,,,,,,3844572117.502512,,49333328.52235419,,
,,,,,,,1622138276.1569228,,18969434.206544235,,
,,,,,,,2107560132.6656952,,18010567.292895246,,
,,,,,,,5029079746.0932665,,17104683.634085067,,
,,,,,,,1435284398.1276305,,29800354.568033937,,
,,,,,,,1724971486.8638628,,32619613.11868709,,
,,,,,,,2142585076.2120173,,47858478.11922625,,
,,,,,,,968237422.5791892,,35779728.58422918,,
,,,,,,,3058179068.215972,,32285034.98857886,,
,,,,,,,1405327861.8976996,,30523261.31258692,,
,,,,,,,916802744.1567416,,109184928.88637611,,
,,,,,,,2954754149.451208,,30028447.877352063,,
,,,,,,,1490190787.4255574,,32974697.93919015,,
,,,,,,,1605179535.204502,,47751358.01161456,,
,,,,,,,2569257082.877855,,78401357.14863542,,
,,,,,,,1547484728.922597,,59962657.63389575,,
,,,,,,,2158132753.145376,,33418226.98022774,,
,,,,,,,2107664909.28964,,64597957.22917294,,
,,,,,,,2582372659.1982746,,53719887.6413438,,
,,,,,,,2755904542.997059,,31261006.211739905,,
,,,,,,,2830495976.544276,,37071995.57075364,,
,,,,,,,3437229886.277657,,25627835.288284004,,
,,,,,,,1804891539.858742,,25740300.56056004,,
,,,,,,,2288908039.5363,,13035074.383606035,,
,,,,,,,942853785.8574752,,21583268.14434008,,
,,,,,,,877397911.5023582,,19174353.14339197,,
,,,,,,,1342367265.3142612,,22768907.25199425,,
,,,,,,,3574357971.6946154,,35511563.98983483,,
,,,,,,,2575198197.930571,,60282818.96521978,,
,,,,,,,1864576826.537634,,42708271.36342645,,
,,,,,,,1542363050.216508,,56431201.620767385,,
,,,,,,,2854644658.788569,,26816208.34783593,,
,,,,,,,1127958398.6675422,,29604723.65751178,,
,,,,,,,3325783030.894103,,42700842.8712126,,
,,,,,,,2740611790.572885,,41734583.58103208,,
,,,,,,,3570155836.6447763,,51947279.27600448,,
,,,,,,,2107232415.7636263,,43008140.55601716,,
,,,,,,,1988119747.4671843,,26955838.128628187,,
,,,,,,,2282543624.0779486,,20230782.38288836,,
,,,,,,,1763293778.9480324,,39428209.51410406,,
,,,,,,,1759157268.3400445,,40832940.8390566,,
,,,,,,,1717894926.5052893,,36920763.036706656,,
,,,,,,,1310334360.6676805,,42856876.55850899,,
,,,,,,,4004856031.660623,,60370266.69659374,,
,,,,,,,1198010809.488759,,26729579.343918502,,
,,,,,,,3097345013.5944886,,37311124.93195309,,
,,,,,,,3821949151.376815,,55630212.85572386,,
,,,,,,,4650047764.990576,,47320580.127915375,,
,,,,,,,3257296617.394697,,24670537.12548103,,
,,,,,,,1515073035.781145,,25568300.620890453,,
,,,,,,,1426150238.7895854,,28893634.5028812,,
,,,,,,,1971130947.558472,,46271328.33857779,,
,,,,,,,3739463026.835567,,64572172.44306514,,
,,,,,,,14665010789.02646,,28417407.665804178,,
,,,,,,,5044873106.813613,,50229446.81684075,,
,,,,,,,9683098565.674597,,71381589.78247559,,
,,,,,,,8531636930.073555,,111250090.51930434,,
,,,,,,,3012502147.035852,,59852423.71717375,,
,,,,,,,3577300943.32033,,64189677.727418974,,
,,,,,,,3830649703.52538,,20704377.98815184,,
,,,,,,,3262114872.173116,,33233902.90529073,,
,,,,,,,3986808480.358922,,61126674.877724975,,
,,,,,,,2574506728.0936303,,76324872.83776405,,
,,,,,,,4582545805.287886,,45667351.29656453,,
,,,,,,,3020277906.9844165,,41899729.377547264,,
,,,,,,,6532139046.747618,,57887341.79627602,,
,,,,,,,4120251902.563653,,64828779.25642804,,
,,,,,,,3718306903.9955096,,35358681.905659124,,
,,,,,,,8015517767.657529,,44724466.877075,,
,,,,,,,6992795358.764672,,106513475.80608502,,
,,,,,,,2033284499.3441625,,63163680.78325175,,
,,,,,,,1264023916.4335122,,80882365.90153524,,
,,,,,,,3727545145.582636,,42141443.838929474,,
,,,,,,,2019613078.5946093,,50773362.666283146,,
,,,,,,,1248418129.2773194,,70734014.45906073,,
,,,,,,,1920315134.7662787,,30514460.2380562,,
,,,,,,,3055733635.5138607,,34307177.96785313,,
,,,,,,,4757165329.735459,,40474005.79673835,,
,,,,,,,3604141097.7112846,,43556656.48364464,,
,,,,,,,3024866002.52782,,38769511.56188099,,
,,,,,,,9445064297.368383,,59281460.15926589,,
,,,,,,,1964618717.0110111,,33568840.621232025,,
,,,,,,,6513781791.335015,,63920737.94748624,,
,,,,,,,4862028197.04919,,47006300.69454149,,
,,,,,,,3688928924.0535336,,50154483.68737233,,
,,,,,,,2712540246.311625,,34829557.04412949,,
,,,,,,,2282216010.940989,,101782659.57492788,,
,,,,,,,2280868428.280931,,37048241.57049503,,
,,,,,,,1320657518.0649438,,32244957.59593372,,
,,,,,,,2368398572.949026,,38743088.87391108,,
,,,,,,,7216604974.071445,,41876217.25276534,,
,,,,,,,5472813390.880676,,53060548.74589104,,
,,,,,,,2851254201.5903134,,52064070.06116219,,
,,,,,,,1758128694.790517,,30162454.33605253,,
,,,,,,,5557787223.434684,,95290475.08029206,,
,,,,,,,3539642756.235684,,46958366.02456564,,
,,,,,,,2347998743.3736453,,30841783.65303614,,
,,,,,,,5477178090.889917,,34824082.482485786,,
,,,,,,,3682531234.828713,,50986990.75514126,,
,,,,,,,3558287653.499098,,37463059.84019773,,
,,,,,,,2742935429.2675457,,166693444.03905287,,
,,,,,,,1288805893.9428904,,112662118.98557326,,
,,,,,,,2115311001.1600475,,175402824.6141047,,
,,,,,,,761579300.0039985,,169051121.4109443,,
,,,,,,,712198750.4262441,,225536601.22785604,,
,,,,,,,1879104301.5394733,,167644249.74975407,,
,,,,,,,4038926577.8969054,,166792168.86759207,,
,,,,,,,1247874046.2033238,,119529286.11561328,,
,,,,,,,1775106234.2288153,,149845461.5545233,,
,,,,,,,1292067238.4269562,,85405444.58672024,,
,,,,,,,1316322098.7569976,,104446476.99566126,,
,,,,,,,2731786496.019006,,97428109.90488228,,
,,,,,,,2634724289.785403,,89674843.54234476,,
,,,,,,,1963391446.3516405,,72527396.4135565,,
,,,,,,,3917657592.749234,,73901088.9046702,,
,,,,,,,5907487778.34701,,104814095.54759976,,
,,,,,,,2401413155.266201,,139641077.21738833,,
,,,,,,,3877155924.40294,,250190445.4378429,,
,,,,,,,3392240526.172714,,266230795.0132697,,
,,,,,,,846935118.0114534,,158355471.69062987,,
,,,,,,,804402183.4861922,,162288894.10853034,,
,,,,,,,1318248784.9052672,,63125284.83108931,,
,,,,,,,676914075.9043534,,104236026.4104014,,
,,,,,,,652915647.3643633,,138557940.42169666,,
,,,,,,,735871266.3575296,,127671514.57060044,,
,,,,,,,2500551489.8066974,,196430734.1650844,,
,,,,,,,955669305.1518316,,73048977.92886433,,
,,,,,,,2862339014.649208,,79831975.76190329,,
,,,,,,,,,123808177.36878422,,
,,,,,,,,,69769777.10331258,,
,,,,,,,,,157243441.78396198,,
,,,,,,,,,160361307.38468033,,
,,,,,,,,,111604686.85736886,,
,,,,,,,,,58192614.53367907,,
,,,,,,,,,79999213.5280464,,
,,,,,,,,,112899110.66836569,,
,,,,,,,,,103449731.79781418,,
,,,,,,,,,220269100.7297921,,
,,,,,,,,,147958754.48679125,,
,,,,,,,,,142570279.85991615,,
,,,,,,,,,110627402.63002804,,
,,,,,,,,,149139504.74687564,,
,,,,,,,,,158279062.9832713,,
,,,,,,,,,141691991.85556033,,
,,,,,,,,,96302694.49407478,,
,,,,,,,,,91921223.50212336,,
,,,,,,,,,79198037.60749364,,
,,,,,,,,,147527813.03833848,,
,,,,,,,,,84333488.93320748,,
,,,,,,,,,42489177.707504615,,
,,,,,,,,,50770943.00513527,,
,,,,,,,,,85550898.82985808,,
,,,,,,,,,70561216.57448047,,
,,,,,,,,,139079007.10741866,,
,,,,,,,,,121656336.4410936,,
,,,,,,,,,74698549.77450737,,
,,,,,,,,,107652225.65839186,,
,,,,,,,,,203020621.8011813,,
,,,,,,,,,197369211.1891645,,
,,,,,,,,,371921761.696393,,
,,,,,,,,,288862611.31832486,,
,,,,,,,,,157590350.68607762,,
,,,,,,,,,158596899.83321327,,
,,,,,,,,,150091595.40548605,,
,,,,,,,,,176837475.87137702,,
,,,,,,,,,181820907.02433443,,
,,,,,,,,,233556724.5070554,,
,,,,,,,,,166118502.50038105,,
,,,,,,,,,175967968.89210898,,
,,,,,,,,,187474200.4284245,,
,,,,,,,,,137109210.82724342,,
,,,,,,,,,173950551.01357803,,
,,,,,,,,,188765683.7815573,,
,,,,,,,,,159398550.31804287,,
,,,,,,,,,166705390.8860313,,
,,,,,,,,,276941722.9172355,,
,,,,,,,,,601441333.0955985,,
,,,,,,,,,158356847.81656522,,
,,,,,,,,,205883261.59288645,,
,,,,,,,,,217909496.11816555,,
,,,,,,,,,175938898.86993602,,
,,,,,,,,,191829243.81107515,,
,,,,,,,,,213969582.55582675,,
,,,,,,,,,220291645.40689224,,
,,,,,,,,,362007123.78309095,,
,,,,,,,,,256422758.3976541,,
,,,,,,,,,263673801.5999097,,
,,,,,,,,,237540785.38290715,,
,,,,,,,,,237466506.5132025,,
,,,,,,,,,219477503.74880147,,
,,,,,,,,,466770835.61946,,
,,,,,,,,,279163269.33462644,,
,,,,,,,,,273240126.5617337,,
,,,,,,,,,346304682.35160726,,
,,,,,,,,,236219219.54298487,,
,,,,,,,,,250308042.29131868,,
,,,,,,,,,238950979.4984325,,
,,,,,,,,,286247612.74511707,,
,,,,,,,,,233029389.3852504,,
,,,,,,,,,329152510.262326,,
,,,,,,,,,493707502.6278664,,
,,,,,,,,,197266444.97350377,,
,,,,,,,,,372804532.5230887,,
,,,,,,,,,314685608.27263945,,
,,,,,,,,,656668078.1269671,,
,,,,,,,,,438688381.42580175,,
,,,,,,,,,271722200.8645165,,
,,,,,,,,,218171484.16796088,,
,,,,,,,,,435268789.6596705,,
,,,,,,,,,190172728.5732033,,
,,,,,,,,,155980007.2064305,,
,,,,,,,,,266490597.1839549,,
,,,,,,,,,153173751.3078976,,
,,,,,,,,,264994019.7866733,,
,,,,,,,,,221813770.46234763,,
,,,,,,,,,306463001.04651403,,
,,,,,,,,,277111872.55933976,,
,,,,,,,,,362019205.1485232,,
,,,,,,,,,176339815.0447467,,
,,,,,,,,,294012299.3815571,,
,,,,,,,,,192074448.89506063,,
,,,,,,,,,119461349.85631302,,
,,,,,,,,,300654411.89908904,,
,,,,,,,,,179483381.9114123,,
,,,,,,,,,215887503.66100284,,
,,,,,,,,,286107271.743228,,
,,,,,,,,,173035812.37864608,,
,,,,,,,,,68493651.75228493,,
,,,,,,,,,62205359.43523108,,
,,,,,,,,,45669754.19681063,,
,,,,,,,,,137643330.1904328,,
,,,,,,,,,75342921.62157068,,
,,,,,,,,,180456930.1889684,,
,,,,,,,,,194419600.31516463,,
,,,,,,,,,268048963.26672792,,
,,,,,,,,,205492446.7423025,,
,,,,,,,,,250304957.52263087,,
,,,,,,,,,246122145.4245201,,
,,,,,,,,,493221555.4549115,,
,,,,,,,,,458249121.8206841,,
,,,,,,,,,379347218.2439778,,
,,,,,,,,,707074019.3298727,,
,,,,,,,,,401287443.259316,,
,,,,,,,,,360975650.32179326,,
,,,,,,,,,362444911.27914536,,
,,,,,,,,,493799158.409241,,
,,,,,,,,,397514047.66939056,,
,,,,,,,,,418061532.1389636,,
,,,,,,,,,261036825.1766935,,
,,,,,,,,,382475187.1164104,,
,,,,,,,,,272576754.6979921,,
,,,,,,,,,652936210.3834894,,
,,,,,,,,,295971018.4653969,,
,,,,,,,,,340578180.4029066,,
,,,,,,,,,598190083.3042603,,
,,,,,,,,,276450208.97782654,,
,,,,,,,,,402940458.6795397,,
,,,,,,,,,392468767.0902535,,
,,,,,,,,,643439559.216103,,
,,,,,,,,,502683409.6012529,,
,,,,,,,,,331233352.1917418,,
,,,,,,,,,341927128.02215254,,
,,,,,,,,,533067485.20732737,,
,,,,,,,,,806591531.7373893,,
,,,,,,,,,672030577.712856,,
,,,,,,,,,871000847.9738562,,
,,,,,,,,,744169259.1285033,,
,,,,,,,,,443691265.69775486,,
,,,,,,,,,254745896.9892277,,
,,,,,,,,,404302176.94900274,,
,,,,,,,,,371222989.3876976,,
,,,,,,,,,543788767.5821242,,
,,,,,,,,,562220537.7311447,,
,,,,,,,,,368720631.9986009,,
,,,,,,,,,485241768.6906435,,
,,,,,,,,,405075221.421065,,
,,,,,,,,,380293902.9162597,,
,,,,,,,,,366996252.5064113,,
,,,,,,,,,956047626.159992,,
,,,,,,,,,563604167.0311509,,
,,,,,,,,,428637769.72162056,,
,,,,,,,,,900944668.115538,,
,,,,,,,,,902255811.394911,,
,,,,,,,,,484822630.97607446,,
,,,,,,,,,489269716.8647367,,
,,,,,,,,,904418087.3422875,,
,,,,,,,,,1172539353.937756,,
,,,,,,,,,1012782957.3759458,,
,,,,,,,,,508435339.7946433,,
,,,,,,,,,512307918.7644487,,
,,,,,,,,,492037067.965047,,
,,,,,,,,,643693005.9421582,,
,,,,,,,,,444139381.94691664,,
,,,,,,,,,499605248.52068126,,
,,,,,,,,,404002536.8034171,,
,,,,,,,,,574713399.4786606,,
,,,,,,,,,409266935.36862206,,
,,,,,,,,,296186238.61820483,,
,,,,,,,,,547186226.0216584,,
,,,,,,,,,564969518.2692555,,
,,,,,,,,,302395274.5597345,,
,,,,,,,,,479396526.5842502,,
,,,,,,,,,722666408.6224232,,
,,,,,,,,,682728274.1627266,,
,,,,,,,,,783848581.0363699,,
,,,,,,,,,552192820.0255175,,
,,,,,,,,,497309163.24480784,,
,,,,,,,,,455957028.7775527,,
,,,,,,,,,307470367.631217,,
,,,,,,,,,445146722.6782044,,
,,,,,,,,,374721354.89268553,,
,,,,,,,,,988842076.2650017,,
,,,,,,,,,926301981.3878462,,
,,,,,,,,,934133840.1939363,,
,,,,,,,,,894320329.6925578,,
,,,,,,,,,1126087950.3931005,,
,,,,,,,,,1234974270.774951,,
,,,,,,,,,1611798550.2950103,,
,,,,,,,,,2520359625.2587204,,
,,,,,,,,,2031682714.7498848,,
,,,,,,,,,1513034624.754979,,
,,,,,,,,,918536682.6738513,,
,,,,,,,,,1750321602.764046,,
,,,,,,,,,1073465632.7811936,,
,,,,,,,,,1272797942.5014565,,
,,,,,,,,,980375369.06346,,
,,,,,,,,,1060494040.596282,,
,,,,,,,,,1044150325.3686912,,
,,,,,,,,,586818529.738965,,
,,,,,,,,,977142901.1465756,,
,,,,,,,,,1303386439.201192,,
,,,,,,,,,1002924556.5158114,,
,,,,,,,,,819008137.694454,,
,,,,,,,,,978842555.4549552,,
,,,,,,,,,786797052.905949,,
,,,,,,,,,967614461.3767992,,
,,,,,,,,,1254584757.245314,,
,,,,,,,,,767550280.4434371,,
,,,,,,,,,1069075315.8515972,,
,,,,,,,,,532729537.3879236,,
,,,,,,,,,1150031100.1869345,,
,,,,,,,,,689221244.5137892,,
,,,,,,,,,1265916074.341278,,
,,,,,,,,,1454609073.034546,,
,,,,,,,,,1171123165.4247415,,
,,,,,,,,,1139017382.5058875,,
,,,,,,,,,986540375.868895,,
,,,,,,,,,738360967.5322458,,
,,,,,,,,,568610995.2930936,,
,,,,,,,,,351472281.45759755,,
,,,,,,,,,527258383.6966253,,
,,,,,,,,,461200428.47668767,,
,,,,,,,,,561574914.4580302,,
,,,,,,,,,853356759.7445459,,
,,,,,,,,,367607212.5725586,,
,,,,,,,,,459476402.1771529,,
,,,,,,,,,548710312.3155584,,
,,,,,,,,,362293555.2124901,,
,,,,,,,,,483146001.73238313,,
,,,,,,,,,532402139.786117,,
,,,,,,,,,411509857.97436297,,
,,,,,,,,,483919838.03454745,,
,,,,,,,,,549154984.3927454,,
,,,,,,,,,179122640.37046278,,
,,,,,,,,,215334155.50573963,,
,,,,,,,,,248871136.8005812,,
,,,,,,,,,385222837.5683795,,
,,,,,,,,,259566958.9914533,,
,,,,,,,,,349509603.30801576,,
,,,,,,,,,275172573.599627,,
,,,,,,,,,338580770.6194688,,
,,,,,,,,,394348321.63430285,,
,,,,,,,,,367001712.2088637,,
,,,,,,,,,320682734.9072395,,
,,,,,,,,,253596485.6140569,,
,,,,,,,,,347580279.74056685,,
,,,,,,,,,405528123.41929615,,
,,,,,,,,,290125346.8584974,,
,,,,,,,,,387576583.3456175,,
,,,,,,,,,352863330.1975607,,
,,,,,,,,,306761714.74063146,,
,,,,,,,,,243788889.38565904,,
,,,,,,,,,266628140.79715383,,
,,,,,,,,,247312265.4931413,,
,,,,,,,,,264125428.0284217,,
,,,,,,,,,284490974.65827507,,
,,,,,,,,,310405491.4782851,,
,,,,,,,,,282295079.06460536,,
,,,,,,,,,194658543.4000864,,
,,,,,,,,,214677173.3422325,,
,,,,,,,,,243252155.18751985,,
,,,,,,,,,378220703.3136256,,
,,,,,,,,,274499224.18361545,,
,,,,,,,,,277672132.64062774,,
,,,,,,,,,209104574.6681145,,
,,,,,,,,,424888685.1914413,,
,,,,,,,,,304137134.5270825,,
,,,,,,,,,504823972.0937461,,
,,,,,,,,,920039271.5999252,,
,,,,,,,,,440658847.1392863,,
,,,,,,,,,526297679.3143929,,
,,,,,,,,,304510339.38120604,,
,,,,,,,,,645510300.9858431,,
,,,,,,,,,560181990.6328952,,
,,,,,,,,,316034063.3795692,,
,,,,,,,,,239886933.12498543,,
,,,,,,,,,460700375.8608307,,
,,,,,,,,,345120532.07198226,,
,,,,,,,,,577737362.4622364,,
,,,,,,,,,328070242.1275544,,
,,,,,,,,,326735559.13232464,,
,,,,,,,,,289165815.52194893,,
,,,,,,,,,272084360.1150001,,
,,,,,,,,,395997611.1385354,,
,,,,,,,,,379780994.0952232,,
,,,,,,,,,409540523.048122,,
,,,,,,,,,431771645.9663133,,
,,,,,,,,,365938229.2971265,,
,,,,,,,,,347294817.0148004,,
,,,,,,,,,546955440.768132,,
,,,,,,,,,244437807.72959745,,
,,,,,,,,,478525019.88735545,,
,,,,,,,,,328103358.82325006,,
,,,,,,,,,312761770.23954475,,
,,,,,,,,,397969275.5685121,,
,,,,,,,,,337033593.9392543,,
,,,,,,,,,420384426.919922,,
,,,,,,,,,299716231.5080318,,
,,,,,,,,,708592157.5551901,,
,,,,,,,,,564655260.8515792,,
,,,,,,,,,591435215.6019422,,
,,,,,,,,,571635668.1122023,,
,,,,,,,,,509801568.8254091,,
,,,,,,,,,471449027.0681124,,
,,,,,,,,,681067252.7773849,,
,,,,,,,,,631543612.029752,,
,,,,,,,,,825941398.1681418,,
,,,,,,,,,499932181.76223314,,
,,,,,,,,,909028952.118919,,
,,,,,,,,,572818398.0545789,,
,,,,,,,,,924952716.1119292,,
,,,,,,,,,588408918.8019689,,
,,,,,,,,,659418812.0590682,,
,,,,,,,,,981314220.6522008,,
,,,,,,,,,711646571.7728587,,
,,,,,,,,,660864301.0480877,,
,,,,,,,,,611173723.9878478,,
,,,,,,,,,422437357.1997447,,
,,,,,,,,,544680762.6279414,,
,,,,,,,,,456214449.8981409,,
,,,,,,,,,366547962.7487411,,
,,,,,,,,,392420316.9701663,,
,,,,,,,,,516372884.619469,,
,,,,,,,,,367915926.8945706,,
,,,,,,,,,399295454.1817135,,
,,,,,,,,,376061906.80978966,,
,,,,,,,,,392504524.3273855,,
,,,,,,,,,520964752.7252755,,
,,,,,,,,,320838400.6271117,,
,,,,,,,,,266941499.07226548,,
,,,,,,,,,338598862.581568,,
,,,,,,,,,335457281.28742135,,
,,,,,,,,,519416256.6008695,,
,,,,,,,,,341883015.40737617,,
,,,,,,,,,302001017.20270765,,
,,,,,,,,,256042915.5673388,,
,,,,,,,,,191515540.6543789,,
,,,,,,,,,175081902.9875701,,
,,,,,,,,,260534374.5645828,,
,,,,,,,,,311154330.6640966,,
,,,,,,,,,288165615.5337596,,
,,,,,,,,,207581233.59869388,,
,,,,,,,,,223600142.9620395,,
,,,,,,,,,266319427.3917113,,
,,,,,,,,,334822987.19405186,,
,,,,,,,,,334962302.1930778,,
,,,,,,,,,394593562.3307899,,
,,,,,,,,,484595393.3105869,,
,,,,,,,,,585200976.984508,,
,,,,,,,,,450492779.3321339,,
,,,,,,,,,844261905.0523396,,
,,,,,,,,,876212711.4921486,,
,,,,,,,,,655622841.7080934,,
,,,,,,,,,772581054.4922484,,
,,,,,,,,,559824184.475472,,
,,,,,,,,,922893969.7211478,,
,,,,,,,,,666448616.7027822,,
,,,,,,,,,606678514.1647288,,
,,,,,,,,,619705816.0803659,,
,,,,,,,,,561035768.0859139,,
